"ea_id","FNID"
1080006,"UG2011L137"
1130002,"UG2011L137"
1130008,"UG2011L137"
2040009,"UG2011L137"
3020018,"UG2011L137"
4070007,"UG2011L137"
10530019,"UG2011L138"
10630003,"UG2011L138"
10630005,"UG2011L138"
10630005,"UG2011L138"
10630005,"UG2011L138"
10730020,"UG2011L138"
10730023,"UG2011L138"
10930004,"UG2011L138"
10930004,"UG2011L138"
10930004,"UG2011L138"
10930004,"UG2011L138"
10930004,"UG2011L138"
11030007,"UG2011L138"
11030007,"UG2011L138"
11030007,"UG2011L138"
11030007,"UG2011L138"
11030009,"UG2011L138"
11130001,"UG2011L138"
11130005,"UG2011L138"
11130005,"UG2011L138"
11030003,"UG2011L138"
11030003,"UG2011L138"
10730027,"UG2011L138"
10430013,"UG2011L138"
10430013,"UG2011L138"
41030035,"UG2011L138"
10530030,"UG2011L138"
41030029,"UG2011L138"
41030011,"UG2011L138"
41030020,"UG2011L138"
41030032,"UG2011L138"
1050019,"UG2011L138"
1060003,"UG2011L138"
1060003,"UG2011L138"
1060005,"UG2011L138"
1060005,"UG2011L138"
1070020,"UG2011L138"
1070023,"UG2011L138"
1090004,"UG2011L138"
1090004,"UG2011L138"
1090004,"UG2011L138"
1090004,"UG2011L138"
1090004,"UG2011L138"
1100007,"UG2011L138"
1100007,"UG2011L138"
1100007,"UG2011L138"
1100007,"UG2011L138"
1100009,"UG2011L138"
1110001,"UG2011L138"
1110003,"UG2011L138"
1110005,"UG2011L138"
1110005,"UG2011L138"
1140003,"UG2011L138"
1140003,"UG2011L138"
1150027,"UG2011L138"
1160013,"UG2011L138"
1160013,"UG2011L138"
4180011,"UG2011L138"
4180020,"UG2011L138"
4190032,"UG2011L138"
4190035,"UG2011L138"
1130016,"UG2011L138"
1050019,"UG2011L138"
1060003,"UG2011L138"
1060005,"UG2011L138"
1070020,"UG2011L138"
1090004,"UG2011L138"
1100007,"UG2011L138"
1100009,"UG2011L138"
1110001,"UG2011L138"
1110005,"UG2011L138"
1100003,"UG2011L138"
1040013,"UG2011L138"
4100011,"UG2011L138"
4100020,"UG2011L138"
4100032,"UG2011L138"
4100035,"UG2011L138"
4020011,"UG2011L139"
10130002,"UG2011L140"
10210001,"UG2011L140"
10210002,"UG2011L140"
10210003,"UG2011L140"
10210004,"UG2011L140"
10210005,"UG2011L140"
10210006,"UG2011L140"
10210007,"UG2011L140"
10210008,"UG2011L140"
10210009,"UG2011L140"
10210010,"UG2011L140"
10210011,"UG2011L140"
10210012,"UG2011L140"
10210013,"UG2011L140"
10210014,"UG2011L140"
10210014,"UG2011L140"
10210015,"UG2011L140"
10210015,"UG2011L140"
10210018,"UG2011L140"
10210019,"UG2011L140"
10210019,"UG2011L140"
10210019,"UG2011L140"
10210020,"UG2011L140"
10210021,"UG2011L140"
10210022,"UG2011L140"
10210023,"UG2011L140"
10210024,"UG2011L140"
10210025,"UG2011L140"
10210026,"UG2011L140"
10210027,"UG2011L140"
10210028,"UG2011L140"
10210029,"UG2011L140"
10210031,"UG2011L140"
10210032,"UG2011L140"
10210033,"UG2011L140"
10210034,"UG2011L140"
10410002,"UG2011L140"
10410002,"UG2011L140"
10430006,"UG2011L140"
10430006,"UG2011L140"
10430008,"UG2011L140"
10430008,"UG2011L140"
10510001,"UG2011L140"
10510003,"UG2011L140"
10530004,"UG2011L140"
10530026,"UG2011L140"
10530030,"UG2011L140"
10630003,"UG2011L140"
10710001,"UG2011L140"
10730016,"UG2011L140"
10810003,"UG2011L140"
10830020,"UG2011L140"
10830023,"UG2011L140"
11010001,"UG2011L140"
11030009,"UG2011L140"
11310006,"UG2011L140"
11330008,"UG2011L140"
11330012,"UG2011L140"
11330021,"UG2011L140"
10730004,"UG2011L140"
10730004,"UG2011L140"
10730004,"UG2011L140"
10430013,"UG2011L140"
20210001,"UG2011L140"
20410002,"UG2011L140"
20810001,"UG2011L140"
20810001,"UG2011L140"
20830008,"UG2011L140"
20910003,"UG2011L140"
20910006,"UG2011L140"
21110003,"UG2011L140"
21210003,"UG2011L140"
21230011,"UG2011L140"
21430002,"UG2011L140"
21530004,"UG2011L140"
21110003,"UG2011L140"
30230010,"UG2011L140"
30310002,"UG2011L140"
30410004,"UG2011L140"
40230030,"UG2011L140"
40310002,"UG2011L140"
41030017,"UG2011L140"
41030020,"UG2011L140"
21230011,"UG2011L140"
30230003,"UG2011L140"
30230005,"UG2011L140"
30230005,"UG2011L140"
30230005,"UG2011L140"
30310002,"UG2011L140"
30710005,"UG2011L140"
30730012,"UG2011L140"
31110001,"UG2011L140"
30330021,"UG2011L140"
30410002,"UG2011L140"
30410007,"UG2011L140"
30430014,"UG2011L140"
30510001,"UG2011L140"
30710002,"UG2011L140"
30730018,"UG2011L140"
30730025,"UG2011L140"
30930001,"UG2011L140"
30930002,"UG2011L140"
31010001,"UG2011L140"
31010004,"UG2011L140"
31030012,"UG2011L140"
10330003,"UG2011L140"
10530030,"UG2011L140"
30310005,"UG2011L140"
21030006,"UG2011L140"
40210002,"UG2011L140"
40410003,"UG2011L140"
40410003,"UG2011L140"
40510002,"UG2011L140"
40510005,"UG2011L140"
40610003,"UG2011L140"
40710002,"UG2011L140"
40910002,"UG2011L140"
41010001,"UG2011L140"
41010005,"UG2011L140"
41110002,"UG2011L140"
41410001,"UG2011L140"
41430005,"UG2011L140"
41510002,"UG2011L140"
41010008,"UG2011L140"
11030007,"UG2011L140"
1020001,"UG2011L140"
1020002,"UG2011L140"
1020003,"UG2011L140"
1020004,"UG2011L140"
1020005,"UG2011L140"
1020006,"UG2011L140"
1020007,"UG2011L140"
1020008,"UG2011L140"
1020009,"UG2011L140"
1020010,"UG2011L140"
1020011,"UG2011L140"
1020012,"UG2011L140"
1020013,"UG2011L140"
1020014,"UG2011L140"
1020014,"UG2011L140"
1020015,"UG2011L140"
1020015,"UG2011L140"
1020016,"UG2011L140"
1020018,"UG2011L140"
1020019,"UG2011L140"
1020019,"UG2011L140"
1020019,"UG2011L140"
1020020,"UG2011L140"
1020021,"UG2011L140"
1020022,"UG2011L140"
1020023,"UG2011L140"
1020024,"UG2011L140"
1020025,"UG2011L140"
1020026,"UG2011L140"
1020027,"UG2011L140"
1020028,"UG2011L140"
1020029,"UG2011L140"
1020030,"UG2011L140"
1020031,"UG2011L140"
1020032,"UG2011L140"
1020033,"UG2011L140"
1020034,"UG2011L140"
1040002,"UG2011L140"
1040002,"UG2011L140"
1040006,"UG2011L140"
1040008,"UG2011L140"
1040008,"UG2011L140"
1050001,"UG2011L140"
1050003,"UG2011L140"
1050004,"UG2011L140"
1050008,"UG2011L140"
1050008,"UG2011L140"
1050026,"UG2011L140"
1050030,"UG2011L140"
1060003,"UG2011L140"
1070001,"UG2011L140"
1080003,"UG2011L140"
1080020,"UG2011L140"
1100007,"UG2011L140"
1100009,"UG2011L140"
1130006,"UG2011L140"
1130008,"UG2011L140"
1130012,"UG2011L140"
1130021,"UG2011L140"
1150004,"UG2011L140"
1150004,"UG2011L140"
1150004,"UG2011L140"
1160013,"UG2011L140"
2020001,"UG2011L140"
2080001,"UG2011L140"
2080001,"UG2011L140"
2080008,"UG2011L140"
2090003,"UG2011L140"
2090006,"UG2011L140"
2110003,"UG2011L140"
2120003,"UG2011L140"
2120011,"UG2011L140"
2150004,"UG2011L140"
3020003,"UG2011L140"
3020005,"UG2011L140"
3020005,"UG2011L140"
3030002,"UG2011L140"
3030002,"UG2011L140"
3030009,"UG2011L140"
3040002,"UG2011L140"
3040004,"UG2011L140"
3040007,"UG2011L140"
3040014,"UG2011L140"
3050001,"UG2011L140"
3070002,"UG2011L140"
3070005,"UG2011L140"
3070018,"UG2011L140"
3070025,"UG2011L140"
3090001,"UG2011L140"
3090002,"UG2011L140"
3100001,"UG2011L140"
3100004,"UG2011L140"
3100012,"UG2011L140"
3110001,"UG2011L140"
3190005,"UG2011L140"
4020002,"UG2011L140"
4030002,"UG2011L140"
4040003,"UG2011L140"
4050002,"UG2011L140"
4050005,"UG2011L140"
4060003,"UG2011L140"
4070002,"UG2011L140"
4090002,"UG2011L140"
4100001,"UG2011L140"
4100005,"UG2011L140"
4110002,"UG2011L140"
4120005,"UG2011L140"
4140001,"UG2011L140"
4140005,"UG2011L140"
4150002,"UG2011L140"
4170008,"UG2011L140"
1100001,"UG2011L140"
1020001,"UG2011L140"
1020002,"UG2011L140"
1020003,"UG2011L140"
1020004,"UG2011L140"
1020005,"UG2011L140"
1020006,"UG2011L140"
1020007,"UG2011L140"
1020008,"UG2011L140"
1020009,"UG2011L140"
1020010,"UG2011L140"
1020011,"UG2011L140"
1020012,"UG2011L140"
1020013,"UG2011L140"
1020014,"UG2011L140"
1020015,"UG2011L140"
1020016,"UG2011L140"
1020018,"UG2011L140"
1020019,"UG2011L140"
1020020,"UG2011L140"
1020021,"UG2011L140"
1020022,"UG2011L140"
1020023,"UG2011L140"
1020024,"UG2011L140"
1020025,"UG2011L140"
1020026,"UG2011L140"
1020027,"UG2011L140"
1020028,"UG2011L140"
1020029,"UG2011L140"
1020030,"UG2011L140"
1020031,"UG2011L140"
1020032,"UG2011L140"
1020033,"UG2011L140"
1020034,"UG2011L140"
1040002,"UG2011L140"
1040008,"UG2011L140"
1050001,"UG2011L140"
1050003,"UG2011L140"
1070001,"UG2011L140"
1080003,"UG2011L140"
1130006,"UG2011L140"
1130012,"UG2011L140"
1130021,"UG2011L140"
2020001,"UG2011L140"
2090006,"UG2011L140"
2120003,"UG2011L140"
3020003,"UG2011L140"
3030002,"UG2011L140"
3040002,"UG2011L140"
3040004,"UG2011L140"
3050001,"UG2011L140"
3070002,"UG2011L140"
3070005,"UG2011L140"
3100004,"UG2011L140"
3100012,"UG2011L140"
3110001,"UG2011L140"
3030005,"UG2011L140"
4020002,"UG2011L140"
4040003,"UG2011L140"
4050002,"UG2011L140"
4050005,"UG2011L140"
4060003,"UG2011L140"
4070002,"UG2011L140"
4090002,"UG2011L140"
4100005,"UG2011L140"
4110002,"UG2011L140"
4140001,"UG2011L140"
4140005,"UG2011L140"
4150002,"UG2011L140"
4100008,"UG2011L140"
10130002,"UG2011L141"
10210025,"UG2011L141"
10830016,"UG2011L141"
11330010,"UG2011L141"
20410002,"UG2011L141"
20410006,"UG2011L141"
30730016,"UG2011L141"
1010002,"UG2011L141"
1020025,"UG2011L141"
1080016,"UG2011L141"
1130010,"UG2011L141"
2040002,"UG2011L141"
2040006,"UG2011L141"
3150016,"UG2011L141"
1010002,"UG2011L141"
1080016,"UG2011L141"
1130010,"UG2011L141"
2040002,"UG2011L141"
2040006,"UG2011L141"
3070016,"UG2011L141"
1100001,""
2230018,""
