field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
"307","18231002",-1.33850,31.68468,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"309","18313006",-2.05796,31.45510,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"310","18331002",-1.57091,31.67204,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"314","18514003",-2.49121,30.58425,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"333","20117005",-1.32478,34.35497,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"704","7109102",-1.17401,31.64995,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"803","7201125",-1.50249,30.84706,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1420","16101320",-4.58608,30.08656,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1439","16202003",-4.59561,30.08761,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1444","16221001",-4.63663,29.83929,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1447","16221001",-4.49551,29.91257,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1450","16227002",-4.48117,30.08411,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1453","16303002",-4.71320,29.76647,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1454","16303002",-4.68342,29.69271,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1575","17808305",-1.31066,31.79107,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1586","18109001",-1.49855,31.07673,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1587","18109001",-1.43375,31.12678,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1588","18109001",-1.42563,31.11259,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1590","18118003",-1.81423,30.94354,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1591","18118003",-1.38317,30.95813,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1592","18118003",-1.77441,30.91063,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1593","18127001",-1.05878,30.69701,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1594","18203003",-1.21301,31.46395,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1596","18203003",-1.42892,30.89106,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1598","18203003",-2.63583,30.44719,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1599","18203003",-1.29808,31.57557,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1600","18214005",-1.21342,31.66550,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1602","18214005",-1.21989,31.68940,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1603","18214005",-1.20763,31.42956,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1604","18231002",-1.33850,31.68468,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1605","18231002",-1.41681,31.53356,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1606","18231002",-1.37003,31.52402,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1615","18305002",-1.48063,31.74101,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1617","18313006",-2.05796,31.45510,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1620","18331002",-1.57091,31.67204,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1622","18331002",-2.52856,30.61164,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1626","18414007",-2.88386,31.34402,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1627","18414007",-2.89890,31.34950,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1641","18514003",-2.49121,30.58425,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1642","18514003",-2.45224,30.53310,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1643","18514003",-2.58153,30.56090,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1644","18514003",-2.50928,30.81294,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1645","18514003",-2.54300,30.81140,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1647","18608011",-1.25927,34.48659,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1663","19201306",-1.60997,31.60701,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1788","20117005",-1.32478,34.35497,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1789","20117005",-1.47762,34.49082,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"1796","20324004",-1.54065,31.56986,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2035","180102103015",-1.36819,31.13951,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2036","180106302306",-1.53930,31.14482,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2037","180119102003",-1.58104,30.96687,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2038","180216103006",-1.57240,31.51138,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2040","180326102004",-2.04100,31.51836,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2041","180342103002",-1.59546,31.64015,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2043","180511105004",-2.59885,30.58711,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2044","180709101002",-1.15384,31.77929,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2045","180809101009",-1.11682,30.90903,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2062","160606102007",-4.25266,30.07307,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2085","200112103013",-1.53316,34.57187,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2089","200613103002",-1.18284,34.32575,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2245","180112103001",-1.77382,31.14945,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2247","180226304004",-1.41756,31.48875,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2248","180319106001",-2.09641,31.38168,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2249","180334302009",-1.80250,31.55109,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2252","180520101027",-2.52109,30.79016,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2254","180801106007",-1.33470,30.69595,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2255","180815102005",-1.51687,30.88705,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2272","160614104007",-4.48478,29.76894,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"2274","160808205005",-4.59375,30.08767,TZ2009L128,"2009",TZ,"28",TZ28,"Kagera-Kigoma-Mara Banana, Coffee, and Beans",,,,
"288","17302007",-3.73844,33.16549,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"290","17401312",-3.26197,32.43805,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"294","17506011",-3.43569,31.83886,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"311","18414007",-3.15146,31.89575,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"318","19201306",-2.57535,33.03422,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"319","19208001",-2.62812,33.31538,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"320","19225003",-2.73105,33.61597,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"323","19302076",-2.51904,33.00679,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"325","19420004",-3.31978,32.97354,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"328","19621004",-2.90026,32.23958,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"329","19628005",-3.16867,31.94826,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"334","20201003",-1.70651,34.25982,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"335","20303002",-1.56409,34.07376,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"337","20409389",-2.03342,33.86883,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"338","20420001",-1.93225,33.85460,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"474","3106003",-2.54662,33.00719,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"505","3504002",-2.54013,32.94612,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"545","4502005",-1.53069,33.78866,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"667","7104145",-3.91977,32.60231,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"724","7115088",-2.59992,32.94093,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"845","7301075",-2.53606,32.95096,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1051","9301016",-2.51383,32.95827,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1264","13102003",-3.14757,32.32538,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1299","14110022",-3.82708,32.58057,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1301","14110022",-3.01901,31.94327,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1343","14316002",-3.34618,31.53605,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1346","14316002",-3.83156,32.60919,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1388","15103019",-2.52522,32.94690,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1416","16101320",-3.32318,31.50028,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1419","16101320",-3.83948,32.59632,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1432","16105003",-3.84022,32.62417,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1464","17113001",-3.83156,32.56733,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1465","17113001",-3.17675,32.43309,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1473","17211004",-2.53440,32.95027,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1478","17302007",-3.73844,33.16549,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1486","17302007",-3.85752,33.05530,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1487","17302007",-3.91330,33.12173,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1488","17302007",-3.84055,33.27260,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1490","17302007",-2.98890,31.93185,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1496","17308003",-3.07395,32.90252,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1497","17308003",-2.97306,31.38141,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1498","17401312",-2.88683,32.23541,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1499","17401312",-3.12235,32.65912,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1500","17401312",-3.26197,32.43805,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1508","17402007",-3.14951,32.21539,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1509","17402007",-3.84943,32.61961,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1511","17402007",-3.35675,32.30627,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1513","17402007",-3.57305,32.13449,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1514","17402007",-3.20114,32.38214,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1516","17421001",-3.92146,32.67885,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1517","17421001",-3.38768,31.55032,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1522","17421001",-3.24131,32.45967,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1525","17423001",-3.01862,32.86712,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1531","17423001",-2.70992,33.16141,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1534","17506011",-3.43569,31.83886,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1535","17506011",-3.16313,31.79686,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1537","17506011",-3.41452,31.45589,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1538","17506011",-3.39692,31.49473,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1551","17615002",-3.38840,32.00961,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1563","17713001",-3.46056,31.91842,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1564","17713001",-3.06954,32.91812,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1566","17808305",-2.02959,33.87179,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1567","17808305",-3.64387,32.16043,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1576","17808305",-3.78862,33.46623,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1619","18313006",-2.96822,32.01065,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1623","18414007",-3.15146,31.89575,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1624","18414007",-3.03986,31.73463,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1625","18414007",-2.99222,31.94249,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1628","18414007",-3.20257,31.93042,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1629","18414007",-3.04286,31.86901,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1630","18414007",-3.05496,31.86728,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1631","18414007",-3.13876,31.95037,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1632","18414007",-3.03621,31.82894,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1633","18414007",-3.18862,31.96374,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1634","18414007",-2.57219,31.66840,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1635","18414007",-3.16041,31.94722,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1655","19111005",-2.99345,31.92127,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1659","19201306",-2.57535,33.03422,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1660","19201306",-1.93397,34.09396,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1661","19201306",-2.55544,33.04363,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1662","19201306",-2.55228,33.04242,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1664","19208001",-2.62812,33.31538,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1667","19208001",-2.66901,33.24931,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1668","19208001",-2.54108,33.03682,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1670","19208001",-1.94854,33.81795,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1671","19208001",-2.54235,33.04885,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1672","19208001",-2.54835,33.10914,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1673","19208001",-2.65785,33.26407,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1675","19208001",-3.00950,31.84676,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1676","19225003",-2.73105,33.61597,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1677","19225003",-2.72635,33.60699,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1678","19225003",-2.86840,32.23327,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1679","19225003",-2.59108,33.43132,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1681","19226005",-2.63664,33.53177,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1682","19226005",-3.26041,31.90146,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1688","19227012",-2.96909,33.36595,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1689","19227012",-2.88001,32.22149,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1692","19302076",-2.53109,33.08162,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1693","19302076",-3.03366,33.08239,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1694","19302076",-3.05475,33.07249,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1695","19302076",-2.51904,33.00679,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1696","19302076",-2.32639,33.90772,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
"1702","19307058",-2.54655,32.97122,TZ2009L129,"2009",TZ,"29",TZ29,"Mwanza-Shinyanga-Mara Cotton, Livestock, Cassava, and Maize",,,,
