"ea_id","lat_modified","lon_modified"
10304012,-11.836199760437,34.1621017456055
10304360,-11.8374004364014,34.1483001708984
10304625,-11.7659997940063,34.1557998657227
10305446,-12.1525001525879,34.0251007080078
10306417,-11.6674995422363,34.2550010681152
10306431,-11.6583003997803,34.3036003112793
10307413,-11.7643003463745,34.1954002380371
10308129,-11.657600402832,34.2490005493164
10308636,-11.5363998413086,34.2779998779297
10309273,-11.2735996246338,34.1397018432617
10309281,-11.305700302124,34.192699432373
10310469,-11.3823003768921,34.0550994873047
10312048,-11.5334997177124,34.128101348877
10312078,-11.6051998138428,34.2014999389648
10312187,-11.472900390625,34.1657981872559
10312600,-11.6218996047974,34.1769981384277
10320227,-11.6153001785278,34.288200378418
10401140,-10.9995002746582,33.7092018127441
10401212,-10.862099647522,33.7639007568359
10401424,-11.0164003372192,33.7354011535645
10401502,-10.9368000030518,33.9123992919922
10401522,-11.0516996383667,33.6870994567871
10401541,-10.9731998443603,33.6501007080078
10401604,-10.9492998123169,33.55419921875
10401635,-10.9764995574951,33.7962989807129
10401742,-10.9075002670288,33.6501007080078
10402537,-10.7908000946045,34.1952018737793
10403332,-10.9069995880127,33.9705009460449
10403488,-10.8442001342773,34.0348014831543
10404186,-10.6386995315552,34.1823997497559
10404707,-10.7149000167847,34.1180992126465
10405213,-10.6794004440308,34.0774993896484
10405404,-10.6082000732422,34.1108016967773
10407068,-11.0241003036499,34.0392990112305
10407194,-10.9601001739502,34.0000991821289
10407628,-10.9278001785278,34.0750007629395
10408441,-10.8036003112793,33.5424995422363
10409468,-10.8626003265381,33.5009002685547
10420001,-11.0222997665405,33.8824996948242
10420035,-11.0195999145508,33.8438987731934
10420080,-11.0249996185303,33.8452987670898
10501055,-11.941499710083,33.4580993652344
10501216,-11.8392000198364,33.3823013305664
10501505,-12.211199760437,33.3270988464355
10501709,-11.9792003631592,33.4991989135742
10502043,-11.0909004211426,33.8821983337402
10502268,-11.2849998474121,33.7784996032715
10502439,-11.5345001220703,33.6711006164551
10502593,-11.3927001953125,33.6487998962402
10502730,-11.1663999557495,33.780101776123
10503211,-11.455400466919,33.7661018371582
10503367,-11.870400428772,33.6791000366211
10505136,-11.7313003540039,33.5341987609863
10505151,-11.5846004486084,33.4720001220703
10505231,-11.4441995620728,33.4104995727539
10505310,-11.3125,33.4799003601074
10505508,-11.7819004058838,33.5
10506127,-12.3555002212524,33.5508995056152
10506548,-12.2002000808716,33.6539001464844
10507175,-12.6591997146606,33.6304016113281
10507344,-12.5305995941162,33.6026992797852
10508369,-12.4919004440308,33.8322982788086
10509319,-11.3432998657227,33.6194000244141
10509474,-11.1618003845215,33.5984992980957
10510388,-12.2419004440308,33.4715995788574
10732047,-11.4061002731323,34.0105018615723
10732070,-11.3894996643066,33.9794998168945
10732192,-11.407600402832,33.9948997497559
10733465,-11.4385004043579,34.0265998840332
10733640,-11.4398002624512,34.0331001281738
10734370,-11.4329996109009,34.0234985351562
10734393,-11.440899848938,34.0103988647461
10734407,-11.4597997665405,34.0182991027832
10734762,-11.4274997711182,34.0279998779297
10735130,-11.4368000030518,34.0087013244629
10735173,-11.4668998718262,34.0078010559082
10736053,-11.4344997406006,34.0078010559082
10736174,-11.4630002975464,34.002799987793
10736377,-11.4364995956421,34.0029983520508
10736466,-11.4471998214722,34.0018005371094
10736596,-11.4555997848511,33.9884986877441
10737199,-11.4821996688843,34.0013008117676
10739309,-11.454400062561,34.0158004760742
10741504,-11.4449996948242,34.0306015014648
10744039,-11.4612998962402,34.0285987854004
10744154,-11.4708995819092,34.0355987548828
10744649,-11.4736003875732,34.0150985717773
10746033,-11.4608001708984,33.9738998413086
10746244,-11.4696998596191,33.9869003295898
20101014,-12.5858001708984,33.4444999694824
20101387,-12.4547996520996,33.5252990722656
20102311,-12.731499671936,33.7024002075195
20103365,-12.6721000671387,33.5395011901855
20105073,-12.9041996002197,33.4281005859375
20105181,-13.0993995666504,33.4589004516602
20106042,-13.0738000869751,33.4720993041992
20107490,-13.2667999267578,33.1526985168457
20107615,-13.3201999664307,33.3348999023438
20108739,-13.1445999145508,33.5780982971191
20109486,-13.1766996383667,33.6623001098633
20109653,-13.0745000839233,33.6771011352539
20110170,-12.683500289917,33.3586006164551
20110620,-12.8936996459961,33.3730010986328
20111107,-13.5244998931885,33.3306007385254
20111530,-13.4696998596191,33.2495002746582
20111718,-13.3487997055054,33.4403991699219
20112290,-12.8852996826172,33.6596984863281
20112334,-13.0994997024536,33.782398223877
20112661,-12.8816003799438,33.7267990112305
20113112,-12.9685001373291,33.8605003356934
20113529,-12.8614997863769,33.8932991027832
20115434,-13.0560998916626,33.394100189209
20120081,-13.0520000457764,33.4894981384277
20201109,-12.4573001861572,34.0404014587402
20201206,-12.5705003738403,34.1133995056152
20201264,-12.7355003356934,34.2246017456055
20201269,-12.6598997116089,34.1614990234375
20201354,-12.4928998947144,34.171199798584
20201450,-12.4523000717163,34.1018981933594
20201646,-12.6224002838135,34.1651000976562
20202343,-12.3545999526978,34.0208015441895
20203135,-12.9603996276856,34.296501159668
20203494,-12.9089002609253,34.2540016174316
20203656,-13.0081996917725,34.3219985961914
20203694,-13.1017999649048,34.2649002075195
20204124,-12.8111000061035,34.212100982666
20204712,-12.8681001663208,34.2448997497559
20205207,-13.3500003814697,34.2705001831055
20205484,-13.2334995269775,34.2221984863281
20205525,-13.4061002731323,34.3035011291504
20205634,-13.3530998229981,34.2652015686035
20205700,-13.1923999786377,34.3270988464355
20205721,-13.2020998001099,34.3148002624512
20206243,-13.4202995300293,34.1601982116699
20206362,-13.2740001678467,34.1403999328613
20220038,-12.9212999343872,34.2784996032715
20220153,-12.9202995300293,34.2951011657715
20301075,-13.3828001022339,34.0536994934082
20302432,-13.4707002639771,34.0438995361328
20302539,-13.4060001373291,33.9457015991211
20302592,-13.4531002044678,33.9705009460449
20303065,-13.2305002212524,34.0093002319336
20303447,-13.2151002883911,34.0807991027832
20303654,-13.2829999923706,33.9585990905762
20304084,-13.4151000976562,33.913501739502
20304164,-13.4233999252319,33.8981018066406
20304285,-13.3930997848511,33.8348007202148
20304314,-13.357500076294,33.7874984741211
20304662,-13.4477996826172,33.9141006469727
20304680,-13.4378004074097,33.8231010437012
20305023,-13.2407999038696,33.9311981201172
20305172,-13.1836996078491,33.8119010925293
20305301,-13.1174001693726,33.785400390625
20305340,-13.2242002487183,33.8058013916016
20305382,-13.2279996871948,33.7963981628418
20305717,-13.1625995635986,33.9201011657715
20306272,-13.3554000854492,33.9127998352051
20306296,-13.2687997817993,33.7652015686035
20306433,-13.2662000656128,33.7425003051758
20306557,-13.3313999176025,33.8581008911133
20320675,-13.3466997146606,33.9255981445312
20401171,-13.4956998825073,33.7820014953613
20401627,-13.66100025177,33.695499420166
20401737,-13.5848999023438,33.7018013000488
20402045,-13.3308000564575,33.6283988952637
20402072,-13.3776998519897,33.6249008178711
20402198,-13.4554996490478,33.5665016174316
20402201,-13.4026002883911,33.6562004089355
20402298,-13.2779998779297,33.706600189209
20403049,-13.5578002929688,33.5526008605957
20403668,-13.6287002563477,33.576000213623
20403697,-13.7201995849609,33.5233001708984
20404032,-13.7468996047974,34.163200378418
20404509,-13.6349000930786,34.0004005432129
20404575,-13.7920999526978,34.1601982116699
20404660,-13.6469001770019,34.0316009521484
20405132,-13.6808996200562,33.8613014221191
20405366,-13.7610998153687,33.9695014953613
20405704,-13.7004995346069,33.7869987487793
20406177,-13.5581998825073,33.757999420166
20406348,-13.6269998550415,33.9297981262207
20406598,-13.5818004608154,33.872501373291
20407398,-13.6361999511719,33.7489013671875
20407481,-13.5076999664307,33.7375984191895
20421229,-13.5535001754761,33.7313995361328
20501111,-13.8468999862671,34.5470008850098
20501330,-13.7643995285034,34.5700988769531
20501664,-13.8348999023438,34.484001159668
20502159,-13.7531003952026,34.3721008300781
20502240,-13.730299949646,34.2929000854492
20502740,-13.7189998626709,34.4964981079102
20502758,-13.8168001174927,34.344799041748
20503239,-13.8240995407104,34.4667015075684
20503476,-13.815899848938,34.5233993530273
20504373,-13.9106998443603,34.4500007629395
20504729,-13.7999000549316,34.4421005249023
20505317,-14.0178003311157,34.4894981384277
20505648,-13.9059000015259,34.5466995239258
20506412,-14.089599609375,34.5219993591309
20507089,-13.6120004653931,34.3389015197754
20507371,-13.4914999008179,34.2925987243652
20507422,-13.4694004058838,34.2793006896973
20507459,-13.5931997299194,34.2977981567383
20507571,-13.6187000274658,34.309700012207
20508349,-13.4883003234863,34.2613983154297
20508547,-13.5663003921509,34.1629981994629
20510584,-13.4942998886108,34.3541984558105
20520255,-13.7771997451782,34.4576988220215
20520582,-13.7849998474121,34.418399810791
20601141,-14.299599647522,33.9031982421875
20601626,-14.0754995346069,33.9183006286621
20601658,-14.0333995819092,33.8451995849609
20601701,-14.145299911499,33.885799407959
20602363,-14.0368003845215,33.345100402832
20602479,-14.102499961853,33.5173988342285
20602607,-13.887900352478,33.516300201416
20602617,-14.0521001815796,33.4943008422852
20603090,-14.2600002288818,33.7983016967773
20603121,-14.1294002532959,33.6874008178711
20603133,-14.262900352478,33.6935997009277
20603189,-14.1549997329712,33.7457008361816
20603337,-14.1864995956421,33.5528984069824
20603455,-14.3621997833252,33.714900970459
20603533,-14.2749004364014,33.7597007751465
20604071,-14.0530996322632,33.9597015380859
20604376,-14.0235004425049,34.1137008666992
20604638,-14.0152997970581,34.0638999938965
20605302,-14.0229997634888,34.0862998962402
20606168,-13.6751003265381,33.4471015930176
20606297,-13.7819004058838,33.3633003234863
20607260,-13.8674001693726,33.8280982971191
20607315,-13.7993001937866,33.8588981628418
20607733,-13.7938003540039,33.8372993469238
20608499,-13.7526998519897,33.6626014709473
20609754,-13.7714996337891,33.6813011169434
20610050,-14.1044998168945,34.0018005371094
20610249,-14.1600999832153,34.0345001220703
20611336,-13.9799995422363,33.8624992370605
20612564,-14.061900138855,33.8322982788086
20613324,-13.9694004058838,33.6318016052246
20614477,-14.0329999923706,33.5158996582031
20614589,-14.061900138855,33.6847991943359
20615064,-13.8121995925903,33.5004997253418
20615735,-13.934700012207,33.4939994812012
20615752,-13.7482004165649,33.5601997375488
20701527,-13.8905000686646,33.0054016113281
20701659,-13.7623996734619,32.8174018859863
20702011,-13.9426002502441,33.1929016113281
20702282,-13.995400428772,33.2865982055664
20702464,-13.9649000167847,33.0449981689453
20702471,-14.0593004226685,33.3083992004395
20702542,-13.8666000366211,33.184700012207
20703025,-13.815299987793,32.9355010986328
20703083,-13.8086996078491,33.056999206543
20703316,-13.8045997619629,33.214599609375
20703565,-13.9315004348755,33.0802993774414
20703595,-13.799599647522,33.0638999938965
20704037,-13.7495002746582,33.1211013793945
20704289,-13.690899848938,33.2019996643066
20704353,-13.6584997177124,32.9775009155273
20704738,-13.6712999343872,33.0260009765625
20705328,-13.3865003585815,33.117000579834
20705372,-13.5026998519897,32.9863014221191
20705495,-13.5327997207642,32.9249992370605
20705652,-13.6125001907349,32.8647994995117
20705657,-13.5790004730225,32.9850006103516
20706163,-13.5486001968384,33.1744995117188
20706294,-13.5565996170044,33.1808013916016
20720368,-13.7820997238159,32.8998985290527
20801046,-14.3762998580933,34.0393981933594
20801208,-14.4103002548218,34.0298004150391
20801271,-14.464599609375,34.0724983215332
20801356,-14.3717002868652,33.9247016906738
20801497,-14.4088001251221,34.1750984191895
20802019,-14.3353004455566,33.9758987426758
20802041,-14.3353996276856,33.8237991333008
20802501,-14.2413997650147,34.0143013000488
20803155,-14.2201995849609,34.1614990234375
20803156,-14.2992000579834,34.1125984191895
20803503,-14.2041997909546,34.0334014892578
20803599,-14.3353996276856,34.3036994934082
20803731,-14.2395000457764,34.1277008056641
20804405,-14.0261001586914,34.2599983215332
20804768,-14.1077995300293,34.2700996398926
20805345,-14.0489997863769,34.2070007324219
20806131,-14.2020998001099,34.3656005859375
20806546,-14.3059997558594,34.3582992553711
20806716,-14.1512002944946,34.4014015197754
20807711,-14.2214002609253,34.5349006652832
20807727,-14.3556003570557,34.5792999267578
20807728,-14.2455997467041,34.5868988037109
20808421,-14.3486995697022,34.4039993286133
20820318,-14.3814001083374,34.326301574707
20901232,-14.9910001754761,34.8605003356934
20901276,-15.0949001312256,34.8546981811523
20902437,-15.1702003479004,34.6124992370605
20902449,-14.8198003768921,34.5765991210938
20902461,-15.0457000732422,34.6165008544922
20903543,-14.819899559021,34.5950012207031
20903583,-14.8514995574951,34.6402015686035
20904018,-14.733699798584,34.8391990661621
20904160,-14.8656997680664,34.8622016906738
20904342,-14.9319000244141,34.8329010009766
20904602,-14.8041000366211,34.9112014770508
20905295,-14.8346996307373,34.7051010131836
20906110,-14.6584997177124,34.5456008911133
20906524,-14.7688999176025,34.6460990905762
20906605,-14.6513996124268,34.6255989074707
20907238,-14.5073003768921,34.5032997131348
20908051,-14.7177000045776,34.690299987793
20908088,-14.6360998153687,34.7322998046875
20908119,-14.5036001205444,34.6593017578125
20908293,-14.6764001846313,34.7529983520508
20908329,-14.6663999557495,34.6645011901855
20908538,-14.5811996459961,34.5910987854004
20909113,-14.4135999679565,34.6105995178223
20920520,-14.808500289917,34.6183013916016
21031643,-14.0176000595093,33.7813987731934
21037030,-13.9896001815796,33.7771987915039
21037224,-13.9750995635986,33.8054008483887
21037536,-13.9917001724243,33.7789001464844
21038392,-14.0136995315552,33.7901992797852
21038763,-14.0064001083374,33.7848014831543
21048764,-13.9354000091553,33.7827987670898
21051203,-14.0038995742798,33.8081016540527
21051517,-13.9975996017456,33.8050003051758
21052427,-14.0062999725342,33.8022003173828
21052642,-14.0079002380371,33.8051986694336
21053430,-14.0158996582031,33.8269996643066
21053745,-14.0073003768921,33.8244018554688
21054673,-14.0193996429443,33.8171997070312
21055165,-13.9113998413086,33.7467002868652
21055241,-13.8758001327515,33.7598991394043
21055693,-13.8696002960205,33.777099609375
21056222,-13.8583002090454,33.7887001037598
21066096,-14.0239000320435,33.7779998779297
21066339,-14.020899772644,33.774600982666
21066478,-14.0279998779297,33.8012008666992
21069400,-13.9168996810913,33.8092002868652
21074510,-13.9490995407104,33.8098983764648
21077725,-13.9710998535156,33.7574005126953
21079006,-13.9170999526978,33.7594985961914
21080308,-13.9322996139526,33.7588996887207
21080755,-13.911600112915,33.7901992797852
21081573,-13.8938999176025,33.7871017456055
21083535,-13.7890996932983,33.8086013793945
21085094,-13.8456001281738,33.7583999633789
21086069,-13.9530000686646,33.717399597168
21086436,-13.955400466919,33.7285995483398
21087057,-13.9959001541138,33.7342987060547
21087531,-14.0109996795654,33.728099822998
21087736,-14.0131998062134,33.7182998657227
21088597,-14.0548000335693,33.7076988220215
30101280,-14.4265003204346,35.2575988769531
30101545,-14.5243997573853,35.0887985229492
30101552,-14.3191995620728,35.0859985351562
30102028,-14.6300001144409,35.1032981872559
30102540,-14.7687997817993,35.0315017700195
30102632,-14.5043001174927,35.2056007385254
30102641,-14.5375003814697,34.7975006103516
30103021,-14.2793998718262,34.8092994689941
30103074,-14.479100227356,34.8261985778809
30103420,-14.1971998214722,34.8825988769531
30104022,-14.3915996551514,35.4482002258301
30104040,-14.3833999633789,35.5862998962402
30104708,-14.3252000808716,35.4254989624023
30105325,-14.4912004470825,35.6063003540039
30105448,-14.4716997146606,35.6096000671387
30106005,-14.5250997543335,35.3881988525391
30106331,-14.3521995544434,35.3189010620117
30106750,-14.7020998001099,35.4398002624512
30107395,-14.2671003341675,35.4314994812012
30107624,-14.1065998077393,35.4117012023926
30108117,-13.7386999130249,35.0668983459473
30108401,-13.845100402832,35.1064987182617
30109724,-14.1403999328613,35.2154006958008
30120262,-14.4674997329712,35.2910003662109
30201076,-15.0473003387451,35.2921981811523
30201146,-14.993200302124,35.5127983093262
30201498,-14.8219003677368,35.5262985229492
30201587,-14.890700340271,35.4440002441406
30202252,-15.1750001907349,35.3381004333496
30202403,-15.1300001144409,35.1898994445801
30203044,-14.8449001312256,35.6371002197266
30203122,-14.7518997192383,35.5797996520996
30203142,-14.8852996826172,35.6353988647461
30203256,-14.8942003250122,35.6795997619629
30203767,-14.9942998886108,35.5973014831543
30204126,-15.2190999984741,35.4275016784668
30205702,-15.1752004623413,35.5007019042969
30206341,-15.0513000488281,35.4604988098145
30206572,-14.9968996047974,35.5521011352539
30207060,-14.7573003768921,35.6748008728027
30207188,-14.8723001480103,35.7462997436523
30207491,-14.7604999542236,35.7029991149902
30208396,-14.7074003219604,35.8067016601562
30209287,-14.7467002868652,35.5680999755859
30212167,-14.5942001342773,35.6516990661621
30212307,-14.6998996734619,35.6080017089844
30212492,-14.7245998382568,35.7083015441895
30222077,-15.0766000747681,35.2300987243652
30301554,-15.3579998016357,35.4216995239258
30301576,-15.2658004760742,35.4682006835938
30301590,-15.3793001174927,35.4827003479004
30302283,-15.3663997650147,35.5802001953125
30302357,-15.5120000839233,35.5861015319824
30302601,-15.4882001876831,35.556999206543
30302687,-15.4316997528076,35.4796981811523
30302692,-15.4141998291016,35.394100189209
30304139,-15.4828996658325,35.3577003479004
30304143,-15.4308004379272,35.3782997131348
30305082,-15.5698003768921,35.4255981445312
30305258,-15.5910997390747,35.2585983276367
30305277,-15.5190000534058,35.3176002502441
30305506,-15.5965003967285,35.399299621582
30305561,-15.5648002624512,35.2016983032227
30305580,-15.6473999023438,35.3431015014648
30306024,-15.392900466919,35.2206993103027
30306056,-15.4279003143311,35.2025985717773
30306087,-15.3170003890991,35.1060981750488
30306460,-15.3030004501343,35.11669921875
30306555,-15.4626998901367,35.1595001220703
30306594,-15.2320003509522,35.2051010131836
30307577,-15.3108997344971,35.3566017150879
30307678,-15.2318000793457,35.3223991394043
30401015,-15.7552003860474,35.1456985473633
30401062,-15.6915998458862,35.1357002258301
30401178,-15.722900390625,35.2164001464844
30401397,-15.6082000732422,35.1882019042969
30402291,-15.8234996795654,35.1775016784668
30402402,-15.8463001251221,35.1730995178223
30402515,-15.7841997146606,35.1127014160156
30402570,-15.7578001022339,35.1122016906738
30402669,-15.7937002182007,35.1613998413086
30403185,-15.7104997634888,35.2682991027832
30403225,-15.6922998428345,35.1971015930176
30403261,-15.6780004501343,35.1945991516113
30403444,-15.8295001983643,35.2617988586426
30403558,-15.7517004013062,35.2275009155273
30403699,-15.7386999130249,35.2619018554688
30403766,-15.8144998550415,35.2521018981934
30404093,-15.9643001556397,35.3055992126465
30404458,-15.8970003128052,35.312198638916
30404493,-15.8662004470825,35.2736015319824
30405588,-15.5853004455566,35.1329002380371
30406125,-15.5734996795654,35.1949005126953
30406378,-15.6562995910644,35.2697982788086
30406710,-15.601300239563,35.2403984069824
30420223,-15.706600189209,35.1679992675781
30501008,-15.6553001403809,35.0192985534668
30501020,-15.6944999694824,35.0522994995117
30501359,-15.5809001922607,35.0765991210938
30501383,-15.6555995941162,35.0183982849121
30501566,-15.5298004150391,35.0069999694824
30502418,-15.3957004547119,35.0320014953613
30502456,-15.5146999359131,35.1046981811523
30503214,-15.4723997116089,34.9869995117188
30503292,-15.4819002151489,34.9225997924805
30503685,-15.4238996505737,34.8991012573242
30504251,-15.647500038147,34.9010009765625
30504518,-15.7088003158569,34.8301010131836
30505180,-15.5640001296997,35.1157989501953
30506017,-15.546199798584,34.8508987426758
30506031,-15.6487998962402,34.967700958252
30506105,-15.8127002716065,34.9738006591797
30506326,-15.7789001464844,34.86669921875
30506457,-15.6690998077393,34.9351997375488
30506748,-15.6094999313354,34.9706001281738
30507667,-15.6918001174927,35.0484008789062
30508364,-15.8922004699707,35.0362014770508
30508435,-15.9099998474121,34.8844985961914
30508473,-15.9437999725342,34.8750991821289
30508629,-15.8343000411987,34.9532012939453
30601052,-15.5041999816894,34.507999420166
30601144,-15.7592000961304,34.5223007202148
30601190,-15.8009004592896,34.5362014770508
30601191,-15.4337997436523,34.488899230957
30601428,-15.6323003768921,34.548999786377
30601526,-15.5960998535156,34.5629005432129
30601608,-15.6104001998901,34.4972991943359
30601639,-15.720100402832,34.5365982055664
30601746,-15.4807996749878,34.5093994140625
30602059,-15.6588001251221,34.5229988098145
30602217,-15.5844001770019,34.4508018493652
30602220,-15.6483001708984,34.4314994812012
30602235,-15.7370004653931,34.3852005004883
30602408,-15.4893999099731,34.4417991638184
30602443,-15.7435998916626,34.4490013122559
30602445,-15.5677995681763,34.470100402832
30602472,-15.5988998413086,34.515998840332
30602512,-15.7130002975464,34.3926010131836
30602713,-15.6827001571655,34.5050010681152
30602734,-15.7656002044678,34.4575004577637
30620179,-15.6070003509522,34.5080986022949
30620196,-15.6057996749878,34.5183982849121
30620323,-15.6068000793457,34.5141983032227
30620644,-15.6146001815796,34.5237007141113
30701411,-16.3029003143311,35.2377014160156
30702134,-16.3514003753662,35.2608985900879
30703381,-16.2455997467041,35.1789016723633
30704158,-16.262300491333,35.13330078125
30704313,-16.1982002258301,35.1580009460449
30705248,-16.0930004119873,34.9964981079102
30705391,-16.0879993438721,35.0680999755859
30706619,-16.1550006866455,35.1217994689941
30706743,-16.2045993804932,35.1129989624023
30707534,-16.1149005889893,35.2472991943359
30707722,-16.0916996002197,35.2317008972168
30708338,-16.0849990844727,35.1464004516602
30708665,-16.0578994750977,35.236198425293
30709116,-15.9064998626709,35.1571998596191
30709358,-15.9342002868652,35.1660003662109
30709438,-15.9498996734619,35.1136016845703
30709650,-15.9926996231079,35.2280006408691
30709698,-16.0349006652832,35.1623992919922
30710079,-16.0049991607666,35.1012992858887
30710128,-15.8715000152588,35.1460990905762
30710157,-15.9777002334595,34.9794006347656
30710451,-16.0778999328613,35.0742988586426
30711684,-16.012300491333,34.953498840332
30720666,-16.0662002563477,35.1873016357422
30801205,-16.1114006042481,35.4481010437012
30801300,-16.078800201416,35.606201171875
30801305,-16.0568008422852,35.5175018310547
30801386,-15.9991998672485,35.6254997253418
30801631,-16.1403999328613,35.5022010803223
30801672,-16.1133995056152,35.4091987609863
30801679,-16.0832004547119,35.5824012756348
30802036,-15.956000328064,35.7616004943848
30802485,-16.05299949646,35.7182006835938
30802579,-16.047700881958,35.7652015686035
30803115,-16.0375003814697,35.3544998168945
30803233,-15.983099937439,35.437801361084
30803321,-16.0932006835938,35.3204002380371
30803480,-16.0284996032715,35.4154014587402
30804416,-16.0065994262695,35.3219985961914
30804426,-16.0830993652344,35.3311996459961
30805259,-15.9650001525879,35.4421005249023
30805375,-15.8086004257202,35.4197006225586
30805463,-15.864800453186,35.5049018859863
30805551,-15.8667001724243,35.4579010009766
30806145,-15.6930999755859,35.407398223877
30806483,-15.9245004653931,35.3596992492676
30806611,-15.8283996582031,35.353199005127
30806630,-15.7058000564575,35.3387985229492
30901029,-15.684100151062,35.6521987915039
30901054,-15.5762996673584,35.5518989562988
30901193,-15.5263004302978,35.6705017089844
30901253,-15.6555995941162,35.6861000061035
30901275,-15.7348003387451,35.6842002868652
30901320,-15.7054996490478,35.6808013916016
30901380,-15.6309995651245,35.6973991394043
30901409,-15.6964998245239,35.5351982116699
30901475,-15.6688995361328,35.5890007019043
30901550,-15.7524995803833,35.5485992431641
30901569,-15.6647996902466,35.7290992736816
30901603,-15.7070999145508,35.6455993652344
30901715,-15.8614997863769,35.5960998535156
30901720,-15.7496004104614,35.632999420166
30901732,-15.78600025177,35.6800994873047
30901756,-15.5961999893188,35.6271018981934
30902236,-15.8131999969482,35.7591018676758
30902299,-15.7489995956421,35.7919998168945
30902346,-15.8868999481201,35.7840995788574
30902425,-15.7538003921509,35.7905006408691
30902606,-15.8646001815796,35.8088989257812
30903114,-15.5548000335693,35.7946014404297
30903528,-15.6297998428345,35.7234001159668
30920609,-15.7988996505737,35.6646003723145
31001034,-16.5188007354736,34.956600189209
31001092,-16.4820003509521,34.7476997375488
31001123,-16.3812999725342,34.9281005859375
31001228,-16.5282001495361,34.842399597168
31001242,-16.3432006835938,34.7745018005371
31001333,-16.315299987793,34.6916999816895
31001647,-16.4270992279053,34.9630012512207
31001749,-16.6000003814697,34.9673004150391
31002169,-16.2668991088867,34.8951988220215
31002245,-16.2653999328613,34.8862991333008
31002677,-16.2084007263184,34.8672981262207
31003100,-15.9902000427246,34.3745994567871
31003226,-15.8142995834351,34.3452987670898
31003482,-16.0492992401123,34.5415992736816
31003759,-16.1833992004394,34.6083984375
31004098,-16.1555995941162,34.905101776123
31004312,-16.0203990936279,34.9201011657715
31005061,-16.0811996459961,34.8525009155273
31006284,-16.051700592041,34.8112983703613
31006556,-15.8247995376587,34.8375015258789
31007335,-16.3024005889893,35.0298004150391
31007544,-16.2544002532959,35.0261993408203
31007549,-16.1345996856689,34.9357986450195
31007645,-16.2082996368408,35.0075988769531
31101009,-17.0718002319336,35.2271995544434
31101399,-17.0951995849609,35.0917015075684
31102266,-17.0133991241455,35.1801986694336
31102591,-17.0499992370606,35.1542015075684
31104086,-16.5088005065918,35.1817016601562
31104147,-16.4323005676269,35.2436981201172
31104361,-16.4312992095947,35.1841011047363
31104496,-16.3514003753662,35.1094017028809
31104691,-16.372200012207,35.1525993347168
31104696,-16.3481998443604,35.1330986022949
31105091,-16.7325992584229,35.2081985473633
31105559,-16.7122001647949,35.2787017822266
31105581,-16.8115997314453,35.293399810791
31106066,-16.5958003997803,34.9897003173828
31106182,-16.6415996551514,35.1260986328125
31106519,-16.6205997467041,35.0924987792969
31106574,-16.5715999603271,35.1054992675781
31106682,-16.5070991516113,35.0553016662598
31107406,-16.9715995788574,35.1912002563477
31108265,-16.9850006103516,35.1421012878418
31108703,-16.9855003356934,35.2499008178711
31110462,-16.7362995147705,35.0559997558594
31120097,-16.9342994689941,35.2535018920898
