,model,precision,recall,fscore,support,accuracy
0,mw_FCS,0.6450292397660818,0.24815400237889676,0.261143516783275,199.0,0.7507346938921161
1,mw_rCSI,0.5046321891924498,0.5560702760820072,0.5176468659945523,266.3333333333333,0.661978922637236
2,tz_FCS,0.6643518518518519,0.08884069692411423,0.1437636822671239,155.66666666666666,0.82681379705725
3,tz_rCSI,0.5352696895069776,0.3244824895778775,0.3970110813518792,334.6666666666667,0.6111490068246618
4,ug_FCS,0.40435606060606055,0.06766542830991223,0.11562659745979316,137.33333333333334,0.648526307854666
