"","id","cropyear","value","FS_year"
"122","4309003","2011",767.167305666,"2011"
"123","4334001","2011",696.24742403,"2011"
"124","4510004","2011",930.18004688,"2011"
"125","4603001","2011",824.92825387,"2011"
"126","4617003","2011",698.58650929,"2011"
"127","6112001","2011",814.6961567,"2011"
"128","6512004","2011",1021.9056526,"2011"
"129","6512302","2011",1033.6135798,"2011"
"130","7104024","2011",931.6741908,"2011"
"131","7122050","2011",931.6741908,"2011"
"132","7202001","2011",975.8933321,"2011"
"133","7209001","2011",1012.2215225,"2011"
"134","7317120","2011",898.3549757,"2011"
"135","7321156","2011",959.5807255,"2011"
"136","9201360","2011",1002.860926936,"2011"
"137","9312005","2011",803.46285797,"2011"
"138","9407003","2011",954.45022894,"2011"
"139","11412003","2011",880.68501614,"2011"
"140","17712001","2011",934.1279543,"2011"
"141","19420004","2011",1008.16842156,"2011"
"142","21408330","2011",453.1615005,"2011"
"143","7107052","2011",988.8483234,"2011"
"144","7206012","2011",958.0717525,"2011"
"145","9503001","2011",846.233125,"2011"
"146","230316101003","2011",812.612177553,"2011"
"147","40133103003","2011",649.11894411,"2011"
"148","30403102003","2011",868.3678996,"2011"
"149","230322101007","2012",787.410712206,"2012"
"150","2211303","2012",794.7835545,"2012"
"151","2224305","2012",807.4534813,"2012"
"152","2401001","2012",643.0839046,"2012"
"153","3112002","2012",1120.0732145,"2012"
"154","3204003","2012",975.6936703,"2012"
"155","3314001","2012",691.49648234,"2012"
"156","3402001","2012",1138.9376212,"2012"
"157","4115002","2012",601.717107,"2012"
"158","4127004","2012",665.5031695,"2012"
"159","4309003","2012",719.502312094,"2012"
"160","4334001","2012",667.57644407,"2012"
"161","4510004","2012",777.57874603,"2012"
"162","4603001","2012",667.47050736,"2012"
"163","4617003","2012",592.63242953,"2012"
"164","6112001","2012",677.7767263,"2012"
"165","6512004","2012",742.7796418,"2012"
"166","6512302","2012",747.6930351,"2012"
"167","7104024","2012",729.7202487,"2012"
"168","7122050","2012",729.7202487,"2012"
"169","7202001","2012",736.5382665,"2012"
"170","7209001","2012",761.7609273,"2012"
"171","7317120","2012",674.3079657,"2012"
"172","7321156","2012",717.8412467,"2012"
"173","9201360","2012",883.782374617,"2012"
"174","9312005","2012",932.96314097,"2012"
"175","9407003","2012",768.49617183,"2012"
"176","11412003","2012",877.09739935,"2012"
"177","17712001","2012",846.46916873,"2012"
"178","19420004","2012",942.9761848,"2012"
"179","21408330","2012",600.0177619,"2012"
"180","7107052","2012",756.7104995,"2012"
"181","7206012","2012",708.3210731,"2012"
"182","9503001","2012",845.9860076,"2012"
"183","230316101003","2012",835.856558208,"2012"
"184","40133103003","2012",667.13829235,"2012"
"185","30403102003","2012",1111.2261258,"2012"
"186","230322101007","2013",909.796560804,"2013"
"187","2211303","2013",643.7107268,"2013"
"188","2224305","2013",629.1837703,"2013"
"189","2401001","2013",431.6352009,"2013"
"190","3112002","2013",951.3031748,"2013"
"191","3204003","2013",827.6689389,"2013"
"192","3314001","2013",764.1491976,"2013"
"193","3402001","2013",911.5367649,"2013"
"194","4115002","2013",836.6490073,"2013"
"195","4127004","2013",763.9092407,"2013"
"196","4309003","2013",1125.90793638,"2013"
"197","4334001","2013",1102.13987919,"2013"
"198","4510004","2013",1081.24057235,"2013"
"199","4603001","2013",900.59704665,"2013"
"200","4617003","2013",790.18341195,"2013"
"201","6112001","2013",939.5810188,"2013"
"202","6512004","2013",1006.0543527,"2013"
"203","6512302","2013",1002.1116729,"2013"
"204","7104024","2013",1001.5058891,"2013"
"205","7122050","2013",1001.5058891,"2013"
"206","7202001","2013",1034.3949544,"2013"
"207","7209001","2013",1016.2887793,"2013"
"208","7317120","2013",938.2485629,"2013"
"209","7321156","2013",1002.0577303,"2013"
"210","9201360","2013",1200.518609663,"2013"
"211","9312005","2013",894.62732927,"2013"
"212","9407003","2013",1089.94519004,"2013"
"213","11412003","2013",1071.14904384,"2013"
"214","17712001","2013",723.24874681,"2013"
"215","19420004","2013",814.51282745,"2013"
"216","21408330","2013",509.0663646,"2013"
"217","7107052","2013",1003.5786205,"2013"
"218","7206012","2013",972.9629416,"2013"
"219","9503001","2013",1091.0077155,"2013"
"220","230316101003","2013",1008.18539066,"2013"
"221","40133103003","2013",776.8439692,"2013"
"222","30403102003","2013",892.0922745,"2013"
"223","230322101007","2014",758.141186473,"2014"
"224","2211303","2014",878.6013657,"2014"
"225","2224305","2014",833.8761778,"2014"
"226","2401001","2014",595.6386589,"2014"
"227","3112002","2014",1205.2396031,"2014"
"228","3204003","2014",912.6511291,"2014"
"229","3314001","2014",754.0219256,"2014"
"230","3402001","2014",1115.8516513,"2014"
"231","4115002","2014",957.5054012,"2014"
"232","4127004","2014",831.19035729,"2014"
"233","4309003","2014",1105.28918349,"2014"
"234","4334001","2014",1040.13227329,"2014"
"235","4510004","2014",909.09141073,"2014"
"236","4603001","2014",845.40223081,"2014"
"237","4617003","2014",696.08147288,"2014"
"238","6112001","2014",770.9028306,"2014"
"239","6512004","2014",906.4892374,"2014"
"240","6512302","2014",912.269903,"2014"
"241","7104024","2014",973.6205553,"2014"
"242","7122050","2014",973.6205553,"2014"
"243","7202001","2014",978.5843113,"2014"
"244","7209001","2014",992.3316772,"2014"
"245","7317120","2014",870.1706757,"2014"
"246","7321156","2014",921.2002765,"2014"
"247","9201360","2014",1009.662249288,"2014"
"248","9312005","2014",873.27437299,"2014"
"249","9407003","2014",787.09608991,"2014"
"250","11412003","2014",795.966616311,"2014"
"251","17712001","2014",811.96188127,"2014"
"252","19420004","2014",790.6087292,"2014"
"253","21408330","2014",614.4256759,"2014"
"254","7107052","2014",992.5303973,"2014"
"255","7206012","2014",919.7733623,"2014"
"256","9503001","2014",896.6555727,"2014"
"257","230316101003","2014",845.346716427,"2014"
"258","40133103003","2014",900.46324717,"2014"
"259","30403102003","2014",1090.126015,"2014"
"260","230322101007","2015",1152.744002818,"2015"
"261","2211303","2015",819.2244613,"2015"
"262","2224305","2015",788.7057352,"2015"
"263","2401001","2015",521.2951576,"2015"
"264","3112002","2015",1224.8567529,"2015"
"265","3204003","2015",892.6662303,"2015"
"266","3314001","2015",834.50195329,"2015"
"267","3402001","2015",1225.6785676,"2015"
"268","4115002","2015",817.66899076,"2015"
"269","4127004","2015",845.70540435,"2015"
"270","4309003","2015",1126.09940681,"2015"
"271","4334001","2015",1172.1505977,"2015"
"272","4510004","2015",1135.46997879,"2015"
"273","4603001","2015",1056.75039659,"2015"
"274","4617003","2015",1027.0615213,"2015"
"275","6112001","2015",1069.6119773,"2015"
"276","6512004","2015",1262.8473945,"2015"
"277","6512302","2015",1262.8043864,"2015"
"278","7104024","2015",989.0009924,"2015"
"279","7122050","2015",989.0009924,"2015"
"280","7202001","2015",1004.9902645,"2015"
"281","7209001","2015",997.8331888,"2015"
"282","7317120","2015",902.8233518,"2015"
"283","7321156","2015",973.0930223,"2015"
"284","9201360","2015",1466.940336518,"2015"
"285","9312005","2015",1266.43641852,"2015"
"286","9407003","2015",1324.55011691,"2015"
"287","11412003","2015",1105.43251318,"2015"
"288","17712001","2015",1034.72015333,"2015"
"289","19420004","2015",1087.45551564,"2015"
"290","21408330","2015",625.6213164,"2015"
"291","7107052","2015",986.4260554,"2015"
"292","7206012","2015",948.4251645,"2015"
"293","9503001","2015",1217.206704,"2015"
"294","230316101003","2015",1130.706887927,"2015"
"295","40133103003","2015",860.64292076,"2015"
"296","30403102003","2015",1216.1415806,"2015"
"297","1203003.....","2008",0,"2008"
"298","1313301.....","2008",0,"2008"
"299","1438003.....","2008",0,"2008"
"300","1510004.....","2008",0,"2008"
"301","1529002.....","2008",0,"2008"
"302","2110001.....","2008",0,"2008"
"303","2111001.....","2008",0,"2008"
"304","2212001.....","2008",0,"2008"
"305","2224305.....","2008",0,"2008"
"306","2309002.....","2008",0,"2008"
"307","2310357.....","2008",0,"2008"
"308","2313019.....","2008",0,"2008"
"309","2314016.....","2008",0,"2008"
"310","2401001.....","2008",0,"2008"
"311","2401002.....","2008",0,"2008"
"312","2502007.....","2008",0,"2008"
"313","2510001.....","2008",0,"2008"
"314","3106003.....","2008",0,"2008"
"315","3204003.....","2008",0,"2008"
"316","3207301.....","2008",0,"2008"
"317","3323303.....","2008",0,"2008"
"318","3414003.....","2008",0,"2008"
"319","3431003.....","2008",0,"2008"
"320","3504002.....","2008",0,"2008"
"321","3510004.....","2008",0,"2008"
"322","3513005.....","2008",0,"2008"
"323","4127004.....","2008",0,"2008"
"324","4204005.....","2008",0,"2008"
"325","4208352.....","2008",0,"2008"
"326","4212002.....","2008",0,"2008"
"327","4309003.....","2008",0,"2008"
"328","4424003.....","2008",0,"2008"
"329","4510004.....","2008",0,"2008"
"330","4603001.....","2008",0,"2008"
"331","4711002.....","2008",0,"2008"
"332","5108005.....","2008",0,"2008"
"333","5134002.....","2008",0,"2008"
"334","5218007.....","2008",0,"2008"
"335","5308321.....","2008",0,"2008"
"336","5310001.....","2008",0,"2008"
"337","5502018.....","2008",0,"2008"
"338","5509001.....","2008",0,"2008"
"339","5509333.....","2008",0,"2008"
"340","5519314.....","2008",0,"2008"
"341","5609003.....","2008",0,"2008"
"342","6313001.....","2008",0,"2008"
"343","6512004.....","2008",0,"2008"
"344","6512302.....","2008",0,"2008"
"345","7104024.....","2008",0,"2008"
"346","7104111.....","2008",0,"2008"
"347","7104136.....","2008",0,"2008"
"348","7104145.....","2008",0,"2008"
"349","7109087.....","2008",0,"2008"
"350","7109102.....","2008",0,"2008"
"351","7110071.....","2008",0,"2008"
"352","7110209.....","2008",0,"2008"
"353","7111066.....","2008",0,"2008"
"354","7111100.....","2008",0,"2008"
"355","7111145.....","2008",0,"2008"
"356","7113002.....","2008",0,"2008"
"357","7116454.....","2008",0,"2008"
"358","7118004.....","2008",0,"2008"
"359","7119011.....","2008",0,"2008"
"360","7119072.....","2008",0,"2008"
"361","7121174.....","2008",0,"2008"
"362","7122027.....","2008",0,"2008"
"363","7122050.....","2008",0,"2008"
"364","7123064.....","2008",0,"2008"
"365","7124001.....","2008",0,"2008"
"366","7124036.....","2008",0,"2008"
"367","7201125.....","2008",0,"2008"
"368","7202001.....","2008",0,"2008"
"369","7202329.....","2008",0,"2008"
"370","7209001.....","2008",0,"2008"
"371","7209028.....","2008",0,"2008"
"372","7210047.....","2008",0,"2008"
"373","7210074.....","2008",0,"2008"
"374","7220058.....","2008",0,"2008"
"375","7303001.....","2008",0,"2008"
"376","7307049.....","2008",0,"2008"
"377","7310003.....","2008",0,"2008"
"378","7310188.....","2008",0,"2008"
"379","7321031.....","2008",0,"2008"
"380","7321077.....","2008",0,"2008"
"381","7321156.....","2008",0,"2008"
"382","7322029.....","2008",0,"2008"
"383","7323004.....","2008",0,"2008"
"384","8101003.....","2008",0,"2008"
"385","8108003.....","2008",0,"2008"
"386","8116007.....","2008",0,"2008"
"387","8219001.....","2008",0,"2008"
"388","8401003.....","2008",0,"2008"
"389","8612001.....","2008",0,"2008"
"390","8612002.....","2008",0,"2008"
"391","9110003.....","2008",0,"2008"
"392","9205003.....","2008",0,"2008"
"393","9215007.....","2008",0,"2008"
"394","9216003.....","2008",0,"2008"
"395","9301016.....","2008",0,"2008"
"396","9302007.....","2008",0,"2008"
"397","9311002.....","2008",0,"2008"
"398","9312005.....","2008",0,"2008"
"399","9320004.....","2008",0,"2008"
"400","9327004.....","2008",0,"2008"
"401","9407003.....","2008",0,"2008"
"402","9503001.....","2008",0,"2008"
"403","10103004....","2008",0,"2008"
"404","10103305....","2008",0,"2008"
"405","10103306....","2008",0,"2008"
"406","10103325....","2008",0,"2008"
"407","10207004....","2008",0,"2008"
"408","10209003....","2008",0,"2008"
"409","10211311....","2008",0,"2008"
"410","10214004....","2008",0,"2008"
"411","10313001....","2008",0,"2008"
"412","10318003....","2008",0,"2008"
"413","10322002....","2008",0,"2008"
"414","10506001....","2008",0,"2008"
"415","11102005....","2008",0,"2008"
"416","11228002....","2008",0,"2008"
"417","11228005....","2008",0,"2008"
"418","11401001....","2008",0,"2008"
"419","11412003....","2008",0,"2008"
"420","11503001....","2008",0,"2008"
"421","11518002....","2008",0,"2008"
"422","11519301....","2008",0,"2008"
"423","11601013....","2008",0,"2008"
"424","11602331....","2008",0,"2008"
"425","11609307....","2008",0,"2008"
"426","11706009....","2008",0,"2008"
"427","12118004....","2008",0,"2008"
"428","12208001....","2008",0,"2008"
"429","12303001....","2008",0,"2008"
"430","12407004....","2008",0,"2008"
"431","12429002....","2008",0,"2008"
"432","12514001....","2008",0,"2008"
"433","12515003....","2008",0,"2008"
"434","12606004....","2008",0,"2008"
"435","12607005....","2008",0,"2008"
"436","12616001....","2008",0,"2008"
"437","12704001....","2008",0,"2008"
"438","12811001....","2008",0,"2008"
"439","12816305....","2008",0,"2008"
"440","13124001....","2008",0,"2008"
"441","13216004....","2008",0,"2008"
"442","13303002....","2008",0,"2008"
"443","13317003....","2008",0,"2008"
"444","13404026....","2008",0,"2008"
"445","14110022....","2008",0,"2008"
"446","14208002....","2008",0,"2008"
"447","14301004....","2008",0,"2008"
"448","14316002....","2008",0,"2008"
"449","14418001....","2008",0,"2008"
"450","14505004....","2008",0,"2008"
"451","14509003....","2008",0,"2008"
"452","14510005....","2008",0,"2008"
"453","14611014....","2008",0,"2008"
"454","14617002....","2008",0,"2008"
"455","15130004....","2008",0,"2008"
"456","15130050....","2008",0,"2008"
"457","15213001....","2008",0,"2008"
"458","15219003....","2008",0,"2008"
"459","15220002....","2008",0,"2008"
"460","15301004....","2008",0,"2008"
"461","15306001....","2008",0,"2008"
"462","15312307....","2008",0,"2008"
"463","16101320....","2008",0,"2008"
"464","16104002....","2008",0,"2008"
"465","16202003....","2008",0,"2008"
"466","16204001....","2008",0,"2008"
"467","16206001....","2008",0,"2008"
"468","16230013....","2008",0,"2008"
"469","16303002....","2008",0,"2008"
"470","16311001....","2008",0,"2008"
"471","17113001....","2008",0,"2008"
"472","17201001....","2008",0,"2008"
"473","17211004....","2008",0,"2008"
"474","17401312....","2008",0,"2008"
"475","17402007....","2008",0,"2008"
"476","17423001....","2008",0,"2008"
"477","17615002....","2008",0,"2008"
"478","17712001....","2008",0,"2008"
"479","17713001....","2008",0,"2008"
"480","17810002....","2008",0,"2008"
"481","18118003....","2008",0,"2008"
"482","18127001....","2008",0,"2008"
"483","18203003....","2008",0,"2008"
"484","18214005....","2008",0,"2008"
"485","18305002....","2008",0,"2008"
"486","18313006....","2008",0,"2008"
"487","18414007....","2008",0,"2008"
"488","18505005....","2008",0,"2008"
"489","18507004....","2008",0,"2008"
"490","18514003....","2008",0,"2008"
"491","18608011....","2008",0,"2008"
"492","18611001....","2008",0,"2008"
"493","19111005....","2008",0,"2008"
"494","19201306....","2008",0,"2008"
"495","19225003....","2008",0,"2008"
"496","19302076....","2008",0,"2008"
"497","19307058....","2008",0,"2008"
"498","19420004....","2008",0,"2008"
"499","19517001....","2008",0,"2008"
"500","19621004....","2008",0,"2008"
"501","19628005....","2008",0,"2008"
"502","19707005....","2008",0,"2008"
"503","19804321....","2008",0,"2008"
"504","19806003....","2008",0,"2008"
"505","20201003....","2008",0,"2008"
"506","20324004....","2008",0,"2008"
"507","20511003....","2008",0,"2008"
"508","21110003....","2008",0,"2008"
"509","21309003....","2008",0,"2008"
"510","21402004....","2008",0,"2008"
"511","21407003....","2008",0,"2008"
"512","21408001....","2008",0,"2008"
"513","21408330....","2008",0,"2008"
"514","21408363....","2008",0,"2008"
"515","51211011....","2008",0,"2008"
"516","51222012....","2008",0,"2008"
"517","52104013....","2008",0,"2008"
"518","53108072....","2008",0,"2008"
"519","53113012....","2008",0,"2008"
"520","55102031....","2008",0,"2008"
"521","55104032....","2008",0,"2008"
"522","55113009....","2008",0,"2008"
"523","55115005....","2008",0,"2008"
"524","1203003.....1","2008",0,"2008"
"525","1203003.....2","2008",0,"2008"
"526","1217003.....","2008",0,"2008"
"527","1217003.....1","2008",0,"2008"
"528","1313004.....","2008",0,"2008"
"529","1313301.....1","2008",0,"2008"
"530","1313301.....2","2008",0,"2008"
"531","1431001.....","2008",0,"2008"
"532","1431001.....1","2008",0,"2008"
"533","1431001.....2","2008",0,"2008"
"534","1438003.....1","2008",0,"2008"
"535","1510004.....1","2008",0,"2008"
"536","1510004.....2","2008",0,"2008"
"537","1510004.....3","2008",0,"2008"
"538","1529002.....1","2008",0,"2008"
"539","1529002.....2","2008",0,"2008"
"540","2110001.....1","2008",0,"2008"
"541","2111001.....1","2008",0,"2008"
"542","2211303.....","2008",0,"2008"
"543","2211303.....1","2008",0,"2008"
"544","2212001.....1","2008",0,"2008"
"545","2224305.....1","2008",0,"2008"
"546","2224305.....2","2008",0,"2008"
"547","2224305.....3","2008",0,"2008"
"548","2224305.....4","2008",0,"2008"
"549","2309002.....1","2008",0,"2008"
"550","2310357.....1","2008",0,"2008"
"551","2313019.....1","2008",0,"2008"
"552","2313019.....2","2008",0,"2008"
"553","2314016.....1","2008",0,"2008"
"554","2314016.....2","2008",0,"2008"
"555","2314016.....3","2008",0,"2008"
"556","2401001.....1","2008",0,"2008"
"557","2401001.....2","2008",0,"2008"
"558","2401001.....3","2008",0,"2008"
"559","2401001.....4","2008",0,"2008"
"560","2401001.....5","2008",0,"2008"
"561","2401001.....6","2008",0,"2008"
"562","2401001.....7","2008",0,"2008"
"563","2401001.....8","2008",0,"2008"
"564","2401002.....1","2008",0,"2008"
"565","2502007.....1","2008",0,"2008"
"566","2502007.....2","2008",0,"2008"
"567","2510001.....1","2008",0,"2008"
"568","3106003.....1","2008",0,"2008"
"569","3106003.....2","2008",0,"2008"
"570","3106003.....3","2008",0,"2008"
"571","3106003.....4","2008",0,"2008"
"572","3106003.....5","2008",0,"2008"
"573","3204003.....1","2008",0,"2008"
"574","3204003.....2","2008",0,"2008"
"575","3204003.....3","2008",0,"2008"
"576","3207301.....1","2008",0,"2008"
"577","3207301.....2","2008",0,"2008"
"578","3314001.....","2008",0,"2008"
"579","3323303.....1","2008",0,"2008"
"580","3323303.....2","2008",0,"2008"
"581","3323303.....3","2008",0,"2008"
"582","3402001.....","2008",0,"2008"
"583","3402001.....1","2008",0,"2008"
"584","3414003.....1","2008",0,"2008"
"585","3414003.....2","2008",0,"2008"
"586","3414003.....3","2008",0,"2008"
"587","3431003.....1","2008",0,"2008"
"588","3431003.....2","2008",0,"2008"
"589","3431003.....3","2008",0,"2008"
"590","3504002.....1","2008",0,"2008"
"591","3504002.....2","2008",0,"2008"
"592","3504002.....3","2008",0,"2008"
"593","3504002.....4","2008",0,"2008"
"594","3510004.....1","2008",0,"2008"
"595","3510004.....2","2008",0,"2008"
"596","3513005.....1","2008",0,"2008"
"597","3513005.....2","2008",0,"2008"
"598","4115002.....","2008",0,"2008"
"599","4115002.....1","2008",0,"2008"
"600","4127004.....1","2008",0,"2008"
"601","4127004.....2","2008",0,"2008"
"602","4127004.....3","2008",0,"2008"
"603","4127004.....4","2008",0,"2008"
"604","4127004.....5","2008",0,"2008"
"605","4204005.....1","2008",0,"2008"
"606","4204005.....2","2008",0,"2008"
"607","4204005.....3","2008",0,"2008"
"608","4204005.....4","2008",0,"2008"
"609","4208352.....1","2008",0,"2008"
"610","4212002.....1","2008",0,"2008"
"611","4212002.....2","2008",0,"2008"
"612","4309003.....1","2008",0,"2008"
"613","4309003.....2","2008",0,"2008"
"614","4309003.....3","2008",0,"2008"
"615","4334001.....","2008",0,"2008"
"616","4424003.....1","2008",0,"2008"
"617","4424003.....2","2008",0,"2008"
"618","4424003.....3","2008",0,"2008"
"619","4510004.....1","2008",0,"2008"
"620","4510004.....2","2008",0,"2008"
"621","4510004.....3","2008",0,"2008"
"622","4603001.....1","2008",0,"2008"
"623","4603001.....2","2008",0,"2008"
"624","4603001.....3","2008",0,"2008"
"625","4603001.....4","2008",0,"2008"
"626","4711002.....1","2008",0,"2008"
"627","4711002.....2","2008",0,"2008"
"628","4711002.....3","2008",0,"2008"
"629","5108005.....1","2008",0,"2008"
"630","5108005.....2","2008",0,"2008"
"631","5134002.....1","2008",0,"2008"
"632","5134002.....2","2008",0,"2008"
"633","5218007.....1","2008",0,"2008"
"634","5218007.....2","2008",0,"2008"
"635","5218007.....3","2008",0,"2008"
"636","5218007.....4","2008",0,"2008"
"637","5308321.....1","2008",0,"2008"
"638","5308321.....2","2008",0,"2008"
"639","5310001.....1","2008",0,"2008"
"640","5310001.....2","2008",0,"2008"
"641","5310001.....3","2008",0,"2008"
"642","5310001.....4","2008",0,"2008"
"643","5405303.....","2008",0,"2008"
"644","5405303.....1","2008",0,"2008"
"645","5502018.....1","2008",0,"2008"
"646","5502018.....2","2008",0,"2008"
"647","5502018.....3","2008",0,"2008"
"648","5502018.....4","2008",0,"2008"
"649","5509001.....1","2008",0,"2008"
"650","5509333.....1","2008",0,"2008"
"651","5509333.....2","2008",0,"2008"
"652","5519314.....1","2008",0,"2008"
"653","5519314.....2","2008",0,"2008"
"654","5608006.....","2008",0,"2008"
"655","5608006.....1","2008",0,"2008"
"656","5608006.....2","2008",0,"2008"
"657","5608006.....3","2008",0,"2008"
"658","5608006.....4","2008",0,"2008"
"659","5608006.....5","2008",0,"2008"
"660","5609003.....1","2008",0,"2008"
"661","5611001.....","2008",0,"2008"
"662","6106018.....","2008",0,"2008"
"663","6106018.....1","2008",0,"2008"
"664","6106018.....2","2008",0,"2008"
"665","6106018.....3","2008",0,"2008"
"666","6112001.....","2008",0,"2008"
"667","6112001.....1","2008",0,"2008"
"668","6112001.....2","2008",0,"2008"
"669","6112001.....3","2008",0,"2008"
"670","6313001.....1","2008",0,"2008"
"671","6313001.....2","2008",0,"2008"
"672","6410006.....","2008",0,"2008"
"673","6410006.....1","2008",0,"2008"
"674","6410006.....2","2008",0,"2008"
"675","6410006.....3","2008",0,"2008"
"676","6410006.....4","2008",0,"2008"
"677","6410006.....5","2008",0,"2008"
"678","6410006.....6","2008",0,"2008"
"679","6410006.....7","2008",0,"2008"
"680","6410006.....8","2008",0,"2008"
"681","6512004.....1","2008",0,"2008"
"682","6512302.....1","2008",0,"2008"
"683","6512302.....2","2008",0,"2008"
"684","7101004.....","2008",0,"2008"
"685","7101004.....1","2008",0,"2008"
"686","7101034.....","2008",0,"2008"
"687","7104024.....1","2008",0,"2008"
"688","7104024.....2","2008",0,"2008"
"689","7104024.....3","2008",0,"2008"
"690","7104024.....4","2008",0,"2008"
"691","7104111.....1","2008",0,"2008"
"692","7104136.....1","2008",0,"2008"
"693","7104136.....2","2008",0,"2008"
"694","7104136.....3","2008",0,"2008"
"695","7104136.....4","2008",0,"2008"
"696","7104136.....5","2008",0,"2008"
"697","7104145.....1","2008",0,"2008"
