ea_id,fs_month,fs_year,yearmon,cellphone,number_celphones,rcsi,logFCS,hdds,asset_index,housing_index,nutri_reten_constrained,nutri_avail_constrained,dist_km,maize_price,maize_mktthin,rice_price,rice_mktthin,tmean,floodmax,raincytot,day1rain,maxdaysnorain
7108005,5,2013,May 2013,1,2.8,8,2.9695966,2,,-.57887679,.2,.2,8.1306496,73033.398,0,144749.8,0,27.1211801710136,0,738.0159650999999,94,171
7108005,9,2013,Sep 2013,1,2,0,3.074234,3,,-.88582069,.5,.5,8.1306496,59583.25,0,134375,0,27.1211801710136,0,738.0159651000001,94,171
7108043,2,2013,Feb 2013,1,1,0,2.0794415,1,,-.88582069,1,1,6.5115929,90454.547,0,190000,0,27.1211801710136,0,858.3706455,55,170
7108043,1,2013,Jan 2013,1,3,0,2.3025851,3,,-.88582069,0,0,6.5115929,84900,0,205550,0,27.1211801710136,0,858.3706455,55,170
7108043,10,2010,Oct 2010,1,2.1428571,9.2857141,4.344173,7.1428571,1.6774726,-.88582069,.2857143,.2857143,6.5115929,31083,0,88846,0,27.62997396905229,0,773.3540801,22,166
7108043,10,2012,Oct 2012,1,2.6666667,1,1.9173881,1.6666666,,-.88582069,.16666667,.16666667,6.5115929,65500,0,179500,0,28.04527708264151,0,1006.6698816,8,161
7109004,4,2011,Apr 2011,1,1,13,4.0253515,5,-.39868096,-.88583499,0,0,4.671186,42266.668,0,130000,0,27.26960878521665,0,723.2249327999999,131,168
7109004,4,2013,Apr 2013,1,3,10.5,1.7917595,1,,-.88582069,0,0,4.671186,76125,0,166388.94,0,27.3181985188849,0,858.3706454999998,55,170
7109004,3,2011,Mar 2011,1,2,4.8333335,4.1474118,6.3333335,-.39868054,-.63003653,0,0,4.671186,52088.867,0,183055.53,0,27.26960878521664,0,723.2249327999999,131,168
7109004,3,2013,Mar 2013,1,2.1428571,5.2857141,2.3717694,1.5714285,,-.88582069,0,0,4.671186,83194.5,0,189583.47,0,27.31819851888491,0,858.3706454999995,55,170
7109004,10,2011,Oct 2011,1,4,0,4.1588831,7,2.5079327,-.88582069,0,0,4.671186,44514,0,141527.67,0,27.26960878521665,0,723.2249327999999,131,168
7109049,12,2012,Dec 2012,1,2,6,2.9944806,2.5,,-.11846301,1,1,12.030807,80125,0,188875,0,28.0452770826415,0,975.6587338000003,8,160
7109049,10,2010,Oct 2010,1,2.7777777,7.8888888,3.9564674,6.2222223,.24723415,-.8858223,.8888889,.8888889,12.030807,31083,0,88846,0,27.62997396905232,0,754.5638706,22,167
7109049,10,2012,Oct 2012,1,2.5714285,9.7142859,2.9399338,2.5714285,,-.88582069,.85714287,.85714287,12.030807,65500,0,179500,0,28.0452770826415,0,975.6587338000003,8,160
7109087,12,2012,Dec 2012,1,2.75,5.75,2.9257166,2.625,,-.88582069,.875,.875,25.417114,79876.945,0,186101.84,0,26.61372348088512,0,931.6741907999978,8,165
7109087,2,2013,Feb 2013,1,1,6,1.704748,2,,-.88583499,1,1,25.417114,86652.453,0,188371.22,0,26.15316247015926,0,729.7202486999997,94,175
7109087,1,2011,Jan 2011,1,2.4285715,3.7142856,4.2634807,6.7142859,.84701192,-.88582069,1,1,25.417114,37404,0,100694.66,0,25.86230856086017,0,635.2427159000013,134,173
7109087,1,2013,Jan 2013,1,1,2,3.1780539,2,,-.88582069,1,1,25.417114,83090,0,197408.33,0,26.15316247015926,0,729.7202486999997,94,175
7109087,10,2013,Oct 2013,0,0,0,3.4339871,3,,-.88583499,1,1,25.417114,54691.082,0,129756.88,0,26.15316247015927,0,729.7202486999997,94,175
7109102,7,2011,Jul 2011,1,1,0,4.1896548,7,-.39867809,-.88582069,1,1,14.359507,52139.668,0,124052.5,0,,,,,
7109102,6,2011,Jun 2011,1,2.4285715,1.4285715,4.3676748,7.1428571,.84701145,-.66657507,.85714287,.85714287,14.359507,51666.668,0,125833.34,0,,,,,
7109102,6,2013,Jun 2013,1,2,0,2.9444389,4,,-.88582069,1,1,14.359507,60000.16,0,139861.11,0,,,,,
7109102,5,2013,May 2013,1,1.6666666,0,3.4120913,3.3333333,,-.88582069,1,1,14.359507,69752.828,0,139566.5,0,,,,,
7109102,11,2012,Nov 2012,1,1,0,3.4011974,3,,-.88582069,1,1,14.359507,73555.836,0,179166.33,0,,,,,
7109102,10,2011,Oct 2011,1,1,0,4.6539602,8,-.39868096,-.88583499,1,1,14.359507,48968.832,0,142791.33,0,,,,,
7109102,9,2013,Sep 2013,1,6,0,3.2580965,2,,-.88582069,1,1,14.359507,58701.332,0,128381.96,0,,,,,
7110071,8,2011,Aug 2011,1,3,0,4.2556129,6,2.5079327,-.88582069,1,1,14.42299,51778,0,132944,0,,,,,
7110071,1,2013,Jan 2013,1,2,12,3.583519,5,,-.88582069,1,1,14.42299,84900,0,205550,0,,,,,
7110071,6,2011,Jun 2011,1,2.5999999,7.5999999,4.2271152,6.1999998,1.9266101,-.57887679,1,1,14.42299,50000,0,125000,0,,,,,
7110071,5,2013,May 2013,1,2.5,10.5,3.0920479,2.25,,-.88582069,1,1,14.42299,73033.398,0,144749.8,0,,,,,
7110071,10,2011,Oct 2011,1,2,4,4.3502779,7,-.39868104,-.88582069,1,1,14.42299,47896,0,142083,0,,,,,
7110209,12,2010,Dec 2010,1,2.5999999,12.2,3.8772423,6.5999999,.76396447,-.88582426,1,1,8.5769501,32214,0,98571,0,,,,,
7110209,12,2012,Dec 2012,1,2,0,3.4657359,3,,-.88582069,1,1,8.5769501,80125,0,188875,0,,,,,
7110209,2,2013,Feb 2013,1,3,0,3.5553482,4,,-.88582069,1,1,8.5769501,90454.547,0,190000,0,,,,,
7110209,1,2013,Jan 2013,1,2,0,2.9444389,2,,-.88582069,1,1,8.5769501,84900,0,205550,0,,,,,
7110209,3,2011,Mar 2011,1,2,0,4.2904596,7,2.5079329,-.88582069,1,1,8.5769501,39400,0,218250,0,,,,,
7110209,11,2012,Nov 2012,1,3.3333333,0,3.0376494,2.6666667,,-.88582069,1,1,8.5769501,75667,0,183333,0,,,,,
7111066,4,2013,Apr 2013,1,2,0,2.9957323,3,,-.88582069,1,1,7.6968637,79312.5,0,158750,0,,,,,
7111066,3,2011,Mar 2011,1,2.1666667,2.1666667,4.0817704,5.5,.085755102,-.88582546,.83333331,.83333331,7.6968637,39400,0,218250,0,,,,,
7111066,3,2013,Mar 2013,1,2.1666667,5.5,2.2372854,1.5,,-.88582069,1,1,7.6968637,82791.75,0,181041.8,0,,,,,
7111066,5,2013,May 2013,1,2,0,3.7841897,3,,-.88582069,1,1,7.6968637,73033.398,0,144749.8,0,,,,,
7111100,12,2012,Dec 2012,1,2.125,9.875,2.9731107,2.75,,-.88582069,1,1,6.4459457,80125,0,188875,0,,,,,
7111100,1,2011,Jan 2011,1,1.5,8.75,4.1073256,7,1.0546267,-.88582069,1,1,6.4459457,35479,0,99167,0,,,,,
7111145,12,2010,Dec 2010,.83333331,2.1666667,9.5,4.1645055,6,.57019079,-.88582069,1,1,15.075484,32214,0,98571,0,27.62997396905231,0,705.5048057999996,22,171
7111145,12,2012,Dec 2012,1,2,3.5,2.1653666,2,,-.88582069,0,0,15.075484,80125,0,188875,0,28.0452770826415,0,931.6741908000001,8,165
7111145,11,2012,Nov 2012,1,2.1428571,7.7142859,2.6490548,2.4285715,,-.88582069,1,1,15.075484,75667,0,183333,0,28.04527708264151,0,931.6741908000003,8,165
7113002,1,2013,Jan 2013,0,0,0,2.1972246,2,,-.88582069,1,1,65.069817,79516.664,0,202033.33,0,,,,,
7113002,6,2011,Jun 2011,1,1.8333334,3.8333333,4.1719332,6.1666665,.085755102,-.88582307,1,1,65.069817,45000,0,120000,0,,,,,
7113002,5,2013,May 2013,1,1.75,6.125,2.8607483,2.625,,-.88582247,1,1,65.069817,71022.266,0,152944.33,0,,,,,
7113002,11,2011,Nov 2011,0,0,13,4.2413268,6,-.39868096,-.88582069,1,1,65.069817,42948.668,0,150512.67,0,,,,,
7115088,4,2013,Apr 2013,1,5.5,0,2.3410656,1.5,,-.88582069,1,1,17.142286,75633.633,0,149284.08,0,23.073542271371,0,715.7952965000003,90,170
7115088,8,2011,Aug 2011,1,3,0,4.5108595,7,2.5079329,-.88582069,1,1,17.142286,47910.273,0,124158.91,0,23.26250931601851,0,607.5720982999994,33,163
7115088,8,2013,Aug 2013,1,2,0,4.1271343,5,,-.88582468,1,1,17.142286,55174.711,0,123914.17,0,23.07354227137101,0,715.7952965000003,90,170
7115088,2,2013,Feb 2013,1,2.8,0,2.6667535,2.5999999,,-.27193582,.40000001,.40000001,17.142286,82044,0,188607.45,0,23.07354227137098,0,715.7952965000003,90,170
7115088,1,2013,Jan 2013,1,2,3,.69314718,1,,-.88582069,1,1,17.142286,82062.828,0,202209.09,0,23.073542271371,0,715.7952965000003,90,170
7115088,3,2011,Mar 2011,1,5.4000001,9,4.2608442,6.5999999,1.9266106,.035010923,.2,.2,17.142286,44004.836,0,168712.11,0,23.26250931601854,0,607.5720983000036,33,163
7115088,3,2013,Mar 2013,1,4,0,2.5649493,3,,-.88582069,1,1,17.142286,78092.68,0,177662.97,0,23.073542271371,0,715.7952965000003,90,170
7115088,5,2013,May 2013,1,1.5,0,3.3100367,3,,-.88582069,1,1,17.142286,66049.563,0,137136.23,0,23.073542271371,0,715.7952965000003,90,170
7115088,11,2011,Nov 2011,.5,.5,11,4.0959048,7,-.39868098,-.88582784,1,1,17.142286,45514.453,0,154349.45,0,23.26250931601851,0,607.5720982999994,33,163
7115088,10,2011,Oct 2011,1,4,0,4.356709,7,2.5079329,-.88582069,1,1,17.142286,50178.547,.18181819,137382.45,.18181819,23.26250931601851,0,607.5720982999994,33,163
7115088,10,2012,Oct 2012,0,0,11,2.8903718,2,,-.88582069,1,1,17.142286,62066.91,0,175509.09,0,23.74833076053635,0,920.6395331000003,8,164
7116357,12,2010,Dec 2010,1,3.125,2.625,4.2096567,6.25,1.417953,-.88582247,0,0,14.520513,34160.5,0,93928.25,0,25.39011853262578,0,1673.106220589999,0,86
7116357,12,2012,Dec 2012,1,4,0,2.7725887,2,,.64889866,0,0,14.520513,75315.969,0,181656.25,0,25.4721160988015,0,1545.81708591,2,87
7116357,2,2011,Feb 2011,1,2,0,4.4006028,8,2.5079329,-.88582069,1,1,14.520513,40150,0,107725,0,24.8966370223326,0,1273.3680306,1,97
7116357,1,2011,Jan 2011,1,3,0,4.3372908,7,2.5079329,-.88582069,0,0,14.520513,35489.5,0,105000.25,0,24.8966370223326,0,1273.3680306,1,97
7116357,1,2013,Jan 2013,1,2,0,3.2188759,4,,-.88582069,0,0,14.520513,80855.555,0,195106.95,0,24.44396787013765,0,1640.38115216,1,86
7116357,6,2013,Jun 2013,1,1.5,0,3.34975,4,,-.88582069,.5,.5,14.520513,58944.578,0,137708.34,0,24.44396787013764,0,1640.38115216,1,86
7116357,11,2012,Nov 2012,1,3,2.7142856,2.8658323,2.5714285,,-.88582069,.14285715,.14285715,14.520513,72500.25,0,177083,0,25.4721160988015,0,1545.817085910001,2,87
7116454,8,2013,Aug 2013,0,0,23,1.7917595,2,,-.88582069,1,1,22.027121,57650,0,128861.16,0,24.44396787013765,0,665.2103291000001,94,176
7116454,3,2011,Mar 2011,.8888889,1.8888888,9.5555553,4.1090908,6.4444447,-.075721934,-.71529788,0,0,22.027121,39640,0,196426.69,0,24.8966370223326,0,573.5440189,131,171
7116454,3,2013,Mar 2013,.875,2.125,14.375,2.2872682,1.75,,-.88582069,.125,.125,22.027121,78666.75,0,171833.44,0,24.44396787013763,0,665.2103291000004,94,176
7116454,9,2013,Sep 2013,1,2,0,1.7917595,1,,-.88582069,0,0,22.027121,58524.949,0,127183.35,0,24.44396787013765,0,665.2103291000001,94,176
7118003,8,2013,Aug 2013,1,1.5,6,2.7276607,3.5,,-.88582784,1,1,46.043056,55734.707,0,129045.19,0,24.16082138979207,0,697.3756719000004,90,169
7118003,7,2011,Jul 2011,1,1,8,4.2413268,6,-.39868104,-.88582069,1,1,46.043056,48786.375,0,121067.5,0,24.16697817199594,0,618.5136383999999,33,163
7118003,7,2013,Jul 2013,1,2,5,2.7666948,2.5,,-.88582784,1,1,46.043056,56698.781,0,139948,0,24.16082138979207,0,697.3756719000004,90,169
7118003,6,2011,Jun 2011,.8888889,1.4444444,7.5555553,4.2140145,6.2222223,-.075723596,-.36598328,1,1,46.043056,48175,0,121875,0,24.16697817199601,0,618.5136384000035,33,163
7118003,6,2013,Jun 2013,1,2,3,3.0910425,3,,-.88582069,1,1,46.043056,58335.289,0,136527.8,0,24.16082138979206,0,697.3756718999998,90,169
7118003,5,2013,May 2013,.71428573,1.4285715,10.571428,2.2010856,2,,-.8858248,1,1,46.043056,69391.398,0,139020.67,0,24.16082138979214,0,697.3756718999978,90,169
7118003,9,2013,Sep 2013,1,2,3,2.6390574,2,,-.88582069,1,1,46.043056,57824.938,0,125989.59,0,24.16082138979206,0,697.3756718999998,90,169
7118004,2,2011,Feb 2011,.875,1.25,10.375,3.7590258,5.375,-.035354301,-.88582426,1,1,15.471095,39000,0,111300,0,27.25751569593149,0,587.0111973599998,33,164
7118004,1,2013,Jan 2013,.8888889,1.3333334,8.8888893,2.1274459,1.8888888,,-.88582069,1,1,15.471095,84900,0,205550,0,27.12118017101361,0,680.81313448,90,169
7118004,9,2013,Sep 2013,1,3,0,3.2580965,4,,-.88582069,0,0,15.471095,59583.25,0,134375,0,27.1211801710136,0,680.81313448,90,169
7119011,2,2013,Feb 2013,1,1,0,2.5649493,2,,-.88582069,1,1,32.807865,87363.641,0,184781.81,0,,,,,
7119011,1,2013,Jan 2013,1,4,0,3.713572,3,,-.88582069,1,1,32.807865,82690,0,208330,0,,,,,
7119011,11,2010,Nov 2010,1,1.5,0,3.5259278,6,1.0546274,-.88582069,1,1,32.807865,30930,0,95050,0,,,,,
7119011,11,2012,Nov 2012,1,1,0,3.1354942,3,,-.88582069,1,1,32.807865,70767,0,182499.8,0,,,,,
7119011,10,2010,Oct 2010,1,1.5,5.25,4.3683062,7.5,1.054626,-.88582069,1,1,32.807865,30265.199,0,92076.797,0,,,,,
7119011,10,2012,Oct 2012,1,1.6,7.4000001,2.9658699,3,,-.88582069,1,1,32.807865,59420,0,179780,0,,,,,
7119072,7,2011,Jul 2011,1,2.3333333,4.5,4.2152076,7.1666665,1.5390621,-.88582069,1,1,18.10984,50313,0,124583,0,,,,,
7119072,7,2013,Jul 2013,1,2,0,3.6763008,5,,-.88582069,1,1,18.10984,59166.5,0,146666.8,0,,,,,
7119072,6,2011,Jun 2011,1,2,0,4.2341065,7,-.39867803,-.88582069,1,1,18.10984,50000,0,125000,0,,,,,
7119072,6,2013,Jun 2013,1,1.8333334,4,2.91099,2.8333333,,-.88582069,1,1,18.10984,62111.328,0,144166.67,0,,,,,
7119072,9,2011,Sep 2011,1,1.6666666,9.666667,3.6579001,4,-.39867905,-.88582069,.66666669,.66666669,18.10984,48194,0,127944,0,,,,,
7119072,9,2013,Sep 2013,1,5,0,3.4657359,3,,-.88582069,1,1,18.10984,59583.25,0,134375,0,,,,,
7121174,8,2013,Aug 2013,1,1.5,0,2.1587441,2.5,,-.88582784,1,1,24.413219,53361.379,0,126587.33,0,26.05091290849174,0,729.7202486999996,94,175
7121174,12,2012,Dec 2012,1,1,29,2.1972246,2,,-.88582069,1,1,24.413219,79685.867,0,185468.27,0,26.8489792475987,0,931.6741908000001,8,165
7121174,7,2011,Jul 2011,1,3.6666667,15.666667,4.3455935,7.1666665,1.0546269,-.88582069,1,1,24.413219,46351.855,0,120499,0,26.09493217853903,0,635.2427159000013,134,173
7121174,6,2013,Jun 2013,1,3,4.7142859,2.7994077,2.4285715,,-.88582069,1,1,24.413219,56035.996,0,137658.72,0,26.05091290849177,0,729.720248700002,94,175
7121174,11,2011,Nov 2011,1,2,0,3.8815639,6,2.5079329,-.88582069,1,1,24.413219,42910.145,0,147719.58,0,26.09493217853905,0,635.2427159,134,173
7121174,10,2011,Oct 2011,1,2,4,4.3107991,8,-.39868104,-.88582069,1,1,24.413219,43756.855,0,133827.28,0,26.09493217853906,0,635.2427159,134,173
7121174,9,2011,Sep 2011,1,2,8,4.4248466,5,2.5079329,-.88582069,1,1,24.413219,44019.57,0,119946.29,0,26.09493217853906,0,635.2427159,134,173
7121174,9,2013,Sep 2013,1,1,34,3.4011974,4,,-.88582069,1,1,24.413219,55963.035,0,123839.32,0,26.05091290849173,0,729.7202486999997,94,175
7122027,8,2011,Aug 2011,1,1,0,4.1972017,7,-.39868104,-.88583499,1,1,13.017284,44910.398,0,117552.8,0,,,,,
7122027,2,2011,Feb 2011,1,3.125,2.5,4.243032,7,2.5079329,-.88582069,1,1,13.017284,39483.602,0,104880,0,,,,,
7122027,2,2013,Feb 2013,1,2,0,3.7612002,4,,-.88582069,0,0,13.017284,84239.75,0,188227.3,0,,,,,
7122027,1,2013,Jan 2013,1,4.6666665,4,3.2316294,3.1666667,,-.88582069,1,1,13.017284,81714,0,190970,0,,,,,
7122027,6,2013,Jun 2013,1,1.5,0,3.0019436,2.5,,-.88582069,1,1,13.017284,54203.133,0,132666.67,0,,,,,
7122027,5,2013,May 2013,1,1,14,2.0149031,2,,-.88583499,1,1,13.017284,64901.84,0,134999.92,0,,,,,
7122027,10,2011,Oct 2011,1,1,5,3.9796817,4,-.39868104,-.88582069,1,1,13.017284,43222.602,0,126083.4,0,,,,,
7122027,9,2013,Sep 2013,1,1,0,3.5246274,2.5,,-.88582069,1,1,13.017284,55693.301,0,114750.05,0,,,,,
7122050,4,2011,Apr 2011,1,3.375,5.25,4.2326474,6.5,1.4179534,-.88582069,.875,.875,28.272852,40550,0,125636.37,0,23.72805903640154,931.6741907999972,635.242715900005,134,173
7122050,4,2013,Apr 2013,1,3,0,3.3972931,3,,-.11846101,.5,.5,28.272852,74064.406,0,157833.31,0,23.48496210778543,1001.505889099999,729.7202487000013,94,175
7122050,8,2013,Aug 2013,1,2,3,2.9994683,3,,-.11846101,1,1,28.272852,55898.984,0,134962.17,0,23.48496210778542,1001.505889099999,729.7202487000013,94,175
7122050,12,2012,Dec 2012,1,2.5,0,2.9766216,2.5,,-.88582069,1,1,28.272852,77694.445,0,189115.53,0,24.40382442238711,729.7202487000013,931.6741907999982,8,165
7122050,7,2013,Jul 2013,1,2,0,1.3862944,1,,-.88583499,1,1,28.272852,55083.25,0,145549.36,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7122050,6,2013,Jun 2013,1,4,15,2.4849067,3,,-.88582069,0,0,28.272852,57561.785,0,140732.34,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7122050,3,2013,Mar 2013,1,3.8,4.5999999,2.957258,2.2,,-.88582069,.60000002,.60000002,28.272852,78568.227,0,180261.47,0,23.48496210778542,1001.505889099996,729.7202487000023,94,175
7122050,5,2013,May 2013,1,2,0,3.4657359,2,,-.88582069,1,1,28.272852,65960.656,0,143901.36,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7122050,11,2011,Nov 2011,1,3,0,4.1026435,5,-.39868104,-.88582069,1,1,28.272852,43601.453,0,156300.55,0,23.72805903640141,931.6741907999996,635.2427159,134,173
7122050,11,2013,Nov 2013,1,1,0,2.2512918,1,,-.88582069,1,1,28.272852,48439.477,0,133181.89,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7122050,10,2011,Oct 2011,1,3,0,4.59512,8,2.5079329,-.88582069,1,1,28.272852,46784.184,.090909094,141999.73,.090909094,23.72805903640141,931.6741907999996,635.2427159,134,173
7122050,10,2013,Oct 2013,1,1,0,2.9957323,2,,-.88582069,1,1,28.272852,54547.477,0,135416.59,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7122050,9,2013,Sep 2013,1,2,0,2.1972246,1,,.64889467,1,1,28.272852,56212.066,0,131818.2,0,23.48496210778544,1001.505889100001,729.7202486999996,94,175
7123064,1,2013,Jan 2013,1,1,0,3.3322046,1,,-.88582069,0,0,9.8636866,81930,0,201740,0,,,,,
7123064,7,2011,Jul 2011,1,1.6,2,4.306489,6.8000002,1.9266101,-.88582069,.80000001,.80000001,9.8636866,50177.602,0,125666.4,0,,,,,
7123064,6,2013,Jun 2013,1,2.5999999,10,2.6182587,2,,-.88582146,1,1,9.8636866,59127.93,0,142111.14,0,,,,,
7123064,3,2013,Mar 2013,1,3,1,2.3978953,2,,-.88582069,1,1,9.8636866,80183.398,0,179583.44,0,,,,,
7123067,4,2011,Apr 2011,1,3,0,4.4830027,7,2.5079329,-.88582069,1,1,8.6576757,42709.109,0,126111.11,0,24.57608619419561,0,648.3487668000004,23,167
7123067,2,2013,Feb 2013,1,5.5,0,2.0126758,1.5,,-.88582069,1,1,8.6576757,87863.641,0,184676.77,0,24.45741037365617,0,736.3130526000006,55,170
7123067,1,2013,Jan 2013,1,2,0,2.5649493,2,,-.88582069,1,1,8.6576757,83327.781,0,204477.78,0,24.45741037365618,0,736.3130525999997,55,170
7123067,6,2011,Jun 2011,1,2,0,4.2696977,8,-.39867809,-.88582069,1,1,8.6576757,49388.891,0,127777.78,0,24.57608619419561,0,648.3487668000004,23,167
7123067,3,2011,Mar 2011,1,3,0,4.4942389,7,2.5079329,-.88582069,1,1,8.6576757,41040.734,0,186249.98,0,24.57608619419561,0,648.3487668000004,23,167
7123067,3,2013,Mar 2013,1,2,2,3.1780539,3,,-.88582069,1,1,8.6576757,81481.555,0,181574.17,0,24.45741037365618,0,736.3130525999997,55,170
7123067,11,2010,Nov 2010,1,2.6363637,.18181819,4.2116308,6.6363635,1.7152206,-.74630076,.90909094,.90909094,8.6576757,32227.777,0,97163.891,0,24.80805213464777,0,711.6621876000049,13,165
7123067,11,2012,Nov 2012,1,3.3636363,2.7272727,2.6371047,2.4545455,,-.60001653,1,1,8.6576757,71805.781,0,182314.56,0,25.52758499379468,0,959.4062791999936,8,161
7124001,4,2011,Apr 2011,1,1,0,4.0253515,5,-.39868104,-.88583499,1,1,24.095531,37633.332,0,119000,0,,,,,
7124001,12,2010,Dec 2010,1,2.3333333,.33333334,4.3555956,7.1666665,.57019174,-.88582069,1,1,24.095531,30278.334,0,94642.664,.33333334,,,,,
7124001,12,2012,Dec 2012,1,6,0,2.1972246,1,,-.88582069,1,1,24.095531,80000,0,186229.17,0,,,,,
7124001,7,2013,Jul 2013,1,1,6,2.74084,2,,-.88583499,1,1,24.095531,52305.5,0,153750.13,0,,,,,
7124001,5,2011,May 2011,0,0,0,4.1896548,7,-.39868104,-.88582069,1,1,24.095531,33666.668,0,116666.66,0,,,,,
7124001,11,2012,Nov 2012,1,2.2,2,3.1440225,2.5999999,,-.88582069,1,1,24.095531,68583.664,0,182222,0,,,,,
7124036,4,2011,Apr 2011,1,2.8333333,5.8333335,4.2706285,6.5,1.0546269,-.63003415,1,1,8.0791092,45475,0,127500,0,,,,,
7124036,4,2013,Apr 2013,1,2.5999999,4.5999999,3.0916834,2.4000001,,-.57887965,1,1,8.0791092,76375,0,160156.25,0,,,,,
7124036,8,2013,Aug 2013,1,3.5,0,3.0816574,2.5,,-.88582069,0,0,8.0791092,50540,0,130138.9,0,,,,,
7124036,7,2013,Jul 2013,1,1,0,3.6375861,3,,-.88582069,1,1,8.0791092,52833.25,0,138645.91,0,,,,,
7124036,5,2011,May 2011,1,2.5,0,4.327651,7,2.5079329,-.88582069,1,1,8.0791092,41500,0,127500,0,,,,,
7124036,11,2011,Nov 2011,1,3.6666667,0,4.3946323,7,1.5390615,-.88582069,.33333334,.33333334,8.0791092,41615.5,0,153750,0,,,,,
7124036,10,2013,Oct 2013,1,2.5,0,3.3160009,3,,-.88582069,1,1,8.0791092,53281.375,0,131458.25,0,,,,,
7127063,12,2012,Dec 2012,1,1,0,2.0794415,1,,-.88582069,1,1,14.823342,75138.891,0,190515.44,0,23.30686235209693,0,931.6741908000003,8,165
7127063,2,2011,Feb 2011,1,2,0,4.4543471,8,-.39868104,.64889866,1,1,14.823342,36404.332,0,108786.45,0,22.80872498186083,0,635.2427159,134,173
7127063,1,2013,Jan 2013,1,2,3,3.1354942,4,,-.88582069,1,1,14.823342,80072.219,0,205838.89,0,23.24879046327116,0,729.7202486999996,94,175
7127063,3,2011,Mar 2011,1,1,23,4.5538769,8,-.39867809,-.88582069,1,1,14.823342,37800.734,0,181500,0,22.80872498186082,0,635.2427159,134,173
7127063,11,2010,Nov 2010,1,2,0,4.2121277,6,2.5079327,-.88582069,1,1,14.823342,30533.334,0,90150,0,23.25611451849934,0,705.5048057999998,22,171
7127063,11,2012,Nov 2012,1,9,0,3.6375861,3,,-.88582069,1,1,14.823342,69398.445,0,183407.11,0,23.30686235209694,0,931.6741908000003,8,165
7127063,10,2010,Oct 2010,1,3.3333333,.83333331,4.4227514,7.5,2.0234976,-.63003415,.16666667,.16666667,14.823342,29374.334,0,87839.664,0,23.2561145184993,0,705.5048057999989,22,171
7127063,10,2012,Oct 2012,1,3.2222223,.22222222,2.5971136,2,,-.88582069,.22222222,.22222222,14.823342,59733.332,0,177977.78,0,23.30686235209696,0,931.6741907999973,8,165
7127063,10,2013,Oct 2013,1,2,0,2.0794415,2,,-.88582069,1,1,14.823342,51926.055,0,133009.19,0,23.24879046327115,0,729.7202486999996,94,175
7201125,4,2013,Apr 2013,1,2.4000001,1,2.7298913,2.5999999,,-.88582069,1,1,23.309271,75659.719,0,156125,0,23.34502185365871,0,757.6842367000019,55,165
7201125,1,2013,Jan 2013,1,2,0,2.4849067,1,,-.88583499,1,1,23.309271,81308.023,0,199736.42,0,23.3450218536587,0,757.6842367,55,165
7201125,7,2013,Jul 2013,1,2,0,1.5455213,1.5,,-.88582069,1,1,23.309271,56329.723,0,139164.45,0,23.34502185365869,0,757.6842366999996,55,165
7201125,6,2011,Jun 2011,1,4,19,4.1588831,6,-.39868104,-.88582069,1,1,23.309271,49444.445,0,123888.89,0,23.7086448085014,0,762.0113224000002,23,163
7201125,6,2013,Jun 2013,1,1,1,2.8024223,2.3333333,,-.88582546,1,1,23.309271,59358.18,0,142006.19,0,23.34502185365868,0,757.6842366999994,55,165
7201125,5,2011,May 2011,.85714287,2.1428571,8.2857141,4.1492801,5.7142859,1.6774718,-.66657507,1,1,23.309271,38111.109,0,121111.11,0,23.70864480850141,0,762.0113223999987,23,163
7201125,11,2011,Nov 2011,1,2,0,4.051785,5,-.39868104,-.88583499,1,1,23.309271,46792.777,0,153888.67,0,23.7086448085014,0,762.0113224000002,23,163
7201125,10,2011,Oct 2011,0,0,0,4.1896548,6,-.39868104,-.88583499,1,1,23.309271,46669.109,0,141143.22,0,23.7086448085014,0,762.0113224000002,23,163
7202001,2,2011,Feb 2011,.77777779,1.2222222,6.7777777,4.0960579,5.3333335,-.39868104,-.53650606,1,1,37.447098,38401.199,0,110900,0,23.84150874367703,975.8933320999967,775.2674854999978,23,164
7202001,2,2013,Feb 2013,.5,2,5,2.5529728,2,,-.88582784,1,1,37.447098,85292.039,0,190681.81,0,24.03021059473302,1034.3949544,736.5382664999999,94,162
7202001,1,2013,Jan 2013,1,1.9166666,9.583333,2.4398699,2.3333333,,-.88582426,1,1,37.447098,82178,0,197780,0,24.03021059473307,1034.394954399999,736.5382665000033,94,162
7202329,8,2011,Aug 2011,1,2.2,2.4000001,4.3544064,7.4000001,.76396447,-.88582355,1,1,19.841656,51778,0,132944,0,,,,,
7202329,8,2013,Aug 2013,1,2,4.5,2.585242,2,,-.88582069,.5,.5,19.841656,58250,0,134444.5,0,,,,,
7202329,7,2011,Jul 2011,0,0,21,4.0430512,6,-.39868104,-.88582069,1,1,19.841656,50313,0,124583,0,,,,,
7202329,7,2013,Jul 2013,.75,2.25,5.75,2.7260299,2,,-.88582784,1,1,19.841656,59166.5,0,146666.8,0,,,,,
