"","FNID","ea_id","yearmon","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","FS_month","FS_year","rCSI","HDDS","FCS","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","lhz_growingdays","lhz_day1rain","tmean","lhz_raincytot","lhz_maxdaysnorain","lhz_floodmax","floodmax","raincytot","day1rain","maxdaysnorain","dist_km","date","maize_price","maize_mktthin","rice_price","rice_mktthin","lhz_maize_price","lhz_maize_mktthin","lhz_rice_price","lhz_rice_mktthin"
"1","","100604101005","Dec 2014",0.25,0.75,0.625,0.375,NA,NA,NA,NA,NA,NA,NA,12,2014,8.625,1.5,18.6875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.149291948731,NA,21731,0,161538,0,NA,NA,NA,NA
"2","","12118004","Apr 2013",1,0,1,0,8.731279,24,0.3,1.6,86.4,1.6,1621,4,2013,0,2,11,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7908315010857,NA,68337.5,0,134808.2,0,NA,NA,NA,NA
"3","","12118004","Dec 2012",0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,4.96909555555556,13.7777777777778,15.2888888888889,67.8555555555556,67.1222222222222,100.122222222222,1006.88888888889,12,2012,4,1.66666666666667,15.8333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7908315010857,NA,63499.996,0,214666.64,0,NA,NA,NA,NA
"4","","12118004","Feb 2013",0,1,0.5,0.5,3.1166095,30.5,16.45,79.35,87.55,94.9,963.5,2,2013,12.5,3,28,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7908315010857,NA,71954.544,0,193281.86,0,NA,NA,NA,NA
"5","","12118004","Jan 2011",0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,5.033333407508,15.7777777777778,13.3666667143504,67.7000007629395,67.0888883802626,27.5444445742501,1085,1,2011,0.555555555555556,6.66666666666667,72.6666666666667,0,0.111111111111111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7908315010857,NA,39708.4,0,98125.2,0,NA,NA,NA,NA
"6","","12118004","Mar 2011",0.5,0.5,1,0,3.60000002384186,22.5,11.2999997138977,48.2000014781952,127.300003051758,147.20000076294,1477.5,3,2011,0,3,32.25,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7908315010857,NA,35696.92,0,111550,0,NA,NA,NA,NA
"7","","12315002","Dec 2012",0.214285714285714,0.785714285714286,0.5,0.5,1.37144464285714,21.4285714285714,19.1142857142857,96.6642857142857,101.357142857143,19.1214285714286,481.571428571429,12,2012,2,2.42857142857143,23.0714285714286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,72972.22,0,201031.233333333,0,NA,NA,NA,NA
"8","","12315002","Jan 2011",0.4,0.6,0.6,0.4,1.53000003099442,24.3,18.6099998474121,96.9099998474121,100.909999847412,10.8000000953674,483.9,1,2011,8.4,7.2,68.95,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,37961.8333333333,0,100903,0,NA,NA,NA,NA
"9","","12315002","Jan 2013",1,0,0.5,0,6.3050985,14,0.55,10.55,87.75,173.55,975.5,1,2013,2,3,20.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,75300,0,216975,0,NA,NA,NA,NA
"10","","12315002","Jun 2011",0,1,0,1,4.30000019073486,0,0.100000001490116,57.2000007629395,57.4000015258789,243.800003051758,809,6,2011,0,7,63.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,37166.6666666667,0,114166.666666667,0,NA,NA,NA,NA
"11","","12315002","Mar 2011",1,0,1,0,6.19999980926514,25,2.20000004768372,10.8999996185303,12.1000003814697,648.5,72,3,2011,0,8,70,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,37347.7333333333,0,146708.333333333,0,NA,NA,NA,NA
"12","","12315002","Nov 2011",1,0,1,0,1.5,16,19.7999992370606,96.6999969482422,101.900001525879,10.8999996185303,484,11,2011,0,8,89,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,39839.6666666667,0,163243.5,0,NA,NA,NA,NA
"13","","12315002","Oct 2013",1,0,1,0,6.203859,25,2.2,10.9,12.1,251,83,10,2013,0,3,31,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,49000.0416666667,0,122499.916666667,0,NA,NA,NA,NA
"14","","12315002","Sep 2013",0,1,0,1,4.26118,0,0.1,57.2,57.4,43.9,811,9,2013,0,3,13.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9397175851927,NA,50979.1666666667,0,119236.208333333,0,NA,NA,NA,NA
"15","","15301004","Feb 2011",0.0909090909090909,0.909090909090909,0.272727272727273,0.727272727272727,3.79090907356956,50.4545454545455,8.64545448937201,59.9363635074009,67.5272734381936,89.2818166559393,1633.63636363636,2,2011,0.636363636363636,5.18181818181818,51.6363636363636,0,0.909090909090909,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.295150411737,NA,30246.3333333333,0,93907.3333333333,0,NA,NA,NA,NA
"16","","15301004","Jan 2013",0.2,0.8,0.533333333333333,0.466666666666667,4.72056193333333,43.7333333333333,8.16,54.42,71.2933333333333,103.773333333333,1635.06666666667,1,2013,3.6,NA,20.0333333333333,0,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.295150411737,NA,74416.6666666667,0,190416.666666667,0,NA,NA,NA,NA
"17","","15301004","Nov 2013",0,1,0,1,14.01849,33,13,93.5,93,163.2,1497,11,2013,0,1,8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.295150411737,NA,43583.3333333333,0,110000,0,NA,NA,NA,NA
"18","","18305002","Apr 2013",1,0,1,0,9.4666255,0,0.45,0.7,85.15,187.3,1399,4,2013,0,3,31.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,62229.1666666667,0,131731.466666667,0,NA,NA,NA,NA
"19","","18305002","Dec 2010",0.181818181818182,0.818181818181818,0.727272727272727,0.272727272727273,12.8181816881353,24.3636363636364,3.25454547188499,35.7818180431019,35.8636368838224,18.254545211792,1199.45454545455,12,2010,8.72727272727273,6.81818181818182,59.8181818181818,0,0.545454545454545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,38128,0,84273.7777777778,0,NA,NA,NA,NA
"20","","18305002","Dec 2012",1,0,0.5,0,6.0513635,17.5,2.7,6.75,7.45,153.85,674,12,2012,2,3.5,23.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,63587.9633333333,0,169412.033333333,0,NA,NA,NA,NA
"21","","18305002","Feb 2013",1,0,1,0,6.1513,58,0,18.7,18.7,64.4,1148,2,2013,0,2,12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,84232.3255555556,0,162090.9,0,NA,NA,NA,NA
"22","","18305002","May 2011",0,1,1,0,2.70000004768372,0,5.59999990463257,8.10000038146973,91.5,658.700012207031,1122,5,2011,0,8,52.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,50833.3333333333,0,133333.333333333,0,NA,NA,NA,NA
"23","","18305002","Nov 2012",0.166666666666667,0.833333333333333,0.75,0.25,12.8626325833333,38.75,4.21666666666667,32.25,32.3083333333333,77.1916666666667,1201.91666666667,11,2012,7.75,2,12.3333333333333,0,0.583333333333333,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7110735053,NA,63824.1111111111,0,165629.333333333,0,NA,NA,NA,NA
"24","","4510004","Aug 2013",0.0909090909090909,0.909090909090909,0.0909090909090909,0.545454545454545,2.73344592727273,31.4545454545455,39.7545454545455,57.0272727272727,119.6,112.618181818182,88.7272727272727,8,2013,5.27272727272727,2.27272727272727,19.0909090909091,0,0,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5990362672436,NA,42830,0,125833.3,0,NA,NA,NA,NA
"25","","4510004","Nov 2011",0,1,0,1,1.29999995231628,0,21.2999992370606,31.8999996185303,105.300003051758,10.6999998092651,85,11,2011,0,6,67.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5990362672436,NA,36327,0,151731,0,NA,NA,NA,NA
"26","","4510004","Oct 2012",0,1,0,1,1.291615,0,21.3,31.9,105.3,82.5,84,10,2012,0,3,15,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5990362672436,NA,63900,0,168500,0,NA,NA,NA,NA
"27","","4510004","Oct 2013",0,1,0,1,2.950462,93,39.5,57.9,123.2,108.7,88,10,2013,0,3,15,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5990362672436,NA,48729.25,0,125208.25,0,NA,NA,NA,NA
"28","","4510004","Sep 2011",0,1,0.111111111111111,0.888888888888889,3.89999996291267,41.5555555555556,37.4333330790202,57.3000000847711,121.144445631239,18.0222225189209,126,9,2011,2,6,58.3333333333333,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5990362672436,NA,38167,0,127222,0,NA,NA,NA,NA
"29","","530241204003","Dec 2014",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,12,2014,1.25,2,13.0625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1682854087336,NA,39452,0,151538,0,NA,NA,NA,NA
"30","","540119201001","Jan 2015",0.75,0.25,0.875,0.125,NA,NA,NA,NA,NA,NA,NA,1,2015,1.5,2.125,10.875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9342097532823,NA,37000,0,140227,0,NA,NA,NA,NA
"31","","550227101002","Feb 2015",0.25,0.75,0.875,0.125,NA,NA,NA,NA,NA,NA,NA,2,2015,2.5,2.125,14.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9992377003692,NA,37396,0,148542,0,NA,NA,NA,NA
"32","","6607003","Dec 2010",0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,1.28571428571429,6.57142857142857,60.1999996730259,145.128572736468,145.028568812779,17.0571430751255,8.28571428571429,12,2010,1.57142857142857,5.28571428571429,67.4285714285714,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.129690070619,NA,32214,0,98571,0,NA,NA,NA,NA
"33","","6607003","Nov 2010",1,0,0,1,1.5,4,60,145,144.899993896484,16.8999996185303,10,11,2010,22,5,82,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.129690070619,NA,32950,0,92750,0,NA,NA,NA,NA
"34","","6607003","Nov 2012",0.545454545454545,0.454545454545455,0.272727272727273,0.545454545454545,1.501096,6.36363636363636,60.2545454545455,145.145454545455,145.054545454545,266.763636363636,10,11,2012,7.18181818181818,1.72727272727273,11.4090909090909,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.129690070619,NA,75667,0,183333,0,NA,NA,NA,NA
"35","","7323003","Apr 2013",0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,1.42380257142857,29.8571428571429,29.6571428571429,47.7857142857143,47.4142857142857,289.628571428571,10.5714285714286,4,2013,1,2,20.7142857142857,0,0,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,79312.5,0,158750,0,NA,NA,NA,NA
"36","","7323003","Jul 2011",1,0,1,0,7.09999990463257,6,1.29999995231628,18.2000007629394,18.2999992370606,16.1000003814697,91,7,2011,3,6,61.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,50313,0,124583,0,NA,NA,NA,NA
"37","","7323003","Jul 2013",0.5,0.5,1,0,5.032999,17,4.35,14.45,14.25,261.05,59,7,2013,0,2.5,29.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,59166.5,0,146666.8,0,NA,NA,NA,NA
"38","","7323003","May 2011",0.333333333333333,0.666666666666667,0.5,0.5,1.43333331743876,36.8333333333333,26.9499994913737,45.3666667938232,44.9666659037272,44.25,9.66666666666667,5,2011,17.6666666666667,6.33333333333333,72.3333333333333,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,36000,0,120000,0,NA,NA,NA,NA
"39","","7323003","May 2013",1,0,1,0,5.275781,26,1.5,10,10.3,258,53,5,2013,0,2,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,73033.4,0,144749.8,0,NA,NA,NA,NA
"40","","7323003","Nov 2011",1,0,1,0,2.90000009536743,2,0.600000023841858,3.90000009536743,3.70000004768372,440.5,797,11,2011,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3077414750969,NA,46904,0,155769,0,NA,NA,NA,NA
"41","","8118310","Jun 2011",0.444444444444444,0.555555555555556,0.555555555555556,0.444444444444444,2.12222222487132,53.2222222222222,8.94444423251682,142.733334011502,142.333329942491,0.699999994701809,12.6666666666667,6,2011,1.55555555555556,6.11111111111111,75.1666666666667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2029375488182,NA,36666.6666666667,0,121666.666666667,0,NA,NA,NA,NA
"42","","8118310","May 2013",0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,1.916315,50.3333333333333,9.02222222222222,142.777777777778,142.388888888889,209.7,9.66666666666667,5,2013,3.33333333333333,1.44444444444444,10.0555555555556,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2029375488182,NA,59844.4666666667,0,155360.866666667,0,NA,NA,NA,NA
"43","","8118310","Oct 2013",1,0,1,0,4.505995,2,0.3,9.1,9.5,257.1,58,10,2013,7,2,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2029375488182,NA,60944.5,0,125902.75,0,NA,NA,NA,NA
"44","TZ2009L101","13124001","Aug 2013",0.5,0.5,1,0,2.0162395,20.5,10.25,41.45,58.8,281.25,1081,8,2013,0,2.5,14.5,0,0,0.5,213,NA,23.7367048412412,345.551449679474,184,0,0,935.0399857,27,133,60.6477110751202,NA,49898.1683333333,0,115138.9,0,49044.8196595799,0,130899.152435939,0
"45","TZ2009L101","13124001","Jul 2013",0,1,0,1,1.588383,0,3.9,73.1,117.8,349.6,1124,7,2013,0,1,14,0,0,0,213,NA,23.7367048412412,345.551449679474,184,0,0,935.0399857,27,133,60.6477110751202,NA,48361.125,0,121458.4,0,50776.1603713354,0,135294.226566475,0
"46","TZ2009L101","13124001","Jun 2011",0,1,0.25,0.75,1.78749999403954,6.375,3.32500004768371,72.3625001907349,116.437500953674,6.48749992251396,1129.625,6,2011,1.875,4.875,57.9375,0,0,0.375,213,NA,23.6726376385521,297.772728685792,172,0,0,726.0630358,84,140,60.6477110751202,NA,50833.3333333333,0,135500,0,51963.0036150476,0,131618.07143607,0.201068542792948
"47","TZ2009L101","13124001","Mar 2013",1,0,1,0,10.26344,75,0.3,12.9,65.7,96.3,360,3,2013,0,4,37,0,0,1,213,NA,23.7367048412412,345.551449679474,184,0,0,935.0399857,27,133,60.6477110751202,NA,75236.2083333333,0,179409.766666667,0,71175.4891204463,0,182472.25440437,0
"48","TZ2009L101","13124001","May 2013",0,1,0.222222222222222,0.777777777777778,1.68733111111111,6,4.15555555555556,71.0777777777778,116.055555555556,349.077777777778,1141.22222222222,5,2013,4.11111111111111,1.55555555555556,12.3888888888889,0,0,0.444444444444444,213,NA,23.7367048412412,345.551449679474,184,0,0,935.0399857,27,133,60.6477110751202,NA,59750.0333333333,0,143708.333333333,0,60655.5556874232,0,153860.941073693,0
"49","TZ2009L101","13124001","Nov 2011",1,0,1,0,18.2999992370606,86,12.5,49.0999984741211,24.7000007629394,394.600006103516,1462,11,2011,0,7,51.5,0,0,0,213,NA,23.6726376385521,297.772728685792,172,0,0,726.0630358,84,140,60.6477110751202,NA,43288.3333333333,0,155375.333333333,0,39696.5587025803,0,152551.779820018,0
"50","TZ2009L101","21402004","Aug 2011",0,0.857142857142857,0.142857142857143,0.857142857142857,3.59999997275216,32.7142857142857,89.9714279174805,85.5428575788225,112.985714503697,31.514285496303,1401.42857142857,8,2011,8,5.57142857142857,64.8571428571429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,NA,41376.6,0.2,132305.2,0.2,34498.3321598036,0.461827861706327,125752.210291987,0.461827861706327
"51","TZ2009L101","21402004","Jul 2013",0.125,0.875,0.25,0.75,3.357944125,30.5,89.7375,85.8375,113.3,130.9375,1397,7,2013,12,1.875,19.0625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,NA,50600.2,0,131500,0,50776.1603713354,0,135294.226566475,0
"52","TZ2009L101","21402004","Oct 2011",1,0,1,0,2.40000009536743,0,1.89999997615814,5.5,6.5,343.600006103516,33,10,2011,0,7,44.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,NA,40781.8,0,151166.4,0,40432.8094729127,0,147462.353619955,0
"53","TZ2009L101","21402004","Oct 2013",1,0,1,0,6.229227,21.5,48.05,37.55,50.65,82.4,1357,10,2013,0,3,29.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,NA,51333.5,0,121166.65,0,49201.5231964655,0,108853.169096838,0
"54","TZ2009L101","21407003","Apr 2013",0,1,0,1,5.118277,3,39.3,55.3,95.9,138.9,614,4,2013,10,3,14.5,0,0,1,213,NA,23.7367048412412,345.551449679474,184,0,0,593.4289472,29,172,59.450398355046,NA,69119.1071428571,0,169925.557142857,0,69263.5950975322,0,175711.981280868,0
"55","TZ2009L101","21407003","Aug 2011",0,1,0,1,4.59999990463257,37,30.1000003814697,22.3333326975505,49.2999992370605,91.3000030517578,1048,8,2011,14.3333333333333,5,55.1666666666667,0,0,0,213,NA,23.6726376385521,297.772728685792,172,0,0,324.2773068,133,174,59.450398355046,NA,39775,0.285714285714286,129646.571428571,0.285714285714286,34498.3321598036,0.461827861706327,125752.210291987,0.461827861706327
"56","TZ2009L101","21407003","Jan 2011",0.625,0.375,0.625,0.375,1.80000001192093,15.75,24.6000001430511,17.2125000953674,42.1750001907349,97.6625013351441,970.5,1,2011,10.5,5.875,60.375,0,0,0,213,NA,23.6726376385521,297.772728685792,172,0,0,324.2773068,133,174,59.450398355046,NA,32480.1428571429,0,114345.428571429,0,32011.758069902,0,114290.072642125,0
"57","TZ2009L101","21407003","Jan 2013",0.5,0.5,0.625,0.375,1.8221995,19.25,24.7875,16.6875,41.8875,80.2,971.625,1,2013,18.125,2.375,15.75,0,0,0.125,213,NA,23.7367048412412,345.551449679474,184,0,0,593.4289472,29,172,59.450398355046,NA,75371.4285714286,0,189721.428571429,0,77298.4783211488,0,188361.580574402,0
"58","TZ2009L101","21407003","Jul 2013",0,1,0,1,4.575953,37,30.1,22.4,49.3,77.6,1040,7,2013,0,1,6,0,0,0,213,NA,23.7367048412412,345.551449679474,184,0,0,593.4289472,29,172,59.450398355046,NA,51845.3214285714,0,134613.114285714,0,50776.1603713354,0,135294.226566475,0
"59","TZ2009L101","21407003","May 2013",0,1,0,1,2.828187,43,70.9,75.5,132.7,139.2,1291,5,2013,4,2,7,0,0,0,213,NA,23.7367048412412,345.551449679474,184,0,0,593.4289472,29,172,59.450398355046,NA,59785.6857142857,0,153976.171428571,0,60655.5556874232,0,153860.941073693,0
"60","TZ2009L101","21407003","Nov 2013",1,0,1,0,3.195039,32,0.2,11.7,12.9,253.4,74,11,2013,0,3,17,0,0,1,213,NA,23.7367048412412,345.551449679474,184,0,0,593.4289472,29,172,59.450398355046,NA,50770.8928571429,0,129375.035714286,0,50500.8470288489,0,129165.244419031,0
"61","TZ2009L101","21408363","Aug 2011",0.888888888888889,0.111111111111111,0.888888888888889,0.111111111111111,1.37777777512868,44.3333333333333,25.3999998304579,22.8777783711751,44.5222223069933,100.98888821072,979.666666666667,8,2011,3.22222222222222,6.11111111111111,67.0555555555556,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,NA,42117.5,0,133730.75,0,34498.3321598036,0.461827861706327,125752.210291987,0.461827861706327
"62","TZ2009L101","21408363","Jul 2013",0.857142857142857,0.142857142857143,1,0,1.720671,39.4285714285714,19.9,17.3714285714286,40.4571428571429,77.3142857142857,918.285714285714,7,2013,3,3,26.2857142857143,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,NA,48729.375,0,131250,0,50776.1603713354,0,135294.226566475,0
"63","TZ2009L101","21408363","Nov 2013",1,0,1,0,1.448725,55,19.7,17.2,40.2,77.4,913,11,2013,0,4,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,NA,49875.0625,0,131979.1875,0,50500.8470288489,0,129165.244419031,0
"64","TZ2009L101","21408363","Oct 2013",0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,2.75358666666667,4,30.2333333333333,31.0666666666667,42.1,107.266666666667,1259.66666666667,10,2013,0,2.33333333333333,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,NA,50828.25,0,131250,0,49201.5231964655,0,108853.169096838,0
"65","TZ2009L101","30217102005","Apr 2015",0.875,0.125,1,0,NA,NA,NA,NA,NA,NA,NA,4,2015,7,1.75,14.6875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1672469799387,NA,50682,0,176364,0,52074.532399641,0,170863.845847292,0
"66","TZ2009L101","30326201009","Oct 2014",0.75,0.25,1,0,NA,NA,NA,NA,NA,NA,NA,10,2014,7.375,2.625,19.75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","TZ2009L101","3207301","Jun 2011",0.555555555555556,0.444444444444444,1,0,3.89999993642171,41,10.1555555346939,59.9999995761448,40.3999998304579,17.3666664560636,795.555555555556,6,2011,6.11111111111111,6.44444444444444,73.3333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8380804399728,NA,58000,0,150000,0,51963.0036150476,0,131618.07143607,0.201068542792948
"68","TZ2009L101","3207301","May 2013",0.625,0.375,1,0,3.97495025,42.125,10.1125,59.625,40.0625,42.6,798.5,5,2013,1.625,3,24.125,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8380804399728,NA,58699.8,0,157000,0,60655.5556874232,0,153860.941073693,0
"69","TZ2009L101","3323303","Aug 2011",0.625,0.375,1,0,2.87499994039536,36.5,0.43750000745058,5.40000003576279,67.5250015258789,33.3875002861023,677.625,8,2011,0.125,7.375,78.5,0,0,1,213,NA,23.6726376385521,297.772728685792,172,0,0,398.0495666,32,164,64.3814512903452,NA,41774.5,0.5,128347,0.5,34498.3321598036,0.461827861706327,125752.210291987,0.461827861706327
"70","TZ2009L101","3323303","Aug 2013",0.625,0.375,1,0,2.924283,36.5,0.4875,5.375,67.6375,110.5875,679,8,2013,0.5,2.375,19.75,0,0,1,213,NA,23.7367048412412,345.551449679474,184,0,0,549.60992186,70,167,64.3814512903452,NA,54208.335,0,132222.25,0,49044.8196595799,0,130899.152435939,0
"71","TZ2009L101","3323303","Nov 2011",1,0,1,0,3.40000009536743,4,0.100000001490116,1.10000002384186,36.4000015258789,846.5,1317,11,2011,0,6,87.5,0,0,1,213,NA,23.6726376385521,297.772728685792,172,0,0,398.0495666,32,164,64.3814512903452,NA,44221,0,152884.5,0,39696.5587025803,0,152551.779820018,0
"72","TZ2009L101","3323303","Oct 2013",0.75,0.25,1,0,4.85908325,8.75,2.45,4.075,19.425,212.9,211.5,10,2013,8.75,2.25,20,0,0,0.5,213,NA,23.7367048412412,345.551449679474,184,0,0,549.60992186,70,167,64.3814512903452,NA,53208.5,0,111770.75,0,49201.5231964655,0,108853.169096838,0
"73","TZ2009L101","3513005","Apr 2013",1,0,1,0,2.653523,0,1.1,20.8,20.5,54.1,939,4,2013,0,2,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,63666.75,0,183333.2,0,69263.5950975322,0,175711.981280868,0
"74","TZ2009L101","3513005","Aug 2011",1,0,1,0,2.79000000953674,0.2,1.10000000596047,18.8099998474121,18.5300001144409,6.21000014543533,984,8,2011,2.4,7.1,68.35,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,31771,1,123750,1,34498.3321598036,0.461827861706327,125752.210291987,0.461827861706327
"75","TZ2009L101","3513005","Jul 2013",1,0,1,0,2.63802622222222,0,1.14444444444444,20.7444444444444,20.4222222222222,54.0555555555556,934.555555555556,7,2013,2.11111111111111,2.55555555555556,26.8888888888889,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,54000,0,137500,0,50776.1603713354,0,135294.226566475,0
"76","TZ2009L101","3513005","Nov 2011",1,0,1,0,11.2499995231629,48,6.30000000074506,32.8499994277954,20.9500007629394,51.7499980926514,1331,11,2011,0,7,88.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,41538,0,150000,0,39696.5587025803,0,152551.779820018,0
"77","TZ2009L101","3513005","Nov 2012",0,1,1,0,18.31735,86,12.5,49.1,24.7,27.3,1412,11,2012,0,3,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,57442,0,182500,0,62469.0292592933,0,178062.740762322,0
"78","TZ2009L101","3513005","Oct 2011",1,0,1,0,4.59999990463257,2,3.70000004768372,8.39999961853027,9.60000038146973,448.700012207031,81,10,2011,0,6,79.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6495769892164,NA,42909,0,150000,0,40432.8094729127,0,147462.353619955,0
"79","TZ2009L101","4127004","Aug 2013",1,0,1,0,6.291467,28,0.5,30.4,73.9,76.6,891,8,2013,0,1,18,0,0,1,213,NA,23.7367048412412,345.551449679474,184,0,763.9092407,665.5031695,64,167,63.346099133783,NA,47173.1685714286,0,128809.514285714,0,49044.8196595799,0,130899.152435939,0
"80","TZ2009L101","4127004","Jan 2013",0.5,0.5,0.5,0,5.514782,18.5,20.6,28.4,28.8,78.2,1462,1,2013,0,2.5,22.75,0,0,0,213,NA,23.7367048412412,345.551449679474,184,0,763.9092407,665.5031695,64,167,63.346099133783,NA,76842.8571428571,0,186071.428571429,0,77298.4783211488,0,188361.580574402,0
"81","TZ2009L101","4127004","Mar 2011",1,0,1,0,6.30000019073486,28,0.5,30.3999996185303,73.9000015258789,101.300003051758,883,3,2011,0,8,100.5,0,0,1,213,NA,23.6726376385521,297.772728685792,172,0,687.16919655,485.64926639,64,156,63.346099133783,NA,39252.3714285714,0,118095.228571429,0,39063.1220802157,0,120155.088746148,0
"82","TZ2009L101","4127004","Nov 2010",0.333333333333333,0.666666666666667,1,0,20.3999999364217,1.66666666666667,15.8000000317891,54.0166664123535,18.8833338419596,13.5333334604899,1800.66666666667,11,2010,1.33333333333333,6.33333333333333,65.8333333333333,0,0,1,213,NA,23.5922878863833,471.17498422813,161,0,485.64926639,723.09271561,36,169,63.346099133783,NA,29114.2857142857,0,1e+05,0,29230.2988678834,0,101188.619126527,0
