"case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","FNID"
1073001602,0,1,1,0,0,1,0,1,0,0,0,0,20.0955,39.4659,29.9746,47.9178,60,5.888551,1202,"Rural","10730016","MUBENDE","KITUMBI",2,2012,6,25.5,"February",0,1,0,Feb 2012,-0.279825051227267,"UG2011L135"
1073001602,0,1,1,0,0,1,0,1,0,0,0,0,20.0955,39.4659,29.9746,47.9178,60,5.888551,1202,"Rural","10730016","MUBENDE","KITUMBI",2,2012,6,25.5,"February",0,1,0,Feb 2012,-0.279825051227267,"UG2011L140"
1073001603,1,0,1,0,0,0,0,0,0,0,0,0,20.0896,39.4958,29.9802,47.8626,60,5.888551,1196,"Rural","10730016","MUBENDE","KITUMBI",2,2012,4,26.5,"February",0,1,0,Feb 2012,1.28087078476841,"UG2011L135"
1073001603,1,0,1,0,0,0,0,0,0,0,0,0,20.0896,39.4958,29.9802,47.8626,60,5.888551,1196,"Rural","10730016","MUBENDE","KITUMBI",2,2012,4,26.5,"February",0,1,0,Feb 2012,1.28087078476841,"UG2011L140"
1073001604,0,1,1,0,0,0,0,1,0,0,1,1,19.8752,39.4185,30.1951,47.7085,60,8.520282,1196,"Rural","10730016","MUBENDE","KITUMBI",2,2012,6,50.5,"February",0,1,0,Feb 2012,-0.0680169853697076,"UG2011L135"
1073001604,0,1,1,0,0,0,0,1,0,0,1,1,19.8752,39.4185,30.1951,47.7085,60,8.520282,1196,"Rural","10730016","MUBENDE","KITUMBI",2,2012,6,50.5,"February",0,1,0,Feb 2012,-0.0680169853697076,"UG2011L140"
1073001605,1,0,1,0,0,1,0,0,1,0,1,1,20.1417,39.2457,29.938,48.3254,60,5.888551,1183,"Rural","10730016","MUBENDE","KITUMBI",8,2012,5,29.5,"August",0,1,0,Aug 2012,3.01188079216291,"UG2011L135"
1073001605,1,0,1,0,0,1,0,0,1,0,1,1,20.1417,39.2457,29.938,48.3254,60,5.888551,1183,"Rural","10730016","MUBENDE","KITUMBI",8,2012,5,29.5,"August",0,1,0,Aug 2012,3.01188079216291,"UG2011L140"
1073001608,1,0,1,0,0,1,0,0,0,0,1,1,0.659,4.0393,4.0393,4.0393,57,19.27507,1365,"Rural","10730016","MUBENDE","KITUMBI",8,2012,7,58,"August",0,0,1,Aug 2012,2.41140936089148,"UG2011L135"
1073001608,1,0,1,0,0,1,0,0,0,0,1,1,0.659,4.0393,4.0393,4.0393,57,19.27507,1365,"Rural","10730016","MUBENDE","KITUMBI",8,2012,7,58,"August",0,0,1,Aug 2012,2.41140936089148,"UG2011L140"
1073001609,0,1,1,0,0,1,0,0,0,0,1,1,20.13,39.4851,29.9401,47.9321,60,5.888551,1202,"Rural","10730016","MUBENDE","KITUMBI",8,2012,5,61.5,"August",0,1,0,Aug 2012,0.391734914449985,"UG2011L135"
1073001609,0,1,1,0,0,1,0,0,0,0,1,1,20.13,39.4851,29.9401,47.9321,60,5.888551,1202,"Rural","10730016","MUBENDE","KITUMBI",8,2012,5,61.5,"August",0,1,0,Aug 2012,0.391734914449985,"UG2011L140"
1073001610,0,1,1,0,0,1,0,1,1,0,1,1,19.7973,39.3735,30.2733,47.68,60,8.520282,1200,"Rural","10730016","MUBENDE","KITUMBI",8,2012,7,71.5,"August",0,1,0,Aug 2012,0.991819701034473,"UG2011L135"
1073001610,0,1,1,0,0,1,0,1,1,0,1,1,19.7973,39.3735,30.2733,47.68,60,8.520282,1200,"Rural","10730016","MUBENDE","KITUMBI",8,2012,7,71.5,"August",0,1,0,Aug 2012,0.991819701034473,"UG2011L140"
107300161002,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9852,3.5106,4.6959,4.6959,32,7.835049,1174,"Rural","10730016","KAMPALA","RUBAGA DIVISION",9,2012,6,66,"September",0,0,1,Sep 2012,1.28087078476841,"UG2011L135"
107300161002,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9852,3.5106,4.6959,4.6959,32,7.835049,1174,"Rural","10730016","KAMPALA","RUBAGA DIVISION",9,2012,6,66,"September",0,0,1,Sep 2012,1.28087078476841,"UG2011L140"
1073001611,0,1,0,1,0,1,0,0,0,0,0,0,20.1646,39.5633,29.9052,47.8524,60,5.888551,1195,"Rural","10730016","MUBENDE","KITUMBI",2,2012,4,41,"February",0,1,0,Feb 2012,-1.64128935290083,"UG2011L135"
1073001611,0,1,0,1,0,1,0,0,0,0,0,0,20.1646,39.5633,29.9052,47.8524,60,5.888551,1195,"Rural","10730016","MUBENDE","KITUMBI",2,2012,4,41,"February",0,1,0,Feb 2012,-1.64128935290083,"UG2011L140"
1073002002,0,1,1,0,0,1,0,0,0,0,0,0,0.0953,28.5129,49.2813,49.2813,60,7.817488,1250,"Rural","10730020","MUBENDE","MYANZI",11,2011,7,40,"November",0,1,0,Nov 2011,-0.279438406540329,"UG2011L135"
1073002002,0,1,1,0,0,1,0,0,0,0,0,0,0.0953,28.5129,49.2813,49.2813,60,7.817488,1250,"Rural","10730020","MUBENDE","MYANZI",11,2011,7,40,"November",0,1,0,Nov 2011,-0.279438406540329,"UG2011L138"
1073002003,0,1,1,0,0,0,0,1,0,0,0,0,2.4473,22.7041,49.876,55.4171,60,5.590868,1233,"Rural","10730020","MUBENDE","MYANZI",6,2012,5,29.5,"June",0,1,0,Jun 2012,-0.739190306360022,"UG2011L135"
1073002003,0,1,1,0,0,0,0,1,0,0,0,0,2.4473,22.7041,49.876,55.4171,60,5.590868,1233,"Rural","10730020","MUBENDE","MYANZI",6,2012,5,29.5,"June",0,1,0,Jun 2012,-0.739190306360022,"UG2011L138"
107300200304,0,1,1,0,0,0,0,0,0,0,1,1,3.1325,23.1878,54.7907,54.7945,57,4.785851,1218,"Rural","10730020","MUBENDE","MYANZI",6,2012,4,57,"June",0,1,0,Jun 2012,-0.0676303406827704,"UG2011L135"
107300200304,0,1,1,0,0,0,0,0,0,0,1,1,3.1325,23.1878,54.7907,54.7945,57,4.785851,1218,"Rural","10730020","MUBENDE","MYANZI",6,2012,4,57,"June",0,1,0,Jun 2012,-0.0676303406827704,"UG2011L138"
1073002004,0,1,0,1,0,1,0,0,0,0,0,0,0.0642,29.9673,47.8317,47.8317,60,8.590606,1263,"Rural","10730020","MUBENDE","MYANZI",11,2011,2,31,"November",0,1,0,Nov 2011,-1.64128935290083,"UG2011L135"
1073002004,0,1,0,1,0,1,0,0,0,0,0,0,0.0642,29.9673,47.8317,47.8317,60,8.590606,1263,"Rural","10730020","MUBENDE","MYANZI",11,2011,2,31,"November",0,1,0,Nov 2011,-1.64128935290083,"UG2011L138"
1073002005,0,1,1,0,0,1,0,1,1,0,1,4,0.2659,29.6471,48.1586,48.1586,60,8.590606,1254,"Rural","10730020","MUBENDE","MYANZI",6,2012,6,36,"June",0,1,0,Jun 2012,0.991819701034473,"UG2011L135"
1073002005,0,1,1,0,0,1,0,1,1,0,1,4,0.2659,29.6471,48.1586,48.1586,60,8.590606,1254,"Rural","10730020","MUBENDE","MYANZI",6,2012,6,36,"June",0,1,0,Jun 2012,0.991819701034473,"UG2011L138"
107300200503,1,0,1,0,0,0,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,"Rural","10730020","","",6,2012,6,67,"June",NA,0,0,Jun 2012,3.00875045379048,"UG2011L135"
107300200503,1,0,1,0,0,0,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,"Rural","10730020","","",6,2012,6,67,"June",NA,0,0,Jun 2012,3.00875045379048,"UG2011L138"
1073002006,0,1,1,0,0,0,0,0,0,0,0,0,0.3858,29.8968,47.8973,47.8973,60,10.56336,1296,"Rural","10730020","MUBENDE","MYANZI",11,2011,7,65,"November",0,1,0,Nov 2011,-0.738803661673084,"UG2011L135"
1073002006,0,1,1,0,0,0,0,0,0,0,0,0,0.3858,29.8968,47.8973,47.8973,60,10.56336,1296,"Rural","10730020","MUBENDE","MYANZI",11,2011,7,65,"November",0,1,0,Nov 2011,-0.738803661673084,"UG2011L138"
1073002007,0,1,1,0,0,1,0,1,0,0,1,2,0.1568,28.6976,49.0979,49.0979,60,9.083116,1256,"Rural","10730020","MUBENDE","MYANZI",11,2011,6,34,"November",0,1,0,Nov 2011,0.391348269763048,"UG2011L135"
1073002007,0,1,1,0,0,1,0,1,0,0,1,2,0.1568,28.6976,49.0979,49.0979,60,9.083116,1256,"Rural","10730020","MUBENDE","MYANZI",11,2011,6,34,"November",0,1,0,Nov 2011,0.391348269763048,"UG2011L138"
1073002008,0,1,1,0,0,1,0,0,1,0,1,1,0.637,29.4371,48.3634,48.3634,60,7.150547,1294,"Rural","10730020","MUBENDE","MYANZI",6,2012,6,51,"June",0,1,0,Jun 2012,0.99220634572141,"UG2011L135"
1073002008,0,1,1,0,0,1,0,0,1,0,1,1,0.637,29.4371,48.3634,48.3634,60,7.150547,1294,"Rural","10730020","MUBENDE","MYANZI",6,2012,6,51,"June",0,1,0,Jun 2012,0.99220634572141,"UG2011L138"
1073002009,0,1,1,0,0,1,0,0,1,0,1,1,2.6356,7.3004,53.8862,7.3004,60,10.05184,1279,"Rural","10730020","MITYANA","BUSIMBI",6,2012,5,34,"June",0,0,1,Jun 2012,0.99220634572141,"UG2011L135"
1073002009,0,1,1,0,0,1,0,0,1,0,1,1,2.6356,7.3004,53.8862,7.3004,60,10.05184,1279,"Rural","10730020","MITYANA","BUSIMBI",6,2012,5,34,"June",0,0,1,Jun 2012,0.99220634572141,"UG2011L138"
1073002010,1,0,1,0,0,1,0,1,0,0,1,2,1.356,30.2442,47.5701,47.5701,60,10.22817,1316,"Rural","10730020","MUBENDE","MYANZI",11,2011,5,57,"November",0,1,0,Nov 2011,2.41102271620455,"UG2011L135"
1073002010,1,0,1,0,0,1,0,1,0,0,1,2,1.356,30.2442,47.5701,47.5701,60,10.22817,1316,"Rural","10730020","MUBENDE","MYANZI",11,2011,5,57,"November",0,1,0,Nov 2011,2.41102271620455,"UG2011L138"
