"","clust_L12raincytot","clust_L12day1rain","clust_L12maxdays","clust_floodmax","clust_cells_own","clust_price","clust_thinn","clust_roof","clust_hhsize","clust_hh_age","clust_hh_gender","clust_asset","clust_dist_road","clust_dist_admarc","clust_percent_ag","clust_nutri_reten_constrained","clust_elevation","logFCS","RCSI","HDDS","ipc_lag1","ipc_lag12"
"55",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.0430512,0,6,1,1
"56",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.4011974,2,4,1,1
"57",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.6375861,0,5,1,1
"58",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.2835865,14,5,1,1
"59",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.9889841,0,7,1,1
"60",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.8918202,5,5,1,1
"61",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.1896548,2,6,1,1
"62",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.5553482,13,5,1,1
"63",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.3820267,0,7,1,1
"64",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.3672957,8,3,1,1
"65",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.0859761,0,5,1,1
"66",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,4.1108737,0,5,1,1
"67",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.7841897,6,5,1,1
"68",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.9512436,0,5,1,1
"69",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.6375861,4,6,1,1
"70",1193.8994,57,22,0,1.1904762,4.8613195,0.03809524,0.19047619,7.1904764,47.095238,1.2380953,-0.30081612,9.8095236,10,0,0.85714287,1511.4286,3.6635616,2,3,1,1
"71",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.9512436,0,6,1,1
"72",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.4339871,0,5,1,1
"73",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.6888795,0,6,1,1
"74",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.0910425,0,3,1,1
"75",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.9318256,0,6,1,1
"76",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.3499041,0,5,1,1
"77",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,4.0253515,0,6,1,1
"78",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.6109178,0,5,1,1
"79",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.2771447,0,4,1,1
"80",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.583519,0,6,1,1
"81",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.8501475,4,6,1,1
"82",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.6375861,0,6,1,1
"83",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,3.7841897,9,3,1,1
"84",740.91418,38,22,0,1,4.9178119,0.875,0.3125,5.3125,47.125,1.125,-0.30081561,5.25,6.625,0,1,1250,4.0163832,0,6,1,1
"85",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,4.3438053,16,7,1,1
"86",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,4.0604429,13,6,1,1
"87",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.3322046,6,4,1,1
"88",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,4.1108737,16,6,1,1
"89",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,4.1743875,29,5,1,1
"90",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.2771447,5,4,1,1
"91",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,4.1271343,29,5,1,1
"92",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.6635616,16,7,1,1
"93",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.5263605,35,4,1,1
"94",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.7612002,24,6,1,1
"95",941.21942,7,22,0,0.78947371,4.5460539,0.2857143,0.57894737,5.6842103,42.36842,1.1052631,-0.30081657,2.7368422,12.631579,0,0.89473683,1256.3158,3.9120231,0,7,1,1
"96",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.6109178,12,5,1,1
"97",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.5263605,0,4,1,1
"98",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.9120231,0,6,1,1
"99",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.5115454,3,5,1,1
"100",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,4.1108737,0,7,1,1
"101",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.4499876,8,4,1,1
"102",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,4.2556129,0,6,1,1
"103",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.7013021,0,4,1,1
"104",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.9219732,0,6,1,1
"105",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.8177123,0,6,1,1
"106",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,4.3438053,0,6,1,1
"107",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.9415817,0,6,1,1
"108",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.6888795,5,3,1,1
"109",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,4.2766662,0,6,1,1
"110",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.9318256,0,5,1,1
"111",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,4.3107991,0,7,1,1
"112",1212.5002,60,30,0,0.52173913,4.5221543,0.73913044,0.17391305,5.2173915,38.217392,1.0869565,-0.30081621,14.73913,8.782609,0,0.17391305,1148.2609,3.7013021,0,6,1,1
"113",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.9608133,0,6,1,1
"114",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.9318256,0,5,1,1
"115",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.5263605,12,4,1,1
"116",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.871201,0,6,1,1
"117",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,4.2766662,0,7,1,1
"118",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.8394523,4,6,1,1
"119",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.7256935,0,6,1,1
"120",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.9318256,0,6,1,1
"121",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,4.2195077,0,7,1,1
"122",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.8607297,2,6,1,1
"123",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.9889841,0,5,1,1
"124",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,4.1743875,0,6,1,1
"125",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.8918202,0,5,1,1
"126",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,4.0342407,0,6,1,1
"127",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.8918202,0,6,1,1
"128",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.9982007,0,6,1,1
"129",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.4499876,3,5,1,1
"130",1153.9323,58,31,0,0.44999999,4.834549,0.94999999,0.2,4.8000002,36.200001,1.2,-0.30081668,14.9,3.7,0.030000001,0,655,3.8918202,0,7,1,1
"131",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.7841897,3,4,1,1
"132",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,4.2904596,0,7,1,1
"133",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.8394523,0,5,1,1
"134",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.5115454,11,5,1,1
"135",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.5115454,3,4,1,1
"136",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.6888795,2,6,1,1
"137",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,4.1271343,0,6,1,1
"138",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.6888795,2,6,1,1
"139",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.9889841,0,6,1,1
"140",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.713572,0,4,1,1
"141",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.6375861,4,5,1,1
"142",1101.6802,38,29,0,0.23809524,4.6063814,1,0,5.2272725,41.772728,1.2272727,-0.3008163,2.4545455,5.181818,0.081818186,0.045454547,1340.4546,3.6375861,0,5,1,1
