"","clust_L12raincytot","clust_L12day1rain","clust_L12maxdays","clust_floodmax","clust_cells_own","clust_price","clust_thinn","clust_roof","clust_hhsize","clust_hh_age","clust_hh_gender","clust_asset","clust_dist_road","clust_dist_admarc","clust_percent_ag","clust_nutri_reten_constrained","clust_elevation","logFCS","RCSI","HDDS","ipc_lag1","ipc_lag12"
"1",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,4.3694477,15,6,1,NA
"2",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.4339871,17,3,1,NA
"3",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.6635616,0,6,1,NA
"4",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.4339871,8,4,1,NA
"5",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.5973122,4,5,1,NA
"6",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,4.0430512,0,5,1,NA
"7",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.6109178,0,4,1,NA
"8",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.4499876,7,5,1,NA
"9",1090.0613,43,17,0,0.125,3.8242149,0.359375,0.125,5.4375,41.625,1.25,-0.32768595,1.395625,5.1768751,0.60000002,0,1311.875,3.7256935,4,6,1,NA
"10",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.5553482,0,5,1,NA
"11",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.9702919,1,6,1,NA
"12",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.2188759,42,3,1,NA
"13",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.8286414,18,6,1,NA
"14",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.9608133,15,6,1,NA
"15",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.871201,2,7,1,NA
"16",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.3672957,9,3,1,NA
"17",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.4499876,18,3,1,NA
"18",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.8501475,22,4,1,NA
"19",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.9512436,9,5,1,NA
"20",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.9512436,22,3,1,NA
"21",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.6375861,20,6,1,NA
"22",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,4.1190372,13,6,1,NA
"23",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.5553482,42,5,1,NA
"24",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.6375861,20,4,1,NA
"25",855.86176,58,40,0,0.4375,3.9174085,0.25,0.1875,5.6875,36.5625,1.3125,-0.20254904,0.75687504,5.4087501,0.60000002,0.9375,496,3.8066626,23,5,1,NA
"26",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.3499041,12,4,1,NA
"27",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.4006028,0,6,1,NA
"28",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.3174882,2,7,1,NA
"29",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.5115454,17,4,1,NA
"30",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.9512436,0,7,1,NA
"31",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.4659081,17,7,1,NA
"32",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.1743875,0,7,1,NA
"33",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.2341065,0,7,1,NA
"34",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.4998097,1,7,1,NA
"35",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.7376697,9,6,1,NA
"36",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.9120231,5,7,1,NA
"37",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.3843904,11,4,1,NA
"38",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.2413268,0,6,1,NA
"39",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.6375861,2,6,1,NA
"40",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,3.7376697,0,4,1,NA
"41",1300.2437,53,29,0,1.5,3.683867,0.25,0.5,6.375,40.4375,1.375,0.54827529,0.16312499,17.038126,0.45000002,1,526.75,4.2046928,5,7,1,NA
"42",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,4.1108737,2,6,1,NA
"43",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.7376697,6,5,1,NA
"44",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.4177268,30,5,1,NA
"45",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.9608133,8,5,1,NA
"46",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.0910425,29,3,1,NA
"47",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.0445225,11,2,1,NA
"48",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.48124,0,3,1,NA
"49",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.5553482,3,4,1,NA
"50",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.7841897,12,5,1,NA
"51",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.713572,0,4,1,NA
"52",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,4.5591264,0,6,1,NA
"53",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.5115454,7,4,1,NA
"54",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,4.5379615,15,6,1,NA
"55",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,4.4659081,11,7,1,NA
"56",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.3322046,9,4,1,NA
"57",1036.9712,52,29,0,0.625,4.0613909,0.5,0.25,5.4375,46.875,1.1875,-0.077412121,5.80375,7.7243748,0.4375,0,564.1875,3.9608133,24,6,1,NA
"58",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,2.5649493,6,4,1,NA
"59",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.6375861,22,6,1,NA
"60",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,4.0775375,7,7,1,NA
"61",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.4657359,0,4,1,NA
"62",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.5115454,0,4,1,NA
"63",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.4177268,32,5,1,NA
"64",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.7612002,9,7,1,NA
"65",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.871201,13,7,1,NA
"66",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.5263605,15,4,1,NA
"67",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.48124,22,5,1,NA
"68",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.4011974,1,4,1,NA
"69",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.7612002,0,5,1,NA
"70",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.583519,5,6,1,NA
"71",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.624341,0,5,1,NA
"72",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.9318256,9,6,1,NA
"73",952.1828,54,25,0,0.5625,3.8794999,0.25,0.0625,7,43.8125,1,-0.20254874,11.286875,11.103125,0.48750001,1,1539.9375,3.2580965,0,4,1,NA
"74",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.7612002,0,7,1,NA
"75",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.2188759,0,4,1,NA
"76",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,4.0430512,12,6,1,NA
"77",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.3499041,0,5,1,NA
"78",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.5115454,0,4,1,NA
"79",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.2386785,6,5,1,NA
"80",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.5409594,18,6,1,NA
"81",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,4.0253515,0,6,1,NA
"82",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.7495041,0,6,1,NA
"83",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.7256935,3,6,1,NA
"84",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.6635616,0,5,1,NA
"85",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,2.4849067,9,3,1,NA
"86",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.2771447,0,3,1,NA
"87",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.2958369,0,3,1,NA
"88",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.4339871,0,5,1,NA
"89",643.50098,78,15,0,0.6875,3.6433589,0.25,0.375,5.0625,45.5,1.1875,0.047725379,5.6431251,5.881875,0.5625,1,1261.125,3.2958369,3,3,1,NA
"90",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,4.0943446,2,6,1,NA
"91",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.6109178,30,4,1,NA
"92",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.6763008,14,4,1,NA
"93",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.8501475,37,6,1,NA
"94",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.624341,0,4,1,NA
"95",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,4.3820267,10,7,1,NA
"96",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.8501475,0,7,1,NA
"97",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.5553482,5,4,1,NA
"98",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,4.1026435,7,6,1,NA
"99",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.8066626,7,6,1,NA
"100",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.2958369,0,3,1,NA
"101",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.0910425,0,3,1,NA
"102",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.6109178,15,6,1,NA
"103",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.6375861,7,5,1,NA
"104",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.2958369,15,3,1,NA
"105",677.19202,57,36,0,0.625,3.5319333,0.75,0.25,4.25,37.0625,1.125,-0.077411838,5.3175001,14.445625,0.375,1,1096.5,3.6888795,28,5,1,NA
"106",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.1780539,10,3,1,NA
"107",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,4.3438053,2,7,1,NA
"108",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.2958369,0,3,1,NA
"109",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.8394523,7,6,1,NA
"110",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.8607297,2,6,1,NA
"111",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,4.3174882,0,7,1,NA
"112",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.8815639,4,6,1,NA
"113",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.6375861,0,6,1,NA
"114",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.8066626,7,5,1,NA
"115",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.7256935,0,6,1,NA
"116",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,4.1588831,7,6,1,NA
"117",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.7841897,0,6,1,NA
"118",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.2188759,0,4,1,NA
"119",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.8286414,0,6,1,NA
"120",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,4.2904596,2,7,1,NA
"121",966.66302,57,39,0,0.6875,3.9608133,1,0.0625,6,39.75,1.0625,0.2979992,14.27625,8.2749996,0.60000002,0,1197.6875,3.7256935,0,4,1,NA
"122",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,4.1666651,3,6,1,NA
"123",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,4.0253515,4,7,1,NA
"124",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.4011974,18,4,1,NA
"125",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.6888795,0,4,1,NA
"126",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.7376697,0,5,1,NA
"127",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.6888795,20,5,1,NA
"128",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.624341,0,6,1,NA
"129",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.5695326,0,4,1,NA
"130",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.4339871,8,5,1,NA
"131",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.7954891,0,6,1,NA
"132",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.9019728,22,5,1,NA
"133",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.3672957,0,3,1,NA
"134",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.4177268,8,4,1,NA
"135",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,4.0943446,35,5,1,NA
"136",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,3.6635616,42,5,1,NA
"137",737.07813,57,38,0,0.25,3.9608133,1,0.125,5.5625,46.125,1.125,-0.077412426,14.834375,5.8431249,0.52500004,1,1254.75,2.7725887,38,2,1,NA
"138",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.6635616,8,5,1,NA
"139",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.9120231,0,6,1,NA
"140",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.713572,19,6,1,NA
"141",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.7013021,16,5,1,NA
"142",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.1780539,16,3,1,NA
"143",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.4177268,8,4,1,NA
"144",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.4965076,21,4,1,NA
"145",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.9318256,7,5,1,NA
"146",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,4.2046928,1,7,1,NA
"147",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.9415817,35,6,1,NA
"148",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.6763008,4,5,1,NA
"149",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.3499041,22,4,1,NA
"150",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,4.2556129,38,7,1,NA
"151",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,3.6109178,2,5,1,NA
"152",748.51855,57,38,0,0.0625,3.9608133,1,0.0625,4.9375,43.9375,1.3125,-0.45282313,12.615334,4.3899999,0.60000002,1,1188.2667,4.0342407,0,6,1,NA
