"ea_id","mkt","dist_km","X","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.24","X2010.08.31","X2010.09.07","X2010.09.14","X2010.09.21","X2010.09.26","X2010.10.05","X2010.10.12","X2010.10.19","X2010.10.26","X2010.11.02","X2010.11.09","X2010.11.16","X2010.11.23","X2010.11.30","X2010.12.07","X2010.12.14","X2010.09.19","X2010.12.28","X2011.01.04","X2011.01.11","X2011.01.18","X2011.01.25","X2011.02.01","X2011.02.08","X2011.02.15","X2011.02.22","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.05","X2011.04.12","X2011.04.19","X2011.04.26","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
10203744,"KARONGA",11.2453538509264,4,240.25,240.25,210,233.33,250,285.71,12,191.49,191.49,250,270,240,200,275,200,208.78,181.18,208.33,133.33,187.05,200,NA,218.18,10,220.18,300,266.75,266.66,225,300,230,214.37,NA,333.33,120,230.85,NA,230,250,230.85,250,272.72,230.85,266.75,272.72,272.72,300,25,333.33,327.2,16,200,NA,250,300,303.03,300,272.72,285.71,312,305,307.78,333.33,322.22,24,307.69,266.66,240,240,NA,233.33,225,214.28,250,214.28,171.42,230.76,187.16,191.17,196.97,222.22,242.85,252.9,188.84,200,18,176.47,196.1,NA,192.22,200,NA,174.22,142.85,141.24,159.47,187.05,166.75,176.44,187.05,179.96,125,NA,NA,NA,225,222.27,188.92,26,240,213.33,224.16,333.33,333.33,210,283.33,250,277.72,230.76,193.41,149.83,NA,156.16,154.24,150,153.84,164.84,NA,15,181.31,187.5,NA,NA,NA,27,NA,NA,200,198.82,198.9,193.75,187.05,187.05,NA,200,114.28,222.22,212.05,206.22,188.88,212.05,225,220.55,250,206.24,NA,NA,230.36,240,222.22,NA,NA,NA,277.77,219.22,NA,NA,NA,NA,NA,235.16,218.18,200,177.72,655.17,661.92,13,12,12,650.19,645.75,666.19,650.19,750.75,733.33,720.92,700.16,720.18,NA,NA,NA,884.33,800.92,866.75,886.75,624.19,620.75,600.75,628.02,590.21,585.16,570.14,555.94,560.92,800.14,792.18,13,NA,NA,650.14,620.94,590.16,552.97,612.18,600.24,611.24,603.92,750.19,785.18,800.19,857.14,750,836.8,850.24,813.42,18,NA,NA,800.02,595.04,NA,909.09,954.54,950.18,954.54,950.55,933.33,940.75,802.71,780.14,826.14,700.17,750.04,712.72,691.14,720.16
10204101,"CHILUMBA",3.50667321057066,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10204322,"CHILUMBA",13.7987675402785,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10204453,"CHILUMBA",15.5213362092055,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10204586,"CHILUMBA",2.64501904226427,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10204723,"CHILUMBA",14.689964591202,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10205202,"CHILUMBA",24.2206874354128,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10205507,"CHILUMBA",23.503302909848,5,NA,NA,NA,NA,NA,200,NA,19,NA,200,200,200,200,NA,NA,155,155,155,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,180,200,200,200,12,230,NA,200,250,250,250,275,270,250,270,10,11,225,11,11,244.25,266.11,NA,NA,NA,266,13,NA,279.29,250.21,277.2,241.52,300.05,NA,10,17,287.51,NA,255.07,14,229.34,NA,199.41,205.54,199.78,205.54,NA,NA,17,NA,30,200,181.82,138.58,146.67,146.81,148.81,180.65,184.62,180.79,178.8,140.44,118.62,120.4,119.4,121.41,123.37,121.21,185.71,175.81,196.23,194.44,190.45,177.77,NA,NA,NA,186.67,184.74,171.73,175.57,181.41,192.59,221.21,207.41,241.21,251.53,255.55,266.67,255.27,249.47,201.71,190.91,NA,181.74,177.77,177.77,118.27,196.43,192.67,192.67,168.53,164.65,148.83,148.83,166.67,155.56,143.78,143.79,143.79,196.52,191.96,196.67,196.67,201.48,NA,197.21,193.74,193.74,195.17,206.67,203.33,203.33,203.09,11,198.19,198.19,NA,NA,NA,NA,18,119.17,133.39,NA,15,22,NA,NA,NA,NA,NA,NA,NA,19,181.27,393.97,12,12,12,12,396.71,391.11,394.44,394.44,NA,10,17,NA,477.81,483.54,487.77,NA,473.41,474.44,475.66,NA,NA,386.19,393.35,396.07,344.44,366.75,371.07,379.15,384.11,488.97,NA,NA,20,NA,346.61,337.38,338.81,341.81,NA,393.33,397.79,403.59,428.14,434.06,436.61,NA,413.33,NA,504.44,511.91,513.33,512.23,533.41,521.18,514.01,516.67,521.11,527.71,519.04,NA,NA,NA,22,523.21,519.11,521.91,524.41,504.21,505.56,501.47,503.37
10220027,"KARONGA",1.30209904249378,4,240.25,240.25,210,233.33,250,285.71,12,191.49,191.49,250,270,240,200,275,200,208.78,181.18,208.33,133.33,187.05,200,NA,218.18,10,220.18,300,266.75,266.66,225,300,230,214.37,NA,333.33,120,230.85,NA,230,250,230.85,250,272.72,230.85,266.75,272.72,272.72,300,25,333.33,327.2,16,200,NA,250,300,303.03,300,272.72,285.71,312,305,307.78,333.33,322.22,24,307.69,266.66,240,240,NA,233.33,225,214.28,250,214.28,171.42,230.76,187.16,191.17,196.97,222.22,242.85,252.9,188.84,200,18,176.47,196.1,NA,192.22,200,NA,174.22,142.85,141.24,159.47,187.05,166.75,176.44,187.05,179.96,125,NA,NA,NA,225,222.27,188.92,26,240,213.33,224.16,333.33,333.33,210,283.33,250,277.72,230.76,193.41,149.83,NA,156.16,154.24,150,153.84,164.84,NA,15,181.31,187.5,NA,NA,NA,27,NA,NA,200,198.82,198.9,193.75,187.05,187.05,NA,200,114.28,222.22,212.05,206.22,188.88,212.05,225,220.55,250,206.24,NA,NA,230.36,240,222.22,NA,NA,NA,277.77,219.22,NA,NA,NA,NA,NA,235.16,218.18,200,177.72,655.17,661.92,13,12,12,650.19,645.75,666.19,650.19,750.75,733.33,720.92,700.16,720.18,NA,NA,NA,884.33,800.92,866.75,886.75,624.19,620.75,600.75,628.02,590.21,585.16,570.14,555.94,560.92,800.14,792.18,13,NA,NA,650.14,620.94,590.16,552.97,612.18,600.24,611.24,603.92,750.19,785.18,800.19,857.14,750,836.8,850.24,813.42,18,NA,NA,800.02,595.04,NA,909.09,954.54,950.18,954.54,950.55,933.33,940.75,802.71,780.14,826.14,700.17,750.04,712.72,691.14,720.16
10220103,"KARONGA",3.87989582858051,4,240.25,240.25,210,233.33,250,285.71,12,191.49,191.49,250,270,240,200,275,200,208.78,181.18,208.33,133.33,187.05,200,NA,218.18,10,220.18,300,266.75,266.66,225,300,230,214.37,NA,333.33,120,230.85,NA,230,250,230.85,250,272.72,230.85,266.75,272.72,272.72,300,25,333.33,327.2,16,200,NA,250,300,303.03,300,272.72,285.71,312,305,307.78,333.33,322.22,24,307.69,266.66,240,240,NA,233.33,225,214.28,250,214.28,171.42,230.76,187.16,191.17,196.97,222.22,242.85,252.9,188.84,200,18,176.47,196.1,NA,192.22,200,NA,174.22,142.85,141.24,159.47,187.05,166.75,176.44,187.05,179.96,125,NA,NA,NA,225,222.27,188.92,26,240,213.33,224.16,333.33,333.33,210,283.33,250,277.72,230.76,193.41,149.83,NA,156.16,154.24,150,153.84,164.84,NA,15,181.31,187.5,NA,NA,NA,27,NA,NA,200,198.82,198.9,193.75,187.05,187.05,NA,200,114.28,222.22,212.05,206.22,188.88,212.05,225,220.55,250,206.24,NA,NA,230.36,240,222.22,NA,NA,NA,277.77,219.22,NA,NA,NA,NA,NA,235.16,218.18,200,177.72,655.17,661.92,13,12,12,650.19,645.75,666.19,650.19,750.75,733.33,720.92,700.16,720.18,NA,NA,NA,884.33,800.92,866.75,886.75,624.19,620.75,600.75,628.02,590.21,585.16,570.14,555.94,560.92,800.14,792.18,13,NA,NA,650.14,620.94,590.16,552.97,612.18,600.24,611.24,603.92,750.19,785.18,800.19,857.14,750,836.8,850.24,813.42,18,NA,NA,800.02,595.04,NA,909.09,954.54,950.18,954.54,950.55,933.33,940.75,802.71,780.14,826.14,700.17,750.04,712.72,691.14,720.16
10220521,"KARONGA",3.40204863062882,4,240.25,240.25,210,233.33,250,285.71,12,191.49,191.49,250,270,240,200,275,200,208.78,181.18,208.33,133.33,187.05,200,NA,218.18,10,220.18,300,266.75,266.66,225,300,230,214.37,NA,333.33,120,230.85,NA,230,250,230.85,250,272.72,230.85,266.75,272.72,272.72,300,25,333.33,327.2,16,200,NA,250,300,303.03,300,272.72,285.71,312,305,307.78,333.33,322.22,24,307.69,266.66,240,240,NA,233.33,225,214.28,250,214.28,171.42,230.76,187.16,191.17,196.97,222.22,242.85,252.9,188.84,200,18,176.47,196.1,NA,192.22,200,NA,174.22,142.85,141.24,159.47,187.05,166.75,176.44,187.05,179.96,125,NA,NA,NA,225,222.27,188.92,26,240,213.33,224.16,333.33,333.33,210,283.33,250,277.72,230.76,193.41,149.83,NA,156.16,154.24,150,153.84,164.84,NA,15,181.31,187.5,NA,NA,NA,27,NA,NA,200,198.82,198.9,193.75,187.05,187.05,NA,200,114.28,222.22,212.05,206.22,188.88,212.05,225,220.55,250,206.24,NA,NA,230.36,240,222.22,NA,NA,NA,277.77,219.22,NA,NA,NA,NA,NA,235.16,218.18,200,177.72,655.17,661.92,13,12,12,650.19,645.75,666.19,650.19,750.75,733.33,720.92,700.16,720.18,NA,NA,NA,884.33,800.92,866.75,886.75,624.19,620.75,600.75,628.02,590.21,585.16,570.14,555.94,560.92,800.14,792.18,13,NA,NA,650.14,620.94,590.16,552.97,612.18,600.24,611.24,603.92,750.19,785.18,800.19,857.14,750,836.8,850.24,813.42,18,NA,NA,800.02,595.04,NA,909.09,954.54,950.18,954.54,950.55,933.33,940.75,802.71,780.14,826.14,700.17,750.04,712.72,691.14,720.16
10220705,"KARONGA",1.20913999777517,4,240.25,240.25,210,233.33,250,285.71,12,191.49,191.49,250,270,240,200,275,200,208.78,181.18,208.33,133.33,187.05,200,NA,218.18,10,220.18,300,266.75,266.66,225,300,230,214.37,NA,333.33,120,230.85,NA,230,250,230.85,250,272.72,230.85,266.75,272.72,272.72,300,25,333.33,327.2,16,200,NA,250,300,303.03,300,272.72,285.71,312,305,307.78,333.33,322.22,24,307.69,266.66,240,240,NA,233.33,225,214.28,250,214.28,171.42,230.76,187.16,191.17,196.97,222.22,242.85,252.9,188.84,200,18,176.47,196.1,NA,192.22,200,NA,174.22,142.85,141.24,159.47,187.05,166.75,176.44,187.05,179.96,125,NA,NA,NA,225,222.27,188.92,26,240,213.33,224.16,333.33,333.33,210,283.33,250,277.72,230.76,193.41,149.83,NA,156.16,154.24,150,153.84,164.84,NA,15,181.31,187.5,NA,NA,NA,27,NA,NA,200,198.82,198.9,193.75,187.05,187.05,NA,200,114.28,222.22,212.05,206.22,188.88,212.05,225,220.55,250,206.24,NA,NA,230.36,240,222.22,NA,NA,NA,277.77,219.22,NA,NA,NA,NA,NA,235.16,218.18,200,177.72,655.17,661.92,13,12,12,650.19,645.75,666.19,650.19,750.75,733.33,720.92,700.16,720.18,NA,NA,NA,884.33,800.92,866.75,886.75,624.19,620.75,600.75,628.02,590.21,585.16,570.14,555.94,560.92,800.14,792.18,13,NA,NA,650.14,620.94,590.16,552.97,612.18,600.24,611.24,603.92,750.19,785.18,800.19,857.14,750,836.8,850.24,813.42,18,NA,NA,800.02,595.04,NA,909.09,954.54,950.18,954.54,950.55,933.33,940.75,802.71,780.14,826.14,700.17,750.04,712.72,691.14,720.16
10301026,"MZIMBA",32.6556270518927,9,149.15,149.15,149.16,149.16,NA,NA,12,NA,26,NA,156.63,156.09,154.19,156.02,165,150.11,156.03,156.09,156.03,156.03,156.1,NA,156,150.11,151.15,150.58,151.15,150.65,150.6,155,144.21,155.07,NA,NA,26,155.07,155.09,155.1,155.12,155.15,155.17,155.2,155.25,28,135.28,NA,155.31,155.17,NA,155.15,NA,NA,NA,NA,155.1,185.25,185.25,185.28,155.3,17,155.35,NA,10,17,155.45,154.12,90,90.02,155.1,NA,150.2,12,155.22,150.25,150.25,NA,150.2,150.15,150.2,NA,150.2,150.25,150.3,154.13,155.67,155.68,25,155.7,155.71,155.72,155.73,NA,10,155.67,255.8,NA,NA,160,160.01,11,150.02,160.03,NA,NA,NA,160.06,12,160.06,160.06,160.07,160.09,160.09,160.1,160.11,160.13,160.13,160.17,150.18,160.19,13,NA,NA,NA,160.16,160.17,160.18,150.1,NA,15,160.2,150.25,160.19,160.21,NA,173.34,173.34,173.33,17,NA,173.37,NA,266.53,NA,NA,NA,173.36,239.77,173.34,173,11,16,NA,173.4,NA,173.41,NA,173.45,NA,NA,NA,NA,NA,173.44,15,356.42,NA,NA,NA,NA,NA,335.15,336.01,336,324.1,602.29,NA,12,NA,12,NA,11,NA,NA,NA,10,17,NA,602.51,603.02,603.05,603.11,602.27,602.31,NA,NA,NA,10,690.17,24,NA,NA,NA,650,NA,603.09,NA,13,NA,NA,603.91,603.75,600,550,NA,NA,14,21,698.02,695.21,675.28,NA,NA,NA,650,652.02,655,657.09,NA,NA,NA,NA,NA,NA,NA,691.81,695,693.01,695,NA,NA,NA,19,NA,NA,NA,NA
10301306,"MPAMBA",4.66133611759413,12,85.1,85.1,174.07,174.07,NA,NA,NA,NA,190.53,NA,284.15,284.15,319.67,245.9,NA,197.18,197.18,197.18,NA,13,20,NA,NA,144.12,144.1,144.1,144.12,146.01,143.63,152.16,146.16,197.23,NA,NA,197.23,192.78,192.78,196.6,195.6,196.71,190.23,190.23,195.43,189.27,185.3,175.54,107.78,25,107.78,113.81,119.83,NA,NA,182.22,296.18,287.43,287.43,264.29,252.7,213.46,NA,189.73,187.46,181.54,179.84,171.65,170.84,169.27,179.43,NA,179.29,179.29,179.94,178.65,172.06,171.24,169.76,151.72,149.26,181.67,149.42,147.16,172.59,121.37,120.99,121.72,127.11,129.36,131.82,138.22,139.51,142.63,10,13,10,153.76,142.63,141.36,140.83,144.91,143.19,144.88,NA,NA,NA,149.62,147.89,148.47,26,161.76,158.83,162.84,167.76,169.19,171.54,169.54,152.19,150.79,142.33,13,140.79,NA,139.83,133.47,130.45,131.44,129.82,128.43,138.19,139.4,143.64,NA,13,20,NA,NA,NA,158.92,157.72,149.27,154.2,14,21,NA,162.77,166.18,168.99,10,11,166.16,163.16,23,NA,12,12,NA,NA,NA,167.19,168.74,NA,169.22,NA,169.91,168.88,NA,NA,NA,NA,NA,168.18,170.29,169.21,166.84,29,12,NA,NA,12,NA,11,11,NA,NA,10,NA,NA,NA,NA,14,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.25,NA,NA,NA,NA,NA,479.64,483.55,483.57,12,NA,NA,NA,NA,NA,NA,NA,484.55,484.57,484.54,484.59,NA,NA,NA,19,NA,NA,NA,21
