"ea_id","mkt","dist_km","X","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.22","X2010.08.29","X2010.09.05","X2010.09.12","X2010.09.19","X2010.09.26","X2010.10.03","X2010.10.10","X2010.10.17","X2010.10.24","X2010.10.31","X2010.11.07","X2010.11.14","X2010.11.21","X2010.11.28","X2010.12.05","X2010.12.12","X2010.12.26","X2011.01.02","X2011.01.09","X2011.01.16","X2011.01.23","X2011.01.30","X2011.02.06","X2011.02.13","X2011.02.20","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.03","X2011.04.10","X2011.04.17","X2011.04.24","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
10205202,"CHILUMBA",24.2206874354128,5,NA,NA,15,NA,NA,147.07,NA,NA,26,199,200,200,188,180.71,180.71,150,150,150,NA,NA,NA,NA,NA,NA,17,24,NA,NA,200,NA,200,200,12,250,26,200,250,250,200,250,250,250,250,10,11,250,NA,NA,275.02,280.05,NA,NA,NA,290,NA,NA,300.02,277.02,300,300.09,NA,NA,NA,17,300.02,31,255.24,14,277.05,NA,265.31,261.22,249.7,255.22,NA,NA,17,24,30,148.05,123.85,153.37,122.9,137.74,137.74,136.72,134.76,134.36,130.21,133.41,133.59,136.4,136.41,137.23,138.41,141.87,133.59,136.61,129.81,131.73,136.37,134.19,NA,NA,NA,152.91,151.29,149.33,138.41,141.92,151.17,161.28,159.05,166.67,168.3,152.91,146.92,144.45,142.74,136.24,129.12,NA,136.36,138.39,138.39,155.14,120.25,123.37,123.37,132.47,133.78,137.41,137.41,153.36,154.46,149.23,155.24,155.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.33,NA,13,12,NA,396.13,398.89,407.16,407.16,NA,NA,NA,24,451.13,453.27,463.93,NA,444.44,440.21,443.33,NA,NA,487.04,486.67,481.01,486.67,488.01,493.43,488.89,487.98,456.67,NA,13,20,27,473.33,471.03,473.07,477.91,NA,487.73,486.67,489.59,511.13,514.18,536.63,NA,489.91,18,673.34,674.44,677.81,698.93,621.27,613.37,601.17,748.87,746.15,743.37,744.44,NA,NA,NA,22,741.57,737.07,741.91,645.16,430.11,419.67,418.19,417.61
10205507,"CHILUMBA",23.503302909848,5,NA,NA,15,NA,NA,147.07,NA,NA,26,199,200,200,188,180.71,180.71,150,150,150,NA,NA,NA,NA,NA,NA,17,24,NA,NA,200,NA,200,200,12,250,26,200,250,250,200,250,250,250,250,10,11,250,NA,NA,275.02,280.05,NA,NA,NA,290,NA,NA,300.02,277.02,300,300.09,NA,NA,NA,17,300.02,31,255.24,14,277.05,NA,265.31,261.22,249.7,255.22,NA,NA,17,24,30,148.05,123.85,153.37,122.9,137.74,137.74,136.72,134.76,134.36,130.21,133.41,133.59,136.4,136.41,137.23,138.41,141.87,133.59,136.61,129.81,131.73,136.37,134.19,NA,NA,NA,152.91,151.29,149.33,138.41,141.92,151.17,161.28,159.05,166.67,168.3,152.91,146.92,144.45,142.74,136.24,129.12,NA,136.36,138.39,138.39,155.14,120.25,123.37,123.37,132.47,133.78,137.41,137.41,153.36,154.46,149.23,155.24,155.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.33,NA,13,12,NA,396.13,398.89,407.16,407.16,NA,NA,NA,24,451.13,453.27,463.93,NA,444.44,440.21,443.33,NA,NA,487.04,486.67,481.01,486.67,488.01,493.43,488.89,487.98,456.67,NA,13,20,27,473.33,471.03,473.07,477.91,NA,487.73,486.67,489.59,511.13,514.18,536.63,NA,489.91,18,673.34,674.44,677.81,698.93,621.27,613.37,601.17,748.87,746.15,743.37,744.44,NA,NA,NA,22,741.57,737.07,741.91,645.16,430.11,419.67,418.19,417.61
10220027,"KARONGA",1.30209904249378,4,230,230,150,230,200,167.03,NA,177.78,184.04,187.05,NA,200,166.66,170,NA,166.78,142.66,166.75,181.81,166.75,166.66,NA,166.75,NA,170.75,189.56,233.33,205,220,NA,215.87,200,233.33,215.87,110,211.11,NA,218.05,207.56,181.81,222.22,218.27,NA,NA,200,195,18,11,NA,NA,246.15,222.22,NA,200,NA,236.11,245.85,NA,NA,17,294.4,222.22,222.22,212.22,NA,200,NA,192.81,190.9,NA,166.66,NA,136.36,NA,150,120,150,117.22,111.11,183.63,187.05,158.33,172.22,180,181.81,180,171.81,194.22,NA,192.22,196.32,NA,156.72,138.68,139.77,164.13,189.56,184.61,167.05,171.72,184.22,190,NA,NA,NA,225,192.3,200,NA,200,209.09,218.18,23,210.52,NA,181.81,215.38,200,181.81,157.75,158.3,NA,166.75,166.66,145.45,129.37,150,NA,200,190.98,172.72,NA,NA,NA,27,NA,NA,181.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.91,620.91,NA,20,NA,604.55,576.76,586.14,604.55,375.92,386.66,420.95,450.75,750.18,NA,14,NA,757.24,750.16,785.07,750.18,545.45,575.19,580.22,700.52,545.46,546.92,575.92,565.11,560.18,555.14,550.18,NA,20,27,450.16,494.16,525.91,525.13,650.81,655.11,675.25,680.24,638.68,750.28,681.81,772.22,696.43,875.04,750.19,666.67,NA,NA,NA,480.02,375.04,NA,833.33,791.66,650.17,861.11,850.19,818.18,833.33,750.96,755.55,750.14,700.19,390.04,375.19,385.18,400.2
10220103,"KARONGA",3.87989582858051,4,230,230,150,230,200,167.03,NA,177.78,184.04,187.05,NA,200,166.66,170,NA,166.78,142.66,166.75,181.81,166.75,166.66,NA,166.75,NA,170.75,189.56,233.33,205,220,NA,215.87,200,233.33,215.87,110,211.11,NA,218.05,207.56,181.81,222.22,218.27,NA,NA,200,195,18,11,NA,NA,246.15,222.22,NA,200,NA,236.11,245.85,NA,NA,17,294.4,222.22,222.22,212.22,NA,200,NA,192.81,190.9,NA,166.66,NA,136.36,NA,150,120,150,117.22,111.11,183.63,187.05,158.33,172.22,180,181.81,180,171.81,194.22,NA,192.22,196.32,NA,156.72,138.68,139.77,164.13,189.56,184.61,167.05,171.72,184.22,190,NA,NA,NA,225,192.3,200,NA,200,209.09,218.18,23,210.52,NA,181.81,215.38,200,181.81,157.75,158.3,NA,166.75,166.66,145.45,129.37,150,NA,200,190.98,172.72,NA,NA,NA,27,NA,NA,181.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.91,620.91,NA,20,NA,604.55,576.76,586.14,604.55,375.92,386.66,420.95,450.75,750.18,NA,14,NA,757.24,750.16,785.07,750.18,545.45,575.19,580.22,700.52,545.46,546.92,575.92,565.11,560.18,555.14,550.18,NA,20,27,450.16,494.16,525.91,525.13,650.81,655.11,675.25,680.24,638.68,750.28,681.81,772.22,696.43,875.04,750.19,666.67,NA,NA,NA,480.02,375.04,NA,833.33,791.66,650.17,861.11,850.19,818.18,833.33,750.96,755.55,750.14,700.19,390.04,375.19,385.18,400.2
10220521,"KARONGA",3.40204863062882,4,230,230,150,230,200,167.03,NA,177.78,184.04,187.05,NA,200,166.66,170,NA,166.78,142.66,166.75,181.81,166.75,166.66,NA,166.75,NA,170.75,189.56,233.33,205,220,NA,215.87,200,233.33,215.87,110,211.11,NA,218.05,207.56,181.81,222.22,218.27,NA,NA,200,195,18,11,NA,NA,246.15,222.22,NA,200,NA,236.11,245.85,NA,NA,17,294.4,222.22,222.22,212.22,NA,200,NA,192.81,190.9,NA,166.66,NA,136.36,NA,150,120,150,117.22,111.11,183.63,187.05,158.33,172.22,180,181.81,180,171.81,194.22,NA,192.22,196.32,NA,156.72,138.68,139.77,164.13,189.56,184.61,167.05,171.72,184.22,190,NA,NA,NA,225,192.3,200,NA,200,209.09,218.18,23,210.52,NA,181.81,215.38,200,181.81,157.75,158.3,NA,166.75,166.66,145.45,129.37,150,NA,200,190.98,172.72,NA,NA,NA,27,NA,NA,181.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.91,620.91,NA,20,NA,604.55,576.76,586.14,604.55,375.92,386.66,420.95,450.75,750.18,NA,14,NA,757.24,750.16,785.07,750.18,545.45,575.19,580.22,700.52,545.46,546.92,575.92,565.11,560.18,555.14,550.18,NA,20,27,450.16,494.16,525.91,525.13,650.81,655.11,675.25,680.24,638.68,750.28,681.81,772.22,696.43,875.04,750.19,666.67,NA,NA,NA,480.02,375.04,NA,833.33,791.66,650.17,861.11,850.19,818.18,833.33,750.96,755.55,750.14,700.19,390.04,375.19,385.18,400.2
10220705,"KARONGA",1.20913999777517,4,230,230,150,230,200,167.03,NA,177.78,184.04,187.05,NA,200,166.66,170,NA,166.78,142.66,166.75,181.81,166.75,166.66,NA,166.75,NA,170.75,189.56,233.33,205,220,NA,215.87,200,233.33,215.87,110,211.11,NA,218.05,207.56,181.81,222.22,218.27,NA,NA,200,195,18,11,NA,NA,246.15,222.22,NA,200,NA,236.11,245.85,NA,NA,17,294.4,222.22,222.22,212.22,NA,200,NA,192.81,190.9,NA,166.66,NA,136.36,NA,150,120,150,117.22,111.11,183.63,187.05,158.33,172.22,180,181.81,180,171.81,194.22,NA,192.22,196.32,NA,156.72,138.68,139.77,164.13,189.56,184.61,167.05,171.72,184.22,190,NA,NA,NA,225,192.3,200,NA,200,209.09,218.18,23,210.52,NA,181.81,215.38,200,181.81,157.75,158.3,NA,166.75,166.66,145.45,129.37,150,NA,200,190.98,172.72,NA,NA,NA,27,NA,NA,181.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.91,620.91,NA,20,NA,604.55,576.76,586.14,604.55,375.92,386.66,420.95,450.75,750.18,NA,14,NA,757.24,750.16,785.07,750.18,545.45,575.19,580.22,700.52,545.46,546.92,575.92,565.11,560.18,555.14,550.18,NA,20,27,450.16,494.16,525.91,525.13,650.81,655.11,675.25,680.24,638.68,750.28,681.81,772.22,696.43,875.04,750.19,666.67,NA,NA,NA,480.02,375.04,NA,833.33,791.66,650.17,861.11,850.19,818.18,833.33,750.96,755.55,750.14,700.19,390.04,375.19,385.18,400.2
10301026,"MZIMBA",32.6556270518927,9,156.5,156.5,156.53,156.53,NA,NA,NA,19,NA,NA,217.71,217.7,219.38,241.57,160,241.05,243.13,240.15,240,240,240,NA,240,241.05,240.6,243.15,240.6,243.3,243.35,243.36,155,244.25,12,NA,26,244.25,244.3,244.27,244.3,244.32,244.34,244.36,244.35,10,244.37,NA,244.4,244.42,248,281.33,NA,12,NA,270.65,270.81,270.8,270.8,270.83,280.05,17,300,NA,NA,17,300,315,120.6,120.61,300,NA,244,12,244.37,244.4,244.4,NA,240.3,240.5,240.6,NA,240.55,240.65,245.55,255.07,255.86,255.87,NA,255.89,255.9,255.91,255.92,NA,10,255.86,20,10,11,155.94,255.95,NA,255.97,255.98,NA,NA,NA,260.02,12,260.02,260.03,260.04,260.05,250.06,260.07,260.1,260.12,260.13,250.15,260.17,260.18,NA,20,NA,NA,260.15,260.16,NA,260.2,NA,NA,260.23,260.2,260.27,260.26,269.52,269.54,269.63,169.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.06,NA,12,NA,NA,NA,NA,11,22,NA,NA,NA,24,693.07,694,694.18,694.21,687.03,690,NA,NA,NA,NA,650.33,NA,NA,NA,12,557.49,26,694.19,694.25,NA,20,NA,641.38,645,640,600,NA,NA,14,NA,NA,690,571.12,NA,NA,NA,711.02,725,727.03,721.05,NA,NA,NA,29,NA,NA,NA,740.02,742.21,742.37,739.29,NA,NA,NA,NA,30,NA,NA,NA
10301306,"MPAMBA",4.66133611759413,12,149.2,149.2,184.62,184.62,NA,NA,12,19,147.58,NA,281.95,281.85,243.14,111.03,211.03,182.43,182.43,182.43,NA,NA,NA,NA,NA,169.18,169.18,169.18,169.18,171.69,173.81,184.17,184.17,206.74,NA,193.38,NA,199.79,199.7,NA,23,NA,10,NA,NA,10,11,11,147.04,NA,148.28,148.28,148.28,NA,NA,196.67,227.06,216.47,216.47,215.83,206.63,192.17,NA,191.64,189.64,189.64,191.76,192.71,181.24,181.24,182.77,NA,182.77,181.17,180.91,181.93,181.92,183.4,189.56,183.21,180.19,NA,173.21,170.41,215.52,209.16,207.46,203.56,201.92,199.83,197.76,209.91,211.16,214.34,10,10,10,205.17,176.49,172.22,171.21,173.63,169.64,172.56,NA,NA,NA,173.46,188.43,184.29,NA,190.16,191.82,199.18,205.28,201.63,213.23,203.82,199.81,191.18,189.75,NA,180.74,NA,178.54,194.36,191.83,134.4,178.49,169.92,164.88,167.83,168.11,NA,NA,NA,27,NA,NA,171.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,12,12,NA,11,NA,11,22,NA,NA,17,NA,NA,NA,14,NA,NA,NA,17,NA,NA,NA,17,24,540.01,NA,NA,NA,NA,28,NA,13,20,27,NA,NA,NA,22,NA,NA,14,NA,785.05,NA,10,NA,NA,NA,483.45,497.71,498.73,12,NA,NA,NA,NA,NA,NA,19,486.14,484.57,486.15,486.18,NA,NA,NA,19,30,NA,NA,21
10301347,"MZUZU",29.0002964585095,8,139.81,125,130.5,126.5,NA,139.81,126.8,142,NA,144.22,144,135,135,160,129.71,132,113.16,134,117.5,134.22,114.5,NA,NA,120,102.13,24,120,120.16,102,89.5,92.18,123.15,114,NA,26,115.18,NA,113.3,115,118.18,134.15,122.23,122.48,10,107.66,137.5,117.1,108.22,112.16,133.16,16,NA,134.6,118.14,124.16,131.81,134.21,132.16,10,144.82,172.12,155.22,NA,144.26,156.16,152.17,156.08,159.18,147.17,NA,137.06,154.26,159.01,NA,141.7,141.7,144.9,148.16,142.5,151.38,152.18,152.1,150.78,134.15,132.02,130.3,131.2,NA,NA,15,22,NA,NA,135.2,136.47,183.83,150.2,132.16,135.17,134.29,139.59,135.2,NA,NA,NA,140.2,137.29,135.28,26,129.11,144.81,144.2,144.18,149.26,152.21,16,150,135.5,232.5,NA,NA,NA,152.86,51.12,51.12,216.18,190.48,300.02,300.02,200.5,190.5,193.7,193.7,191.1,193.2,193.75,198.7,198.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.4,12,12,NA,NA,750,750.4,750.45,750,600.3,600,600.2,600.4,NA,NA,NA,NA,NA,650,750.3,NA,722.15,750.5,750.5,751.8,606.15,610.5,610.17,600.18,NA,600.1,600,13,650.2,625,604,610,610.1,600.1,722.15,750.5,750.5,751.8,900,905,900,NA,NA,18,904.2,904.2,904.2,910.15,600.3,750.5,600.35,900,901,900,982,722.15,750.5,750.5,751.8,NA,NA,NA,NA,600,600,14,600.5
10301663,"NKHATABAY",19.3706564364113,13,93.13,88.87,87.24,109.51,112.41,NA,12,19,111.27,89.42,121.33,88.41,88.41,198.46,198.46,195.43,93.3,93.3,165.5,165.5,170,NA,183.33,10,183.93,183.93,183.93,179.44,210,225.18,212.36,190.18,184.17,218.75,210.43,216.67,215.67,NA,23,30,194.35,196.34,214.13,160,174.46,189.12,150.38,25,175.4,12,175.2,198.48,NA,NA,185.93,195.26,195.11,164.38,175.15,196.74,210.21,251.46,195.5,157.89,165.12,180.73,188.57,175.4,170.14,NA,156.12,155.44,148.83,154.45,156.25,151.63,115.18,98.54,125.75,118.54,132.11,137.18,130.12,157.24,126.77,138.59,126.12,134.39,130.17,143.84,82.56,29,115.76,121.52,126.81,123.17,128.74,143.18,149.64,148.57,151.25,168.76,NA,NA,NA,183.17,195.36,175.43,NA,180.96,176.4,177.36,180.65,186.66,181.15,182.81,NA,NA,186.47,NA,NA,NA,140.68,145.62,125.17,234.78,128.67,125.68,120.67,118.36,110.42,NA,NA,NA,27,NA,NA,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.26,NA,13,12,NA,11,NA,698.22,11,729.45,733.13,758.28,808.16,705.22,710.22,711.07,715.21,708.01,NA,705.13,NA,NA,757.22,NA,750.17,NA,786.21,790.25,772.6,758.32,718.08,728.19,730.14,20,727.35,805.19,795.18,801.13,785.22,745.19,750.21,755.2,758.05,NA,785.48,783.16,780.95,785.9,783.45,NA,NA,NA,NA,NA,NA,NA,786.2,NA,NA,NA,786.2,792.48,781.22,786.06,NA,805.22,802.17,19,30,NA,14,985.45
10301741,"MZUZU",21.3661341242307,8,139.81,125,130.5,126.5,NA,139.81,126.8,142,NA,144.22,144,135,135,160,129.71,132,113.16,134,117.5,134.22,114.5,NA,NA,120,102.13,24,120,120.16,102,89.5,92.18,123.15,114,NA,26,115.18,NA,113.3,115,118.18,134.15,122.23,122.48,10,107.66,137.5,117.1,108.22,112.16,133.16,16,NA,134.6,118.14,124.16,131.81,134.21,132.16,10,144.82,172.12,155.22,NA,144.26,156.16,152.17,156.08,159.18,147.17,NA,137.06,154.26,159.01,NA,141.7,141.7,144.9,148.16,142.5,151.38,152.18,152.1,150.78,134.15,132.02,130.3,131.2,NA,NA,15,22,NA,NA,135.2,136.47,183.83,150.2,132.16,135.17,134.29,139.59,135.2,NA,NA,NA,140.2,137.29,135.28,26,129.11,144.81,144.2,144.18,149.26,152.21,16,150,135.5,232.5,NA,NA,NA,152.86,51.12,51.12,216.18,190.48,300.02,300.02,200.5,190.5,193.7,193.7,191.1,193.2,193.75,198.7,198.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.4,12,12,NA,NA,750,750.4,750.45,750,600.3,600,600.2,600.4,NA,NA,NA,NA,NA,650,750.3,NA,722.15,750.5,750.5,751.8,606.15,610.5,610.17,600.18,NA,600.1,600,13,650.2,625,604,610,610.1,600.1,722.15,750.5,750.5,751.8,900,905,900,NA,NA,18,904.2,904.2,904.2,910.15,600.3,750.5,600.35,900,901,900,982,722.15,750.5,750.5,751.8,NA,NA,NA,NA,600,600,14,600.5
10302010,"NKHATABAY",46.1173739740099,13,93.13,88.87,87.24,109.51,112.41,NA,12,19,111.27,89.42,121.33,88.41,88.41,198.46,198.46,195.43,93.3,93.3,165.5,165.5,170,NA,183.33,10,183.93,183.93,183.93,179.44,210,225.18,212.36,190.18,184.17,218.75,210.43,216.67,215.67,NA,23,30,194.35,196.34,214.13,160,174.46,189.12,150.38,25,175.4,12,175.2,198.48,NA,NA,185.93,195.26,195.11,164.38,175.15,196.74,210.21,251.46,195.5,157.89,165.12,180.73,188.57,175.4,170.14,NA,156.12,155.44,148.83,154.45,156.25,151.63,115.18,98.54,125.75,118.54,132.11,137.18,130.12,157.24,126.77,138.59,126.12,134.39,130.17,143.84,82.56,29,115.76,121.52,126.81,123.17,128.74,143.18,149.64,148.57,151.25,168.76,NA,NA,NA,183.17,195.36,175.43,NA,180.96,176.4,177.36,180.65,186.66,181.15,182.81,NA,NA,186.47,NA,NA,NA,140.68,145.62,125.17,234.78,128.67,125.68,120.67,118.36,110.42,NA,NA,NA,27,NA,NA,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.26,NA,13,12,NA,11,NA,698.22,11,729.45,733.13,758.28,808.16,705.22,710.22,711.07,715.21,708.01,NA,705.13,NA,NA,757.22,NA,750.17,NA,786.21,790.25,772.6,758.32,718.08,728.19,730.14,20,727.35,805.19,795.18,801.13,785.22,745.19,750.21,755.2,758.05,NA,785.48,783.16,780.95,785.9,783.45,NA,NA,NA,NA,NA,NA,NA,786.2,NA,NA,NA,786.2,792.48,781.22,786.06,NA,805.22,802.17,19,30,NA,14,985.45
10303454,"NKHATABAY",37.2810330077409,13,93.13,88.87,87.24,109.51,112.41,NA,12,19,111.27,89.42,121.33,88.41,88.41,198.46,198.46,195.43,93.3,93.3,165.5,165.5,170,NA,183.33,10,183.93,183.93,183.93,179.44,210,225.18,212.36,190.18,184.17,218.75,210.43,216.67,215.67,NA,23,30,194.35,196.34,214.13,160,174.46,189.12,150.38,25,175.4,12,175.2,198.48,NA,NA,185.93,195.26,195.11,164.38,175.15,196.74,210.21,251.46,195.5,157.89,165.12,180.73,188.57,175.4,170.14,NA,156.12,155.44,148.83,154.45,156.25,151.63,115.18,98.54,125.75,118.54,132.11,137.18,130.12,157.24,126.77,138.59,126.12,134.39,130.17,143.84,82.56,29,115.76,121.52,126.81,123.17,128.74,143.18,149.64,148.57,151.25,168.76,NA,NA,NA,183.17,195.36,175.43,NA,180.96,176.4,177.36,180.65,186.66,181.15,182.81,NA,NA,186.47,NA,NA,NA,140.68,145.62,125.17,234.78,128.67,125.68,120.67,118.36,110.42,NA,NA,NA,27,NA,NA,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.26,NA,13,12,NA,11,NA,698.22,11,729.45,733.13,758.28,808.16,705.22,710.22,711.07,715.21,708.01,NA,705.13,NA,NA,757.22,NA,750.17,NA,786.21,790.25,772.6,758.32,718.08,728.19,730.14,20,727.35,805.19,795.18,801.13,785.22,745.19,750.21,755.2,758.05,NA,785.48,783.16,780.95,785.9,783.45,NA,NA,NA,NA,NA,NA,NA,786.2,NA,NA,NA,786.2,792.48,781.22,786.06,NA,805.22,802.17,19,30,NA,14,985.45
10304012,"NKHATABAY",29.2118209982743,13,93.13,88.87,87.24,109.51,112.41,NA,12,19,111.27,89.42,121.33,88.41,88.41,198.46,198.46,195.43,93.3,93.3,165.5,165.5,170,NA,183.33,10,183.93,183.93,183.93,179.44,210,225.18,212.36,190.18,184.17,218.75,210.43,216.67,215.67,NA,23,30,194.35,196.34,214.13,160,174.46,189.12,150.38,25,175.4,12,175.2,198.48,NA,NA,185.93,195.26,195.11,164.38,175.15,196.74,210.21,251.46,195.5,157.89,165.12,180.73,188.57,175.4,170.14,NA,156.12,155.44,148.83,154.45,156.25,151.63,115.18,98.54,125.75,118.54,132.11,137.18,130.12,157.24,126.77,138.59,126.12,134.39,130.17,143.84,82.56,29,115.76,121.52,126.81,123.17,128.74,143.18,149.64,148.57,151.25,168.76,NA,NA,NA,183.17,195.36,175.43,NA,180.96,176.4,177.36,180.65,186.66,181.15,182.81,NA,NA,186.47,NA,NA,NA,140.68,145.62,125.17,234.78,128.67,125.68,120.67,118.36,110.42,NA,NA,NA,27,NA,NA,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.26,NA,13,12,NA,11,NA,698.22,11,729.45,733.13,758.28,808.16,705.22,710.22,711.07,715.21,708.01,NA,705.13,NA,NA,757.22,NA,750.17,NA,786.21,790.25,772.6,758.32,718.08,728.19,730.14,20,727.35,805.19,795.18,801.13,785.22,745.19,750.21,755.2,758.05,NA,785.48,783.16,780.95,785.9,783.45,NA,NA,NA,NA,NA,NA,NA,786.2,NA,NA,NA,786.2,792.48,781.22,786.06,NA,805.22,802.17,19,30,NA,14,985.45
