"","ea_id","mkt","dist_km","X","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.10.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"930",2230018,"Kapchorwa",57.1885692310722,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"931",2230018,"Kapchorwa",67.3247104294423,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"932",2230018,"Kapchorwa",85.5701511384032,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"933",2230022,"Kapchorwa",66.2286212461574,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"934",2230026,"Kapchorwa",60.3264307635636,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"935",2230029,"Kapchorwa",58.7945544939626,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000.000","1800.000","2000"," 800","1890","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","1800.00","1800.0","1800.0","1666.667","1800.00","1800.0","1800","1500","1500","1844","2000","2000","2000","2000","2000","2000","1687.5","1712.5","1563","2000.0","1525","1500","1650","1800","2300","2600","2500","1575","1750","2000","2000","2000","1875","2000","2100","2100","2500","2375","2500","2275","1950","2100","2133","2000","2100"
"936",2240013,"Iganga",40.4323002313391,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950.000","2431.250","2250","1775","1833","1850","1569","1618","1700","1813","1834","1950","1992","2150","2217","1842","1700","1800","1780","1708","1750","1900","2100","2233.3","2300.00","2236.8","2233.3","1626.600","1991.75","2266.5","2293","1767","1767","1778","2050","2138","2240","2000","1817","1560","1612.5","1937.5","1788","1662.5","1600","2000","2400","2500","4000","3000","2650","2350","2450","2450","2225","2150","1867","2400","2625","2700","2550","2375","2275","2000","2200","2375","2375","2522","2225"
"937",2240013,"Owino",11.3076276077333,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600.000","2625.000","1700","1438","1529","1500","1487","1510","1467","1411","1650","1746","2650","2775","2400","1650","1689","2067","1815","1492","1617","1775","1733","2350.0","2408.50","2410.5","2350.0","1893.400","2300.00","2450.0","1975","1517","1617","2000","2000","2292","2290","2525","1833","1710","1925.0","2000.0","1863","1812.5","1800","2000","2400","2500","4000","4333","2000","2100","2325","2500","2500","2500","2383","2567","2750","3000","2955","2967","2517","2600","2733","2925","2500","2522","2911"
"938",2240013,"Iganga",22.5287802858224,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950.000","2431.250","2250","1775","1833","1850","1569","1618","1700","1813","1834","1950","1992","2150","2217","1842","1700","1800","1780","1708","1750","1900","2100","2233.3","2300.00","2236.8","2233.3","1626.600","1991.75","2266.5","2293","1767","1767","1778","2050","2138","2240","2000","1817","1560","1612.5","1937.5","1788","1662.5","1600","2000","2400","2500","4000","3000","2650","2350","2450","2450","2225","2150","1867","2400","2625","2700","2550","2375","2275","2000","2200","2375","2375","2522","2225"
"939",3020008,"Lira",20.6121596854055,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
"940",3020035,"Lira",69.4438745706934,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
"941",3070022,"Lira",25.0841873384545,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
"942",3210028,"Lira",50.0593041662495,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
"943",3010003,"Gulu",79.4449208663217,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2500.000","3000.000","2967","2250","2182","2000","1594","1758","2000","2238","2450","2420","2438","2688","2667","2691","2400","2334","2279","2413","2517","2550","2500","2580.0","2633.00","2844.3","2580.0","2993.400","2716.67","2750.0","2604","2467","2484","2550","2575","2579","2720","2813","2933","2600","2375.0","2425.0","1800","1812.5","1800","2270","2500","2650","2500","2500","2800","2425","2333","2400","3133","3000","2800","2733","2800","2700","3000","3400","3000","2700","3000","2633","3000","2700","2700"
"944",3010003,"Gulu",81.637908201523,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2500.000","3000.000","2967","2250","2182","2000","1594","1758","2000","2238","2450","2420","2438","2688","2667","2691","2400","2334","2279","2413","2517","2550","2500","2580.0","2633.00","2844.3","2580.0","2993.400","2716.67","2750.0","2604","2467","2484","2550","2575","2579","2720","2813","2933","2600","2375.0","2425.0","1800","1812.5","1800","2270","2500","2650","2500","2500","2800","2425","2333","2400","3133","3000","2800","2733","2800","2700","3000","3400","3000","2700","3000","2633","3000","2700","2700"
"945",3020002,"Lira",24.1617801071943,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
"946",3020002,"Lira",50.3687576825481,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1733.333","1833.333","2000","1500","1850","1600","1350","1292","1367","1417","1500","1500","1613","2050","2250","1475","1425","1400","1400","1400","1400","1600","1900","2000.0","2000.00","2161.8","2000.0","1986.600","2283.25","2483.5","1813","1500","1500","1844","2000","2000","2000","2000","1750","1680","1687.5","1712.5","1563","1550.0","1525","1900","2100","2000","2800","2850","2267","2000","2050","2250","2500","2500","2533","2600","2575","2100","2500","2375","2500","2275","2367","2500","2133","2250","2375"
