"ea_id","mkt","dist_km","X","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
540131203001,"Tanga",73.2799889810932,20,32295.45,30727.27,33854.17,36875,35545.45,27000,17625,14431.82,11375,8775,7300,12500,14600,12800,14000,15700,15000,13500,14000,14300,14600,19600,22100,26500,35500,32500,33900,36500,31500,31979,27175,23000,38409,40000,40727,45000,46000,44000,45000,43450,43437.5,42375,38800,34000,41000,46000,47000,45500,53000,35000,29000,33000,29500,28346,28979,22365,23929,29038,31200,32214,38633,41450,42450,48150,47000,51000,40385,31771,38167,34500,36327,38500,38769,37038,40389,52545,59500,79200,51827,49875,52625,63900,73917,80222.22,79350,78000,76770.75,73437.5,59066.6,45944.67,46500,42830,47208.25,48729.25,50270.75,53520.75,54145.75,54125,43396,48050,51442.31,48208.5,35925,31625,28827,29250,36192,37000,37396,44306,57091,56750,59556,59994,53769,49325,60521,66433,67636,71706,69150,63983,60436,57736,59154,59639,58124,59882,72347,76659,82875
540224102001,"Tanga",67.2234274574404,20,32295.45,30727.27,33854.17,36875,35545.45,27000,17625,14431.82,11375,8775,7300,12500,14600,12800,14000,15700,15000,13500,14000,14300,14600,19600,22100,26500,35500,32500,33900,36500,31500,31979,27175,23000,38409,40000,40727,45000,46000,44000,45000,43450,43437.5,42375,38800,34000,41000,46000,47000,45500,53000,35000,29000,33000,29500,28346,28979,22365,23929,29038,31200,32214,38633,41450,42450,48150,47000,51000,40385,31771,38167,34500,36327,38500,38769,37038,40389,52545,59500,79200,51827,49875,52625,63900,73917,80222.22,79350,78000,76770.75,73437.5,59066.6,45944.67,46500,42830,47208.25,48729.25,50270.75,53520.75,54145.75,54125,43396,48050,51442.31,48208.5,35925,31625,28827,29250,36192,37000,37396,44306,57091,56750,59556,59994,53769,49325,60521,66433,67636,71706,69150,63983,60436,57736,59154,59639,58124,59882,72347,76659,82875
510121104001,"Tanga",92.0098662173273,20,32295.45,30727.27,33854.17,36875,35545.45,27000,17625,14431.82,11375,8775,7300,12500,14600,12800,14000,15700,15000,13500,14000,14300,14600,19600,22100,26500,35500,32500,33900,36500,31500,31979,27175,23000,38409,40000,40727,45000,46000,44000,45000,43450,43437.5,42375,38800,34000,41000,46000,47000,45500,53000,35000,29000,33000,29500,28346,28979,22365,23929,29038,31200,32214,38633,41450,42450,48150,47000,51000,40385,31771,38167,34500,36327,38500,38769,37038,40389,52545,59500,79200,51827,49875,52625,63900,73917,80222.22,79350,78000,76770.75,73437.5,59066.6,45944.67,46500,42830,47208.25,48729.25,50270.75,53520.75,54145.75,54125,43396,48050,51442.31,48208.5,35925,31625,28827,29250,36192,37000,37396,44306,57091,56750,59556,59994,53769,49325,60521,66433,67636,71706,69150,63983,60436,57736,59154,59639,58124,59882,72347,76659,82875
510227101001,"Dar Es Salaam",92.9799769820601,4,38742.86,31375,29375,27727.27,24846.15,17750,18750,16000,14785.71,14800,15000,15200,16300,16100,15000,13600,12900,12600,12700,13400,18200,20800,23200,25300,36100,42300,35200,33500,30200,33229,30754.55,29000,28883,37692,36114,40000,40000,40000,48000,40800,38187.5,40750,39000,47000,45000,45000,42000,48000,50000,45500,33000,35000,31000,28269,29438,28981,29964,31083,32950,32214,35479,39000,39400,42800,36000,50000,50313,51778,48194,47896,46904,44929,48052,46808,45611,51773,63308,56475,60692,60250,60000,65500,75667,80125,84900,90454.55,82791.75,79312.5,73033.4,62111.33,59166.5,58250,59583.25,57833.5,50041.75,53187.5,54791.75,54792,57750,56000,57788.46,55104.12,49700,42398.33,34211.5,35107,39452,36136,37444,41850,52636,51333,53813,58730.33,59115,58872,62456.5,67325.33,65027,64942.33,67097.69,64428,42883.33,58881.33,59974.33,60000,58840.33,59701.67,65309.67,74566,92193.33
510228303301,"Dar Es Salaam",87.9080886894684,4,38742.86,31375,29375,27727.27,24846.15,17750,18750,16000,14785.71,14800,15000,15200,16300,16100,15000,13600,12900,12600,12700,13400,18200,20800,23200,25300,36100,42300,35200,33500,30200,33229,30754.55,29000,28883,37692,36114,40000,40000,40000,48000,40800,38187.5,40750,39000,47000,45000,45000,42000,48000,50000,45500,33000,35000,31000,28269,29438,28981,29964,31083,32950,32214,35479,39000,39400,42800,36000,50000,50313,51778,48194,47896,46904,44929,48052,46808,45611,51773,63308,56475,60692,60250,60000,65500,75667,80125,84900,90454.55,82791.75,79312.5,73033.4,62111.33,59166.5,58250,59583.25,57833.5,50041.75,53187.5,54791.75,54792,57750,56000,57788.46,55104.12,49700,42398.33,34211.5,35107,39452,36136,37444,41850,52636,51333,53813,58730.33,59115,58872,62456.5,67325.33,65027,64942.33,67097.69,64428,42883.33,58881.33,59974.33,60000,58840.33,59701.67,65309.67,74566,92193.33
230202109002,"Kigoma",199.65036459056,7,31210,36387.27,39679.17,33262.5,30875,27825,26663.64,26423.08,26508.33,26350,25687.5,25371.43,26100,24500,24000,22800,21300,19500,22400,21900,25100,25700,29000,29700,35900,35200,58200,33800,25400,28367,27044.44,30500,30000,37414,37318,38000,36000,36000,36000,29950,27250,29666.67,38800,41700,41600,36990,35425,33800,55500,52700,52700,44000,33300,31054,33300,33292,35286,39415,38800,38800,39792,38800,44213.4,45695,41600,47200,46123,45100,46354,48500,45500,44000,46923,46385,46667,47909,47715,46676,47192,49100,63312.5,76800,68167,75500,78666.67,81818.18,80550,60883.5,52410,49125,45000,52666.67,66000,66225,62958.5,60000,62250,62250,48050,51600,64653.85,46250,47727,41610,44747,44038,42592,41700,41627,41833,43745,43633,41600,48429,55556,56500,59500,68350,67642,72094,75381.44,69468,45733,39160,48668,47750,54779,59827,69250,74050,83396
230208301307,"Sumbawanga",181.662197724,18,25750,29350,23984.62,43375,24050,29000,17916.67,16909.09,18000,17968.75,19750,22312.5,11800,10100,10400,10900,12800,11200,12400,14000,14700,17500,19500,19400,25700,27900,25000,21600,15500,18232,19681.82,26500,38409,40000,40727,27500,28000,30000,29000,23300,21187.5,22583.33,38800,25000,27000,28000,35000,36000,33500,35000,17000,21000,18000,20192,20833,22962,23357,25538,24400,26250,38042,29050,27258.2,25225,45000,31000,29654,28727,29950,28958,26923,28214,28885,27481,27056,30636,31192,33063,35038,35300,35250,47700,67400,53722.22,74750,76863.64,57458.25,49687.5,34199.8,37472.33,41625,50722.17,46916.5,46083.25,41375,40500,40500,40500,36750,34350,29346.15,30208.5,31350,29625,27154,25714,24154,26000,26583,27000,32000,27667,30778,33900,37250,42375,43313,52556,61364,55000,54000,53071,46542,46736,41450,46091,48250,49591,55400,67955,81786
230308102002,"Sumbawanga",142.972905274298,18,25750,29350,23984.62,43375,24050,29000,17916.67,16909.09,18000,17968.75,19750,22312.5,11800,10100,10400,10900,12800,11200,12400,14000,14700,17500,19500,19400,25700,27900,25000,21600,15500,18232,19681.82,26500,38409,40000,40727,27500,28000,30000,29000,23300,21187.5,22583.33,38800,25000,27000,28000,35000,36000,33500,35000,17000,21000,18000,20192,20833,22962,23357,25538,24400,26250,38042,29050,27258.2,25225,45000,31000,29654,28727,29950,28958,26923,28214,28885,27481,27056,30636,31192,33063,35038,35300,35250,47700,67400,53722.22,74750,76863.64,57458.25,49687.5,34199.8,37472.33,41625,50722.17,46916.5,46083.25,41375,40500,40500,40500,36750,34350,29346.15,30208.5,31350,29625,27154,25714,24154,26000,26583,27000,32000,27667,30778,33900,37250,42375,43313,52556,61364,55000,54000,53071,46542,46736,41450,46091,48250,49591,55400,67955,81786
230322101007,"Sumbawanga",82.0797681062977,18,25750,29350,23984.62,43375,24050,29000,17916.67,16909.09,18000,17968.75,19750,22312.5,11800,10100,10400,10900,12800,11200,12400,14000,14700,17500,19500,19400,25700,27900,25000,21600,15500,18232,19681.82,26500,38409,40000,40727,27500,28000,30000,29000,23300,21187.5,22583.33,38800,25000,27000,28000,35000,36000,33500,35000,17000,21000,18000,20192,20833,22962,23357,25538,24400,26250,38042,29050,27258.2,25225,45000,31000,29654,28727,29950,28958,26923,28214,28885,27481,27056,30636,31192,33063,35038,35300,35250,47700,67400,53722.22,74750,76863.64,57458.25,49687.5,34199.8,37472.33,41625,50722.17,46916.5,46083.25,41375,40500,40500,40500,36750,34350,29346.15,30208.5,31350,29625,27154,25714,24154,26000,26583,27000,32000,27667,30778,33900,37250,42375,43313,52556,61364,55000,54000,53071,46542,46736,41450,46091,48250,49591,55400,67955,81786
160107101005,"Kigoma",155.548392030876,7,31210,36387.27,39679.17,33262.5,30875,27825,26663.64,26423.08,26508.33,26350,25687.5,25371.43,26100,24500,24000,22800,21300,19500,22400,21900,25100,25700,29000,29700,35900,35200,58200,33800,25400,28367,27044.44,30500,30000,37414,37318,38000,36000,36000,36000,29950,27250,29666.67,38800,41700,41600,36990,35425,33800,55500,52700,52700,44000,33300,31054,33300,33292,35286,39415,38800,38800,39792,38800,44213.4,45695,41600,47200,46123,45100,46354,48500,45500,44000,46923,46385,46667,47909,47715,46676,47192,49100,63312.5,76800,68167,75500,78666.67,81818.18,80550,60883.5,52410,49125,45000,52666.67,66000,66225,62958.5,60000,62250,62250,48050,51600,64653.85,46250,47727,41610,44747,44038,42592,41700,41627,41833,43745,43633,41600,48429,55556,56500,59500,68350,67642,72094,75381.44,69468,45733,39160,48668,47750,54779,59827,69250,74050,83396
