"FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","HHID"
102,7,0,0,6,2011,3207301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78653001785278,37.7114105224609,11.6000003814697,62.2000007629395,39,0,0,0,0,46,0,-0.536601842960488,1,2,0,1,1,"0302007301008601"
58,7,7,0,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.5,24.2000007629395,60,0,0,0,0,39,1,-0.536601842960488,1,1,1,1,1,"0303014001001801"
34,6,7,0,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.5,24.2000007629395,60,0,0,0,0,69,1,-1.13031938133564,0,0,1,0,0,"0303014001004601"
38,5,1,1,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.8999996185303,24.2000007629395,62,0,0,0,0,50,1,-0.536601842960488,0,0,1,1,1,"0303014001018701"
44,5,0,1,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.7999992370605,24.2000007629395,60,0,0,0,0,48,0,-0.418568922481174,0,0,1,1,1,"0303014001024001"
95,7,0,0,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.5,24.2000007629395,60,0,0,0,0,34,0,-0.418568922481174,1,1,0,1,1,"0303014001027801"
49.5,5,3,1,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,24.8999996185303,25.2999992370605,32,0,0,0,0,43,0,0.979364623730455,1,1,1,1,1,"0303014001031601"
45,6,13,1,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.8999996185303,24.2999992370605,62,0,0,0,0,60,1,-1.13031938133564,1,1,1,1,1,"0303014001031901"
65.5,6,0,1,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.7000007629395,24.2999992370605,60,0,0,0,0,25,0,-0.418568922481174,1,1,0,1,1,"0303014001031902"
41.5,6,0,0,11,2010,3314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36688995361328,38.0555610656738,21.2999992370605,24.1000003814697,57,0,0,0,0,35,0,0.267614164875988,1,3,1,1,1,"0303014001035901"
97,7,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.40000009536743,37,0,1,0,0,46,0,-0.418568922481174,1,1,1,1,1,"0303023303001401"
80,6,1,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.300000011920929,5.40000009536743,37,0,1,0,0,43,1,-0.418568922481174,1,1,1,1,1,"0303023303002201"
92,7,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.5,37,0,1,0,0,59,0,-0.418568922481174,1,5,0,1,1,"0303023303003801"
84,6,0,0,11,2011,3323303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.100000001490116,1.10000002384186,4,0,1,0,0,24,0,1.65439015548184,1,2,0,1,1,"0303023303003806"
52,7,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.800000011920929,5.5,33,0,1,0,0,33,0,0.267614164875988,1,2,0,1,1,"0303023303003807"
76,7,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.5,37,0,1,0,0,47,1,-0.418568922481174,1,3,0,1,1,"0303023303004801"
80,7,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.40000009536743,37,0,1,0,0,37,1,-0.418568922481174,1,2,0,1,1,"0303023303005201"
49,6,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.09999990463257,37,0,1,0,0,57,0,0.86133170325114,1,4,1,1,1,"0303023303005501"
34.5,5,0,0,8,2011,3323303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34103012084961,37.8438491821289,0.400000005960464,5.40000009536743,37,0,1,0,0,56,0,-1.01228646085633,1,1,0,1,1,"0303023303006401"
112,7,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.80000019073486,26.6000003814697,8,0,0,0,0,58,0,-0.536601842960488,1,1,0,1,1,"0304002001004401"
57,6,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.80000019073486,26.6000003814697,2,0,0,0,0,62,0,-0.536601842960488,1,2,1,1,1,"0304002001011501"
60,7,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.69999980926514,26.5,4,0,0,0,0,42,1,-0.536601842960488,0,0,0,1,1,"0304002001017501"
75,7,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.59999990463257,26.3999996185303,4,0,0,0,0,52,1,-0.536601842960488,1,2,0,1,1,"0304002001019301"
31,4,0,1,2,2011,3402001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,40.5999984741211,89.9000015258789,14,0,0,0,0,21,0,-0.536601842960488,1,1,0,1,1,"0304002001019306"
72,6,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,6.19999980926514,26.8999996185303,4,0,0,0,0,30,0,-0.418568922481174,1,2,0,1,1,"0304002001041901"
38,6,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,6,26.7000007629395,4,0,0,0,0,51,1,-1.13031938133564,0,0,1,1,1,"0304002001048301"
39,5,11,0,3,2011,3402001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.30000019073486,7.19999980926514,0,0,0,0,0,25,0,-1.13031938133564,1,1,1,1,1,"0304002001048304"
70,7,16,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.19999980926514,26,2,0,0,0,0,61,0,-0.536601842960488,1,2,0,1,1,"0304002001062801"
33,5,0,1,12,2010,3402001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26310992240906,37.5769882202148,5.5,25.8999996185303,2,0,0,0,0,50,0,1.16001249899298,1,2,1,1,1,"0304002001093601"
109,7,0,0,8,2011,3414003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,0.100000001490116,1.5,8,0,1,0,0,34,0,4.06275495628978,1,3,0,1,1,"0304014003008101"
62,7,0,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,2.59999990463257,6.09999990463257,0,0,0,0,0,48,1,2.67597896568393,1,2,0,1,1,"0304014003008102"
72,6,5,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,2.59999990463257,6,0,0,0,0,0,80,1,2.55794604520461,1,3,0,1,1,"0304014003008901"
96,6,0,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,1.20000004768372,4.40000009536743,0,0,0,0,0,69,1,2.55794604520461,1,1,0,1,1,"0304014003029701"
86,6,0,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,1.5,4.90000009536743,0,0,0,0,0,33,0,-0.536601842960488,1,2,0,1,1,"0304014003032001"
53,6,14,0,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,0.600000023841858,4.30000019073486,0,0,0,0,0,70,1,-0.536601842960488,0,0,0,1,1,"0304014003032601"
52,7,0,0,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,0.600000023841858,4,0,0,0,0,0,51,0,2.55794604520461,1,1,0,1,1,"0304014003049501"
8,4,0,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,1.70000004768372,5.80000019073486,0,0,0,0,0,46,1,-0.536601842960488,1,1,0,1,1,"0304014003058501"
84,5,0,1,5,2011,3414003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3300199508667,37.3828811645508,3.40000009536743,7,0,0,0,0,0,51,1,0.86133170325114,1,1,0,1,1,"0304014003065001"
76,6,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.09999990463257,16.7000007629395,0,0,0,0,0,70,0,-0.536601842960488,1,1,1,1,1,"0304031003002401"
61,6,0,0,4,2011,3431003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,1.20000004768372,3.09999990463257,0,0,1,0,0,41,0,0.86133170325114,1,2,0,1,1,"0304031003002405"
62,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.19999980926514,16.6000003814697,0,0,0,0,0,69,0,0.86133170325114,1,2,0,1,1,"0304031003011401"
58,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.69999980926514,16.1000003814697,2,0,0,0,0,81,0,-0.536601842960488,1,1,0,1,1,"0304031003011901"
63,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,3.90000009536743,16.7999992370605,0,0,0,0,0,46,0,-0.536601842960488,1,1,1,1,1,"0304031003015901"
74,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,3.90000009536743,16.7999992370605,0,0,0,0,0,71,0,-0.536601842960488,1,2,0,1,1,"0304031003015907"
61,6,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.40000009536743,16.2999992370605,0,0,0,0,0,87,0,-0.418568922481174,0,0,0,1,1,"0304031003017201"
89,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.09999990463257,16.7000007629395,0,0,0,0,0,83,1,-0.536601842960488,1,1,0,1,1,"0304031003021001"
60,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4,16.7999992370605,0,0,0,0,0,82,1,0.979364623730455,1,1,0,1,1,"0304031003024001"
84,7,0,1,12,2010,3431003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30995988845825,37.473690032959,4.30000019073486,16.5,0,0,0,0,0,49,0,-0.536601842960488,1,4,0,1,1,"0304031003027001"
63,6,2,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,13,22.6000003814697,8,0,0,0,0,36,0,-1.13031938133564,1,1,0,1,1,"0305004002006801"
75,6,0,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,12.3000001907349,22.2000007629395,8,0,0,0,0,49,1,-0.536601842960488,1,1,0,1,1,"0305004002009202"
64,7,0,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,13.6999998092651,22.6000003814697,4,0,0,0,0,65,0,-0.536601842960488,1,1,1,1,1,"0305004002017501"
84,7,0,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,11.3000001907349,18,0,0,0,0,0,84,1,4.7326619093932,1,4,0,1,1,"0305004002017502"
46,7,20,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,13.8999996185303,22.8999996185303,0,0,0,0,0,65,0,-1.13031938133564,0,0,1,1,1,"0305004002018801"
40,6,3,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,11.3000001907349,21.6000003814697,0,0,0,0,0,62,0,-0.536601842960488,1,2,0,1,1,"0305004002030001"
89,7,15,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,11.3999996185303,21.6000003814697,0,0,0,0,0,60,0,-0.536601842960488,1,2,0,1,1,"0305004002032201"
100,7,0,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,10.5,20.6000003814697,0,0,0,0,0,46,0,2.248107693857,1,3,0,1,1,"0305004002041101"
69,6,0,1,8,2011,3504002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20541000366211,37.1875114440918,14.1999998092651,23.8999996185303,0,0,0,0,0,29,0,-0.536601842960488,1,1,1,1,1,"0305004002065201"
67,6,0,1,1,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,0.600000023841858,26.7999992370605,12,0,0,0,0,54,0,-0.418568922481174,1,4,1,0,0,"0305010004010501"
59,6,0,1,1,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,1.10000002384186,26.5,20,0,0,0,0,34,0,1.16001249899298,0,0,1,0,0,"0305010004021901"
64,7,0,0,4,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,7,19,2,0,0,0,0,24,0,-1.13031938133564,1,1,0,1,1,"0305010004021905"
79,6,0,1,1,2011,3510004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,10.3000001907349,33.7999992370605,0,0,0,0,0,64,0,-0.418568922481174,1,2,1,0,0,"0305010004035101"
57,6,2,1,1,2011,3510004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,5.69999980926514,32.2999992370605,0,0,0,0,0,70,0,-1.01228646085633,1,1,1,0,0,"0305010004047001"
29,5,17,1,1,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,5.69999980926514,31,0,0,0,0,0,54,1,-1.13031938133564,0,0,1,0,0,"0305010004057401"
53.5,5,16,1,1,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,5.80000019073486,30.8999996185303,0,0,0,0,0,31,0,-0.418568922481174,0,0,1,0,0,"0305010004057402"
73,6,0,1,1,2011,3510004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,8.30000019073486,32.9000015258789,0,0,0,0,0,46,0,-0.418568922481174,1,2,0,1,1,"0305010004068501"
82,7,0,1,1,2011,3510004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,8.39999961853027,32.2999992370605,0,0,0,0,0,58,0,-0.418568922481174,1,1,1,1,1,"0305010004070801"
34,4,26,1,1,2011,3510004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31002998352051,37.0669403076172,7.5,31.2000007629395,0,0,0,0,0,35,0,-0.536601842960488,0,0,1,1,1,"0305010004080301"
48,7,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.20000004768372,20.6000003814697,0,0,0,0,0,61,1,-0.536601842960488,1,3,0,1,1,"0305013005002801"
38,6,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.29999995231628,20.5,0,0,0,0,0,48,0,-0.536601842960488,1,1,0,1,1,"0305013005004201"
78,7,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.10000002384186,20.8999996185303,0,0,0,0,0,71,0,2.36614061433631,1,6,0,1,1,"0305013005004401"
78,7,6,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,0.800000011920929,21.6000003814697,0,0,0,0,0,32,0,-0.536601842960488,1,2,0,1,1,"0305013005004404"
69,6,0,1,11,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,12.5,49.0999984741211,86,0,0,0,0,59,1,-0.536601842960488,1,2,0,1,1,"0305013005004406"
69,6,14,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1,20.7999992370605,0,0,0,0,0,55,1,0.979364623730455,1,3,0,1,1,"0305013005010301"
66,6,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.10000002384186,20.7999992370605,0,0,0,0,0,40,0,-0.418568922481174,1,2,0,1,1,"0305013005011501"
61,6,0,0,10,2011,3513005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,3.70000004768372,8.39999961853027,2,0,1,0,0,30,1,0.267614164875988,1,2,0,1,1,"0305013005011502"
18,3,0,1,8,2011,3513005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,0.899999976158142,1.5,2,0,0,0,0,40,0,-0.536601842960488,1,2,0,1,1,"0305013005011507"
48,7,2,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1,20.7000007629395,0,0,0,0,0,72,1,-1.13031938133564,0,0,0,1,1,"0305013005012401"
108,7,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.20000004768372,20.3999996185303,0,0,0,0,0,59,1,2.55794604520461,1,1,0,1,1,"0305013005017501"
75,6,0,1,11,2011,3513005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,0.100000001490116,16.6000003814697,10,0,0,0,0,25,1,2.55794604520461,1,2,0,1,1,"0305013005017503"
91,7,0,0,8,2011,3513005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32548999786377,37.160099029541,1.39999997615814,20.2999992370605,0,0,0,0,0,38,0,1.2780454194723,1,2,0,1,1,"0305013005023101"
74,7,5,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,40.4000015258789,39.5,2,0,1,0,0,62,0,-0.418568922481174,1,2,1,1,1,"0401015002000601"
30,4,12,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,40.2999992370605,40,0,0,1,0,0,68,0,-0.536601842960488,0,0,1,0,0,"0401015002003001"
34,4,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,40.9000015258789,39.4000015258789,24,0,0,0,0,65,0,-1.13031938133564,0,0,1,0,0,"0401015002015801"
69,6,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,42.5,41.7999992370605,37,0,1,0,0,31,0,-0.418568922481174,1,2,0,1,1,"0401015002039901"
40,5,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,42.2000007629395,41.7000007629395,27,0,1,0,0,50,0,-0.536601842960488,0,0,1,0,0,"0401015002041201"
36,5,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,42.2999992370605,41.5,44,0,1,0,0,73,1,-0.536601842960488,1,1,1,1,1,"0401015002044001"
41,6,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,42.7000007629395,41.7000007629395,48,0,1,0,0,45,0,-0.536601842960488,1,2,1,0,0,"0401015002045401"
53.5,5,0,1,10,2010,4115002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70836019515991,38.6459312438965,43.2000007629395,42.7000007629395,13,0,1,0,0,49,0,-0.536601842960488,1,2,1,1,1,"0401015002054301"
78,6,0,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,14.5,53.7999992370605,0,0,1,0,0,80,0,-0.536601842960488,1,1,1,1,1,"0401027004035001"
29.5,5,6,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,17.3999996185303,55.4000015258789,6,0,1,0,0,39,0,-0.536601842960488,0,0,0,1,1,"0401027004048701"
43,5,0,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,15.8000001907349,53,0,0,1,0,0,37,0,-0.536601842960488,0,0,1,1,1,"0401027004085401"
39,5,0,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,16.6000003814697,52.2999992370605,0,0,1,0,0,56,0,-1.01228646085633,0,0,1,1,1,"0401027004118901"
49,6,0,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,15.6999998092651,55.0999984741211,4,0,1,0,0,42,0,-0.418568922481174,1,3,0,1,1,"0401027004134301"
106,7,0,0,3,2011,4127004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,0.5,30.3999996185303,28,0,1,0,0,55,0,0.979364623730455,1,5,0,1,1,"0401027004134304"
73,6,2,1,11,2010,4127004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71856021881104,38.2843589782715,14.8000001907349,54.5,0,0,1,0,0,40,0,-0.536601842960488,0,0,1,1,1,"0401027004142101"
19,2,0,1,6,2011,4204005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02784013748169,38.5609703063965,17.6000003814697,7.59999990463257,0,0,1,0,0,87,1,-1.01228646085633,0,0,1,1,1,"0402004005004401"
59.5,5,0,1,6,2011,4204005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02784013748169,38.5609703063965,20.5,11,4,0,1,0,0,47,0,-1.01228646085633,1,1,1,0,0,"0402004005004402"
50,5,0,1,6,2011,4204005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02784013748169,38.5609703063965,17,6.69999980926514,0,0,1,0,0,46,1,-1.01228646085633,0,0,1,0,0,"0402004005011201"
