"ea_id","FCS","HDDS","rCSI","region_north","region_central","rural","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","FS_year","head_age","female_head","hhsize","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","HHID"
20507571,22,4,0,0,1,1,-13.6187000274658,34.309700012207,1.62000000476837,1.79999995231628,23.5499992370605,35,0,0,0,0,7,2010,24,0,3,1,0,0,0,0,0,0,0,0,0,0,"205075710169"
20508349,100,7,0,0,1,1,-13.4883003234863,34.2613983154297,0.270000010728836,11.9099998474121,38.689998626709,55,0,0,0,0,4,2010,38,0,1,0,1,1,1,1,1,1,1,0,0,0,"205083490004"
20508349,70,7,0,0,1,1,-13.4883003234863,34.2613983154297,0.209999993443489,12.4799995422363,38.1500015258789,51,0,0,0,0,4,2010,49,0,4,1,1,1,1,1,0,1,0,0,0,0,"205083490010"
20508349,57.5,7,23,0,1,1,-13.4883003234863,34.2613983154297,0.219999998807907,12.5200004577637,38.0999984741211,51,0,0,0,0,4,2010,48,0,10,1,0,0,0,0,0,1,0,1,0,0,"205083490011"
20508349,21,2,0,0,1,1,-13.4883003234863,34.2613983154297,0.259999990463257,12.5500001907349,38.0699996948242,51,0,0,0,0,4,2010,42,1,2,1,0,0,0,0,0,0,0,0,0,0,"205083490014"
20508349,25,3,0,0,1,1,-13.4883003234863,34.2613983154297,0.430000007152557,12.3400001525879,38.25,51,0,0,0,0,4,2010,29,0,7,1,0,0,0,0,0,0,0,1,0,0,"205083490015"
20508349,67,7,13,0,1,1,-13.4883003234863,34.2613983154297,0.0199999995529652,12.4200000762939,38.0699996948242,51,0,0,0,0,4,2010,49,0,6,0,1,1,1,1,0,1,0,1,0,0,"205083490030"
20508349,34.5,4,0,0,1,1,-13.4883003234863,34.2613983154297,0.189999997615814,12.3800001144409,38.2400016784668,51,0,0,0,0,4,2010,40,0,6,1,1,2,0,0,0,1,0,1,0,0,"205083490055"
20508349,45,5,0,0,1,1,-13.4883003234863,34.2613983154297,0.150000005960464,12.1800003051758,38.4500007629395,51,0,0,0,0,4,2010,18,0,3,1,1,1,0,0,0,0,0,0,0,0,"205083490065"
20508349,78,7,0,0,1,1,-13.4883003234863,34.2613983154297,0.119999997317791,12.2399997711182,38.3899993896484,51,0,0,0,0,4,2010,44,0,9,0,1,4,1,1,0,1,1,1,0,0,"205083490066"
20508349,43,6,0,0,1,1,-13.4883003234863,34.2613983154297,0.0299999993294477,12.3500003814697,38.2999992370605,51,0,0,0,0,4,2010,41,0,5,0,1,2,1,1,0,1,1,1,0,0,"205083490076"
20508349,77,6,7,0,1,1,-13.4883003234863,34.2613983154297,0.0700000002980232,12.289999961853,37.9300003051758,51,0,0,0,0,4,2010,60,0,5,0,0,0,1,1,0,0,0,0,0,0,"205083490080"
20508349,42,3,4,0,1,1,-13.4883003234863,34.2613983154297,1.12999999523163,11.8299999237061,38.6800003051758,57,1,0,0,0,4,2010,20,0,2,1,0,0,0,0,0,0,0,0,0,0,"205083490092"
20508349,47,6,7,0,1,1,-13.4883003234863,34.2613983154297,0.360000014305115,11.6700000762939,38.9000015258789,53,0,0,0,0,4,2010,47,1,3,1,0,0,0,0,0,1,0,0,0,0,"205083490101"
20508349,35,4,0,0,1,1,-13.4883003234863,34.2613983154297,0.319999992847443,11.7399997711182,38.8499984741211,55,0,0,0,0,4,2010,71,1,3,1,0,0,0,0,0,1,0,1,0,0,"205083490116"
20508349,40,5,3,0,1,1,-13.4883003234863,34.2613983154297,0.119999997317791,12.4300003051758,38.0200004577637,51,0,0,0,0,4,2010,25,0,2,1,0,0,0,0,0,0,0,0,0,0,"205083490120"
20508349,31,6,11,0,1,1,-13.4883003234863,34.2613983154297,0.239999994635582,12.4700002670288,38.1500015258789,51,0,0,0,0,4,2010,32,0,5,1,0,0,0,0,0,1,0,1,0,0,"205083490121"
20508547,26,4,0,0,1,1,-13.5663003921509,34.1629981994629,11.8199996948242,14.6700000762939,39,22,0,1,0,0,2,2011,25,0,4,1,0,0,0,0,0,0,0,0,0,0,"205085470002"
20508547,21,2,11,0,1,1,-13.5663003921509,34.1629981994629,11.8800001144409,14.6599998474121,38.9700012207031,22,0,1,0,0,2,2011,29,0,4,1,0,0,0,0,0,0,0,0,0,0,"205085470008"
20508547,19,2,21,0,1,1,-13.5663003921509,34.1629981994629,12.0600004196167,14.7399997711182,39.0200004577637,22,0,1,0,0,2,2011,35,0,4,1,0,0,0,0,0,0,0,0,0,0,"205085470011"
20508547,21,2,0,0,1,1,-13.5663003921509,34.1629981994629,12.0100002288818,14.1599998474121,38.4099998474121,6,0,1,0,0,2,2011,68,0,4,1,0,0,0,0,0,0,0,1,0,0,"205085470019"
20508547,22,3,0,0,1,1,-13.5663003921509,34.1629981994629,11.8000001907349,14.789999961853,39.1399993896484,22,0,1,0,0,2,2011,38,0,5,1,1,1,0,0,0,1,0,1,0,0,"205085470025"
20508547,26,4,0,0,1,1,-13.5663003921509,34.1629981994629,11.9499998092651,14.8000001907349,39.0999984741211,22,0,1,0,0,2,2011,34,1,7,1,0,0,0,0,0,1,0,1,0,0,"205085470031"
20508547,42,4,0,0,1,1,-13.5663003921509,34.1629981994629,12.0900001525879,14.8299999237061,39.0900001525879,22,0,1,0,0,2,2011,39,1,4,1,0,0,0,0,0,0,0,0,0,0,"205085470036"
20508547,25,3,10,0,1,1,-13.5663003921509,34.1629981994629,12.7299995422363,16.1700000762939,40.5699996948242,24,0,1,0,0,2,2011,87,1,3,1,0,0,0,0,0,0,0,0,0,0,"205085470041"
20508547,22.5,3,0,0,1,1,-13.5663003921509,34.1629981994629,12.1000003814697,14.8599996566772,39.1300010681152,22,0,1,0,0,2,2011,77,1,1,1,0,0,0,0,0,0,0,0,0,0,"205085470048"
20508547,17,2,13,0,1,1,-13.5663003921509,34.1629981994629,12.1999998092651,15.8400001525879,40.3699989318848,28,0,1,0,0,2,2011,39,0,8,1,0,0,0,0,0,0,0,0,0,0,"205085470054"
20508547,21,2,18,0,1,1,-13.5663003921509,34.1629981994629,12.6499996185303,16.1900005340576,40.439998626709,33,0,1,0,0,2,2011,36,0,5,1,0,0,0,0,0,0,0,0,0,0,"205085470059"
20508547,28,4,3,0,1,1,-13.5663003921509,34.1629981994629,11.8199996948242,14.7399997711182,39.0800018310547,22,0,1,0,0,2,2011,60,1,1,1,0,0,0,0,0,0,0,0,0,0,"205085470065"
20508547,35,3,0,0,1,1,-13.5663003921509,34.1629981994629,13.5699996948242,15.9799995422363,39.9000015258789,43,0,1,0,0,2,2011,79,0,2,1,0,0,0,0,0,0,0,0,0,0,"205085470071"
20508547,32.5,3,0,0,1,1,-13.5663003921509,34.1629981994629,13.5500001907349,15.6300001144409,39.5099983215332,37,0,1,0,0,2,2011,40,0,9,1,0,0,0,0,0,0,0,0,0,0,"205085470082"
20508547,47,7,11,0,1,1,-13.5663003921509,34.1629981994629,13.8199996948242,16.7800006866455,41.1199989318848,12,0,1,0,0,2,2011,35,0,5,1,1,1,0,0,0,1,0,1,0,0,"205085470094"
20508547,21.5,2,0,0,1,1,-13.5663003921509,34.1629981994629,13.8999996185303,16.8099994659424,40.7299995422363,28,0,1,0,0,2,2011,46,0,5,1,0,0,0,0,0,1,0,1,0,0,"205085470099"
20510584,25,3,2,0,1,1,-13.4942998886108,34.3541984558105,9.88000011444092,8.09000015258789,35.6399993896484,55,0,0,0,0,10,2010,88,0,1,1,0,0,1,1,0,0,0,0,0,0,"205105840022"
20510584,67.5,6,0,0,1,1,-13.4942998886108,34.3541984558105,8.88000011444092,7.21000003814697,34.9099998474121,49,0,0,0,0,10,2010,30,0,7,1,1,1,1,1,0,1,0,1,0,0,"205105840032"
20510584,69.5,6,0,0,1,1,-13.4942998886108,34.3541984558105,9.89999961853027,8.10000038146973,35.6500015258789,55,0,0,0,0,10,2010,48,1,6,1,0,0,0,0,0,1,0,1,0,0,"205105840043"
20510584,58,5,0,0,1,1,-13.4942998886108,34.3541984558105,10.3599996566772,7.96999979019165,35.3699989318848,37,0,0,0,0,10,2010,92,1,3,1,0,0,0,0,0,0,0,0,0,0,"205105840065"
20510584,70.5,6,0,0,1,1,-13.4942998886108,34.3541984558105,10.1599998474121,8.06999969482422,35.5400009155273,49,0,0,0,0,10,2010,44,0,6,1,0,0,1,1,0,1,0,0,0,0,"205105840076"
20510584,44.5,5,0,0,1,1,-13.4942998886108,34.3541984558105,8.90999984741211,7.48999977111816,35.2000007629395,53,0,0,0,0,10,2010,33,1,6,1,0,0,0,0,0,0,0,1,0,0,"205105840086"
20510584,38,4,0,0,1,1,-13.4942998886108,34.3541984558105,8.97999954223633,7.51000022888184,35.2000007629395,53,0,0,0,0,10,2010,30,0,5,1,0,0,0,0,0,0,0,0,0,0,"205105840097"
20510584,49,6,0,0,1,1,-13.4942998886108,34.3541984558105,10.289999961853,7.63000011444092,35.0099983215332,41,0,0,0,0,10,2010,88,0,1,1,0,0,0,0,0,0,0,0,0,0,"205105840108"
20510584,53.5,6,0,0,1,1,-13.4942998886108,34.3541984558105,10.1499996185303,7.48000001907349,34.8899993896484,41,0,0,0,0,10,2010,50,0,8,1,0,0,0,0,0,1,0,0,0,0,"205105840118"
20510584,40,7,0,0,1,1,-13.4942998886108,34.3541984558105,10.1700000762939,7.71999979019165,35.1500015258789,41,0,0,0,0,10,2010,81,0,4,1,0,0,0,0,0,0,0,0,0,0,"205105840129"
20510584,30,4,3,0,1,1,-13.4942998886108,34.3541984558105,10.1599998474121,7.8600001335144,35.310001373291,41,0,0,0,0,10,2010,84,1,1,1,0,0,0,0,0,0,0,0,0,0,"205105840140"
20510584,68,5,7,0,1,1,-13.4942998886108,34.3541984558105,10.0900001525879,7.86999988555908,35.3499984741211,49,0,0,0,0,10,2010,25,0,5,1,0,0,1,1,0,0,0,1,0,0,"205105840151"
20510584,52,4,3,0,1,1,-13.4942998886108,34.3541984558105,9.93000030517578,7.86999988555908,35.3899993896484,51,0,0,0,0,10,2010,22,0,4,1,0,0,0,0,0,0,0,0,0,0,"205105840172"
20510584,29,4,0,0,1,1,-13.4942998886108,34.3541984558105,9.6899995803833,7.80999994277954,35.3800010681152,57,0,0,0,0,10,2010,56,1,3,1,0,0,0,0,0,0,0,0,0,0,"205105840183"
20510584,81,7,0,0,1,1,-13.4942998886108,34.3541984558105,10.3800001144409,7.80000019073486,35.1800003051758,41,0,0,0,0,10,2010,42,0,6,1,0,0,0,0,0,0,0,0,0,0,"205105840194"
20510584,84,6,0,0,1,1,-13.4942998886108,34.3541984558105,10.4499998092651,8.07999992370605,35.4599990844727,37,0,0,0,0,10,2010,22,0,5,1,0,0,0,0,0,1,0,1,0,0,"205105840215"
20520255,32.5,5,0,0,1,0,-13.7771997451782,34.4576988220215,0.270000010728836,1.89999997615814,0.810000002384186,8,0,0,0,0,2,2011,26,0,1,0,0,0,1,1,0,1,0,0,0,0,"205202550006"
20520255,55,7,0,0,1,0,-13.7771997451782,34.4576988220215,1,1.82000005245209,0.829999983310699,4,0,0,0,0,2,2011,31,0,3,0,1,1,0,0,0,1,0,1,0,0,"205202550026"
20520255,31.5,5,0,0,1,0,-13.7771997451782,34.4576988220215,0.899999976158142,1.74000000953674,0.730000019073486,8,0,0,0,0,2,2011,61,0,4,1,0,0,0,0,0,1,0,1,0,0,"205202550028"
20520255,99,7,0,0,1,0,-13.7771997451782,34.4576988220215,0.980000019073486,1.61000001430511,0.680000007152557,8,0,0,0,0,2,2011,52,0,8,0,1,2,1,1,0,1,1,0,0,0,"205202550051"
20520255,97,7,0,0,1,0,-13.7771997451782,34.4576988220215,0.920000016689301,1.72000002861023,0.720000028610229,8,0,0,0,0,2,2011,23,1,2,0,1,3,1,1,0,1,1,0,0,0,"205202550066"
20520255,61,6,2,0,1,0,-13.7771997451782,34.4576988220215,0.970000028610229,1.70000004768372,0.730000019073486,8,0,0,0,0,2,2011,28,1,6,0,1,2,1,1,1,0,1,0,0,0,"205202550073"
20520255,36,6,0,0,1,0,-13.7771997451782,34.4576988220215,0.939999997615814,1.76999998092651,0.769999980926514,8,0,0,0,0,2,2011,36,0,4,1,1,1,0,0,0,1,0,1,0,0,"205202550081"
