"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region1","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"1101000109",25,4,0,6,2010,"1100001",1,0,0,0,-0.639231026172638,31.5299873352051,0.02,13.95,49,0,1,0,0,39,1,1,0,0,0,0,1,1,0,1,1
"1101000114",57,7,0,11,2009,"1100001",1,0,0,0,-0.639231026172638,31.5299873352051,0.02,14.23,47,0,1,0,0,33,1,1,1,0,0,0,1,1,0,1,1
"1103000501",64.5,5,1,2,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,25.32,39.77,59,0,0,0,0,46,0,1,0,1,0,0,1,1,1,0,0
"1103000502",65,7,1,2,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,26.6,41.72,87,0,0,0,0,32,0,1,0,1,0,0,1,1,0,1,1
"1103000503",69,6,1,2,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,24.88,39.09,50,0,0,0,0,51,0,1,0,1,0,0,0,0,1,1,1
"1103000504",24,3,1,2,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,25.67,40.97,72,0,0,0,0,37,0,1,0,1,0,0,1,1,1,1,1
"1103000505",26,2,1,2,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,25.24,40.13,64,0,0,0,0,75,0,0,0,0,0,0,0,0,1,0,0
"1103000506",41,6,0,8,2010,"",1,0,0,0,-0.903626978397369,31.7654724121094,31.19,45.26,28,0,0,0,0,24,1,0,0,0,0,0,1,1,0,1,1
"1103000507",50.5,5,1,8,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,25.29,40.07,64,0,0,0,0,31,0,0,0,0,0,0,1,1,1,1,1
"1103000508",77,5,1,8,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,24.69,38.69,41,0,0,0,0,38,1,1,0,1,0,0,1,1,1,1,1
"1103000509",36,5,1,8,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,26.74,41.41,86,0,0,0,0,57,1,1,0,1,0,0,1,3,1,1,1
"1103000510",43,4,1,8,2010,"1100005",1,0,0,0,-0.887125015258789,31.711088180542,25.39,40.24,66,0,0,0,0,79,0,0,0,0,0,0,0,0,1,0,0
"1103000702",43,5,1,5,2010,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,4.82,48.19,45,0,1,0,0,40,1,1,0,0,0,0,0,0,1,1,1
"1103000703",9.5,4,1,5,2010,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,3.28,47.06,53,0,1,0,0,55,0,1,0,0,0,0,1,1,1,1,1
"1103000704",14.5,4,1,5,2010,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,5.07,48.63,43,0,1,0,0,34,0,0,0,0,0,0,1,1,0,1,1
"1103000705",70,6,1,11,2009,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,4.89,48.27,39,0,1,0,0,37,0,1,0,1,0,0,1,1,0,1,1
"1103000706",91,7,1,11,2009,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,4.72,48.08,45,0,1,0,0,39,1,1,0,0,0,0,0,0,1,1,1
"1103000708",43,4,1,11,2009,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,5,48.4,39,0,1,0,0,34,0,1,0,0,0,0,0,0,1,1,1
"1103000709",53.5,5,1,11,2009,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,4.62,47.98,45,0,1,0,0,50,0,1,0,1,0,0,0,0,1,1,1
"1103000710",70.5,5,1,11,2009,"1100007",1,0,0,0,-0.518612027168274,31.1944370269775,4.99,48.38,39,0,1,0,0,39,0,1,0,1,0,0,0,0,1,1,1
"1103000901",42.5,4,1,3,2010,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,5.91,35.43,60,0,1,0,0,50,0,1,0,0,0,0,1,1,1,1,1
"1103000902",20,4,1,3,2010,"",1,0,0,0,-0.508831024169922,31.3332862854004,8.46,33.8,57,0,1,0,0,56,0,1,0,1,0,0,1,1,1,1,1
"1103000903",40,5,1,9,2009,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,6.93,33.03,55,0,1,0,0,54,0,0,0,0,0,0,0,0,1,0,0
"1103000904",33.5,6,1,9,2009,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,7.47,32.88,60,0,1,0,0,50,1,0,0,0,0,0,0,0,1,1,1
"1103000905",48,5,1,3,2010,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,8.26,31.65,60,0,1,0,0,38,0,0,0,0,0,0,0,0,1,0,0
"1103000906",34.5,5,1,9,2009,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,7.69,33.15,60,0,1,0,0,71,0,1,0,0,0,0,0,0,1,0,0
"1103000907",38.5,5,1,3,2010,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,7.64,33.32,60,0,1,0,0,36,1,1,0,1,0,0,0,0,1,1,1
"1103000908",36.5,3,1,9,2009,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,7.07,33.53,60,0,1,0,0,66,1,1,0,0,0,0,0,0,1,1,1
"1103000909",26.5,5,1,3,2010,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,6.81,33.73,60,0,1,0,0,72,0,0,0,0,0,0,0,0,1,0,0
"1103000910",30.5,4,1,9,2009,"1100009",1,0,0,0,-0.508831024169922,31.3332862854004,8.07,32.3,60,0,1,0,0,30,1,1,0,1,0,0,1,1,0,1,1
"1103001202",33.5,5,1,12,2009,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,1.71,6.42,57,0,1,0,0,50,1,1,0,0,0,0,0,0,1,1,1
"1103001203",49,5,1,12,2009,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,1.73,6.56,59,0,1,0,0,48,0,1,0,1,1,0,1,2,1,1,1
"1103001205",31.5,5,1,12,2009,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,1.83,6.84,71,0,1,0,0,55,1,1,0,1,0,0,0,0,0,1,1
"1103001206",63,5,0,12,2009,"",1,0,0,0,0.258136004209518,32.5653266906738,0.31,7.5,26,0,1,0,0,30,0,1,0,0,0,0,1,1,0,1,1
"1103001209",47,3,1,12,2009,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,1.89,6.9,73,0,1,0,0,75,1,1,0,1,0,0,1,1,0,1,1
"1103001210",50,7,1,12,2009,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,2.19,7.17,69,0,1,0,0,81,1,1,0,0,0,0,0,0,0,1,1
"1103001211",40,5,1,6,2010,"1100012",1,0,0,0,-0.503360986709595,31.6160697937012,1.48,6.41,61,0,1,0,0,51,1,1,0,0,0,0,0,0,0,1,1
"1113000101",42,4,1,10,2009,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,6.95,52.23,57,1,0,0,0,70,1,0,0,0,0,0,1,1,1,0,0
"1113000103",57,4,1,10,2009,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,6.05,55.12,64,1,0,0,0,74,1,1,0,1,0,0,1,1,1,0,0
"1113000104",61,4,1,10,2009,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,7.57,52,64,1,0,0,0,40,0,1,0,0,0,0,1,1,1,0,0
"1113000105",52.5,5,1,4,2010,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,6.94,50.13,28,1,0,0,0,30,0,1,0,1,0,0,0,0,1,0,0
"1113000106",54.5,4,1,10,2009,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,7.36,54.09,64,1,0,0,0,39,0,1,0,0,1,0,1,1,0,1,1
"1113000107",52.5,5,1,4,2010,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,4.88,55.8,61,1,0,0,0,37,0,1,0,1,1,0,1,2,1,0,0
"1113000108",49.5,4,1,4,2010,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,8.06,51.95,62,1,0,0,0,47,0,1,0,1,0,0,1,1,1,0,0
"1113000109",71,5,1,10,2009,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,8.24,53.4,57,1,0,0,0,37,0,1,0,0,1,0,1,2,0,0,0
"1113000110",35,2,1,4,2010,"1110001",1,0,0,0,0.145366996526718,31.2310581207275,7.5,54.19,58,1,0,0,0,48,0,1,0,1,0,0,1,2,1,0,0
"1113000301",54.5,7,1,1,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,9.7,31.93,53,0,1,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"1113000302",44,6,1,1,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.85,33.3,60,0,1,0,0,27,1,1,0,0,0,0,1,1,1,1,1
"1113000303",32,5,1,1,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.76,33.03,60,0,1,0,0,30,0,1,0,1,0,0,0,0,1,1,1
"1113000304",3.5,NA,1,7,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.31,33.99,60,0,1,0,0,68,1,0,0,0,0,0,0,0,1,1,1
"1113000305",65,7,1,1,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.66,33.29,60,0,1,0,0,84,0,1,0,1,0,0,1,1,1,1,1
"1113000306",42.5,4,1,1,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.64,32.98,60,0,1,0,0,41,0,0,0,1,0,0,0,0,1,1,0
"1113000308",20.5,4,1,7,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.39,34.03,60,0,1,0,0,34,1,0,0,0,0,0,0,0,1,1,1
"1113000310",37,6,1,7,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,10.92,33.36,60,0,1,0,0,76,0,1,0,1,0,0,1,1,1,0,0
"1113000311",32.5,4,1,7,2010,"1110003",1,0,0,0,-0.292248010635376,31.4787216186523,9.83,33.23,60,0,1,0,0,57,0,1,0,1,1,0,1,1,1,1,1
"1113000501",14,3,1,5,2010,"",1,0,0,0,-0.155980005860329,31.400016784668,13.08,41.12,60,1,0,0,0,52,0,0,0,0,0,0,0,0,1,1,1
"1113000502",75,6,1,11,2009,"1110005",1,0,0,0,-0.151019006967545,31.4375495910645,6.69,37.83,60,0,1,0,0,39,0,1,0,1,0,0,0,0,1,1,1
"1113000504",39,6,1,11,2009,"",1,0,0,0,-0.151019006967545,31.4375495910645,7.88,39.15,55,0,1,0,0,40,0,1,0,1,1,0,1,1,0,1,1
"1113000505",62,7,1,11,2009,"1110005",1,0,0,0,-0.151019006967545,31.4375495910645,6.79,39.38,60,0,1,0,0,54,0,1,0,1,1,0,1,1,0,1,1
"1113000506",41,5,1,11,2009,"1110005",1,0,0,0,-0.151019006967545,31.4375495910645,6.63,39.44,60,0,1,0,0,82,0,1,0,1,0,0,0,0,1,1,1
"1113000507",20,5,1,5,2010,"1110005",1,0,0,0,-0.151019006967545,31.4375495910645,6.11,38.45,60,0,1,0,0,36,0,1,0,1,0,0,0,0,1,1,1
"1113000508",34,6,1,5,2010,"1110005",1,0,0,0,-0.151019006967545,31.4375495910645,7.17,39.22,60,0,1,0,0,18,0,1,0,0,0,0,0,0,1,1,1
"1113000509",51,5,1,11,2009,"",1,0,0,0,-0.151019006967545,31.4375495910645,8.08,39.36,53,0,1,0,0,45,0,1,0,0,1,0,1,1,1,1,1
"1113000510",70,6,1,5,2010,"",1,0,0,0,-0.151019006967545,31.4375495910645,7.93,39.16,55,0,1,0,0,41,0,1,0,1,1,0,1,3,1,1,1
"1121000101",14.5,4,0,9,2009,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.8,3.44,60,0,1,0,0,48,0,0,0,0,1,0,0,0,1,1,1
"1121000103",52.5,5,0,9,2009,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.73,3.52,60,0,1,0,0,30,0,1,1,1,0,0,1,1,0,1,1
"1121000104",17.5,4,0,3,2010,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,26.4,2.85,60,0,1,0,0,48,1,0,0,0,0,0,0,0,1,1,1
"1121000105",25,4,0,3,2010,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.58,3.66,60,0,1,0,0,69,1,1,0,0,0,0,0,0,1,1,1
"1121000107",55,7,0,9,2009,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.81,3.46,60,0,1,0,0,39,0,1,1,1,0,0,1,3,0,1,1
"1121000108",82,6,0,3,2010,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,26.59,2.71,60,0,1,0,0,53,0,1,1,0,1,1,1,2,0,1,1
"1121000109",22.5,3,0,9,2009,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.87,3.36,60,0,1,0,0,32,0,0,0,1,0,0,1,2,1,0,0
"1121000110",60,6,0,9,2009,"1120001",1,0,0,0,0.72658097743988,32.9185066223145,25.78,3.49,60,0,1,0,0,82,0,1,1,1,0,0,1,1,0,1,1
"1123000301",24,6,1,2,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,30.42,13.65,55,0,1,0,0,44,1,0,0,1,0,0,0,0,1,0,0
"1123000302",13.5,4,1,8,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,30.75,13.61,51,0,1,0,0,32,0,1,0,1,0,0,0,0,1,0,0
"1123000303",19.5,5,1,2,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,31.11,14.46,57,0,1,0,0,36,0,1,0,1,0,0,1,2,1,1,1
"1123000305",73,6,1,2,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,31.08,14.64,57,0,1,0,0,60,0,1,0,1,0,0,1,1,1,1,1
"1123000306",61.5,6,1,2,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,26.25,15.51,54,1,0,0,0,57,1,0,0,0,0,0,0,0,1,1,1
"1123000307",29.5,5,1,8,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,31.34,15.09,60,0,1,0,0,65,0,1,1,1,1,0,0,0,0,1,1
"1123000308",32,5,1,8,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,30.61,13.65,51,0,1,0,0,51,1,1,0,1,0,0,1,2,1,1,1
"1123000309",26.5,5,1,8,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,30.6,13.6,51,0,1,0,0,77,0,1,0,1,0,0,1,1,1,1,1
"1123000310",33,4,1,8,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,31.31,14.98,60,0,1,0,0,53,0,1,0,1,0,0,1,1,1,1,1
"1123000311",49,3,1,2,2010,"1120003",1,0,0,0,0.827234983444214,32.8440856933594,30.46,13.82,51,0,1,0,0,40,0,1,0,0,0,0,1,1,1,1,1
"1123000603",61,5,1,1,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,23.06,6.31,60,0,1,0,0,60,0,1,0,1,0,0,1,2,0,1,1
"1123000605",34,5,1,1,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,22.61,6.81,60,0,1,0,0,49,0,1,0,0,0,0,1,1,1,1,1
"1123000606",58,6,1,1,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,22.63,6.77,60,0,1,0,0,25,0,1,0,1,0,0,0,0,0,1,1
"1123000608",33,6,1,1,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,23.11,6.34,60,0,1,0,0,54,1,1,0,0,0,0,0,0,0,1,1
"1123000609",33.5,5,1,6,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,23.57,6.02,60,0,1,0,0,80,1,1,0,1,0,0,1,1,0,1,1
"1123000610",34.5,5,1,6,2010,"1120006",1,0,0,0,0.732909977436066,32.9587593078613,23.95,5.89,60,0,1,0,0,56,0,1,0,1,0,0,1,1,1,1,1
"1131000201",15.5,4,0,12,2009,"1130002",1,0,0,0,0.0677279978990555,32.4715919494629,0.43,0.7,45,0,0,1,0,24,1,1,0,0,0,0,0,0,0,1,1
"1131000203",57,5,0,6,2010,"1130002",1,0,0,0,0.0677279978990555,32.4715919494629,0.09,0.48,47,0,0,1,0,37,0,1,1,1,0,0,1,2,0,1,1
"1131000205",55,7,0,6,2010,"",1,0,0,0,0.0677279978990555,32.4715919494629,0.54,1.78,40,0,0,1,0,27,0,1,0,0,0,0,0,0,0,1,1
"1131000207",53,7,0,12,2009,"1130002",1,0,0,0,0.0677279978990555,32.4715919494629,0.05,0.53,47,0,0,1,0,31,1,0,0,0,0,0,1,2,0,1,1
"1131000208",45,5,0,6,2010,"",1,0,0,0,0.0677279978990555,32.4715919494629,1.07,1.45,26,0,0,1,0,46,1,1,1,0,0,0,1,2,1,1,1
"1131000209",52,6,0,12,2009,"1130002",1,0,0,0,0.0677279978990555,32.4715919494629,0.08,0.54,47,0,0,1,0,36,1,1,0,0,0,0,1,1,0,1,1
"1131000210",42,6,0,12,2009,"",1,0,0,0,0.0677279978990555,32.4715919494629,1.07,1.46,26,0,0,1,0,38,0,1,0,1,0,0,1,1,1,1,1
"1131000212",55,6,0,12,2009,"1130002",1,0,0,0,0.0677279978990555,32.4715919494629,0.04,0.58,47,0,0,1,0,86,1,1,1,0,0,0,1,1,0,1,1
"1131000302",28,4,0,10,2009,"1130003",1,0,0,0,0.218554005026817,32.5398979187012,0.08,13.2,41,0,1,0,0,45,1,0,0,0,0,0,0,0,0,1,1
"1131000303",42,6,0,10,2009,"",1,0,0,0,0.218554005026817,32.5398979187012,0.93,14.66,67,0,1,0,0,41,1,1,1,0,0,0,0,0,0,1,1
"1131000305",16.5,1,0,10,2009,"1130003",1,0,0,0,0.218554005026817,32.5398979187012,0.29,13.66,53,0,1,0,0,20,1,1,0,0,0,0,1,1,0,1,1
"1131000308",23,4,0,4,2010,"1130003",1,0,0,0,0.218554005026817,32.5398979187012,0.28,13.03,40,0,1,0,0,30,1,1,0,0,0,0,1,1,0,1,1
"1131000309",57,6,0,10,2009,"1130003",1,0,0,0,0.218554005026817,32.5398979187012,0.24,13.35,46,0,1,0,0,42,0,1,1,0,0,1,1,2,0,1,1
"1131000310",38,6,0,10,2009,"1130003",1,0,0,0,0.218554005026817,32.5398979187012,0.02,13.28,41,0,1,0,0,46,0,1,1,1,0,0,1,2,0,1,1
"1131000404",77,7,0,7,2010,"",1,0,0,0,0.350127011537552,32.6699867248535,0.62,4.22,22,0,1,0,0,30,1,1,1,1,0,0,1,1,0,1,1
"1131000405",60,7,0,2,2010,"",1,0,0,0,0.350127011537552,32.6699867248535,0.07,4.52,49,0,1,0,0,48,0,1,0,0,0,0,1,1,0,1,1
"1131000406",44,5,0,2,2010,"1130004",1,0,0,0,0.350127011537552,32.6699867248535,0.38,4.45,41,0,1,0,0,38,0,1,0,1,0,0,1,2,0,1,1
"1131000409",76,7,0,2,2010,"1130004",1,0,0,0,0.350127011537552,32.6699867248535,0.32,4.51,41,0,1,0,0,30,1,0,1,0,0,0,1,1,0,1,1
"1131000410",45,5,0,7,2010,"1130004",1,0,0,0,0.350127011537552,32.6699867248535,0.32,4.51,41,0,1,0,0,44,0,1,0,0,0,0,1,2,0,1,1
"1131000413",34,5,0,2,2010,"1130004",1,0,0,0,0.350127011537552,32.6699867248535,0.41,4.7,49,0,1,0,0,27,1,1,1,0,0,0,1,1,0,1,1
"1131000414",28,4,0,2,2010,"1130004",1,0,0,0,0.350127011537552,32.6699867248535,0.57,4.78,51,0,1,0,0,29,0,0,0,0,0,0,1,3,0,1,1
"1131000604",70,6,0,11,2009,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,0.14,0.85,39,0,1,0,0,49,0,1,1,0,0,0,1,2,0,1,1
"1131000605",34,5,0,11,2009,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,0.19,0.89,39,0,1,0,0,54,0,1,0,0,0,1,1,1,0,1,1
"1131000608",49,4,0,11,2009,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,0.02,5.42,51,0,1,0,0,48,1,1,1,0,0,0,1,2,0,1,1
"1131000609",50.5,7,0,11,2009,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,0.33,1.02,45,0,1,0,0,61,0,1,1,0,0,0,1,2,0,1,1
"1131000610",81,7,0,11,2009,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,1.2,1.3,2,0,1,0,0,47,0,1,1,0,0,1,1,2,0,1,1
"1131000613",53,6,0,5,2010,"1130006",1,0,0,0,0.375993013381958,32.5358734130859,0.47,1.47,33,0,1,0,0,23,0,0,0,0,0,0,1,2,1,1,1
"1131000701",36.5,5,0,2,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.01,5.75,18,0,1,0,0,28,0,1,1,0,0,0,1,1,0,1,1
"1131000703",58,6,0,2,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.03,5.94,26,0,1,0,0,44,1,1,1,0,0,0,1,3,0,1,1
"1131000704",64,6,0,2,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.19,5.87,18,0,1,0,0,32,0,1,0,0,0,0,1,1,0,1,1
"1131000705",67,7,0,2,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.08,5.9,18,0,1,0,0,36,0,1,1,0,1,0,1,7,0,1,1
"1131000706",43,7,0,8,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0,6.15,24,0,1,0,0,36,1,0,1,0,0,0,1,1,0,1,1
"1131000707",52,7,0,8,2010,"",1,0,0,0,0.261842012405396,32.556755065918,3.24,9.99,79,0,1,0,0,60,0,1,1,0,0,1,1,2,0,1,0
"1131000709",38.5,6,0,8,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.07,5.86,18,0,1,0,0,32,0,1,0,0,0,0,1,1,0,1,1
"1131000710",28.5,6,0,2,2010,"1130007",1,0,0,0,0.261842012405396,32.556755065918,0.05,5.98,18,0,1,0,0,70,1,1,1,0,0,0,0,0,0,1,1
"1133000801",61,6,1,10,2009,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,12.92,18.26,87,0,0,0,0,50,1,1,0,0,0,0,0,0,1,1,1
"1133000802",25,4,1,10,2009,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,11.57,17.9,86,0,0,0,0,31,0,1,0,0,0,0,0,0,1,1,1
"1133000803",52,6,1,10,2009,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,13.46,18.8,65,0,0,0,0,35,0,1,0,0,0,0,0,0,1,1,1
"1133000804",19.5,3,1,3,2010,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,11.54,17.92,86,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0
"1133000805",40,4,1,10,2009,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,13.35,18.62,65,0,0,0,0,27,0,1,0,1,0,0,1,2,0,1,1
"1133000806",38,7,1,10,2009,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,12.87,18.26,87,0,0,0,0,50,1,1,0,0,0,0,0,0,1,1,1
"1133000807",27,4,1,3,2010,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,11.73,17.85,91,0,0,0,0,27,0,1,0,1,0,0,0,0,1,1,1
"1133000808",46,6,1,3,2010,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,12.68,18.18,86,0,0,0,0,43,0,1,0,0,0,0,0,0,1,1,1
"1133000809",39,5,1,3,2010,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,10.32,18.08,41,0,0,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"1133000810",62,6,1,3,2010,"1130008",1,0,0,0,0.0560900010168552,32.3109283447266,10.64,18.15,52,0,0,0,0,41,0,1,0,1,0,0,1,1,0,1,1
"1133001003",55,5,1,1,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,8.89,11.77,28,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,1
"1133001005",29,5,1,1,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,4.93,10.45,59,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1
"1133001006",66,7,1,1,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,8.95,11.76,28,0,0,0,0,29,1,0,1,0,0,0,1,1,0,1,1
"1133001008",34,6,1,1,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,8.97,11.84,28,0,0,0,0,43,0,1,1,0,0,0,1,2,1,1,1
"1133001009",37,5,1,7,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,8.96,11.81,28,0,0,0,0,31,1,0,0,0,0,0,1,1,1,1,1
"1133001010",54,5,1,7,2010,"1130010",1,0,0,0,0.0393440015614033,32.5403861999512,8.95,11.76,28,0,0,0,0,57,1,0,0,1,0,0,1,1,0,1,1
"1133001202",30,4,1,4,2010,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,1.59,8.7,57,0,1,0,0,55,0,0,0,0,0,0,1,2,0,1,1
"1133001203",34,4,1,10,2009,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,1.5,8.68,57,0,1,0,0,38,0,1,1,0,0,1,1,2,0,1,1
"1133001204",49,4,1,4,2010,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,0.85,9.23,55,0,1,0,0,48,0,1,0,0,0,0,1,3,0,1,1
"1133001206",90,6,0,4,2010,"",1,0,0,0,0.265680998563766,32.4627532958984,3.04,8.56,60,0,1,0,0,30,0,1,1,0,0,0,1,3,0,1,1
"1133001209",68,6,1,10,2009,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,0.87,8.64,47,0,1,0,0,39,0,1,1,0,0,1,1,2,0,1,1
"1133001210",102,6,1,10,2009,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,1.47,8.7,57,0,1,0,0,66,0,1,1,0,0,1,1,1,0,1,1
"1133001211",21,2,1,4,2010,"1130012",1,0,0,0,0.265680998563766,32.4627532958984,1.36,9.12,57,0,1,0,0,26,0,1,1,0,0,1,1,1,0,1,1
"1133001403",8,2,1,2,2010,"",1,0,0,0,0.160929992794991,32.5529327392578,2.66,17.07,69,0,1,0,0,56,0,0,0,0,0,0,0,0,1,0,0
"1133001404",55,6,1,8,2010,"",1,0,0,0,0.160929992794991,32.5529327392578,1.83,16.33,76,0,1,0,0,34,0,1,0,1,0,0,0,0,0,1,1
"1133001405",18,4,1,8,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,0.74,16.19,74,0,1,0,0,40,0,1,1,0,1,0,1,1,0,1,1
"1133001406",45.5,3,1,2,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.03,16.47,81,0,1,0,0,53,0,1,0,0,0,0,1,1,0,1,1
"1133001407",36,6,1,2,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.44,15.86,58,1,0,1,0,49,1,1,1,1,0,0,1,6,0,1,1
"1133001408",66,7,1,2,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.5,16.02,72,1,0,1,0,50,0,1,1,1,0,1,1,2,0,1,1
"1133001409",40,5,1,2,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.26,16.34,80,0,1,0,0,79,0,1,0,0,0,0,1,1,0,1,1
"1133001410",38,7,1,8,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.23,15.65,63,1,0,1,0,63,0,1,1,0,1,0,1,5,0,1,1
"1133001411",60,6,1,8,2010,"1130014",1,0,0,0,0.160929992794991,32.5529327392578,1.06,15.51,68,1,0,1,0,41,0,1,0,1,0,0,1,2,0,1,1
