"ea_id","FS_year","FCS","HDDS","rCSI","region_north","region_central","rural","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","yearmon","lag1_clust_maize_price","lag1_clust_rice_price","lag1_clust_nuts_price","lag1_clust_beans_price","lag1_clust_maize_mktthin","lag1_clust_rice_mktthin","lag1_clust_nuts_mktthin","lag1_clust_beans_mktthin","lag3_clust_maize_price","lag3_clust_rice_price","lag3_clust_nuts_price","lag3_clust_beans_price","lag3_clust_maize_mktthin","lag3_clust_rice_mktthin","lag3_clust_nuts_mktthin","lag3_clust_beans_mktthin","lag6_clust_maize_price","lag6_clust_rice_price","lag6_clust_nuts_price","lag6_clust_beans_price","lag6_clust_maize_mktthin","lag6_clust_rice_mktthin","lag6_clust_nuts_mktthin","lag6_clust_beans_mktthin","lag12_clust_maize_price","lag12_clust_rice_price","lag12_clust_nuts_price","lag12_clust_beans_price","lag12_clust_maize_mktthin","lag12_clust_rice_mktthin","lag12_clust_nuts_mktthin","lag12_clust_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays"
"20304314",2016,37.84375,4.3125,8.8125,0,1,1,-13.47578,33.865843,8,3.125,60.8125,38.375,0,0,0,0,9,33.625,0.25,1,0.5625,0.75,0.5,0.5,0,0.625,0,0.625,0,0,2016.66666666667,17.5,362,14,19.4970228831541,0.333333333333333,1,0.666666666666667,1,15.5,19,19.7323756192893,22.5,0.5,0.25,1,0.5,26,16.5,10.4319039011943,19,1,0.5,1,1,22,30.4753550619823,33.7342251315033,8.70982032308926,0.8,1,1,1,855.905130175593,64,139,65,214,27.3476444422642,912.072148479797,111,0
"20304315",2017,33,3.9375,8.1875,0,1,1,-13.505623,33.83564,4.8125,7.9375,55.75,35.5625,0,0,0,0,3,31.75,0.125,1,0.4375,0.5,0.5625,0.5625,0,0.6875,0,0.4375,0,0,2017.16666666667,83.6666666666667,356,1000,1066.67,0.25,0.5,0.75,0.75,13.6666666666667,14,827.38575789958,653.479161711247,0.25,0.25,1,1,114,359,334,950,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,13,27,13,22.4959681596559,0.75,0.75,0.75,1,195.943807194618,59,59,58,213,27.1572908308957,211.039566577647,45,0
"20304662",2011,37.125,4.3125,2.8125,0,1,1,-13.4477996826172,33.9141006469727,2.06437499821186,8.45687505602837,57.4731249809265,20.4375,0,0,0,0,2,39.125,0.125,1,0,0,0.0625,0.0625,0,0.4375,0,0.5,0,0,2011.08333333333,28.4825,177.5,160,162.652164707916,0,0,0,1,21.43,149.874,137.874,161.347026450944,0,0,0,1,22.555,156.306666666667,91.27,156.09,0.6,0.4,0.4,0.8,48.5666666666667,179.6425,148.715,167.7675,0.25,0,0,0,1033.64505911116,50,122,62,213,23.749246024787,1081.15361690742,96,0
"20304680",2010,63.625,5.8125,3.25,0,1,1,-13.4378004074097,33.8231010437012,11.3874999880791,1.80437501333654,58.3812501430511,33.875,0,0,0,0,11,37.5,0.1875,0.6875,0.5625,0.8125,0.3125,0.3125,0.0625,0.75,0.125,0.625,0,0.0625,2010.83333333333,16.75,123.413333333333,101.886666666667,157.087115998463,0,0.25,0.25,1,25.638,171.665,147.4975,162.415,0,0.2,0.2,0.6,34.9833333333333,182.465,14.5,158.226666666667,0.25,0,0.5,0.25,37.425,175.055,183.78,203.5675,0,0,0,0,983.599306464142,37,123,39,213,24.5526466763636,1142.01928375827,96,0
"20305023",2010,49.6875,4.8125,6.25,0,1,1,-13.2407999038696,33.9311981201172,1.78687500953674,11.0131248831749,53.2943751811981,33.5625,0,0.3125,0,0,12,41.125,0.125,1,0.1875,0.1875,0,0,0,0.375,0,0.5625,0,0,2010.91666666667,21.43,149.874,137.874,161.347026450947,0,0,0,1,19.0933333333333,165.06,148.45,158.3086506733,0.25,0.5,0.5,1,27.6058509575664,180,136.0375,114.94,1,0.2,0.2,0,47.175,180,150,165.24,0.6,0.6,0.6,0.6,1207.38793180529,39,118,39,213,24.5526466763636,1142.01928375827,96,0
"20305172",2010,41.25,4.8125,3.125,0,1,1,-13.1836996078491,33.8119010925293,3.00933332741261,4.15200002491474,44.2359998226166,57.1333334445953,0,1,0,0,9,40.4375,0.25,0.9375,0.25,0.25,0,0,0,0.4375,0,0.375,0,0,2010.66666666667,22.555,156.306666666667,91.27,156.09,0.6,0.4,0.4,0.8,27.6058509575664,180,136.0375,114.94,1,0.2,0.2,0,45.73,187.5,142.74,136.032,0.2,0.2,0,0,41.718,171,138.128,144.356,0,0,0,0,1041.19516787797,40,116,39,213,24.5526466763636,1142.01928375827,96,0
"20305301",2010,44.6875,5,1.0625,0,1,1,-13.1174001693726,33.785400390625,0.562500006635673,5.67750000953674,36.0056254863739,46,1,0,0,0,8,40.0625,0.1875,0.875,0.25,0.25,0.125,0.125,0,0.25,0,0.25,0,0,2010.58333333333,24.525,117.4,131.55,153.535,0.5,0.25,0.75,0.5,32.1333333333333,200,138.45,123.59,0.25,0,0.25,0,48.5666666666667,179.6425,148.715,167.7675,0.25,0,0,0,39.35,152.3825,130.5,103.495,0,0,0,0,1041.20417323874,57,123,39,213,24.5526466763636,1142.01928375827,96,0
"20305301",2013,47.1739130434783,5.21739130434783,3.91304347826087,0,1,1,-13.1122986956522,33.7905075652174,1.30434782608696,6.26086956521739,36.5217391304348,46.0434782608696,0.869565217391304,0.0869565217391304,0,0,5.52173913043478,39.8260869565217,0.130434782608696,0.869565217391304,0.478260869565217,0.652173913043478,0.260869565217391,0.260869565217391,0,0.565217391304348,0.0434782608695652,0.391304347826087,0.0434782608695652,0,2013.3768115942,101.464962732919,45.9827641934654,58.9077453630085,80.189995140051,0.391304347826087,1,1,1,39.1970724637681,50.3438656549626,62.4296487680504,86.8665837166225,0.472049689440994,1,1,1,54.1684782608696,57.6963423069236,68.1109735839861,97.1126822395097,0.0782608695652174,1,1,1,39.4848913043478,75.6610625808048,81.4565968843057,117.876943387087,0.664596273291925,1,1,1,932.089302384154,56.3333333333333,124,54.3333333333333,213,23.0992716276341,910.287473546142,86.3333333333333,0
"20305316",2016,52.0625,4.6875,10.1875,0,1,1,-13.114606,33.844348,3.875,4.625,42,31.375,0,1,0,0,5,42.1875,0.375,0.875,0.5,0.8125,0.1875,0.1875,0,0.5625,0,0.375,0,0,2016.33333333333,24,13.5,10,24,0.75,0.5,0.75,0.75,28,13.25,10.9042570960778,14,0.75,1,1,0.75,16.5,18.3333333333333,20.6666666666667,11,0.777777777777778,0.666666666666667,0.666666666666667,0.888888888888889,14.5000000000025,54.0469733717225,53.8079674777155,7.88310438187207,1,1,1,1,883.490995014256,33,134,65,214,27.3476444422642,912.072148479797,111,0
"20305317",2017,30.5625,3.75,11.25,0,1,1,-13.147556,33.848971,2,2.375,41.4375,38.625,0,1,0,0,2,38.8125,0.1875,0.875,0.5,0.625,0.4375,0.4375,0,0.4375,0,0.4375,0.0625,0.0625,2017.08333333333,15,22,810,25.5,0.8,0.8,1,0.6,79.625,358,810,775,0.333333333333333,0.458333333333333,0.458333333333333,0.625,17.5,362,14,19.4970228831541,0.333333333333333,1,0.666666666666667,1,28,13.25,10.9042570960778,14,0.75,1,1,0.75,175.292743084582,58,61,58,213,27.3896531273688,192.523306814609,50,0
"20305318",2016,42.5,4.5,8.125,0,1,1,-13.175196,33.80253,1.125,3.6875,39.375,50.5,1,0,0,0,10,40.5625,0.375,0.9375,0.5,0.75,0.125,0.125,0,0.4375,0.0625,0.25,0,0.0625,2016.75,13.5757266667113,700,18,18,1,0.666666666666667,0.666666666666667,0.666666666666667,24,24,17,21.0059131570883,0.8,0.8,0.8,1,24,13.5,10,24,0.75,0.5,0.75,0.75,15,24.4327262171979,27.4720824561254,9.69153980595602,0.5,1,1,1,826.010810777601,33,134,65,214,27.3476444422642,912.072148479797,111,0
"20305319",2017,34.625,4.6875,10,0,1,1,-13.222906,33.832923,4.4375,6.75,45.625,49.875,0,1,0,0,3.5,39.875,0.125,1,0.3125,0.5,0.1875,0.1875,0,0.4375,0,0.75,0,0,2017.20833333333,136.25,555.5,802.5,493.875,0.2,0.2,0.25,0.15,31.15625,106,810,212.875,0.683333333333333,0.714583333333333,0.864583333333333,0.60625,11.875,102.5,603.5,302.249255720789,0.583333333333333,0.75,0.666666666666667,1,25,13.4375,10.2260642740195,21.5,0.75,0.625,0.8125,0.75,178.313977164693,58,60,58,213,27.3896531273688,192.523306814609,50,0
"20305320",2016,52.53125,5.125,3.9375,0,1,1,-13.217199,33.757794,9.125,8.8125,36.6875,29.5625,1,0,0,0,6,43.6875,0.0625,0.8125,0.6875,0.9375,0.4375,0.4375,0,0.5,0.0625,0.3125,0.0625,0,2016.41666666667,22,18.5,22,22,0.8,0.6,0.8,0.8,26,16.5,10.4319039011938,19,1,0.5,1,1,12,12,12,12.5,0.777777777777778,0.777777777777778,0.888888888888889,0.777777777777778,16,48.2471711455949,49.4904270195501,7.64176321997306,0.8,1,1,1,827.63443893995,33,135,65,214,27.3476444422642,912.072148479797,111,0
"20305321",2017,34.875,3.8125,10.5,0,1,1,-13.241522,33.872457,1,10.375,49.5,48.75,0,1,0,0,2,38,0.1875,0.9375,0.6875,1,0.25,0.25,0,0.5625,0,0.4375,0,0,2017.08333333333,15,22,810,25.5,0.8,0.8,1,0.6,79.625,358,810,775,0.333333333333333,0.458333333333333,0.458333333333333,0.625,17.5,362,14,19.4970228831541,0.333333333333333,1,0.666666666666667,1,28,13.25,10.9042570960778,14,0.75,1,1,0.75,191.005229329077,58,65,58,213,27.3896531273688,192.523306814609,50,0
"20305340",2010,55.21875,5.125,3,0,1,1,-13.2242002487183,33.8058013916016,8.08625000715256,6.84124997258186,39.2300000190735,31.25,1,0,0,0,7,42.875,0.1875,0.9375,0.25,0.3125,0.1875,0.1875,0,0.375,0.0625,0.5625,0,0,2010.5,27.6058509575664,180,136.0375,114.94,1,0.2,0.2,0,46.23,106.5,122.81,70,0.75,0.5,0.75,0.5,54.345,181.335,150.9775,171.66,0,0,0,0,35.13,170.333333333333,130,130.416666666667,0,0.25,0.25,0.25,1038.38350202041,40,113,39,213,24.5526466763636,1142.01928375827,96,0
"20305382",2011,36.21875,4.1875,4.6875,0,1,1,-13.2279996871948,33.7963981628418,7.6075000166893,6.28374998271465,40.9187505245209,37.125,1,0,0,0,3,43.0625,0.3125,1,0.1875,0.1875,0.125,0.125,0,0.3125,0,0.3125,0,0,2011.16666666667,32.55,190,160,162.703066264075,0.25,0.5,0.5,1,21.99,170,145,162.206512130603,0.5,0.5,0.5,1,19.0933333333333,165.06,148.45,158.308650673324,0.25,0.5,0.5,1,45.73,187.5,142.74,136.032,0.2,0.2,0,0,951.492920434602,52,132,62,213,23.749246024787,1081.15361690742,96,0
"20305717",2010,50.03125,5.375,2.375,0,1,1,-13.1625995635986,33.9201011657715,0.527999996207655,10.1426666975021,46.2000002861023,10.2666666507721,0,1,0,0,5,41.1875,0.1875,1,0.375,0.5,0,0,0,0.5625,0.0625,0.25,0,0,2010.33333333333,46.23,106.5,122.81,70,0.75,0.5,0.75,0.5,48.5666666666667,179.6425,148.715,167.7675,0.25,0,0,0,46.015,130.4525,143.47,160.165,0,0,0,0,31.96,117.333333333333,105.5,78,0.25,0.25,0,0,1217.95176354306,72,115,39,213,24.5526466763636,1142.01928375827,96,0
"20306272",2011,52.0625,5.1875,2.75,0,1,1,-13.3554000854492,33.9127998352051,0.321874997811392,3.97375001013279,57.2306249141693,52.25,0,0.9375,0,0,1,39.25,0.1875,0.9375,0.1875,0.3125,0.125,0.125,0,0.25,0,0.375,0,0,2011,21.99,170,145,162.206512130603,0.5,0.5,0.5,1,18.72,135,139.31,160.054311528235,0,0,0.25,1,24.525,117.4,131.55,153.535,0.5,0.25,0.75,0.5,54.345,181.335,150.9775,171.66,0,0,0,0,1073.65681827667,62,131,62,213,23.749246024787,1081.15361690742,96,0
"20306296",2010,42.65625,5.25,12.3125,0,1,1,-13.2687997817993,33.7652015686035,12.615333378315,4.38999998569489,43.7920000553131,50.0666666030884,1,0,0,0,3,43.9375,0.3125,1,0.0625,0.0625,0.0625,0.0625,0,0.25,0,0.375,0,0,2010.16666666667,48.5666666666667,179.6425,148.715,167.7675,0.25,0,0,0,47.175,180,150,165.24,0.6,0.6,0.6,0.6,41.718,171,138.128,144.356,0,0,0,0,74.528,228,186,192,0,0,0,0,996.858800602608,37,120,39,213,24.5526466763636,1142.01928375827,96,0
"20306322",2017,32.5625,3.5625,8.6875,0,1,1,-13.226167,33.74038,11.9375,8.0625,33.625,32.0625,1,0,0,0,1,35.75,0.1875,1,0.375,0.4375,0.0625,0.0625,0,0.5,0,0.375,0.0625,0,2017,149.25,700,820,775,0,0.25,0.25,0.25,10,16,800,396.5,0.666666666666667,0.666666666666667,0.666666666666667,1,24,24,17,21.0059131570883,0.8,0.8,0.8,1,17,10,11.4240539381809,13.25,0.8,0.8,1,1,178.201338359193,58,62,58,213,27.3896531273688,192.523306814609,50,0
"20306323",2017,38.75,4.0625,7.4375,0,1,1,-13.308778,33.884552,1.25,6.5625,54.8125,45.0625,0,1,0,0,4,45.75,0.1875,0.875,0.375,0.625,0.3125,0.3125,0,0.4375,0.0625,0.4375,0.0625,0,2017.25,176.666666666667,733.333333333333,800,650,0,0,0,0,15,22,810,25.5,0.8,0.8,1,0.6,10,16,800,396.5,0.666666666666667,0.666666666666667,0.666666666666667,1,24,13.5,10,24,0.75,0.5,0.75,0.75,199.308628341378,59,64,58,213,27.3896531273688,192.523306814609,50,0
"20306324",2016,49.53125,4.625,3.4375,0,1,1,-13.305415,33.797999,7.1875,3.5625,48.5625,47.25,1,0,0,0,7,38.375,0.25,0.8125,0.5625,0.6875,0.375,0.375,0,0.4375,0.0625,0.625,0.125,0,2016.5,15.5,19,19.7323756192893,22.5,0.5,0.25,1,0.5,24,13.5,10,24,0.75,0.5,0.75,0.75,17,10,11.4240539381813,13.25,0.8,0.8,1,1,17.5,42.3841819723835,44.7206413646308,7.69337743231194,0.5,1,1,1,844.239901275979,65,139,65,214,27.3476444422642,912.072148479797,111,0
"20306325",2017,27.25,3.375,16.875,0,1,1,-13.31979,33.764741,11.125,4.5,47.25,56.625,1,0,0,0,2,36.875,0.1875,1,0.4375,0.5625,0.4375,0.4375,0,0.0625,0,0.25,0,0,2017.08333333333,15,22,810,25.5,0.8,0.8,1,0.6,79.625,358,810,775,0.333333333333333,0.458333333333333,0.458333333333333,0.625,17.5,362,14,19.4970228831541,0.333333333333333,1,0.666666666666667,1,28,13.25,10.9042570960778,14,0.75,1,1,0.75,187.185137029086,58,67,58,213,27.3896531273688,192.523306814609,50,0
"20306433",2010,46.9375,4.9375,0.8125,0,1,1,-13.2662000656128,33.7425003051758,13.2456250786781,5.61000004410744,38.7556250095367,40.6875,1,0,0,0,7,43.1875,0.0625,0.875,0.25,0.3125,0.1875,0.1875,0,0.5625,0.0625,0.625,0.0625,0.0625,2010.5,27.6058509575664,180,136.0375,114.94,1,0.2,0.2,0,46.23,106.5,122.81,70,0.75,0.5,0.75,0.5,54.345,181.335,150.9775,171.66,0,0,0,0,35.13,170.333333333333,130,130.416666666667,0,0.25,0.25,0.25,991.145906598261,37,122,39,213,24.5526466763636,1142.01928375827,96,0
"20306557",2010,48.09375,5.125,0.8125,0,1,1,-13.3313999176025,33.8581008911133,6.60624998807907,7.56437507271767,52.397500038147,43,0,1,0,0,7,41.0625,0.125,0.9375,0.3125,0.4375,0.125,0.125,0,0.75,0,0.375,0.0625,0,2010.5,27.6058509575707,180,136.0375,114.94,1,0.2,0.2,0,46.23,106.5,122.81,70,0.75,0.5,0.75,0.5,54.345,181.335,150.9775,171.66,0,0,0,0,35.13,170.333333333333,130,130.416666666667,0,0.25,0.25,0.25,1076.58838260734,38,112,39,213,24.5526466763636,1142.01928375827,96,0
"20306557",2013,49.7222222222222,5.44444444444444,3.14814814814815,0,0.962962962962963,1,-13.382667,33.9189267777778,7.81481481481481,7.48148148148148,52.1481481481481,43.7777777777778,0.0740740740740741,0.888888888888889,0,0,5.59259259259259,36.4074074074074,0.0740740740740741,0.925925925925926,0.333333333333333,0.518518518518518,0.185185185185185,0.185185185185185,0,0.518518518518518,0,0.444444444444444,0.037037037037037,0,2013.38271604938,99.7393353909465,242.621053122286,389.676268278916,335.76311101828,0.132804232804233,1,1,1,48.2967407407407,240.013245591764,378.874201209647,315.139698609785,0.608786275452942,1,1,1,53.6979783950617,235.693157519963,360.435006939006,283.042418314357,0.0296296296296296,1,1,1,35.1134391534392,225.237443770546,315.780943821327,216.940560197091,0.417328042328042,1,1,1,927.390072589835,68.5,126,58.5,213,24.106588865707,959.899482700775,90.5,0
"20320326",2016,50.875,4.5,2.1875,0,1,0,-13.352253,33.922143,0,0.25,60.5,46.375,0,0,0,0,9.0625,39.375,0.1875,0.25,0.875,1.75,1,1,0.375,0.5,0.5,0.5625,0.1875,0.0625,2016.671875,17.2547329166695,383.125,14.25,19.4034589529569,0.375,0.979166666666667,0.666666666666667,0.979166666666667,16.03125,19.3125,19.5616021430837,22.406619572318,0.51875,0.284375,0.9875,0.53125,25.875,16.3125,10.4049099073696,19.3125,0.984375,0.5,0.984375,0.984375,21.5625,30.0976907591833,33.3428412142921,8.7711777907675,0.78125,1,1,1,950.709988835385,65,141,65,214,27.3476444422642,912.072148479797,111,0
"20320675",2010,59.5,6.0625,1.3125,0,1,0,-13.3466997146606,33.9255981445312,0.392499998328276,1.0706249717623,59.9500002861023,51.875,0,0,0,0,8,38.9375,0.1875,0.3125,0.625,1.1875,0.8125,0.8125,0,0.625,0.375,0.5,0,0,2010.58333333333,24.525,117.4,131.55,153.535,0.5,0.25,0.75,0.5,32.1333333333333,200,138.45,123.59,0.25,0,0.25,0,48.5666666666667,179.6425,148.715,167.7675,0.25,0,0,0,39.35,152.3825,130.5,103.495,0,0,0,0,1151.23488775812,39,119,39,213,24.5526466763636,1142.01928375827,96,0
"20401171",2011,36.40625,4.875,2.5625,0,1,1,-13.4956998825073,33.7820014953613,4.46437498461455,7.99125006794929,53.2006249427795,30.4375,0,0,0,0,2,38.9375,0.0625,0.9375,0.4375,0.4375,0.25,0.1875,0,0.5625,0,0.5625,0,0,2011.08333333333,33.6466666666667,177.776666666667,162.675,153.843668982685,0.25,0.25,0,1,24.1666666666667,120.776,87.6,155.475609807589,0.4,0,0,1,25.638,171.665,147.4975,162.415,0,0.2,0.2,0.6,39.6,181.2725,172.125,235.18,0,0,0,0,847.124271876184,50,120,51,213,23.8464996003582,912.155798264224,88,0
"20401327",2017,39.40625,4.25,4.8125,0,1,1,-13.463495,33.749036,6.1875,7.9375,56.625,37,0,0,0,0,3,38.875,0.0625,0.8125,0.3125,0.5625,0.5,0.5,0,0.5,0,0.3125,0,0,2017.16666666667,83.6666666666667,356,1000,1066.67,0.25,0.5,0.75,0.75,13.6666666666667,14,827.385757899581,653.479161711234,0.25,0.25,1,1,114,359,334,950,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,13,27,13,22.4959681596559,0.75,0.75,0.75,1,192.910309435317,58,60,58,213,27.1572908308957,211.039566577647,45,0
"20401328",2016,41.125,4.6875,13.1875,0,1,1,-13.510144,33.614385,8.4375,9.125,52.25,19,0,0,0,0,5,42.9375,0.375,0.9375,0.3125,0.375,0.1875,0.1875,0,0.1875,0,0.3125,0,0,2016.33333333333,43.8435620301425,17,381.5,24,1,0.75,1,0.75,21,288.5,331.5,21,0.5,1,1,0.75,141.52,243,308.39,312.09,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,75.4846869203099,239.05509171293,303.397290342173,291.019845978524,1,1,1,1,828.481101898924,65,135,65,214,27.1117860597984,853.578281906519,100,0
"20401329",2017,32.5625,3.5,9.6875,0,1,1,-13.639242,33.637618,10.9375,9.5625,42.4375,51,0,0,0,0,2,33.125,0.125,0.875,0.1875,0.25,0.25,0.25,0,0.5,0.0625,0.4375,0,0,2017.08333333333,89,700,1000,544.335,0.4,0.8,0.8,0.6,13.6666666666667,15,481.642011644788,457.47987244835,0.625,0.458333333333333,1,1,84.5433333333333,228.333333333333,334.71,950,0,0,0.333333333333333,0.666666666666667,21,288.5,331.5,21,0.5,1,1,0.75,233.397902338202,55,56,58,213,27.1572908308957,211.039566577647,45,0
"20401627",2010,35.46875,4.375,3.1875,0,1,1,-13.66100025177,33.695499420166,8.63599994778633,9.33799993991852,36.5966668128967,40.4666666984558,0,0,0,0,11,42.75,0.375,0.9375,0.1875,0.1875,0.0625,0.0625,0,0.4375,0.0625,0.4375,0,0,2010.83333333333,16.75,123.413333333333,101.886666666667,157.087115998463,0,0.25,0.25,1,25.638,171.665,147.4975,162.415,0,0.2,0.2,0.6,34.9833333333333,182.465,14.5,158.226666666667,0.25,0,0.5,0.25,37.425,175.055,183.78,203.5675,0,0,0,0,1029.22851727663,39,119,40,213,24.312189413199,1053.04186703822,84,0
"20401737",2010,40.875,4.4375,6.5,0,1,1,-13.5848999023438,33.7018013000488,3.31562500447035,5.41562503576279,45.0843753814697,41.875,0,0,0,0,4,50.375,0.25,0.9375,0.125,0.1875,0.0625,0.0625,0,0.25,0,0.25,0,0,2010.25,36.6375,184.018,171.148,217.926,0.2,0,0,0,45.4666666666667,176.043333333333,128.9575,165.6875,0.25,0.25,0,0,37.1975,175.365,170.3725,214.55,0,0,0,0,14,21,102,21.418992791217,0.75,0.75,1,1,954.205173390505,38,123,40,213,24.312189413199,1053.04186703822,84,0
"20402045",2011,31.28125,3.875,1.8125,0,1,1,-13.3308000564575,33.6283988952637,1.23687499761581,8.36250016093254,37.3912501335144,15.6875,1,0,0,0,3,43.4375,0.125,0.9375,0.375,0.4375,0.125,0.125,0,0.3125,0,0.1875,0,0,2011.16666666667,70.9925,183.33,180.5,153.675113139556,0,0,0,1,18.2433333333333,180,12,154.421681817736,0.25,0.75,0.75,1,26.26,175.556666666667,143.363333333333,159.357680509209,0.25,0.25,0.25,1,36.6375,184.018,171.148,217.926,0.2,0,0,0,955.64991053453,52,123,51,213,23.8464996003582,912.155798264224,88,0
"20402072",2010,67.09375,6.5,1.5625,0,1,1,-13.3776998519897,33.6249008178711,0.729230755358003,1.79461535066366,43.860000371933,20,1,0,0,0,10,37.3125,0.125,0.1875,0.9375,2.0625,0.8125,0.8125,0.3125,0.75,0.625,0.4375,0,0.0625,2010.75,26.26,175.556666666667,143.363333333333,159.357680509209,0.25,0.25,0.25,1,27,177.11,150,166.146666666667,0.25,0.25,0.75,0.25,34.775,183.33,165.47,172.773333333333,0.5,0.25,0.75,0.25,37.1975,175.365,170.3725,214.55,0,0,0,0,1068.93392939374,38,121,40,213,24.312189413199,1053.04186703822,84,0
"20402198",2010,41.15625,5.125,1.75,0,1,1,-13.4554996490479,33.5665016174316,5.96266666054725,5.99599999189377,47.7513334751129,1.20000000298023,0,1,0,0,9,34.75,0.1875,0.875,0.25,0.3125,0.3125,0.3125,0,0.5,0,0.5,0,0,2010.66666666667,20.5733333333333,99.22,68.6266666666667,91.1421668707041,0.4,0.4,0.4,1,21.5,113.198,70.63,85.94,0.8,0,0,0.2,44.18,131.4125,90.156,81.456,0.2,0.2,0,0,18.5,29,22,89.05875,0.6,0.8,0.8,1,1094.58651947936,38,118,40,213,24.312189413199,1053.04186703822,84,0
"20402198",2013,43.9,5.3,2.6,0,0.95,0.95,-13.618378,33.66348165,6.05,6.35,43.7,4.4,0.05,0.8,0,0,7.3,36.15,0.15,0.75,0.5,0.55,0.3,0.3,0.05,0.5,0.05,0.5,0.05,0.05,2013.525,87.2690074888373,210.860360028574,242.720152944108,213.973727371806,0.194736842105263,1,1,1,100.333197439818,211.774449099014,237.380491507785,206.635758864385,0.226691729323308,1,1,1,80.3173545040486,212.354829500066,229.230865711808,196.567942408135,0.0595614035087719,1,1,1,52.55668125,208.920793382443,212.403152472876,180.028024352519,0.128502415458937,1,1,1,850.86596037361,59.8,125.4,63.2,213,23.4353132149423,867.462779036537,94.4,0
"20402201",2010,42.625,4.9375,2,0,1,1,-13.4026002883911,33.6562004089355,4.62812499701977,4.61562499403953,46.0068747997284,35.9375,1,0,0,0,6,36.5625,0.125,0.875,0.1875,0.25,0.125,0.125,0,0.1875,0.1875,0.375,0,0,2010.41666666667,34.9833333333333,182.465,14.5,158.226666666667,0.25,0,0.5,0.25,36.6375,184.018,171.148,217.926,0.2,0,0,0,36.985,179.875,171.95,215.41,0.6,0.6,0.6,0.6,23.7275,10,24,23.5,1,0.8,0.8,0.6,1033.08007265625,38,119,40,213,24.312189413199,1053.04186703822,84,0
"20402298",2010,41.9375,4.75,2.375,0,1,1,-13.2779998779297,33.706600189209,11.6940001249313,2.31533333286643,37.1839997768402,30.3333333730698,1,0,0,0,9,37.6875,0.3125,0.9375,0.375,0.4375,0.1875,0.1875,0,0.5,0,0.125,0,0,2010.66666666667,22.555,156.306666666667,91.27,156.09,0.6,0.4,0.4,0.8,27.6058509575664,180,136.0375,114.94,1,0.2,0.2,0,45.73,187.5,142.74,136.032,0.2,0.2,0,0,41.718,171,138.128,144.356,0,0,0,0,992.146199564592,38,115,40,213,24.312189413199,1053.04186703822,84,0
"20402330",2016,38.71875,4.25,11.375,0,1,1,-13.242061,33.638782,10.25,3.625,33.8125,32.375,1,0,0,0,10,39.25,0.3125,0.875,0.375,0.4375,0.125,0.125,0,0.25,0,0.375,0,0,2016.75,104.75,230.261707512575,18,18,1,1,0.666666666666667,0.666666666666667,197.5,862.5,800,950,0.2,0.2,0.4,0.4,196.9475,700.000000289828,800,700,0,1,0,0,15,19.9817202139801,16.6433029142134,12.8790925226533,0.5,1,1,1,853.131480803695,65,137,65,214,27.1117860597984,853.578281906519,100,0
"20402331",2017,40.5625,4.0625,8.3125,0,1,1,-13.360181,33.496079,4.6875,12.875,35.25,7.125,0,1,0,0,4,42.75,0.25,1,0.25,0.3125,0.3125,0.3125,0,0.25,0,0.1875,0,0,2017.25,19,15.5,15.5,17.3934702096916,0.666666666666667,0.333333333333333,0.333333333333333,1,22,22,15,18.5,0.8,0.8,0.8,0.6,12.6537398706495,10,16,14.8773736480225,1,0.666666666666667,0.666666666666667,1,130,700,220.146666666667,258.333333333333,0.5,0.5,0.25,0.25,205.274066715159,48,59,58,213,27.1572908308957,211.039566577647,45,0
"20402332",2016,40.15625,4.125,10.5625,0,1,1,-13.365946,33.737434,14.3125,3.25,45.5625,23.5625,1,0,0,0,6,46.8125,0.25,1,0.375,0.5,0.375,0.375,0,0.375,0.0625,0.4375,0.125,0,2016.41666666667,98.5,650,750,550,0.6,0.8,0.8,0.8,13,27,13,22.4959681596555,0.75,0.75,0.75,1,77.675,243.5,308.61,615.2,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,63,239.837567575692,304.712251686886,294.51054354023,0.6,1,1,1,847.684499821339,65,138,65,214,27.1117860597984,853.578281906519,100,0
"20402333",2017,33.90625,4.25,13.1875,0,1,1,-13.421973,33.524336,12.0625,10.4375,44.875,25.25,0,1,0,0,2,36.5,0.25,0.875,0.5,0.6875,0.1875,0.1875,0,0.3125,0,0.3125,0,0,2017.08333333333,22,22,15,18.5,0.8,0.8,0.8,0.6,12,14,16,12,0.75,0.708333333333333,0.833333333333333,0.875,14,21,14,52.6959460973658,0.666666666666667,0.666666666666667,0.666666666666667,1,21,28,560.807449462057,576.953300182686,0.75,0.75,1,1,216.859985734084,48,57,58,213,27.1572908308957,211.039566577647,45,0
