FS_year,ea_id,FCS,HDDS,rCSI,region_north,region_central,rural,dist_road,dist_admarc,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,FS_month,head_age,female_head,floor_dirt_sand_dung,cell_phone,number_celphones,roof_not_natural,roof_iron,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,yearmon,lag1_clust_maize_price,lag1_clust_rice_price,lag1_clust_nuts_price,lag1_clust_beans_price,lag1_clust_maize_mktthin,lag1_clust_rice_mktthin,lag1_clust_nuts_mktthin,lag1_clust_beans_mktthin,lag3_clust_maize_price,lag3_clust_rice_price,lag3_clust_nuts_price,lag3_clust_beans_price,lag3_clust_maize_mktthin,lag3_clust_rice_mktthin,lag3_clust_nuts_mktthin,lag3_clust_beans_mktthin,lag6_clust_maize_price,lag6_clust_rice_price,lag6_clust_nuts_price,lag6_clust_beans_price,lag6_clust_maize_mktthin,lag6_clust_rice_mktthin,lag6_clust_nuts_mktthin,lag6_clust_beans_mktthin,lag12_clust_maize_price,lag12_clust_rice_price,lag12_clust_nuts_price,lag12_clust_beans_price,lag12_clust_maize_mktthin,lag12_clust_rice_mktthin,lag12_clust_nuts_mktthin,lag12_clust_beans_mktthin,cropyear,raincytot,day1rain,maxdaysnorain,lhz_day1rain,gdd,tmean,lhz_raincytot,lhz_maxdaysnorain,heatdays,FCS_3_category,FCS_binary_safe,FCS_binary_bad,FCS_20_bad,FCS_mid+low,FCS_low_percent,rCSI_3_category,rCSI_binary_safe,rCSI_binary_bad,rCSI_20_bad,rCSI_mid+low,rCSI_low_percent
2010,30207491,53.71875,5.125,2.5625,0.0,0.0,1.0,43.10266709327697,5.610666602849961,57.82200026512145,28.13333332538605,0.0,0.3125,0.0,0.0,12.0,46.625,0.1875,0.9375,0.1875,0.25,0.0625,0.0625,0.0,0.4375,0.0,0.5,0.0,0.0,2010.9166666666706,21.331999999999997,127.79199999999997,92.522,146.630835639262,0.0,0.0,0.0,1.0,23.910000000000007,159.95,120.07999999999997,144.03266589578294,0.25,0.25,0.25,1.0,25.25,156.268,107.17599999999999,134.29600000000002,0.8000000000000002,0.0,0.0,0.0,40.005,148.86000000000007,120.15000000000003,130.16000000000003,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,2009.0,941.2182664411521,42.0,128.0,41.0,213.0,25.664763625835988,972.6627761073728,103.0,0.0,0,0,0,0,0.1875,0.0,0,0,0,0,0.25,0.0
2010,30208396,36.96875,4.6875,4.875,0.0,0.0,1.0,44.273124933242784,11.623750030994414,62.66374945640564,12.75,0.0,1.0,0.0,0.0,10.0,41.8125,0.25,0.875,0.0625,0.125,0.125,0.125,0.0,0.3125,0.0625,0.6875,0.0,0.0,2010.75,23.910000000000007,159.95,120.07999999999997,144.03266589578294,0.25,0.25,0.25,1.0,25.83999999999999,162.81500000000003,111.44250000000002,141.45249999999993,0.25,0.0,0.0,0.0,35.824999999999996,166.81333333333302,104.49,111.78333333333302,0.5,0.25,0.25,0.25,38.82749999999999,147.915,113.04500000000002,130.45499999999998,0.0,0.0,0.0,0.0,2009.0,925.3617788647912,61.0,139.0,41.0,213.0,25.664763625835988,972.6627761073728,103.0,0.0,1,1,0,1,0.6875,0.25,1,1,0,0,0.1875,0.125
2010,30209287,44.5,5.25,2.125,0.0,0.0,1.0,40.55799961090088,3.456000030040741,44.19399976730346,28.0,0.0,0.0625,0.0,0.0,10.0,41.0,0.25,0.875,0.125,0.25,0.1875,0.1875,0.0,0.3125,0.125,0.375,0.0,0.0,2010.75,25.19,109.33999999999997,84.20000000000002,119.98915813720397,0.5,0.75,0.75,1.0,32.82333333333331,107.25,86.17666666666672,255.75,0.25,0.25,0.25,0.5,40.55,104.68333333333295,167.90000000000003,20.0,0.75,0.25,0.5,0.75,30.569999999999997,85.29333333333331,10.0,190.68333333333297,0.25,0.25,0.25,0.25,2009.0,975.8402481965169,41.0,127.0,41.0,213.0,25.9924790503274,971.7223995960488,93.0,0.0,0,0,0,0,0.5,0.1875,0,0,0,0,0.25,0.0
2010,30212307,38.75,4.875,0.5,0.0,0.0,1.0,34.026666879653924,8.664666503667831,44.97200012207031,14.666666686534882,0.0,1.0,0.0,0.0,4.6875,41.9375,0.125,0.9375,0.0625,0.0625,0.3125,0.3125,0.0,0.4375,0.0625,0.3125,0.0625,0.0,2010.3072916666638,40.59374999999999,115.8041666666664,140.440625,20.46875,0.6406250000000001,0.359375,0.53125,0.828125,46.73666666666665,114.25005208333359,72.80968750000001,21.801249932260813,0.25,0.171875,0.34375,0.828125,39.541875,59.273750000000014,26.360208333333347,67.15104166666657,0.59375,0.25,0.25,0.25,23.971562500000005,107.70833333333343,37.94375,281.59109375,0.15625,0.078125,0.671875,0.15625,2009.0,1035.59965137106,41.0,127.0,41.0,213.0,25.9924790503274,971.7223995960488,93.0,0.0,1,1,0,0,0.6875,0.1875,0,0,0,0,0.0,0.0
2010,30212492,45.5,4.6875,5.1875,0.0,0.0,1.0,39.86999988555907,6.990624934434891,55.5956244468689,50.0,0.0,0.0,0.0,0.0,7.5,42.5625,0.0625,1.0,0.125,0.1875,0.0625,0.0625,0.0,0.375,0.0,0.6875,0.0,0.0,2010.541666666665,25.544999999999998,159.5415,109.30924999999999,137.87424999999996,0.525,0.0,0.0,0.0,34.68750000000001,168.4066666666665,119.77999999999999,83.12499999999986,0.5,0.375,0.375,0.25,48.48166666666665,154.1175,140.3775,150.8875,0.125,0.0,0.0,0.0,33.463333333333345,127.17916666666652,63.565,102.17500000000001,0.125,0.125,0.25,0.0,2009.0,984.748577112625,41.0,127.0,41.0,213.0,25.664763625835988,972.6627761073728,103.0,0.0,0,0,0,0,0.375,0.0625,1,1,0,0,0.25,0.1875
2010,30222077,45.0,5.375,0.25,0.0,0.0,0.0,0.27562500291969616,1.7937500253319751,3.5106250494718547,36.75,0.0,0.0,0.0,0.0,9.0,43.125,0.1875,0.6875,0.3125,0.4375,0.5625,0.5625,0.0,0.4375,0.125,0.3125,0.0,0.0625,2010.6666666666706,26.37599999999999,142.95333333333298,228.02666666666707,234.63000000000008,0.0,0.4000000000000001,0.4000000000000001,0.8000000000000002,32.14999999999999,162.34,207.96399999999997,223.20200000000006,0.8000000000000002,0.0,0.0,0.0,45.71,184.15000000000006,257.78200000000004,257.18800000000005,0.20000000000000004,0.0,0.0,0.0,43.79250000000001,131.165,188.1675,173.035,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,2009.0,796.4182506446238,59.0,128.0,59.0,213.0,26.215276462035604,891.5685190132688,125.0,0.0,0,0,0,1,0.4375,0.25,0,0,0,0,0.0,0.0
2010,30301576,55.3125,5.75,3.3125,0.0,0.0,1.0,8.101333349943161,13.073333323001869,20.931333422660824,43.93333339691162,0.0,0.0,0.0,0.0,11.0,41.9375,0.125,0.9375,0.1875,0.25,0.1875,0.1875,0.0,0.375,0.0,0.75,0.0,0.0,2010.8333333333294,34.6325,164.28249999999997,240.49499999999992,251.64386177781992,0.0,0.0,0.0,1.0,24.199999999999992,162.32999999999998,182.64060189851003,250.19999999999993,0.4000000000000001,0.8000000000000002,1.0,0.8000000000000002,40.6266666666667,160.285,123.01432359519703,231.43249999999992,0.25,0.0,1.0,0.0,31.933333333333294,167.34499999999997,14.0,237.625,0.25,0.5,0.0,0.5,2009.0,821.7553545528601,41.0,127.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.25,0.0625,0,0,0,0,0.375,0.0
2010,30301590,53.59375,6.125,4.6875,0.0,0.0,1.0,11.030000030994414,8.546875029802324,18.47749996185303,33.625,0.0,0.0,0.0,0.0,5.0,38.5625,0.25,0.875,0.4375,0.4375,0.25,0.25,0.0,0.6875,0.0,0.5,0.0625,0.0,2010.3333333333294,27.14999999999999,167.88999999999993,123.59940093643696,94.35333333333327,0.5,0.75,1.0,0.25,38.68333333333329,170.586666666667,16.0,193.6475,0.25,0.25,0.75,0.0,31.933333333333294,167.34499999999997,14.0,237.625,0.25,0.5,0.0,0.5,33.1225,120.0,166.7,175.0975,0.0,0.0,0.5,0.0,2009.0,821.5127857722568,41.0,133.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.1875,0.0,1,1,0,0,0.375,0.0
2010,30302283,47.375,5.1875,1.875,0.0,0.0,1.0,19.986874818801887,6.111874967813492,28.040000081062313,17.375,0.0,0.0,0.0,0.0,11.0,46.9375,0.1875,0.875,0.1875,0.1875,0.4375,0.4375,0.0,0.625,0.0625,0.625,0.0,0.0,2010.8333333333294,34.6325,164.28249999999997,240.49499999999992,251.64386177781992,0.0,0.0,0.0,1.0,24.199999999999992,162.32999999999998,182.640601898564,250.19999999999993,0.4000000000000001,0.8000000000000002,1.0,0.8000000000000002,40.6266666666667,160.285,123.01432359519703,231.43249999999992,0.25,0.0,1.0,0.0,31.933333333333294,167.34499999999997,14.0,237.625,0.25,0.5,0.0,0.5,2009.0,1041.3880856817102,61.0,137.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.4375,0.125,0,0,0,0,0.3125,0.0
2010,30302357,60.46875,5.625,4.6875,0.0,0.0,1.0,26.91562509536743,6.2906250953674325,31.14749991893769,54.75,0.0,0.0,0.0,0.0,11.0,43.9375,0.3125,0.875,0.25,0.4375,0.3125,0.3125,0.0,0.4375,0.0,0.5,0.0625,0.0,2010.8333333333294,32.57999999999999,43.320000000000014,210.9699999999999,199.85333028716906,0.75,0.25,0.75,1.0,30.769999999999992,106.83999999999997,193.20499999999996,173.23999999999995,0.5999999999999999,0.4000000000000001,0.5999999999999999,0.5999999999999999,29.32333333333331,91.9575,212.05333333333294,207.23250000000004,0.25,0.0,0.25,0.0,40.6975,120.01500000000004,206.665,166.57749999999993,0.0,0.0,0.0,0.0,2009.0,784.4973455651168,61.0,137.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.1875,0.0,1,1,0,0,0.5,0.0625
2010,30302601,46.65625,5.3125,2.9375,0.0,0.0,1.0,21.59625017642974,6.979374974966049,26.276250004768368,39.8125,0.0,0.0,0.0,0.0,5.625,37.6875,0.1875,0.9375,0.25,0.4375,0.0625,0.0625,0.0,0.6875,0.0,0.8125,0.0,0.0,2010.385416666668,35.6875,160.0,225.43750000000003,144.425,0.65625,0.59375,0.59375,0.40625,42.375,153.125,187.01041666666686,125.62708333333315,0.5624999999999999,0.5624999999999999,0.34375000000000006,0.34375000000000006,36.874999999999986,91.375,196.734375,133.95499999999998,0.4687499999999999,0.4687499999999999,0.37499999999999994,0.5624999999999999,31.358749999999993,147.2659375,141.0234375,103.94218749999999,0.4375000000000001,0.4062500000000001,0.31250000000000006,0.4062500000000001,2009.0,773.5475887378199,61.0,141.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.375,0.0625,0,0,0,0,0.3125,0.0
2010,30302692,38.1875,4.9375,2.75,0.0,0.0,1.0,5.870000004768372,8.001249998807907,9.760625064373011,17.3125,0.0,0.0,0.0,0.0,9.0,36.75,0.3125,0.9375,0.5,0.75,0.3125,0.3125,0.0,0.5,0.0625,0.625,0.0,0.0,2010.6666666666706,24.199999999999992,162.32999999999998,182.64060189897006,250.19999999999993,0.4000000000000001,0.8000000000000002,1.0,0.8000000000000002,32.47000000000001,156.175,122.44000000000004,226.9575,0.8000000000000002,0.20000000000000004,0.5999999999999999,0.20000000000000004,45.28499999999998,174.17999999999998,124.17499999999997,252.25399999999993,0.20000000000000004,0.0,0.5999999999999999,0.0,25.945244923642004,150.65000000000003,159.0,241.40000000000006,1.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,2009.0,953.576646882615,41.0,128.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,1,1,0,0,0.75,0.1875,0,0,0,0,0.1875,0.0625
2010,30304143,50.78125,5.5625,2.3125,0.0,0.0,1.0,6.268750047311187,7.340000003576279,8.88312515616417,52.1875,0.0,0.0,0.0,0.0,7.0,47.375,0.4375,0.6875,0.125,0.1875,0.375,0.375,0.0,0.375,0.0625,0.3125,0.0,0.0,2010.5,32.47000000000001,156.175,122.44000000000004,226.9575,0.8000000000000002,0.20000000000000004,0.5999999999999999,0.20000000000000004,27.14999999999999,167.88999999999993,123.59940093643696,94.35333333333327,0.5,0.75,1.0,0.25,42.33749999999999,145.70666666666696,13.9293771974248,247.333333333333,0.0,0.25,1.0,0.25,25.860939102576005,147.12249999999997,156.32,240.2975000000001,1.0,0.0,0.0,0.0,2009.0,927.6718748027256,41.0,131.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,0,0,0,0,0.375,0.0625,0,0,0,0,0.25,0.0
2010,30305082,35.125,4.9375,3.4375,0.0,0.0,1.0,19.628750205039974,7.534374952316283,23.35000002384187,31.0,0.0,0.0,0.0,0.0,9.0,45.1875,0.25,0.8125,0.3125,0.375,0.3125,0.3125,0.0,0.625,0.0,0.6875,0.0,0.0,2010.6666666666706,33.461999999999996,144.47,228.25250000000003,142.125,0.0,0.20000000000000004,0.20000000000000004,0.5999999999999999,29.0,98.72333333333333,125.88249999999995,137.645,0.8000000000000002,0.4000000000000001,0.20000000000000004,0.5999999999999999,46.5,155.0,172.166666666667,142.083333333333,0.5999999999999999,0.5999999999999999,0.4000000000000001,0.4000000000000001,27.5,64.5,186.0,133.25,0.5999999999999999,0.5999999999999999,0.8000000000000002,0.8000000000000002,2009.0,837.1381912644591,59.0,130.0,59.0,213.0,24.8930238392432,897.8514761068877,108.0,0.0,1,1,0,1,0.6875,0.25,0,0,0,0,0.375,0.0
2010,30305258,40.96875,5.0,2.5,0.0,0.0,1.0,9.230624973773956,3.343749985098839,21.880624890327457,38.8125,0.0,0.0,0.0,0.0,8.0,46.5,0.5,0.9375,0.3125,0.3125,0.25,0.25,0.0,0.3125,0.0,0.4375,0.0,0.0,2010.5833333333294,26.384999999999994,140.86000000000007,228.92333333333306,142.916666666667,0.0,0.25,0.25,0.25,40.0,160.0,225.40000000000006,197.40999999999997,0.75,0.5,0.5,0.5,35.5,150.0,211.75,98.20000000000003,0.5,0.5,0.25,0.25,40.0,100.0,129.74250000000004,128.06500000000003,0.0,0.0,0.0,0.0,2009.0,865.443429548064,52.0,131.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,1,1,0,0,0.5625,0.125,0,0,0,0,0.125,0.0
2010,30305277,46.3125,5.5625,10.6875,0.0,0.0,1.0,5.4356250166893005,9.305624961853027,15.778750181198134,23.4375,0.0,0.0,0.0,0.0,3.0625,46.6875,0.1875,0.8125,0.3125,0.4375,0.1875,0.1875,0.0,0.4375,0.0625,0.5,0.0,0.0,2010.1718750000036,36.1875,150.3125,209.27604166666669,100.94270833333334,0.50625,0.50625,0.259375,0.259375,41.91666666666667,100.3125,238.0546875,134.32812499999997,0.5781249999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,28.28125,66.71875,189.03645833333331,132.8114583333333,0.5781249999999999,0.5781249999999999,0.7656250000000002,0.7656250000000002,40.40625,230.3125,120.69531250000003,117.703125,0.4062500000000001,0.7656250000000002,0.5937499999999999,0.5937499999999999,2009.0,972.2578430470693,42.0,130.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,0,0,0,0,0.5625,0.1875,1,1,0,1,0.5625,0.3125
2010,30305561,39.90625,5.3125,1.875,0.0,0.0,1.0,2.1418749690055847,7.766875088214874,22.765625119209282,3.25,0.0,0.0,0.0,0.0,10.0,41.0,0.0625,0.8125,0.5,0.625,0.3125,0.3125,0.0,0.6875,0.0,0.3125,0.0,0.0,2010.75,33.363333333333294,145.74666666666695,227.8600000000001,141.71755491161596,0.25,0.25,0.25,1.0,26.384999999999994,140.86000000000007,228.92333333333306,142.916666666667,0.0,0.25,0.25,0.25,28.5,160.0,225.5,56.11666666666668,0.5,0.75,0.75,0.25,40.0,100.0,234.583333333333,126.23333333333295,0.25,0.25,0.25,0.25,2009.0,893.7449017605752,52.0,123.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,1,1,0,0,0.5,0.125,0,0,0,0,0.125,0.0
2010,30305580,45.375,5.5,6.1875,0.0,0.0,1.0,17.984999895095818,5.187500000000001,29.43500006198883,17.25,0.0,0.0,0.0,0.0,5.0,43.0625,0.375,0.625,0.25,0.375,0.4375,0.4375,0.0,0.375,0.0,0.8125,0.0,0.0,2010.3333333333294,28.5,160.0,225.5,56.11666666666668,0.5,0.75,0.75,0.25,35.5,150.0,211.75,98.20000000000003,0.5,0.5,0.25,0.25,28.33333333333331,77.0,126.5,133.32999999999998,0.25,0.25,0.0,0.5,26.19,186.03000000000006,125.75,116.0,0.5,0.75,0.5,0.75,2009.0,815.7409704467868,42.0,130.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,0,0,0,0,0.6875,0.0625,1,1,0,0,0.5,0.0625
2010,30306024,45.90625,5.5,3.6875,0.0,0.0,1.0,6.1031250059604645,4.823750019073485,11.675000071525576,3.125,0.0,0.0,0.0,0.0,11.0,39.125,0.375,0.75,0.4375,0.5625,0.4375,0.4375,0.0,0.5,0.0,0.375,0.0,0.0,2010.8333333333294,34.6325,164.28249999999997,240.49499999999992,251.64386177781992,0.0,0.0,0.0,1.0,24.199999999999992,162.32999999999998,182.64060189897006,250.19999999999993,0.4000000000000001,0.8000000000000002,1.0,0.8000000000000002,40.6266666666667,160.285,123.01432359519502,231.43249999999992,0.25,0.0,1.0,0.0,31.933333333333294,167.34499999999997,14.0,237.625,0.25,0.5,0.0,0.5,2009.0,1058.9805329359804,41.0,131.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,0,0,0,0,0.5625,0.125,0,0,0,0,0.3125,0.0625
2010,30306087,48.3125,5.5,4.1875,0.0,0.0,1.0,19.75846147537232,11.850000143051139,24.744615554809574,53.38461565971374,0.0,0.0,0.0,0.0,6.1875,48.5625,0.5,0.875,0.125,0.1875,0.1875,0.1875,0.0,0.5,0.0,0.5625,0.0,0.0,2010.43229166667,39.09729166666669,159.51437499999997,122.9066379210976,230.59343749999994,0.35312499999999997,0.037500000000000006,0.9249999999999999,0.037500000000000006,41.884687499999984,173.00062499999999,124.06707517558173,222.64762499999998,0.2562500000000001,0.140625,0.6749999999999998,0.046875,44.44390624999998,162.511875,12.3617582245212,232.9249999999999,0.65,0.5343749999999998,0.8375000000000002,0.5343749999999998,27.212988581732994,144.20359375,158.4325,203.84062499999993,0.3500000000000001,0.1625,0.1625,0.1625,2009.0,843.2919914388629,41.0,130.0,41.0,213.0,26.069304098209898,841.0954681237544,133.0,0.0,0,0,0,0,0.3125,0.0625,1,1,0,0,0.3125,0.0625
2010,30306555,44.8,5.4,2.3333333333333335,0.0,0.0,1.0,7.657999897003174,10.528000100453706,21.718666712443028,50.666666666666664,0.0,0.0,0.0,0.0,10.0,37.53333333333333,0.26666666666666666,1.0,0.4666666666666667,0.6,0.06666666666666667,0.06666666666666667,0.0,0.6,0.13333333333333333,0.4,0.0,0.0,2010.75,21.0,163.30625000000003,212.49765948816503,251.14535096715906,0.75,1.0,1.0,1.0,31.730000000000008,162.90000000000003,152.67666666666702,249.00750000000005,0.0,0.0,0.25,0.0,27.14999999999999,167.88999999999993,123.59940093643696,94.35333333333327,0.5,0.75,1.0,0.25,28.69312851357029,150.65000000000003,189.5825,243.3449999999999,1.0,0.0,0.0,0.0,2009.0,942.3835144533336,42.0,129.0,41.0,213.0,25.021858236823295,964.946363452942,109.0,0.0,0,0,0,0,0.4666666666666667,0.06666666666666667,0,0,0,0,0.13333333333333333,0.0
2010,30306594,61.0625,5.4375,5.3125,0.0,0.0,1.0,12.513333261013024,16.295333266258226,19.648000001907352,28.600000023841858,0.0,0.0,0.0,0.0,11.0,39.75,0.25,1.0,0.625,0.8125,0.0625,0.0625,0.0,0.5,0.0625,0.5625,0.0,0.0,2010.8333333333294,34.76499999999999,60.146666666666675,68.2925,234.60458396749993,0.5,0.25,0.0,1.0,26.37599999999999,142.95333333333298,228.02666666666707,234.63000000000008,0.0,0.4000000000000001,0.4000000000000001,0.8000000000000002,31.36666666666669,181.76000000000005,210.29500000000004,230.55000000000007,0.25,0.0,0.0,0.0,45.9775,138.67250000000007,197.15500000000006,197.21999999999994,0.0,0.0,0.0,0.0,2009.0,899.0126387525747,41.0,133.0,59.0,213.0,26.215276462035604,891.5685190132688,125.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,0.4375,0.0
2010,30307577,51.28125,5.75,4.5625,0.0,0.0,1.0,0.721875004470349,7.720625042915344,13.569374918937672,36.9375,0.0,0.0,0.0,0.0,3.0,46.875,0.3125,0.625,0.4375,0.5625,0.5625,0.5625,0.0,0.375,0.125,0.4375,0.0,0.0,2010.1666666666706,38.68333333333329,170.586666666667,16.0,193.6475,0.25,0.25,0.75,0.0,44.929999999999986,166.38999999999993,12.0,229.59999999999994,0.8000000000000002,0.5999999999999999,0.8000000000000002,0.5999999999999999,25.945244923625992,150.65000000000003,159.0,241.40000000000006,1.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,72.76750000000001,164.82999999999998,261.8633333333329,265.6975000000001,0.20000000000000004,0.0,0.4000000000000001,0.20000000000000004,2009.0,1181.42912540314,41.0,127.0,41.0,213.0,25.9924790503274,971.7223995960488,93.0,0.0,0,0,0,0,0.4375,0.0625,1,1,0,0,0.375,0.0625
2010,30307678,60.875,6.125,1.0,0.0,0.0,1.0,0.344999993103556,1.3681249991059308,20.008125066757202,53.625,0.0,0.0,0.0,0.0,7.0,36.5625,0.3125,0.25,0.8125,1.4375,0.75,0.75,0.25,0.5625,0.4375,0.3125,0.0625,0.125,2010.5,32.47000000000001,156.175,122.44000000000004,226.9575,0.8000000000000002,0.20000000000000004,0.5999999999999999,0.20000000000000004,27.14999999999999,167.88999999999993,123.59940093643603,94.35333333333327,0.5,0.75,1.0,0.25,42.33749999999999,145.70666666666696,13.929377197446401,247.333333333333,0.0,0.25,1.0,0.25,25.8609391025816,147.12249999999997,156.32,240.2975000000001,1.0,0.0,0.0,0.0,2009.0,1191.0952146374998,41.0,127.0,41.0,213.0,25.9924790503274,971.7223995960488,93.0,0.0,0,0,0,0,0.3125,0.0,0,0,0,0,0.0625,0.0
2010,30401015,42.15625,5.5625,3.375,0.0,0.0,1.0,4.641874998807907,7.228124916553496,17.414375066757206,10.875,0.0,0.0,0.0,0.0,11.0,41.5,0.1875,0.875,0.375,0.4375,0.375,0.375,0.0,0.5,0.125,0.25,0.0625,0.0,2010.8333333333294,21.110000000000007,101.0,82.5566666666667,180.96843480308195,0.5,0.5,0.25,1.0,38.57000000000001,214.38000000000008,242.27,180.94999999999996,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.8000000000000002,35.0,201.65250000000003,300.0,221.2133333333331,0.5,0.0,0.0,0.25,55.71000000000001,92.31999999999996,213.05000000000007,120.69333333333297,0.5,0.0,0.5,0.25,2009.0,920.8639859533522,51.0,131.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,0,0,0,0,0.75,0.0625,0,0,0,0,0.25,0.0625
2010,30401062,56.34375,5.9375,2.125,0.0,0.0,1.0,0.557999990414828,4.314000010490418,16.50066649913787,5.066666662693024,0.0,0.0,0.0,0.0,4.1875,41.6875,0.4375,0.875,0.5625,0.625,0.4375,0.4375,0.0,0.4375,0.0,0.0625,0.0,0.0,2010.265624999999,37.523593749999996,111.48525,242.69734375000002,131.33175000000003,0.25625000000000003,0.046875,0.25625000000000003,0.046875,54.128541666666706,155.71625,261.660625,185.441875,0.296875,0.609375,0.5,0.5,32.8828125,81.58125000000001,210.56979166666693,125.915625,0.0,0.203125,0.203125,0.203125,35.885416666666686,134.27083333333312,263.75,127.5,0.296875,0.25,0.296875,0.296875,2009.0,940.1252766900147,42.0,131.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,0,0,0,0,0.4375,0.0,0,0,0,0,0.0625,0.0625
2010,30401178,40.125,5.5,5.5,0.0,0.0,1.0,9.486874938011171,5.303125083446503,23.01687502861023,37.8125,0.0,0.0,0.0,0.0,8.25,38.4375,0.3125,0.6875,0.4375,0.5,0.375,0.375,0.0,0.5,0.0,0.4375,0.0,0.0,2010.6041666666645,28.4375,104.16666666666674,169.191875,175.00000000000023,0.2375,0.1,0.1,0.3875,28.125,117.5625,201.075,172.48687499999994,0.3875,0.0,0.0,0.0,49.579375,111.3945,258.746875,174.09899999999996,0.425,0.0,0.425,0.375,40.946250000000006,128.258125,285.71,178.08437500000002,0.05,0.05,0.05,0.05,2009.0,876.3921224613388,52.0,135.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,1,1,0,0,0.75,0.1875,1,1,0,0,0.25,0.125
2010,30402402,51.84375,5.4375,0.0625,0.0,0.0,1.0,2.5037500038743024,1.5756250135600571,19.929374933242787,50.5625,0.0,0.0,0.0,0.0,7.0,41.625,0.4375,0.375,0.5,1.0,0.75,0.75,0.125,0.6875,0.4375,0.4375,0.0,0.0625,2010.5,29.0,44.5,18.5,127.31999999999995,0.8000000000000002,0.5999999999999999,0.5999999999999999,0.5999999999999999,40.0,118.5,135.0,85.5466666666667,0.75,0.5,0.5,0.25,78.86999999999998,103.24499999999998,193.23999999999995,168.88000000000005,0.5,0.5,0.75,0.75,37.22000000000001,87.38000000000002,87.16666666666673,149.17000000000002,0.75,0.5,0.25,0.75,2009.0,887.7415718074603,52.0,140.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,0,0,0,0,0.5,0.125,0,0,0,0,0.0,0.0
2010,30402515,47.34375,5.75,1.1875,0.0,0.0,1.0,3.0612500160932536,6.229999959468841,13.891875028610237,37.0,0.0,0.0,0.0,0.0,6.0,44.125,0.4375,0.8125,0.25,0.25,0.375,0.375,0.0,0.5,0.0625,0.3125,0.0,0.0,2010.4166666666706,35.0,201.65250000000003,300.0,221.2133333333331,0.5,0.0,0.0,0.25,44.093333333333284,105.51,244.0,122.63750000000003,0.4000000000000001,0.4000000000000001,0.5999999999999999,0.20000000000000004,50.850000000000016,52.74,103.15000000000003,177.46999999999994,0.8000000000000002,0.8000000000000002,0.5999999999999999,0.8000000000000002,37.635,116.85666666666701,240.03499999999994,146.46999999999997,0.20000000000000004,0.4000000000000001,0.20000000000000004,0.20000000000000004,2009.0,936.334637193744,51.0,127.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,0,0,0,0,0.5625,0.0625,0,0,0,0,0.0625,0.0625
2010,30402669,59.8125,5.75,3.625,0.0,0.0,1.0,2.4787499904632573,3.0887499973177928,16.221250236034404,41.125,0.0,0.0,0.0,0.0,12.0,46.5625,0.5625,0.9375,0.25,0.3125,0.375,0.375,0.0,0.625,0.0625,0.25,0.0,0.0,2010.9166666666706,23.475000000000005,56.833333333333286,113.78999999999998,180.97764953168598,0.5999999999999999,1.0,0.5999999999999999,1.0,29.83999999999999,14.0,162.413333333333,180.95921829464095,1.0,0.75,1.0,1.0,29.0,44.5,18.5,127.31999999999995,0.8000000000000002,0.5999999999999999,0.5999999999999999,0.5999999999999999,50.850000000000016,52.74,103.15000000000003,177.46999999999994,0.8000000000000002,0.8000000000000002,0.5999999999999999,0.8000000000000002,2009.0,917.1210475546018,52.0,136.0,52.0,213.0,24.530948105216606,893.1283433664416,115.0,0.0,0,0,0,0,0.25,0.0,0,0,0,0,0.25,0.0
