"ea_id","FS_year","FCS","HDDS","rCSI","rural","FS_month","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","lag1_clust_maize_price","lag1_clust_rice_price","lag1_clust_bean_mktthin","lag1_clust_maize_mktthin","lag1_clust_rice_mktthin","lag1_lhz_maize_price","lag1_lhz_rice_price","lag1_lhz_bean_mktthin","lag1_lhz_maize_mktthin","lag1_lhz_rice_mktthin","lag3_clust_maize_price","lag3_clust_rice_price","lag3_clust_bean_mktthin","lag3_clust_maize_mktthin","lag3_clust_rice_mktthin","lag3_lhz_maize_price","lag3_lhz_rice_price","lag3_lhz_bean_mktthin","lag3_lhz_maize_mktthin","lag3_lhz_rice_mktthin","lag6_clust_maize_price","lag6_clust_rice_price","lag6_clust_bean_mktthin","lag6_clust_maize_mktthin","lag6_clust_rice_mktthin","lag6_lhz_maize_price","lag6_lhz_rice_price","lag6_lhz_bean_mktthin","lag6_lhz_maize_mktthin","lag6_lhz_rice_mktthin","lag12_clust_maize_price","lag12_clust_rice_price","lag12_clust_bean_mktthin","lag12_clust_maize_mktthin","lag12_clust_rice_mktthin","lag12_lhz_maize_price","lag12_lhz_rice_price","lag12_lhz_bean_mktthin","lag12_lhz_maize_mktthin","lag12_lhz_rice_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"10103306",2013,50.4,5.2,5.4,0.1,3.5,0,0,0,0,0,0.1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.649089973118,37.50190996141,0.54,7.19,19.8,0.9,0.1,0,0,40.4,0.4,0.2,0.5,0.3,0.4,0.1,0,1,1.7,0.4,0.7,0.7,68766.2415,192291.5375,0,0,0,72781.7276477886,193958.152262134,0,0,0,62183.6165,174979.047,0,0,0,63458.5798075883,178110.611039442,0,0,0,50107.7125,164749.29,0,0,0,55520.2765516833,170202.925961013,0,0.0266613560225404,0,38076.5,180311.6,0,0,0,44622.3976050329,179878.113079756,0,0,0,698.516573506273,57,95,82.5,212,26.3789572658861,566.999669050325,160,213,0,0
"10103325",2011,32.2,4.5,5.8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0724496841431,37.3192481994629,0.390000004321337,6.29999995231629,19,1,0,0,0,51.2,0.6,0,0.5,0,0.2,0,0,0.6,0.7,0.7,0.5,0.5,30167,95278,0,0,0,36743.2900765198,134321.956213649,0,0,0,26407,86786,1,0,1,30608.2964820319,99926.3159292693,1,0,0.466772879549191,24857,63929,1,0,1,27599.3870804785,80116.1756955252,1,0,0.466772879549191,42000,95000,1,0,1,49998.4068067621,124327.491624794,1,0,0.466772879549191,690.606148519612,26,104,66,213,25.9912244762973,833.942464012729,134,213,0,0
"10103325",2013,41.9545454545455,4.36363636363636,4.27272727272727,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0724511372,37.3192514844,0.390909090909091,6.40909090909091,20,1,0,0,0,48,0.545454545454545,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.0909090909090909,0,0.636363636363636,0.727272727272727,0.636363636363636,0.545454545454545,0.545454545454545,60750,203000,0,0,0,69441.6020633482,209398.72544541,0,0,0,54417,180000,0,0,0,56949.8288221413,188798.247487438,0,0,0,32350,177000,0,0,0,42827.9129168584,187931.155969242,0,0,0,23077,175385,0,0,0,37433.0737638971,173744.260150373,0,0,0,714.476757184499,57,109,72,213,25.6367343607587,594.028280246525,155,213,0,0
"10119004",2011,55.3571428571429,5.71428571428571,3.42857142857143,0.857142857142857,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0119400024414,37.2691116333008,0.357142851821014,15.1571429116385,47,1,0,0,0,51.1428571428571,0.142857142857143,0,0.714285714285714,0.142857142857143,0.857142857142857,0,0,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.285714285714286,26932,105000,0,0,0,33677.8563008232,113887.296416554,0,0,0,24000,90000,1,0,0,27199.3627227049,105996.813613524,0.466772879549191,0,0,31866.6,104750,0,0,0,38869.6850637286,116614.30343003,0,0,0,24857,63929,1,0,1,27599.3870804785,80116.1756955252,1,0,0.466772879549191,688.262203529974,26,110,66,213,25.9912244762973,833.942464012729,134,213,0,0
"10119004",2013,42.6428571428571,4.85714285714286,6.14285714285714,0.857142857142857,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0119370026,37.2691084887,0.171428571428571,14.7428571428571,43.4285714285714,1,0,0,0,53,0.142857142857143,0,0.571428571428571,0,0.857142857142857,0,0,0.857142857142857,1.28571428571429,0.857142857142857,0.142857142857143,0.142857142857143,49333.33,164444.5,0,0,0,52354.952126645,156742.300858648,0,0,0,43139,134166.67,0,0,0,43909.1559268807,139202.642890487,0,0,0,59958.25,179166.8,0,0,0,68706.1075245557,191164.410210143,0,0.533227120450809,0,34250,176875,0,0,0,42981.594097382,183207.072055353,0,0,0,718.665978092452,57,116,72,213,25.6367343607587,594.028280246525,155,213,0,0
"10207004",2011,44.3333333333333,5.11111111111111,1.66666666666667,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4970102310181,35.6076316833496,22.855555428399,88.6333346896701,3.77777777777778,0,1,0,0,43.3333333333333,0.111111111111111,0,0.555555555555556,0.111111111111111,0.888888888888889,0,0,0,0,0.888888888888889,0.222222222222222,0.222222222222222,25042,99167,0,0,0,33290.814335681,103621.92302644,0,0,0,29000,110000,1,0,0,34798.5238350841,110000,0.171639452130847,0,0,30167,95278,0,0,0,30442.8440624404,101490.704109019,0,0,0,24269,63269,1,0,1,25511.5408218037,79518.1205070013,1,0,0.171639452130847,689.817081868649,26,136,69,213,26.1270142830209,964.571318442943,133,213,0,0
"10207004",2013,34.3846153846154,4.23076923076923,3.30769230769231,1,9.07692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4970123249,35.6076255042,22.7384615384615,87.7846153846154,5.69230769230769,0,1,0,0,41.9230769230769,0.153846153846154,0,0.692307692307692,0,0.615384615384615,0.0769230769230769,0,0.153846153846154,0.153846153846154,0.923076923076923,0.153846153846154,0.153846153846154,48842.9392307692,162884.673076923,0,0,0,40962.8593977654,133414.13128341,0,0,0,42788.5769230769,136762.833846154,0,0,0,48027.4635580227,145974.438902615,0,0,0,58368.5192307692,178429.6,0,0,0,72432.1219422915,190284.089384438,0,0,0,34900,177576.923076923,0,0,0,37123.8294708179,160659.251887749,0,0,0,714.600024968386,57,143,72,213,25.1683886323245,998.527878501753,147,213,0,0
"10209003",2011,42,4.88888888888889,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5699300765991,35.353458404541,13.3777778413561,35.0444441901313,6.44444444444444,0,1,0,0,42.1111111111111,0,0,0.888888888888889,0,0.555555555555556,0,0,0.666666666666667,1.11111111111111,0.888888888888889,0.555555555555556,0.555555555555556,24000,90000,1,0,0,24328.7362910432,90913.1563640088,0.963473745439647,0,0,27300,97000,1,0,0,27630.5626037712,97840.1038548881,0.963473745439647,0,0,36438,103958,0,0,0,36572.672300564,103851.489441702,0,0,0,20000,65625,1,0,1,20171.9656064701,66054.9505424299,1,0,0.963473745439647,691.474121835673,26,104,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10209003",2013,42.8888888888889,4.77777777777778,0.888888888888889,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5699281844,35.3534570885,13.4222222222222,35.0222222222222,6.66666666666667,0,1,0,0,44.1111111111111,0,0,0.555555555555556,0,0.555555555555556,0,0,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0.777777777777778,43139,134166.67,0,0,0,43241.8824054325,133892.723090797,0,0,0,39291.75,169583.2,0,0,0,40522.986120284,168103.886690306,0,0,0,60750,203000,0,0,0,61224.8413092846,203958.814182209,0,0,0,32385,176923,0,0,0,32845.7787012788,177357.11453545,0,0,0,714.341162622223,57,109,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10211311",2011,55.5,5.44444444444444,3.11111111111111,0.111111111111111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6055297851562,35.4889793395996,4.6888888279597,18.6111112700569,19.6666666666667,0,1,0,0,47.3333333333333,0.333333333333333,0,0.777777777777778,0,0.888888888888889,0.111111111111111,0.111111111111111,0.888888888888889,1.33333333333333,0.555555555555556,0.777777777777778,0.777777777777778,30167,95278,0,0,0,30257.2929012732,95659.4802026283,0,0,0,26407,86786,1,0,1,26572.500459413,87264.7496185225,1,0,0.963473745439647,24857,63929,1,0,1,25057.8944000819,64437.7376735166,1,0,0.963473745439647,42000,95000,1,0,1,41835.6318544784,95091.3156364009,1,0,0.963473745439647,653.755972499323,26,87,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10211311",2013,49.5,5.83333333333333,2,0.166666666666667,3.25,0,0,0,0,0,0,0,0,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.572928796525,35.4415396471417,10.2,22.7666666666667,20.8333333333333,0,1,0,0,46,0.25,0,1,0.0833333333333333,0.583333333333333,0,0,0.833333333333333,1.5,0.5,0.833333333333333,0.833333333333333,56658.3375,173291.633333333,0,0,0,57119.9883264835,173930.59167014,0,0,0,78100.6875,180789.941666667,0,0,0,77675.7314358645,181965.81920431,0,0,0,38041.6666666667,177213.541666667,0,0,0,38560.4747503197,177424.3919062,0,0,0,22936.4166666667,190895.166666667,0,0,0,23609.3642052684,191481.388701524,0,0,0,700.50220967803,57,95,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10213104005",2015,42,4.75,7.25,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.65871537708,36.0826374592,6.13262412178178,41.0797871895293,14.8014184397163,0,0.553191489361702,0,0,47.625,0.625,0,0.625,0,0.25,0,0,0.5,0.5,1,0.125,0.125,51117,169444,0,0,0,50012.2252839233,165990.463134365,0,0,0,51364,171818,0,0,0,58942.9398995169,170776.349912653,0,0,0,40500,163182,0,0,0,37224.9007253848,153513.815360506,0,0,0,50727,130000,0,0,0,46975.1121185051,122450.723845035,0,0,0,912.476554811001,5,166,61,213,25.1594503078725,378.93253681031,168,213,0,0
"10214004",2011,29.7222222222222,4.11111111111111,1.44444444444444,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7920598983765,35.7555389404297,15.2333332697551,17.788888613383,6.66666666666667,0,1,0,0,44.8888888888889,0.111111111111111,0,0.555555555555556,0.111111111111111,0.333333333333333,0.111111111111111,0,0.222222222222222,0.222222222222222,1,0.333333333333333,0.333333333333333,31866.6,104750,0,0,0,33249.0119057429,106670.016535754,0,0,0,36438,103958,0,0,0,37296.0728445242,103279.36142809,0,0,0,26938,105962,1,0,1,27262.6573415002,100264.554568267,1,0,0.767270722938901,23000,73000,1,0,1,26258.2098788553,78120.0440953442,1,0,0.767270722938901,681.467810997739,26,91,66.5,213,23.3582140645706,985.146455424706,115,213,0,0
"10214004",2013,34.375,4.16666666666667,6.66666666666667,1,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8130866322833,35.6642270687667,16.3916666666667,26.1583333333333,7.33333333333333,0,0.916666666666667,0,0,43.8333333333333,0.166666666666667,0,0.25,0,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.916666666666667,0.25,0.166666666666667,56658.3375,173291.633333333,0,0,0,59599.7741294977,177362.795668123,0,0,0,78100.6875,180789.941666667,0,0,0,75393.0538052949,188282.117706669,0,0,0,38041.6666666667,177213.541666667,0,0,0,41347.2842750237,178556.986933787,0,0,0,22936.4166666667,190895.166666667,0,0,0,27224.1432908147,194630.316410646,0,0,0,709.497547221978,57,90,51.5,213,22.694207175121,928.890419855189,124.5,213,0,0
"10310104002",2014,43.5,4.875,0.25,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29139745502,36.6808797635,22.9663636621562,46.7931817479567,22.1909090909091,0,0.281818181818182,0,0,43.25,0.25,0,0.375,0,0.625,0,0,0.625,1,1,0.75,0.75,37250,130000,0,0,0,38454.7610915082,125693.424576235,0,0,0,46808,130000,0,0,0,43797.1269645255,121188.081499566,0,0,0,55750,133750,0,0,0,55671.8254963062,129051.047061571,0,0,0,56500,135000,0,0,0,53789.1654040638,131376.039014416,0,0,0,1017.22160097957,56,156,105,213,22.2354723615499,478.869146842985,155,213,0,0
"10313001",2011,41.6111111111111,4.88888888888889,5.22222222222222,0.333333333333333,3.88888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3154497146606,34.7863006591797,2.04444443931182,102.077777279748,39.1111111111111,0,0.111111111111111,0,0,54.6666666666667,0.444444444444444,0,0.666666666666667,0,0.333333333333333,0.111111111111111,0,0.555555555555556,0.777777777777778,0.777777777777778,0.555555555555556,0.555555555555556,30120.6666666667,99274.8888888889,0,0,0,31451.9815666904,101729.588009287,0.0258588085623444,0.0258588085623444,0.0258588085623444,26465.3333333333,88809.7777777778,0.888888888888889,0,0.888888888888889,27679.4561129525,91639.9467985006,0.888888888888889,0,0.682018420390134,25317.3333333333,69048,1,0,0.888888888888889,26649.0619742941,71670.7037996272,0.974141191437656,0,0.682018420390134,40333.3333333333,93277.7777777778,1,0,1,39456.7197230699,94062.5926176449,1,0,0.767270722938901,628.845092359813,26,31,66.5,213,23.3582140645706,985.146455424706,115,213,0,0
"10313001",2013,49.625,5.16666666666667,8.33333333333333,0.333333333333333,2.83333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.158062142475,34.99634997375,1.81666666666667,86.6666666666667,35.8333333333333,0,0.25,0,0,49.5833333333333,0.416666666666667,0,0.583333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333,0.5,0.666666666666667,0.583333333333333,0.583333333333333,0.583333333333333,59253.7916666667,180803,0,0,0,62041.252279168,185735.289751075,0,0,0,75527.8333333333,180781.25,0,0,0,72979.6494482211,188285.954632751,0,0,0,33933.3333333333,176895.833333333,0,0,0,37740.3964239245,178015.84297919,0,0,0,22735.3333333333,189415.833333333,0,0,0,26985.2026617461,193812.089377017,0,0,0,661.63890535421,31,33,51.5,213,22.694207175121,928.890419855189,124.5,213,0,0
"10314002",2011,41.05,4.3,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1703195571899,34.9964714050293,7.19000000953674,88.15,8,0,1,0,0,44.6,0,0,0.3,0,0,0,0.1,0.2,0.2,0.9,0.4,0.4,24000,90000,1,0,0,24000,90000,1,0,0,27300,97000,1,0,0,27300,97000,1,0,0,36438,103958,0,0,0,36438,103958,0,0,0,20000,65625,1,0,1,20000,65625,1,0,1,786.897626173124,9,62,65,213,22.9221541853057,964.855001659708,115,213,0,0
"10314002",2013,37,4.33333333333333,0.75,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1703191963,34.9964716241,7.05833333333333,88.1083333333333,11.9166666666667,0,1,0,0,41.5833333333333,0.0833333333333333,0,0.25,0,0.166666666666667,0,0.0833333333333333,0.333333333333333,0.333333333333333,0.916666666666667,0.75,0.75,43139,134166.67,0,0,0,43139,134166.67,0,0,0,39291.75,169583.2,0,0,0,39291.75,169583.2,0,0,0,60750,203000,0,0,0,60750,203000,0,0,0,32385,176923,0,0,0,32385,176923,0,0,0,814.799466326833,11,58,30,213,21.8433340145806,935.185267186985,120,213,0,0
"10318003",2011,43.8,5.2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.108790397644,34.6421699523926,28.189999961853,118.790000152588,48.9,1,0,0,0,43.5,0.1,0,0.7,0.1,0.6,0,0,0.7,1.2,0.4,0.6,0.4,31403,100500,0,0,0,31374.5378485967,100379.749713084,0,0,0,28672.5,93339.5,1,0,0.5,28620.3309029092,93188.5884229599,1,0,0.5115138152926,27607,70893,1,0,0.5,27543.6740158907,70732.6355806047,1,0,0.5115138152926,39750,96250,1,0,0.5,39801.8121688167,96221.2154617685,1,0,0.5115138152926,819.858195434702,17,30,66.25,213,22.4757096506227,1094.89389890966,110.75,213,946.863943751442,265.090060792964
"10318003",2013,49.8461538461538,5.46153846153846,3.46153846153846,0.230769230769231,4.38461538461539,0,0,0,0,0,0,0,0,0.846153846153846,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7815535525546,34.6350833310154,26.2615384615385,108.292307692308,42.8461538461538,0.692307692307692,0.230769230769231,0,0,42.2307692307692,0.230769230769231,0,0.538461538461538,0.153846153846154,0.461538461538462,0,0,0.923076923076923,1.38461538461538,0.384615384615385,0.692307692307692,0.615384615384615,59922.8096153846,173035.551923077,0,0,0,59787.7268330536,172955.70596107,0,0,0,68061.9638461538,188502.676923077,0,0,0,68169.2540940086,188273.053007713,0,0,0,45978.9534615385,174273.223076923,0,0,0,45793.3425310722,174261.211156267,0,0,0,35194.1153846154,197161.923076923,0,0,0,35003.0985318768,196987.293926058,0,0,0,873.329616293743,9,34,40.75,213,21.9344320655058,1095.62943970297,117.75,213,840.911910271137,376.456586103895
