FS_year,ea_id,FCS,HDDS,rural,FS_month,region2,region3,region4,dist_road,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,head_age,female_head,Radio,Television,Bicycle,Motorcycle,Car,Cellphone,num_cell,floor_dirt_sand_dung,roof_not_natural,roof_iron,clust_cassava_price,clust_bean_mktthin,clust_maize_mktthin,clust_cassava_mktthin,lhz_cassava_price,lhz_bean_mktthin,lhz_maize_mktthin,lhz_cassava_mktthin,raincytot,day1rain,maxdaysnorain,FCS_3_category,FCS_binary_safe,FCS_binary_bad,FCS_20_bad,FCS_mid+low,FCS_low_percent
2010,1020011,49.666666666666664,5.666666666666667,0.0,1.0,0.0,0.0,0.0,2.3033333333333332,5.703333333333333,42.0,1.0,0.0,0.0,0.0,41.666666666666664,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,3.6666666666666665,0.0,1.0,1.0,975.0,1.0,1.0,0.0,1135.4858102469802,1.0,1.0,0.0,461.62666306055604,3.0,4.0,0,0,0,0,0.3333333333333333,0.0
2010,1020012,60.6,5.4,0.0,2.0,0.0,0.0,0.0,3.4299999999999997,3.886,10.0,1.0,0.0,0.0,0.0,37.0,0.4,0.4,0.2,0.0,0.0,0.0,0.6,1.6,0.4,1.0,1.0,663.0,1.0,1.0,0.0,965.3661141221561,1.0,1.0,0.0,474.01338701759204,3.0,16.0,0,0,0,0,0.0,0.0
2010,1020013,38.92857142857143,4.5,0.0,5.642857142857143,0.0,0.0,0.0,2.924842857142857,3.751807142857143,11.142857142857142,0.9285714285714286,0.07142857142857142,0.0,0.0,38.92857142857143,0.2857142857142857,0.7857142857142857,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.9285714285714286,1.7857142857142858,0.35714285714285715,0.8571428571428571,0.8571428571428571,645.5357142857143,1.0,1.0,0.0,880.5180930201783,1.0,1.0,0.0,532.33063253609,3.0,16.0,1,1,0,0,0.5714285714285714,0.14285714285714285
2010,1020014,56.6,5.4,0.0,10.4,0.0,0.0,0.0,1.9057600000000001,4.6292,24.8,0.0,0.8,0.0,0.0,47.2,0.0,0.6,1.0,0.0,0.0,0.0,1.0,1.8,0.0,1.0,1.0,860.0,1.0,1.0,0.0,848.281312213145,1.0,1.0,0.0997751098681712,460.891090135809,3.0,10.0,0,0,0,0,0.0,0.0
2010,1020015,46.5,5.5,0.0,12.0,0.0,0.0,0.0,3.05525,3.666725,7.5,1.0,0.0,0.0,0.0,41.0,0.0,0.5,0.5,0.0,0.0,0.25,1.0,3.5,0.25,1.0,1.0,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071695,472.27269648921,3.0,8.0,0,0,0,1,0.5,0.25
2010,1020017,56.875,5.5,0.0,3.5,0.0,0.0,0.0,5.12875,8.17625,52.0,1.0,0.0,0.0,0.0,44.875,0.5,0.625,0.375,0.0,0.0,0.0,0.75,1.875,0.0,1.0,1.0,743.8750124999999,1.0,1.0,0.0,945.6795320230021,1.0,1.0,0.0,474.10522494914807,3.0,11.0,0,0,0,0,0.375,0.0
2010,1020018,76.5,6.5,0.0,2.0,0.0,0.0,0.0,2.67,3.5849999999999995,16.5,1.0,0.0,0.0,0.0,38.75,0.0,1.0,0.5,0.0,0.0,0.5,1.0,2.25,0.25,1.0,1.0,663.0,1.0,1.0,0.0,965.3661141221561,1.0,1.0,0.0,478.82985639069,3.0,8.0,0,0,0,0,0.0,0.0
2010,1020019,45.0,5.0,0.0,4.0,0.0,0.0,0.0,4.22,5.43,32.0,1.0,0.0,0.0,0.0,56.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,700.0,1.0,1.0,0.0,951.3733180764141,1.0,1.0,0.0,502.409361013016,3.0,6.0,0,0,0,0,0.0,0.0
2010,1020020,55.0,5.8,0.0,10.4,0.0,0.0,0.0,2.4004000000000003,3.5696399999999997,2.0,0.0,1.0,0.0,0.0,42.8,0.0,0.6,0.8,0.2,0.0,0.0,1.0,2.2,0.0,1.0,1.0,860.0,1.0,1.0,0.0,996.6720881377787,1.0,1.0,0.17190337317657356,547.125266530913,3.0,12.0,0,0,0,0,0.2,0.0
2010,1020021,38.833333333333336,5.666666666666667,0.0,12.0,0.0,0.0,0.0,3.3447999999999998,3.393966666666666,28.333333333333332,0.0,1.0,0.0,0.0,39.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,2.0,0.0,1.0,1.0,900.0,1.0,1.0,0.0,1001.5660101877698,1.0,1.0,0.21487921647071695,459.287547229942,3.0,15.0,1,1,0,1,0.6666666666666666,0.3333333333333333
2010,1020022,63.0,6.0,0.0,5.0,0.0,0.0,0.0,2.675,4.5725,56.0,0.0,1.0,0.0,0.0,32.25,0.25,1.0,0.75,0.0,0.0,0.0,1.0,1.5,0.0,0.75,0.75,522.0,1.0,1.0,0.0,821.7669609138843,1.0,1.0,0.0,474.233752625829,3.0,11.0,0,0,0,0,0.25,0.0
2010,1020023,45.75,6.5,0.0,1.25,0.0,0.0,0.0,1.0375,5.2175,9.25,0.0,1.0,0.0,0.0,31.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.25,1.0,1.0,897.0,1.0,1.0,0.0,1140.9326795517413,1.0,1.0,0.0,457.608125975604,3.0,12.0,0,0,0,0,0.75,0.0
2010,1020024,47.5,5.0,0.0,2.0,0.0,0.0,0.0,0.94,6.529999999999999,14.0,1.0,0.0,0.0,0.0,67.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.5,0.0,1.0,1.0,663.0,1.0,1.0,0.0,965.3661141221561,1.0,1.0,0.0,477.175395952301,3.0,14.0,0,0,0,1,0.5,0.5
2010,1020025,47.05,5.1,0.0,6.6,0.0,0.0,0.0,1.0166,3.5024,6.2,0.8,0.2,0.0,0.0,54.3,0.1,0.9,0.7,0.1,0.1,0.0,0.9,2.4,0.2,1.0,1.0,682.083325,1.0,1.0,0.0,820.1317002974713,1.0,1.0,0.0,441.373311559183,3.0,11.0,0,0,0,0,0.5,0.0
2010,1020026,64.71428571428571,5.714285714285714,0.0,8.571428571428571,0.0,0.0,0.0,1.3317,4.603714285714285,38.714285714285715,0.0,1.0,0.0,0.0,52.714285714285715,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.8571428571428571,1.5714285714285714,0.14285714285714285,1.0,1.0,814.2857142857143,1.0,1.0,0.0,991.0790343663601,1.0,1.0,0.12278812369755254,416.13583272685594,3.0,9.0,0,0,0,0,0.2857142857142857,0.0
2010,1020027,74.66666666666667,6.0,0.0,9.666666666666666,0.0,0.0,0.0,0.8354333333333334,4.2914,22.0,0.0,1.0,0.0,0.0,43.666666666666664,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,1.0,783.3333333333334,1.0,1.0,0.0,952.6523734771343,1.0,1.0,0.14325281098047796,407.28925540092,3.0,5.0,0,0,0,0,0.0,0.0
2010,1020028,55.5,6.0,0.0,6.0,0.0,0.0,0.0,0.8,3.165,3.0,0.0,1.0,0.0,0.0,37.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,475.0,1.0,1.0,0.0,773.900576511127,1.0,1.0,0.0,417.616614427981,3.0,4.0,0,0,0,0,0.5,0.0
2010,1020029,51.2,5.6,0.0,2.0,0.0,0.0,0.0,0.5980000000000001,3.818,2.8,0.0,1.0,0.0,0.0,43.2,0.4,0.8,0.6,0.0,0.0,0.0,0.8,1.8,0.0,1.0,1.0,663.0,1.0,1.0,0.0,965.3661141221561,1.0,1.0,0.0,452.35672805551803,3.0,9.0,0,0,0,1,0.4,0.2
2010,1020030,30.0,4.5,0.0,2.0,0.0,0.0,0.0,0.6499999999999999,3.775,36.0,0.0,1.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,663.0,1.0,1.0,0.0,965.3661141221561,1.0,1.0,0.0,449.837307553518,3.0,6.0,1,1,0,1,1.0,0.5
2010,1020031,64.33333333333333,6.333333333333333,0.0,10.0,0.0,0.0,0.0,0.9965,5.983766666666667,41.333333333333336,0.0,1.0,0.0,0.0,62.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,4.333333333333333,0.0,1.0,1.0,600.0,1.0,1.0,0.0,783.0198265634891,1.0,1.0,0.0,437.85710173563695,3.0,7.0,0,0,0,0,0.0,0.0
2010,1020033,51.0,5.5,0.0,8.5,0.0,0.0,0.0,0.38055,4.747299999999999,18.0,0.0,1.0,0.0,0.0,31.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,725.0,1.0,1.0,0.0,928.1955551218165,1.0,1.0,0.10743960823535847,476.6619090585609,3.0,12.0,0,0,0,0,0.0,0.0
2010,1030003,37.5,4.5,1.0,7.666666666666667,0.0,0.0,0.0,7.883433333333333,50.585950000000004,60.0,0.0,0.0,0.0,0.0,45.5,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1100.0,1.0,1.0,0.0,797.6670638268442,1.0,1.0,0.0,392.725175293162,12.0,13.0,1,1,0,1,0.6666666666666666,0.3333333333333333
2010,1030005,48.0,5.0,1.0,2.7142857142857144,0.0,0.0,0.0,13.258571428571429,46.87428571428571,56.142857142857146,0.0,1.0,0.0,0.0,53.0,0.0,0.7142857142857143,0.0,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,1200.0,1.0,1.0,0.0,991.337994037973,1.0,1.0,0.0,395.19599682899803,12.0,13.0,0,0,0,0,0.42857142857142855,0.14285714285714285
2010,1040002,42.1,5.0,0.0,10.6,0.0,0.0,0.0,0.37544,0.5181799999999999,48.2,0.0,1.0,0.0,0.0,56.4,0.2,1.0,0.4,0.2,0.0,0.0,0.8,1.8,0.0,1.0,1.0,830.0,1.0,1.0,0.0,972.2178281613885,1.0,1.0,0.17190337317657356,377.69514440736395,16.0,11.0,0,0,0,1,0.4,0.4
2010,1040004,48.0,5.0,1.0,10.4,0.0,0.0,0.0,10.15468,8.270059999999999,60.0,0.0,1.0,0.0,0.0,48.2,0.2,0.8,0.4,0.6,0.2,0.0,0.8,1.6,0.8,0.6,0.6,860.0,1.0,1.0,0.0,864.0366250879202,1.0,1.0,0.177699287531504,394.574390913049,29.0,17.0,0,0,0,0,0.4,0.0
2010,1040006,36.0,5.0,1.0,4.25,0.0,0.0,0.0,21.110000000000003,18.05375,59.375,0.0,1.0,0.0,0.0,51.625,0.25,0.875,0.25,0.25,0.125,0.0,0.5,0.875,0.5,0.625,0.625,601.875,1.0,1.0,0.0,853.0484272536513,1.0,1.0,0.0,442.55452900926497,3.0,14.0,1,1,0,1,0.75,0.25
2010,1040008,56.625,6.25,1.0,9.375,0.0,0.0,0.0,0.258725,5.6713375,57.75,0.0,1.0,0.0,0.0,44.25,0.0,1.0,0.25,0.625,0.0,0.0,0.875,1.5,0.5,0.875,0.875,768.75,1.0,1.0,0.0,944.1525604622954,1.0,1.0,0.20597732353108628,460.21084739114497,3.0,9.0,0,0,0,0,0.25,0.125
2010,1040011,36.125,5.5,1.0,4.0,0.0,0.0,0.0,19.8875,23.9625,49.5,1.0,0.0,0.0,0.0,42.0,0.5,0.75,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,700.0,1.0,1.0,0.0,925.650236215014,1.0,1.0,0.0,470.99271558225195,3.0,35.0,1,1,0,1,0.75,0.25
2010,1040013,42.0,7.0,1.0,6.0,0.0,0.0,0.0,32.41,65.57,10.0,1.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1300.0,1.0,1.0,0.0,960.004095849521,1.0,1.0,0.0,470.99271558225195,3.0,35.0,1,1,0,0,1.0,0.0
2010,1050001,48.416666666666664,5.0,0.0,5.0,0.0,0.0,0.0,0.7933333333333333,2.3949999999999996,37.166666666666664,0.0,1.0,0.0,0.0,38.166666666666664,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.5,1.0,2.0,0.0,1.0,1.0,581.5,1.0,1.0,0.0,855.9206897647031,1.0,1.0,0.0,461.649710932953,3.0,16.0,0,0,0,0,0.16666666666666666,0.16666666666666666
2010,1050003,44.0,6.0,0.0,7.0,0.0,0.0,0.0,0.135,26.745,38.0,1.0,0.0,0.0,0.0,49.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,1.0,1.0,566.6667,1.0,1.0,0.0,854.9841962920682,1.0,1.0,0.0,477.123579901333,3.0,19.0,0,0,0,1,0.5,0.5
2010,1050004,28.333333333333332,3.6666666666666665,1.0,9.833333333333334,0.0,0.0,0.0,6.596,28.83093333333333,16.333333333333332,0.0,1.0,0.0,0.0,61.333333333333336,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,812.5,1.0,1.0,0.0,808.7881969805406,1.0,1.0,0.0,469.36866444414096,3.0,19.0,1,1,0,1,1.0,0.3333333333333333
2010,1050008,37.3125,4.875,0.875,4.125,0.0,0.0,0.0,6.7442874999999995,11.763924999999999,56.75,0.0,1.0,0.0,0.0,63.5,0.5,0.75,0.25,0.5,0.0,0.0,0.75,1.25,0.375,1.0,1.0,941.7291749999999,1.0,1.0,0.0625,987.9024298871705,1.0,1.0,0.04119546470621725,434.8773966094419,3.0,10.0,1,1,0,1,0.75,0.25
2010,1050012,40.55555555555556,5.0,1.0,8.88888888888889,0.0,0.0,0.0,0.3374555555555555,18.458877777777776,47.44444444444444,0.0,1.0,0.0,0.0,55.22222222222222,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.0,0.0,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778,1244.4444444444443,1.0,1.0,0.5555555555555556,928.40719150672,1.0,1.0,0.24680456601597778,376.07681586109095,12.0,12.0,1,1,0,1,0.5555555555555556,0.2222222222222222
2010,1050015,47.1875,4.625,1.0,5.0,0.0,0.0,0.0,9.56875,31.457499999999996,54.625,0.0,1.0,0.0,0.0,46.0,0.125,0.75,0.125,0.25,0.25,0.0,0.625,0.625,1.0,1.0,1.0,893.75,1.0,1.0,0.0,805.7904583130544,1.0,1.0,0.0,346.4277458950929,13.0,15.0,0,0,0,0,0.25,0.0
2010,1050019,32.0,4.25,1.0,6.0,0.0,0.0,0.0,9.6225,28.2075,42.5,0.0,1.0,0.0,0.0,59.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.75,0.75,800.0,1.0,1.0,0.0,960.004095849521,1.0,1.0,0.0,377.076122760334,13.0,10.0,1,1,0,1,1.0,0.25
2010,1050023,42.82142857142857,5.642857142857143,1.0,8.0,0.0,0.0,0.0,9.339635714285714,9.2525,63.357142857142854,1.0,0.0,0.0,0.0,43.857142857142854,0.14285714285714285,0.9285714285714286,0.07142857142857142,0.7142857142857143,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.5,1.0,1.0,857.1428571428571,1.0,1.0,0.0,629.3358988971491,1.0,1.0,0.0,393.1187872916461,12.0,16.0,0,0,0,0,0.5714285714285714,0.14285714285714285
2010,1050026,50.0,5.0,1.0,3.875,0.0,0.0,0.0,1.4375,12.02,67.5,0.0,1.0,0.0,0.0,62.5,0.25,0.875,0.125,0.5,0.0,0.0,0.5,1.0,0.625,0.875,0.875,626.8750125,1.0,1.0,0.0,885.1942215591138,1.0,1.0,0.0,347.0685784771309,29.0,13.0,0,0,0,1,0.375,0.25
2010,1050030,46.125,4.875,1.0,8.375,0.0,0.0,0.0,17.321625,38.046862499999996,57.75,0.5,0.5,0.0,0.0,47.0,0.0,0.625,0.0,0.625,0.0,0.0,0.375,0.375,0.875,1.0,1.0,637.5,1.0,1.0,0.0,844.4344772545089,1.0,1.0,0.0,425.608596754195,15.0,12.0,0,0,0,0,0.5,0.0
2010,1050033,38.1875,4.375,1.0,5.0,0.0,0.0,0.0,4.952500000000001,14.78,42.75,0.0,1.0,0.0,0.0,56.25,0.625,0.75,0.125,0.5,0.0,0.0,0.5,0.625,0.5,1.0,1.0,581.5,1.0,1.0,0.0,805.7904583130544,1.0,1.0,0.0,428.776318324481,12.0,14.0,1,1,0,0,0.875,0.125
2010,1060003,43.083333333333336,5.0,1.0,7.333333333333333,0.0,0.0,0.0,7.626433333333334,43.466350000000006,57.0,0.0,1.0,0.0,0.0,37.666666666666664,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,916.6666666666666,1.0,1.0,0.16666666666666666,984.8326549172019,1.0,1.0,0.18624615894196137,408.812593051239,16.0,15.0,0,0,0,0,0.3333333333333333,0.0
2010,1060005,48.785714285714285,5.142857142857143,1.0,7.0,0.0,0.0,0.0,7.419771428571429,45.17827142857143,45.57142857142857,0.8571428571428571,0.14285714285714285,0.0,0.0,46.142857142857146,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.7142857142857143,877.6785714285714,1.0,1.0,0.0,790.6487104168173,1.0,1.0,0.0,393.571075487524,16.0,13.0,0,0,0,1,0.2857142857142857,0.2857142857142857
2010,1060007,53.125,5.25,1.0,6.0,0.0,0.0,0.0,3.165,28.1525,51.25,0.0,1.0,0.0,0.0,55.0,0.75,0.75,0.0,0.5,0.25,0.0,0.75,0.75,1.0,1.0,1.0,475.0,1.0,1.0,0.0,773.2198858201871,1.0,1.0,0.0,432.404100771993,12.0,15.0,0,0,0,0,0.25,0.0
2010,1060009,31.625,4.5,1.0,8.375,0.0,0.0,0.0,2.8426625000000003,7.2511125,49.125,0.0,1.0,0.0,0.0,51.5,0.125,0.875,0.0,0.25,0.0,0.0,0.5,0.5,0.625,1.0,1.0,637.5,1.0,1.0,0.0,839.3683044066083,1.0,1.0,0.0,424.320752952538,12.0,17.0,1,1,0,1,0.875,0.375
2010,1070001,58.5625,5.5,0.0,8.25,0.0,0.0,0.0,0.20432500000000003,7.721725,37.75,0.125,0.875,0.0,0.0,38.25,0.0,0.875,0.5,0.25,0.25,0.25,1.0,2.625,0.0,0.875,0.875,1075.0,1.0,1.0,0.0,801.2492780124338,1.0,1.0,0.0,408.7499315419281,12.0,14.0,0,0,0,0,0.0,0.0
2010,1070002,58.0,5.4,0.0,2.2,0.0,0.0,0.0,0.5740000000000001,2.7800000000000002,47.4,0.0,1.0,0.0,0.0,39.0,0.0,0.8,0.6,0.8,0.8,0.0,1.0,2.2,0.0,1.0,1.0,893.3333399999999,1.0,1.0,0.0,1014.2231498389331,1.0,1.0,0.0,431.99363604029196,12.0,13.0,0,0,0,1,0.4,0.2
2010,1070004,39.55555555555556,4.888888888888889,1.0,3.6666666666666665,0.0,0.0,0.0,10.27111111111111,15.115555555555554,60.55555555555556,0.0,0.0,0.0,0.0,50.22222222222222,0.2222222222222222,0.7777777777777778,0.0,0.6666666666666666,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.8888888888888888,1.0,1.0,793.5185333333333,1.0,1.0,0.0,948.958075888047,1.0,1.0,0.0,501.13701918125196,3.0,24.0,1,1,0,1,0.6666666666666666,0.2222222222222222
2010,1070008,45.25,4.5,1.0,6.5,0.0,0.0,0.0,10.8501375,52.42252500000001,76.25,1.0,0.0,0.0,0.0,46.375,0.125,0.5,0.0,0.125,0.0,0.0,0.375,0.375,1.0,0.25,0.25,1375.0,1.0,1.0,0.5,1040.76575280191,1.0,1.0,0.22212410941438,441.6428051533799,29.0,10.0,0,0,0,1,0.5,0.25
2010,1070012,36.6,4.0,1.0,4.4,0.0,0.0,0.0,0.368,3.928,58.8,0.0,1.0,0.0,0.0,40.4,0.4,0.8,0.0,0.2,0.0,0.0,0.4,0.4,0.6,1.0,1.0,1190.0,1.0,1.0,0.0,819.4099385852005,1.0,1.0,0.0,430.96993775863,12.0,9.0,1,1,0,1,0.8,0.4
2010,1070016,35.0,4.6,1.0,6.0,0.0,0.0,0.0,19.990000000000002,39.326,60.0,1.0,0.0,0.0,0.0,43.2,0.2,0.6,0.0,0.6,0.2,0.0,0.4,0.4,0.6,0.8,0.8,1300.0,1.0,1.0,0.0,773.2198858201871,1.0,1.0,0.0,405.031431695643,29.0,14.0,1,1,0,0,1.0,0.0
2010,1070020,40.95454545454545,4.7272727272727275,1.0,8.090909090909092,0.0,0.0,0.0,0.38572727272727275,29.36681818181818,60.0,1.0,0.0,0.0,0.0,51.18181818181818,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,849.4318181818181,1.0,1.0,0.0,850.9006555785668,1.0,1.0,0.0,405.2316575265709,29.0,15.0,1,1,0,1,0.6363636363636364,0.45454545454545453
2010,1070023,50.333333333333336,5.666666666666667,1.0,8.0,0.0,0.0,0.0,13.383333333333333,37.376666666666665,60.0,1.0,0.0,0.0,0.0,54.666666666666664,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.6666666666666667,0.0,1.0,1.0,1175.0,1.0,1.0,0.0,820.607787276883,1.0,1.0,0.0,405.022550504282,12.0,20.0,0,0,0,0,0.3333333333333333,0.0
2010,1070027,45.166666666666664,4.666666666666667,1.0,4.0,0.0,0.0,0.0,3.8366666666666664,9.563333333333334,60.0,0.0,1.0,0.0,0.0,54.333333333333336,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,700.0,1.0,1.0,0.0,925.650236215014,1.0,1.0,0.0,470.99271558225195,3.0,35.0,0,0,0,1,0.3333333333333333,0.3333333333333333
2010,1070031,46.333333333333336,5.0,1.0,4.0,0.0,0.0,0.0,0.14333333333333334,27.543333333333333,55.0,0.0,1.0,0.0,0.0,43.333333333333336,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.0,608.6666666666666,1.0,1.0,0.0,828.4895920999646,1.0,1.0,0.0,470.99271558225195,3.0,35.0,0,0,0,0,0.3333333333333333,0.0
2010,1080002,51.0625,5.125,0.0,8.375,0.0,0.0,0.0,1.3354500000000002,1.2472999999999999,58.5,0.0,1.0,0.0,0.0,52.875,0.125,0.875,0.25,0.0,0.125,0.0,0.75,1.5,0.25,1.0,1.0,707.8125,1.0,1.0,0.0,686.2344563490647,1.0,1.0,0.0,348.751691347752,29.0,16.0,0,0,0,0,0.375,0.125
