FS_year,ea_id,FCS,HDDS,rCSI,rural,FS_month,region2,region3,region4,region5,region6,region7,region8,region9,region10,region11,region12,region13,region14,region15,region16,region17,region18,region19,region20,region21,region51,region52,region53,region54,region55,dist_road,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,head_age,female_head,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,Cellphone,num_cell,floor_dirt_sand_dung,roof_not_natural,roof_iron,lag1_clust_maize_price,lag1_clust_rice_price,lag1_clust_bean_mktthin,lag1_clust_maize_mktthin,lag1_clust_rice_mktthin,lag1_lhz_maize_price,lag1_lhz_rice_price,lag1_lhz_bean_mktthin,lag1_lhz_maize_mktthin,lag1_lhz_rice_mktthin,lag3_clust_maize_price,lag3_clust_rice_price,lag3_clust_bean_mktthin,lag3_clust_maize_mktthin,lag3_clust_rice_mktthin,lag3_lhz_maize_price,lag3_lhz_rice_price,lag3_lhz_bean_mktthin,lag3_lhz_maize_mktthin,lag3_lhz_rice_mktthin,lag6_clust_maize_price,lag6_clust_rice_price,lag6_clust_bean_mktthin,lag6_clust_maize_mktthin,lag6_clust_rice_mktthin,lag6_lhz_maize_price,lag6_lhz_rice_price,lag6_lhz_bean_mktthin,lag6_lhz_maize_mktthin,lag6_lhz_rice_mktthin,lag12_clust_maize_price,lag12_clust_rice_price,lag12_clust_bean_mktthin,lag12_clust_maize_mktthin,lag12_clust_rice_mktthin,lag12_lhz_maize_price,lag12_lhz_rice_price,lag12_lhz_bean_mktthin,lag12_lhz_maize_mktthin,lag12_lhz_rice_mktthin,raincytot,day1rain,maxdaysnorain,FCS_3_category,FCS_binary_safe,FCS_binary_bad,FCS_20_bad,FCS_mid+low,FCS_low_percent,rCSI_3_category,rCSI_binary_safe,rCSI_binary_bad,rCSI_20_bad,rCSI_mid+low,rCSI_low_percent
2010,4115002,47.1875,5.25,2.125,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.812500476837165,41.03750038146974,24.375,0.0,0.875,0.0,0.0,55.375,0.125,0.0,0.875,0.0,0.25,0.0,0.0,0.625,1.125,0.875,0.5,0.5,26946.5,87857.0,1.0,0.0,0.0,26987.299951340097,88013.8588897508,1.0,0.0,0.0,29208.5,92850.0,1.0,0.0,0.0,29193.618408789196,93009.54306716961,1.0,0.0,0.0,34000.0,106000.0,1.0,0.0,0.0,34064.59020721389,106080.73824332598,1.0,0.0,0.0,45500.0,115000.0,1.0,0.0,0.0,45395.47844614621,114828.86012230601,1.0,0.0,0.0,770.630450695052,25.0,59.0,0,0,0,0,0.625,0.0,0,0,0,0,0.25,0.0
2010,4127004,51.916666666666664,5.5,1.3333333333333333,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.800000031789152,54.016666412353494,1.6666666666666667,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,27140.666666666697,101179.33333333301,1.0,0.0,0.0,27312.1902292395,101778.51157422301,1.0,0.0,0.0,24260.6666666667,91859.0,1.0,0.0,0.0,24471.6093687203,92518.2180210307,1.0,0.0,0.0,33166.66666666669,107333.33333333301,1.0,0.0,0.0,33354.3900211587,107234.93730820401,1.0,0.0,0.0,44000.0,112666.66666666699,1.0,0.0,0.0,43752.033582662996,113077.20560936199,1.0,0.0,0.0,776.9322717605452,24.0,81.0,0,0,0,0,0.3333333333333333,0.0,0,0,0,0,0.16666666666666666,0.0
2010,4212002,49.75,5.75,0.25,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.774999976158137,13.975000143051163,51.5,0.0,0.0,0.0,0.0,37.375,0.25,0.0,0.625,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.75,0.75,30060.5,91192.0,1.0,0.0,0.0,29995.9648748941,91417.6560703722,1.0,0.0,0.0,25673.0,90096.5,1.0,0.0,0.0,25758.236259293506,90227.09156970492,1.0,0.0,0.0,30250.0,103500.0,1.0,0.0,0.0,30342.154283223907,103622.92750748199,1.0,0.0,0.0,44500.0,120000.0,1.0,0.0,0.0,44476.817586562705,119757.093503773,1.0,0.0,0.0,787.835576801323,25.0,33.0,0,0,0,0,0.125,0.125,0,0,0,0,0.0,0.0
2010,4334001,46.44444444444444,5.666666666666667,2.888888888888889,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911111107303037,24.97777769300672,63.666666666666664,1.0,0.0,0.0,0.0,43.55555555555556,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.0,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,30899.333333333307,93038.33333333328,1.0,0.0,0.0,30852.214382887203,93208.4670839918,1.0,0.0,0.0,27141.0,92051.66666666672,1.0,0.0,0.0,27201.475814369598,92149.0808107651,1.0,0.0,0.0,27833.333333333307,112333.33333333301,1.0,0.0,0.0,27902.5466092388,112418.87442979902,1.0,0.0,0.0,46333.33333333331,123333.333333333,1.0,0.0,0.0,46313.0924912944,123165.41329449801,1.0,0.0,0.0,784.888100063674,25.0,39.0,0,0,0,0,0.4444444444444444,0.0,0,0,0,0,0.2222222222222222,0.1111111111111111
2010,4502005,35.07142857142857,5.571428571428571,5.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.757142475673113,41.18571417672291,29.571428571428573,0.0,1.0,0.0,0.0,42.857142857142854,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,28333.333333333307,81190.3333333333,1.0,0.0,0.0,26144.0182722242,74741.59777794451,1.0,3.88182355624637e-05,0.0,27201.333333333307,79201.3333333333,1.0,0.0,0.0,27231.0676111198,76217.86175840821,1.0,3.88182355624637e-05,0.0,33333.33333333331,96666.66666666672,1.0,0.0,0.0,31957.673391024404,95170.75582086931,1.0,3.88182355624637e-05,0.0,41200.0,101666.66666666699,1.0,0.0,0.0,39030.3858038804,100280.32214372199,1.0,3.88182355624637e-05,0.0,1089.5641949560797,25.0,25.0,1,1,0,0,0.8571428571428572,0.14285714285714285,1,1,0,0,0.2857142857142857,0.14285714285714285
2010,4619002,55.9375,5.625,2.625,0.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.32499980926511,68.27499961853027,48.875,0.125,0.25,0.0,0.0,53.875,0.375,0.0,0.75,0.0,0.625,0.0,0.0,0.625,0.875,0.875,0.875,0.875,26946.5,87857.0,1.0,0.0,0.0,27792.7344937443,88786.179639167,1.0,0.0,0.0,29208.5,92850.0,1.0,0.0,0.0,29566.893798219906,93656.00245199891,1.0,0.0,0.0,34000.0,106000.0,1.0,0.0,0.0,34259.9966404065,106259.99664040598,1.0,0.0,0.0,45500.0,115000.0,1.0,0.0,0.0,44882.572312727694,114211.00020030802,1.0,0.0,0.0,771.0779349061369,25.0,41.0,0,0,0,0,0.375,0.0,0,0,0,0,0.125,0.125
2010,4711002,48.5,5.2727272727272725,3.5454545454545454,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.52727300470525,114.86363775079911,33.27272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,52.45454545454545,0.09090909090909091,0.0,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,0.8181818181818182,1.0,0.36363636363636365,0.36363636363636365,30407.0,94529.0,1.0,0.0,0.0,28009.1862943557,92046.06092997523,1.0,0.0,0.0,31583.0,95625.0,1.0,0.0,0.0,30614.922625426298,93313.99525948892,1.0,0.0,0.0,35000.0,107000.0,1.0,0.0,0.0,34259.9985776398,106259.99857763901,1.0,0.0,0.0,41500.0,105000.0,1.0,0.0,0.0,43172.50172213441,106882.14007800198,1.0,0.0,0.0,963.4327413644497,24.0,48.0,0,0,0,0,0.4545454545454546,0.09090909090909091,0,0,0,0,0.09090909090909091,0.09090909090909091
2010,5509333,65.14285714285714,6.0,7.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514285717691694,2.0428571019853874,22.0,0.0,1.0,0.0,0.0,47.285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857143,1.2857142857142858,0.2857142857142857,1.0,0.8571428571428571,32100.0,95700.0,1.0,0.0,0.0,32074.239463993497,95658.01986724869,1.0,0.0,0.0,30407.0,94529.0,1.0,0.0,0.0,30392.30377322391,94482.79323115581,1.0,0.0,0.0,34038.0,104231.0,1.0,0.0,0.0,34015.25122048711,104217.54409532799,1.0,0.0,0.0,45500.0,105000.0,1.0,0.0,0.0,45466.6067125842,104984.09843456399,1.0,0.0,0.0,947.1676049605968,25.0,50.0,0,0,0,0,0.14285714285714285,0.0,1,1,0,0,0.42857142857142855,0.14285714285714285
2010,6112001,51.90909090909091,5.636363636363637,9.545454545454545,0.45454545454545453,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727272804487837,64.1454551003196,64.18181818181819,0.0,1.0,0.0,0.0,50.45454545454545,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.7272727272727273,1.9090909090909092,0.5454545454545454,1.0,1.0,28838.0,91747.66666666673,1.0,0.0,0.0,28916.99169939811,92029.2962192339,1.0,0.0,0.0,29187.66666666669,97233.33333333327,1.0,0.0,0.0,29059.722123825286,96400.59812677394,1.0,0.0,0.0,36000.0,108500.0,1.0,0.0,0.0,34956.69499664039,107645.01351924302,1.0,0.0,0.0,42833.33333333331,111666.66666666699,1.0,0.0,0.0,42530.14431919589,111356.16326554902,1.0,0.0,0.0,820.2989618044041,24.0,57.0,0,0,0,0,0.4545454545454546,0.09090909090909091,1,1,0,1,0.45454545454545453,0.2727272727272727
2010,6313001,43.6875,5.125,8.375,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.350000143051147,41.17500019073486,54.375,0.0,1.0,0.0,0.0,61.25,0.5,0.0,0.625,0.0,0.5,0.0,0.0,0.625,1.0,0.625,0.75,0.75,29964.0,87857.0,1.0,0.0,0.0,29974.0963987771,88009.2374183837,1.0,0.0,0.0,29438.0,96325.0,1.0,0.0,0.0,29486.9423455871,96309.0143850198,1.0,0.0,0.0,35000.0,107000.0,1.0,0.0,0.0,34999.9961255335,106999.99612553397,1.0,0.0,0.0,45000.0,120000.0,1.0,0.0,0.0,44920.1411811866,119657.72024461102,1.0,0.0,0.0,1024.7912507718402,25.0,65.0,0,0,0,0,0.625,0.0,1,1,0,0,0.375,0.125
