"ea_id","FS_year","FNID","FCS","HDDS","rural","FS_month","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
"1050008",2011,"UG2011L140",40.5,5,1,4.25,0,0,0,-0.23658812046051,31.6958050727844,6.9423125,14.4454875,62.5,0.125,0.875,0,0,55.625,0,0.605807926406824,0.875,1.875,0.25,1,1,882.8125,0.625,0.625,0,922.947402538415,0.625,0.625,0,1822.77531804171,3,54,3,488,22.9908989077709,1732.87144601946,26,0,0
"1050012",2010,"UG2011L135",-Inf,5,1,8.88888888888889,0,0,0,-0.344247996807098,31.5716656578912,0.337455555555556,18.4588777777778,47.4444444444444,0,1,0,0,55.2222222222222,0.111111111111111,0.294173566235712,0.444444444444444,0.777777777777778,0.444444444444444,0.777777777777778,0.777777777777778,1066.66666666667,1,1,0,848.955185718653,1,1,0,376.076815861091,12,12,3,123,24.2373597945291,413.997727220818,5,0,0
"1050012",2011,"UG2011L135",-Inf,5.5,1,6,0,0,0,-0.344247996807098,31.5716648101807,0.265875,18.125125,36,0,1,0,0,57,0,0.852147406522175,0.5,1.25,0.5,1,0.5,1200,0,0,0,1020.07441344929,0.0449344939804343,0,0,1859.27683280066,17,64,3,488,22.8339092457342,1648.74659454572,29,0,0
"1050015",2010,"UG2011L135",45.9375,4.625,1,5,0,0,0,-0.471199989318848,31.3637866973877,9.56875,31.4575,54.625,0,1,0,0,46,0.125,-0.272771625105875,0.625,0.625,1,1,1,1008.33335,1,1,0,934.125104535573,1,1,0,346.427745895093,13,15,3,123,24.2373597945291,413.997727220818,5,0,0
"1050015",2011,"UG2011L135",46,4.6,1,3,0,0,0,-0.467626920342445,31.3643068313599,8.85929,31.25563,54.5,0,1,0,0,45.2,0,0.56923804919849,0.7,0.9,0.7,1,1,900,1,1,0,704.751415525451,1,1,0,1698.83111927095,3,67,3,488,22.8339092457342,1648.74659454572,29,0,0
"1050019",2010,"UG2011L138",32,4.25,1,6,0,0,0,-0.522386014461517,31.3553428649902,9.6225,28.2075,42.5,0,1,0,0,59,0.75,0.89036395880082,0,0,1,0.75,0.75,800,1,1,0,967.214808644114,1,1,0,377.076122760334,13,10,3,123,23.8502222565132,346.952918847312,8,0,0
"1050019",2011,"UG2011L138",-Inf,4.44444444444444,1,3.66666666666667,0,0,0,-0.522386312484741,31.3553428649902,9.61045555555556,27.5478666666667,41.8888888888889,0,1,0,0,51.5555555555556,0,-0.0717121793276523,0.555555555555556,0.666666666666667,1,0.888888888888889,0.888888888888889,1429.77777777778,0.555555555555556,0.555555555555556,0.555555555555556,1181.22310344902,0.557843536592502,0.555555555555556,0.501443187322806,1779.66389363456,3,66,3,488,22.6065022013227,1442.23432065185,45,0,0
"1050023",2010,"UG2011L134",42.6071428571429,5.64285714285714,1,8,0,0,0,-0.576782286167145,31.6916370391846,9.33963571428571,9.2525,63.3571428571429,1,0,0,0,43.8571428571429,0.142857142857143,0.0909913461209984,0.571428571428571,0.571428571428571,0.5,1,1,875,1,1,0,635.240580739416,1,1,0,393.118787291646,12,16,3,123,24.8371707078887,484.322548381197,22,0,0
"1050026",2010,"UG2011L135",50,5,1,3.875,0,0,0,-0.291444003582001,31.7913436889648,1.4375,12.02,67.5,0,1,0,0,62.5,0.25,-0.0697405011425681,0.5,1,0.625,0.875,0.875,787.5,1,1,0,998.546560042156,1,1,0,347.068578477131,29,13,3,123,24.2373597945291,413.997727220818,5,0,0
"1050026",2010,"UG2011L140",50,5,1,3.875,0,0,0,-0.291444003582001,31.7913436889648,1.4375,12.02,67.5,0,1,0,0,62.5,0.25,-0.0697405011425681,0.5,1,0.625,0.875,0.875,787.5,1,1,0,998.546560042156,1,1,0,347.068578477131,29,13,3,123,24.6040531313516,418.717351084538,6,0,0
"1050026",2011,"UG2011L135",45.5,4.77777777777778,1,4.66666666666667,0,0,0,-0.295117093457116,31.7842432657877,1.079,9.9159,64.4444444444444,0,1,0,0,58.7777777777778,0,-0.241401310377805,0.444444444444444,0.555555555555556,0.666666666666667,0.777777777777778,0.777777777777778,722.222222222222,0.555555555555556,0.555555555555556,0,942.276018831642,0.555555555555556,0.555555555555556,0,2003.24483546197,5,73,3,488,22.8339092457342,1648.74659454572,29,0,0
"1050026",2011,"UG2011L140",45.5,4.77777777777778,1,4.66666666666667,0,0,0,-0.295117093457116,31.7842432657877,1.079,9.9159,64.4444444444444,0,1,0,0,58.7777777777778,0,-0.241401310377805,0.444444444444444,0.555555555555556,0.666666666666667,0.777777777777778,0.777777777777778,722.222222222222,0.555555555555556,0.555555555555556,0,942.276018831642,0.555555555555556,0.555555555555556,0,2003.24483546197,5,73,3,488,22.9908989077709,1732.87144601946,26,0,0
"1050030",2010,"UG2011L135",45.875,4.875,1,8.375,0,0,0,0.000976747513050213,31.7997989654541,17.321625,38.0468625,57.75,0.5,0.5,0,0,47,0,-0.210888424572937,0.375,0.375,0.875,1,1,623.4375,1,1,0,819.777049630997,1,1,0,425.608596754195,15,12,3,123,24.2373597945291,413.997727220818,5,0,0
"1050030",2010,"UG2011L140",45.875,4.875,1,8.375,0,0,0,0.000976747513050213,31.7997989654541,17.321625,38.0468625,57.75,0.5,0.5,0,0,47,0,-0.210888424572937,0.375,0.375,0.875,1,1,623.4375,1,1,0,819.777049630997,1,1,0,425.608596754195,15,12,3,123,24.6040531313516,418.717351084538,6,0,0
"1050030",2011,"UG2011L135",-Inf,4,1,5,0,0,0,-0.0779238315299152,31.7868885993958,13.237675,29.52645,51.25,0.5,0.5,0,0,47.25,0,-0.248343136375842,0.75,1,0.75,1,1,750,0,0,0,963.168348841732,0.0327405701665489,0,0,1862.26502453967,3,57,3,488,22.8339092457342,1648.74659454572,29,0,0
"1050030",2011,"UG2011L140",-Inf,4,1,5,0,0,0,-0.0779238315299152,31.7868885993958,13.237675,29.52645,51.25,0.5,0.5,0,0,47.25,0,-0.248343136375842,0.75,1,0.75,1,1,750,0,0,0,963.168348841732,0.0327405701665489,0,0,1862.26502453967,3,57,3,488,22.9908989077709,1732.87144601946,26,0,0
"1050033",2010,"UG2011L135",38.0625,4.375,1,5,0,0,0,-0.19768300652504,31.8102912902832,4.9525,14.78,42.75,0,1,0,0,56.25,0.625,0.0625844199286796,0.5,0.625,0.5,1,1,770.83335,1,1,0,934.125104535573,1,1,0,428.776318324481,12,14,3,123,24.2373597945291,413.997727220818,5,0,0
"1050033",2011,"UG2011L135",42.2222222222222,4.55555555555556,1,7.33333333333333,0,0,0,-0.205955925914976,31.8036329481337,4.43111111111111,13.9343777777778,42.3333333333333,0,1,0,0,48.1111111111111,0,-0.246954771176234,0.666666666666667,0.777777777777778,0.555555555555556,1,1,838.666666666667,0.333333333333333,0.333333333333333,0,935.356468462648,0.333333333333333,0.333333333333333,0,1926.39220387501,3,69,3,488,22.8339092457342,1648.74659454572,29,0,0
"10510001",2012,"UG2011L140",59.2,6.2,0,6.8,0,0,0,-0.343147128820419,31.7253131866455,0.51842,1.42428,30.6,0,1,0,0,44.2,0.2,2.6740432301394,1,3.2,0,1,1,1210,0,0,0,1248.6667257868,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10510003",2012,"UG2011L140",61.375,6,0,4,0,0,0,-0.142147570848465,31.8796768188477,0.23125,26.408275,41.5,1,0,0,0,48.25,0.75,0.82640729652108,0.75,1.25,0,1,1,1100,0,0,0,1196.58257590118,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10530004",2011,"UG2011L135",43.5,5,1,12,0,0,0,-0.0795709863305092,31.6357078552246,6.66588,28.98058,11.4,0,1,0,0,51.6,0.6,-0.268000191264789,0.4,0.6,0.8,1,1,1123,0,0,0,1163.74888956171,0.0224695678448138,0.0224695678448138,0.0224695678448138,1817.4405426681,3,167,3,488,22.8339092457342,1648.74659454572,29,0,0
"10530004",2011,"UG2011L140",43.5,5,1,12,0,0,0,-0.0795709863305092,31.6357078552246,6.66588,28.98058,11.4,0,1,0,0,51.6,0.6,-0.268000191264789,0.4,0.6,0.8,1,1,1123,0,0,0,1163.74888956171,0.0224695678448138,0.0224695678448138,0.0224695678448138,1817.4405426681,3,167,3,488,22.9908989077709,1732.87144601946,26,0,0
"10530004",2012,"UG2011L135",56.8,5.8,1,7,0,0,0,0.00432529449462884,31.8202796936035,4.55528,22.32984,37.4,0,1,0,0,55.4,0.4,0.204678060673565,0.8,1,0.6,1,1,1250,0,0,0,1329.67293034925,0.0224695678448138,0.0224695678448138,0.0224695678448138,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530004",2012,"UG2011L140",56.8,5.8,1,7,0,0,0,0.00432529449462884,31.8202796936035,4.55528,22.32984,37.4,0,1,0,0,55.4,0.4,0.204678060673565,0.8,1,0.6,1,1,1250,0,0,0,1329.67293034925,0.0224695678448138,0.0224695678448138,0.0224695678448138,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10530008",2012,"UG2011L135",57.9375,5.625,1,5.625,0,0,0,-0.243158288300037,31.6551902294159,7.5457125,14.2708125,62.25,0,1,0,0,58.5,0.5,0.614359978677047,0.875,2.25,0.5,1,1,1501.875,0,0,0,1249.19085935817,0,0,0,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530012",2011,"UG2011L135",76,7,1,12,0,0,0,-0.378038644790649,31.7260093688965,0.6295,5.0085,66,0,1,0,0,25,0,1.48102564278256,1,2,0,1,1,1348,0,0,0,1137.8372935499,0,0,0,1686.36646881297,3,116,3,488,22.8339092457342,1648.74659454572,29,0,0
"10530012",2012,"UG2011L135",50.6111111111111,5.44444444444444,1,4.44444444444444,0,0,0,-0.344247996807098,31.5716648101807,0.326244444444444,18.4992555555556,45,0,1,0,0,51.5555555555556,0.222222222222222,0.752617382206932,0.666666666666667,0.888888888888889,0.666666666666667,0.888888888888889,0.666666666666667,1622.44444444444,0,0,0,1283.19286669036,0.142237962331689,0.122267076118163,0.122267076118163,1932.72288415958,7,112,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530015",2012,"UG2011L135",37.75,5.6,1,7,0,0,0,-0.471200257539749,31.3637866973877,8.99694,31.29146,53.9,0,1,0,0,45.2,0.1,0.291455336244314,0.7,1,0.8,0.9,0.9,1575,0,0,0,1269.61913820139,0,0,0,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530019",2012,"UG2011L138",47.6111111111111,5.11111111111111,1,5.11111111111111,0,0,0,-0.522386312484741,31.3553428649902,9.61045555555556,27.5478666666667,41.8888888888889,0,1,0,0,53,0.666666666666667,-0.129860015659854,0.555555555555556,0.666666666666667,1,1,1,1521.33333333333,0,0,0,1417.62901645963,0,0,0,2111.98788570613,5,163,5,489,22.514029643092,1714.2581829009,28,0,0
"10530023",2011,"UG2011L134",43.25,5.5,1,11,0,0,0,-0.576782405376434,31.6916370391846,8.83335,8.71865,64.5,1,0,0,0,47.5,0.5,-0.737684742271185,0,0,1,0.5,0.5,1132,0,0,0,815.684035535471,0,0,0,1817.4405426681,3,167,3,488,23.3601179946316,1805.53583549582,97,0,0
"10530023",2012,"UG2011L134",45.0833333333333,6,1,5.16666666666667,0,0,0,-0.576782405376434,31.6916370391846,9.77313333333333,9.69406666666667,63.1666666666667,1,0,0,0,44.1666666666667,0.333333333333333,0.696880395834111,0.666666666666667,1.5,0.666666666666667,1,1,1597.16666666667,0,0,0,914.994294155066,0,0,0,2111.98788570613,5,163,5,489,23.4445754203979,2071.24350421681,74,0,0
"10530026",2012,"UG2011L135",53.55,5.4,1,7.3,0,0,0,-0.294749784469605,31.7849533081054,1.16715,10.17618,64,0,1,0,0,58,0.5,0.344142881398281,0.6,1.1,0.4,0.9,0.9,1300.4,0,0,0,1308.3351463341,0.0224695678448138,0.0224695678448138,0.0224695678448138,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530026",2012,"UG2011L140",53.55,5.4,1,7.3,0,0,0,-0.294749784469605,31.7849533081054,1.16715,10.17618,64,0,1,0,0,58,0.5,0.344142881398281,0.6,1.1,0.4,0.9,0.9,1300.4,0,0,0,1308.3351463341,0.0224695678448138,0.0224695678448138,0.0224695678448138,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10530030",2011,"UG2011L135",53.6428571428571,5.28571428571429,1,12,0,0,0,0.0178485858653272,31.807984488351,13.4771428571429,35.3233142857143,47.2857142857143,0.571428571428571,0.285714285714286,0,0,38.4285714285714,0.142857142857143,0.0995212710708846,0.571428571428571,1.14285714285714,0.571428571428571,1,1,1123,0,0,0,1188.18487707983,0.0149797118965425,0.0149797118965425,0.0149797118965425,1727.27529778645,3,116,3,488,22.8339092457342,1648.74659454572,29,0,0
"10530030",2011,"UG2011L138",53.6428571428571,5.28571428571429,1,12,0,0,0,0.0178485858653272,31.807984488351,13.4771428571429,35.3233142857143,47.2857142857143,0.571428571428571,0.285714285714286,0,0,38.4285714285714,0.142857142857143,0.0995212710708846,0.571428571428571,1.14285714285714,0.571428571428571,1,1,1123,0,0,0,1188.18487707983,0.0149797118965425,0.0149797118965425,0.0149797118965425,1727.27529778645,3,116,3,488,22.6065022013227,1442.23432065185,45,0,0
"10530030",2011,"UG2011L140",53.6428571428571,5.28571428571429,1,12,0,0,0,0.0178485858653272,31.807984488351,13.4771428571429,35.3233142857143,47.2857142857143,0.571428571428571,0.285714285714286,0,0,38.4285714285714,0.142857142857143,0.0995212710708846,0.571428571428571,1.14285714285714,0.571428571428571,1,1,1123,0,0,0,1188.18487707983,0.0149797118965425,0.0149797118965425,0.0149797118965425,1727.27529778645,3,116,3,488,22.9908989077709,1732.87144601946,26,0,0
"10530030",2012,"UG2011L135",72,7,1,7,0,0,0,-0.314625114202499,31.7481575012207,0.8376,3.7148,35,0,1,0,0,30,0,-0.210127841409579,1,1,0,1,1,1250,0,0,0,1369.75386025771,0.0149797118965425,0.0149797118965425,0.0149797118965425,1988.67232613162,7,112,5,489,22.7443962117074,1923.82869854484,21,0,0
"10530030",2012,"UG2011L138",72,7,1,7,0,0,0,-0.314625114202499,31.7481575012207,0.8376,3.7148,35,0,1,0,0,30,0,-0.210127841409579,1,1,0,1,1,1250,0,0,0,1369.75386025771,0.0149797118965425,0.0149797118965425,0.0149797118965425,1988.67232613162,7,112,5,489,22.514029643092,1714.2581829009,28,0,0
"10530030",2012,"UG2011L140",72,7,1,7,0,0,0,-0.314625114202499,31.7481575012207,0.8376,3.7148,35,0,1,0,0,30,0,-0.210127841409579,1,1,0,1,1,1250,0,0,0,1369.75386025771,0.0149797118965425,0.0149797118965425,0.0149797118965425,1988.67232613162,7,112,5,489,23.030044224901,1967.4150633193,22,0,0
"10530033",2012,"UG2011L114",47.4545454545455,5.45454545454545,1,8.54545454545454,0,0,0,-0.00913525846871445,31.8355352228338,4.09332727272727,17.9159090909091,40.5454545454545,0,1,0,0,48.9090909090909,0.636363636363636,-0.419771030116392,0.909090909090909,1.18181818181818,0.454545454545455,1,1,1118.59090909091,0,0,0,1212.62037293174,0,0,0,2182.27046795758,5,94,16,489,24.0968184956744,1951.54978347441,141,2042.95798982788,1969.02355346294
"10530033",2012,"UG2011L135",47.4545454545455,5.45454545454545,1,8.54545454545454,0,0,0,-0.00913525846871445,31.8355352228338,4.09332727272727,17.9159090909091,40.5454545454545,0,1,0,0,48.9090909090909,0.636363636363636,-0.419771030116392,0.909090909090909,1.18181818181818,0.454545454545455,1,1,1118.59090909091,0,0,0,1212.62037293174,0,0,0,2182.27046795758,5,94,5,489,22.7443962117074,1923.82869854484,21,2042.95798982788,0
"1060003",2010,"UG2011L138",43.0833333333333,5,1,7.33333333333333,0,0,0,0.112059948345025,31.7603454589844,7.62643333333333,43.46635,57,0,1,0,0,37.6666666666667,0.166666666666667,0.164879249845625,0.833333333333333,0.833333333333333,0.833333333333333,1,1,925,1,1,0,987.810687473328,1,1,0,408.812593051239,16,15,3,123,23.8502222565132,346.952918847312,8,0,0
"1060003",2010,"UG2011L140",43.0833333333333,5,1,7.33333333333333,0,0,0,0.112059948345025,31.7603454589844,7.62643333333333,43.46635,57,0,1,0,0,37.6666666666667,0.166666666666667,0.164879249845625,0.833333333333333,0.833333333333333,0.833333333333333,1,1,925,1,1,0,987.810687473328,1,1,0,408.812593051239,16,15,3,123,24.6040531313516,418.717351084538,6,0,0
"1060003",2011,"UG2011L138",47.5,5,1,5,0,0,0,0.0956332873553035,31.8131942749024,6.94558,42.99822,57.4,0,1,0,0,38.2,0,0.243841679459704,0.6,0.6,1,1,1,960,0.2,0.2,0.1,1138.66682573345,0.210277841474317,0.217975654275851,0.111747695365177,1984.74882414047,4,85,3,488,22.6065022013227,1442.23432065185,45,0,0
"1060003",2011,"UG2011L140",47.5,5,1,5,0,0,0,0.0956332873553035,31.8131942749024,6.94558,42.99822,57.4,0,1,0,0,38.2,0,0.243841679459704,0.6,0.6,1,1,1,960,0.2,0.2,0.1,1138.66682573345,0.210277841474317,0.217975654275851,0.111747695365177,1984.74882414047,4,85,3,488,22.9908989077709,1732.87144601946,26,0,0
"1060005",2010,"UG2011L134",48.7857142857143,5.14285714285714,1,7,0,0,0,0.279541547809328,31.6482391357422,7.41977142857143,45.1782714285714,45.5714285714286,0.857142857142857,0.142857142857143,0,0,46.1428571428571,0.142857142857143,0.447165103825792,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.714285714285714,865.880942857143,1,1,0,800.878057325698,1,1,0,393.571075487524,16,13,3,123,24.8371707078887,484.322548381197,22,0,0
"1060005",2010,"UG2011L135",48.7857142857143,5.14285714285714,1,7,0,0,0,0.279541547809328,31.6482391357422,7.41977142857143,45.1782714285714,45.5714285714286,0.857142857142857,0.142857142857143,0,0,46.1428571428571,0.142857142857143,0.447165103825792,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.714285714285714,865.880942857143,1,1,0,800.878057325698,1,1,0,393.571075487524,16,13,3,123,24.2373597945291,413.997727220818,5,0,0
"1060005",2010,"UG2011L137",48.7857142857143,5.14285714285714,1,7,0,0,0,0.279541547809328,31.6482391357422,7.41977142857143,45.1782714285714,45.5714285714286,0.857142857142857,0.142857142857143,0,0,46.1428571428571,0.142857142857143,0.447165103825792,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.714285714285714,865.880942857143,1,1,0,800.878057325698,1,1,0,393.571075487524,16,13,3,123,25.4316389874715,413.830520613497,6,0,0
"1060005",2010,"UG2011L138",48.7857142857143,5.14285714285714,1,7,0,0,0,0.279541547809328,31.6482391357422,7.41977142857143,45.1782714285714,45.5714285714286,0.857142857142857,0.142857142857143,0,0,46.1428571428571,0.142857142857143,0.447165103825792,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.714285714285714,865.880942857143,1,1,0,800.878057325698,1,1,0,393.571075487524,16,13,3,123,23.8502222565132,346.952918847312,8,0,0
"1060005",2011,"UG2011L134",53.8125,5.375,1,4.5,0,0,0,0.194500843761489,31.9247431755066,6.8907875,35.0991125,50.5,0.625,0.25,0.125,0,49.125,0,-0.118993740288815,0.625,0.625,0.875,1,1,834.375,0.625,0.625,0,870.470164849315,0.668902327979258,0.625,0,1952.2570368069,3,56,3,488,23.3601179946316,1805.53583549582,97,0,0
"1060005",2011,"UG2011L135",53.8125,5.375,1,4.5,0,0,0,0.194500843761489,31.9247431755066,6.8907875,35.0991125,50.5,0.625,0.25,0.125,0,49.125,0,-0.118993740288815,0.625,0.625,0.875,1,1,834.375,0.625,0.625,0,870.470164849315,0.668902327979258,0.625,0,1952.2570368069,3,56,3,488,22.8339092457342,1648.74659454572,29,0,0
"1060005",2011,"UG2011L137",53.8125,5.375,1,4.5,0,0,0,0.194500843761489,31.9247431755066,6.8907875,35.0991125,50.5,0.625,0.25,0.125,0,49.125,0,-0.118993740288815,0.625,0.625,0.875,1,1,834.375,0.625,0.625,0,870.470164849315,0.668902327979258,0.625,0,1952.2570368069,3,56,3,488,23.8815233824683,1740.35664255716,35,0,0
"1060005",2011,"UG2011L138",53.8125,5.375,1,4.5,0,0,0,0.194500843761489,31.9247431755066,6.8907875,35.0991125,50.5,0.625,0.25,0.125,0,49.125,0,-0.118993740288815,0.625,0.625,0.875,1,1,834.375,0.625,0.625,0,870.470164849315,0.668902327979258,0.625,0,1952.2570368069,3,56,3,488,22.6065022013227,1442.23432065185,45,0,0
"1060007",2010,"UG2011L135",51.375,5,1,6,0,0,0,0.0716100037097931,32.0928726196289,3.165,28.1525,51.25,0,1,0,0,55,0.75,-0.145610547961957,0.75,0.75,1,1,1,550,1,1,0,821.529107270145,1,1,0,432.404100771993,12,15,3,123,24.2373597945291,413.997727220818,5,0,0
"1060007",2011,"UG2011L135",52.8,5.7,1,4,0,0,0,0.0716098621487617,32.0928726196289,2.58841,28.24403,51.2,0.2,0.8,0,0,52,0,0.318036429102318,0.5,0.8,0.8,1,1,775,0.5,0.5,0,920.04986414744,0.522467246990217,0.5,0.22212410941438,1965.98580988848,3,67,3,488,22.8339092457342,1648.74659454572,29,0,0
"1060009",2010,"UG2011L135",31.125,4.5,1,8.375,0,0,0,0.196654258295894,32.2552299499512,2.8426625,7.2511125,49.125,0,1,0,0,51.5,0.125,0.176299450683536,0.5,0.5,0.625,1,1,623.4375,1,1,0,804.20449143181,1,1,0,424.320752952538,12,17,3,123,24.2373597945291,413.997727220818,5,0,0
"1060009",2011,"UG2011L135",29.25,3.5,1,5,0,0,0,0.196654409170151,32.2552299499512,3.33105,6.78785,48,0,1,0,0,52,0,-0.235847849579377,0,0,1,1,1,750,0,0,0,892.370091651584,0.0449344939804343,0,0,1945.42762793696,3,81,3,488,22.8339092457342,1648.74659454572,29,0,0
"10630003",2012,"UG2011L135",53.4,5.7,1,5.1,0,0,0,0.127259234152734,31.8358654022217,7.15211,40.70578,57.7,0,1,0,0,42.7,0.2,0.498143934518992,0.8,0.9,0.5,1,1,1266.15,0.15,0.15,0.15,1365.51320452274,0.0924510125512956,0.0853881027846728,0.0853881027846728,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10630003",2012,"UG2011L138",53.4,5.7,1,5.1,0,0,0,0.127259234152734,31.8358654022217,7.15211,40.70578,57.7,0,1,0,0,42.7,0.2,0.498143934518992,0.8,0.9,0.5,1,1,1266.15,0.15,0.15,0.15,1365.51320452274,0.0924510125512956,0.0853881027846728,0.0853881027846728,2111.98788570613,5,163,5,489,22.514029643092,1714.2581829009,28,0,0
"10630003",2012,"UG2011L140",53.4,5.7,1,5.1,0,0,0,0.127259234152734,31.8358654022217,7.15211,40.70578,57.7,0,1,0,0,42.7,0.2,0.498143934518992,0.8,0.9,0.5,1,1,1266.15,0.15,0.15,0.15,1365.51320452274,0.0924510125512956,0.0853881027846728,0.0853881027846728,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10630005",2011,"UG2011L135",66.6666666666667,6.33333333333333,1,11,0,0,0,0.291924864053726,31.6479574839274,8.357,44.1799333333333,46.3333333333333,0.666666666666667,0.333333333333333,0,0,59,0.666666666666667,-0.0825024993350523,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,1031,0,0,0,1053.43040454062,0,0,0,1817.4405426681,3,167,3,488,22.8339092457342,1648.74659454572,29,0,0
"10630005",2011,"UG2011L138",66.6666666666667,6.33333333333333,1,11,0,0,0,0.291924864053726,31.6479574839274,8.357,44.1799333333333,46.3333333333333,0.666666666666667,0.333333333333333,0,0,59,0.666666666666667,-0.0825024993350523,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,1031,0,0,0,1053.43040454062,0,0,0,1817.4405426681,3,167,3,488,22.6065022013227,1442.23432065185,45,0,0
"10630005",2012,"UG2011L135",42.5555555555556,5.11111111111111,1,5.22222222222222,0,0,0,0.24421430627505,31.8182618882921,7.79534444444444,38.4065,49.8888888888889,0.888888888888889,0.111111111111111,0.111111111111111,0,45.1111111111111,0.222222222222222,0.014710421040105,0.666666666666667,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,1218.05555555556,0,0,0,1330.19071858799,0,0,0,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10630005",2012,"UG2011L138",42.5555555555556,5.11111111111111,1,5.22222222222222,0,0,0,0.24421430627505,31.8182618882921,7.79534444444444,38.4065,49.8888888888889,0.888888888888889,0.111111111111111,0.111111111111111,0,45.1111111111111,0.222222222222222,0.014710421040105,0.666666666666667,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,1218.05555555556,0,0,0,1330.19071858799,0,0,0,2111.98788570613,5,163,5,489,22.514029643092,1714.2581829009,28,0,0
"10630007",2012,"UG2011L135",60.45,6.2,1,5,0,0,0,0.0716098621487617,32.0928726196289,2.58841,28.24403,51.2,0.2,0.8,0,0,51.8,0.7,0.123054340591993,0.6,0.9,0.6,1,1,1312.5,0,0,0,1312.52128015767,0,0,0,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10630009",2011,"UG2011L135",51.5,6,1,12,0,0,0,0.196654409170151,32.2552299499512,2.58226,7.50978,49.8,0,1,0,0,52.6,0.2,-0.76662091719879,0.6,1.2,1,1,0.8,1128,0,0,0,1137.8372935499,0,0,0,1817.4405426681,3,167,3,488,22.8339092457342,1648.74659454572,29,0,0
"10630009",2012,"UG2011L135",41.5,5.5,1,7,0,0,0,0.196654409170151,32.2552299499512,3.33105,6.78785,48,0,1,0,0,53.5,0.5,-0.737684742271185,0,0,0.5,1,1,1300,0,0,0,1291.83456585978,0,0,0,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"1070001",2010,"UG2011L135",-Inf,5.5,0,8.25,0,0,0,0.543691392987967,31.4209191799164,0.204325,7.721725,37.75,0.125,0.875,0,0,38.25,0,-0.129347126385861,1,2.625,0,0.875,0.875,1050,1,1,0,818.252969181319,1,1,0,408.749931541928,12,14,3,123,24.2373597945291,413.997727220818,5,0,0
"1070001",2010,"UG2011L140",-Inf,5.5,0,8.25,0,0,0,0.543691392987967,31.4209191799164,0.204325,7.721725,37.75,0.125,0.875,0,0,38.25,0,-0.129347126385861,1,2.625,0,0.875,0.875,1050,1,1,0,818.252969181319,1,1,0,408.749931541928,12,14,3,123,24.6040531313516,418.717351084538,6,0,0
"1070002",2010,"UG2011L135",74,6,0,7,0,0,0,0.39071398973465,32.0738220214844,0.5,3.03,51,0,1,0,0,45,0,-3.54718919574046,1,3,0,1,1,475,1,1,0,773.219885820187,1,1,0,431.993636040292,12,13,3,123,24.2373597945291,413.997727220818,5,0,0
"1070002",2011,"UG2011L135",52.7142857142857,5.57142857142857,0,3.71428571428571,0,0,0,0.390713512897491,32.0738220214844,0.670842857142857,2.71205714285714,49.5714285714286,0,1,0,0,39.5714285714286,0,1.80797464963036,1,2.14285714285714,0,1,1,642.857142857143,0.714285714285714,0.714285714285714,0,888.632059096142,0.714285714285714,0.714285714285714,0,2012.75037638705,3,58,3,488,22.8339092457342,1648.74659454572,29,0,0
