"FNID","weights","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.24","X2010.08.31","X2010.09.07","X2010.09.14","X2010.09.21","X2010.09.26","X2010.10.05","X2010.10.12","X2010.10.19","X2010.10.26","X2010.11.02","X2010.11.09","X2010.11.16","X2010.11.23","X2010.11.30","X2010.12.07","X2010.12.14","X2010.09.19","X2010.12.28","X2011.01.04","X2011.01.11","X2011.01.18","X2011.01.25","X2011.02.01","X2011.02.08","X2011.02.15","X2011.02.22","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.05","X2011.04.12","X2011.04.19","X2011.04.26","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
"MW2012C3010102",1,NA,NA,NA,NA,NA,220.673812620505,NA,140.019853156465,NA,NA,NA,206.608505804801,NA,NA,NA,NA,164.906776202584,170.121742142597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.285629970787,181.60359633254,172.924879106571,NA,NA,225.661361394884,NA,NA,NA,192.869094445868,208.949622165669,206.591213260829,212.60688829761,216.292444250876,178.636797471108,163.494444990313,167.142862657341,NA,179.106481728603,83.3604963484014,240.320121693726,246.06712123166,NA,NA,NA,NA,171.409934994335,NA,221.4392395418,254.939884151701,266.780721998029,NA,235.791999796681,NA,NA,175.030922708387,179.393007608946,NA,249.510968763574,169.410811973412,187.159830481541,NA,NA,204.595814448902,168.923856721872,207.82706645228,NA,NA,147.49200499046,NA,148.977635268404,190.370050597595,195.222397894668,157.727252171777,189.007369355918,168.098787281377,173.354735145578,115.095787779107,174.478994024945,NA,NA,172.051980468407,150.227805106597,NA,NA,NA,142.975619214707,149.245132198653,182.613492165858,171.74600715011,186.340492112184,187.144087297312,188.527332955256,135.254152464439,NA,NA,NA,204.061294741771,201.506537053101,174.065646082512,129.845274696294,199.943316963142,202.377581908669,208.222165545978,NA,244.73606578104,NA,227.720883618472,NA,229.333787607842,NA,NA,168.44305148434,NA,NA,161.219025813807,168.823608651905,146.095897373238,NA,NA,NA,166.074838591835,167.139626303968,NA,NA,NA,92.39933255743,NA,NA,NA,174.765286671185,NA,NA,171.085350729008,NA,NA,158.993041096117,NA,NA,184.451815318999,NA,NA,184.911387294708,191.084869905955,NA,195.682782458811,182.717156322676,NA,NA,NA,NA,149.083447249915,NA,NA,NA,160.90353508636,144.63389389378,NA,NA,NA,NA,NA,NA,NA,140.477091449778,NA,NA,404.241374446635,124.99897585777,NA,181.218657332943,NA,NA,380.315731071771,459.578775157818,NA,NA,415.238931910576,NA,NA,NA,NA,NA,NA,NA,514.094346186753,NA,NA,379.742759807357,NA,388.073580707528,NA,NA,NA,359.487475455973,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.896808064132,NA,NA,NA,377.191272181718,NA,NA,361.583086463717,NA,512.473101245366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.864526025611,616.814887807106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.746779655995
"MW2012C3010107",1,152.007964452108,178.271834593318,177.501727259189,177.501727259189,NA,199.321435059529,111.087143658015,198.309317229522,198.309317229522,198.309317229522,137.523500948608,224.322336773909,NA,NA,NA,169.414411562573,159.434345844572,154.56839473877,150.763220974033,142.823583642408,146.353716978695,NA,NA,114.412872969486,139.135458901712,86.9793777851231,139.059652470525,112.921678580374,141.3028559303,80.5281573938537,138.744396423673,138.695736912615,106.050070943787,151.050386770247,147.740040190915,NA,158.324556237188,164.733738230137,160.388443892656,160.337103403714,164.733738230137,165.891834593318,88.0609466560102,179.102891845571,183.21013096093,193.170732874507,192.798239612582,192.849580101524,183.664728814247,180.187906271865,196.792770797756,93.754594591204,NA,NA,194.270602388649,200.528215510711,120.188121478582,254.998872754103,259.763270127918,263.495160051052,145.954197432772,238.507308633931,NA,142.599372147652,245.364333081029,242.848649122873,245.898274166026,240.343233262504,117.141461948442,NA,206.467774360792,196.093217648532,111.823604007094,184.790631241235,205.17043313709,188.496426809165,186.103558115322,185.908866166489,184.825179940667,188.223920308626,189.107512438933,126.386621651196,167.403197822304,167.931106469526,169.573586017765,180.782713631042,170.746642427567,182.4170698638,174.987955489137,178.056681668339,125.877211276302,NA,182.44791434808,181.93450945866,184.626989006899,185.570755614551,183.434254599486,178.990032653158,195.83269801707,201.765632903985,203.528447693228,120.775093921366,NA,NA,NA,202.08907798432,200.454614417432,197.686424433807,196.158743693459,198.59515108808,210.05783064075,199.360124373316,200.471344764585,203.339052457234,199.043275353705,209.704440415159,207.799132363992,201.090862473609,204.57541966094,NA,204.241706482817,NA,205.80942741408,190.970190091316,189.011343814442,184.195633854128,179.968877979889,182.178019781923,185.585499092627,183.872724494299,182.216625388381,179.071277146299,112.672425231954,174.439400936852,124.737665126376,164.779308266551,64.741949940276,164.176104331704,174.290848284852,172.436813579411,NA,176.705365281268,174.861947153234,NA,108.245159639367,181.488528075057,190.358138929453,189.538527124914,187.801382580143,186.242629448641,189.07756206789,192.033312219119,108.942250754609,188.304519371774,190.708232074825,NA,NA,186.368112452224,192.230430761733,197.043312219119,209.525388432997,NA,NA,183.331115907569,184.121759437275,NA,NA,NA,NA,NA,189.007939875166,188.967899684251,192.127175772715,193.444427651616,NA,437.169131413849,242.050457365736,NA,473.259247710949,NA,389.585035266051,205.579652818823,433.111249243856,486.350882774909,490.99304079583,488.065883012444,NA,481.885453675926,NA,14,NA,NA,NA,246.106931903572,NA,NA,249.077254856104,252.242120332138,256.079546213312,NA,487.785788916929,480.018873229174,252.809720690657,NA,NA,NA,247.40013631349,251.119479070097,NA,492.038336083455,NA,NA,254.695632080616,479.315736912615,476.772158020922,NA,243.422625046224,NA,10,10,NA,480.825187478423,255.280337743135,NA,NA,NA,12,NA,NA,NA,520.200390095747,521.186261294791,517.684116987556,522.474129751099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"MW2012C3010201",1,NA,NA,NA,NA,NA,224.311023187503,NA,124.940785767641,NA,NA,NA,194.812725652294,NA,NA,NA,NA,161.422859585562,167.847992425155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.926073762675,192.186208648373,181.493538418973,NA,NA,246.46786578618,NA,193.361504567132,NA,202.441216164443,222.253335345841,219.370847907452,226.759293965277,231.300107243806,184.906221741231,166.249987489239,168.888592060508,NA,183.651652711468,65.6639805592087,258.945007023226,265.921209892808,NA,NA,NA,NA,167.574025470119,NA,224.4395540041,257.125829779993,269.560926770574,NA,229.817008217665,NA,NA,154.932720774361,158.193020972689,NA,244.340974085342,148.163904519613,225.718304151655,NA,NA,205.699432246757,161.758846056093,211.019483554782,NA,NA,128.183046408712,NA,130.591247653116,180.052829019798,186.469782034002,141.821459961033,180.768752086374,155.24025354041,161.945614391906,89.4688077090214,162.864331260431,NA,NA,159.904280708832,133.031906901751,NA,NA,NA,124.280128576229,132.048613728066,173.079099732208,159.703667246773,177.670974353012,178.649446221749,180.342080240577,114.690266391298,NA,NA,NA,199.346206507511,196.152189308895,162.338819271744,107.812731210124,193.810832600874,196.654506747482,203.665077827851,NA,246.895599113197,NA,225.841430775728,NA,227.793811188446,NA,173.246639986437,152.919177750979,NA,NA,150.017431049325,158.231065473265,130.468258608524,NA,NA,NA,156.067363284131,157.604336771823,NA,NA,NA,89.2107209522141,NA,NA,NA,168.171466898032,NA,NA,163.839466971876,NA,NA,149.161511630518,NA,NA,180.335553735223,NA,NA,180.848399386976,188.688856045577,NA,193.945324737605,178.182111834562,NA,NA,NA,NA,135.778125782372,NA,NA,NA,149.835258950062,129.43277422359,NA,NA,NA,NA,NA,NA,NA,121.060246645076,NA,496.802923375727,391.764013783295,47.4593692985021,152.021839029867,116.319096041495,476.04121622349,NA,466.017858061314,461.119346283719,NA,NA,401.364024130803,NA,NA,NA,NA,NA,NA,601.877829459213,525.893108727822,NA,NA,357.482217325486,NA,367.660398698897,NA,NA,NA,332.818953203079,NA,569.199307967691,NA,NA,NA,NA,NA,NA,NA,322.042158426958,NA,NA,NA,459.847782784436,NA,NA,443.170237479586,NA,520.152571483954,NA,NA,529.827407631729,218.868846446995,NA,NA,NA,NA,NA,NA,638.086982334787,636.819294931935,NA,NA,NA,384.495079602925,NA,NA,477.589897857905,430.852187713025,NA,NA,419.182854733918,433.426955737754
"MW2012C3010209",1,NA,NA,NA,NA,NA,233.046136128883,NA,106.244874019721,NA,NA,NA,196.344485009147,NA,NA,NA,NA,168.07769609537,179.133902271782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.97645236002,240.170284080992,192.730260882801,NA,NA,268.893601584308,NA,206.170937008692,NA,209.171715928202,237.087688094205,233.392482070827,240.346286325228,245.496341845982,231.119652138266,154.450358288254,157.832918564219,NA,171.172992474059,19.9186449217348,273.148262129022,284.239870736157,NA,NA,NA,NA,158.163654957736,NA,280.107721994667,254.905704067065,270.846882054142,NA,287.847203061698,NA,NA,193.822911294664,141.166886012592,NA,251.604291915536,128.310055820378,227.730952107059,NA,NA,209.522520056981,202.009764695349,221.175192584694,NA,NA,125.119104124619,NA,128.206298755657,191.613594467613,198.765579016255,175.887123064368,201.525591206437,168.195947480256,175.545666816261,77.0344573914174,176.641650678889,NA,NA,168.572644005545,164.337401268859,NA,NA,NA,118.841340951574,128.196779936169,182.137913353925,167.548562309567,180.840371953293,178.671846118471,179.835155983653,143.643831594085,NA,NA,NA,205.204066954475,202.116058269982,160.378930846827,91.4209030284201,200.724492000984,197.927373885381,213.357145948962,NA,268.722960901273,NA,238.160248656166,NA,245.698738329875,NA,172.74382085618,147.700043379451,NA,NA,143.980147935168,157.126120181635,124.01956119103,NA,NA,NA,155.762113391952,158.403479255464,NA,NA,NA,73.6613577758416,NA,NA,NA,175.040193069021,NA,NA,167.828915329073,NA,NA,188.398160266323,NA,NA,181.504394411096,NA,NA,182.49735813383,190.535308851501,NA,199.958009308002,178.086844119587,NA,NA,NA,NA,121.293803538219,NA,NA,NA,147.908200743011,121.75322658803,NA,NA,NA,NA,NA,NA,NA,110.549203997736,NA,520.278940778853,385.161866300986,57.175203436368,57.143216913991,12,520.471308568133,NA,481.564001085591,474.914996716226,NA,NA,373.040418110974,NA,NA,NA,NA,NA,671.438468362584,633.103228068036,669.375741723002,NA,NA,455.454979396292,NA,464.555597348292,NA,NA,NA,421.300343336133,NA,585.856744504665,NA,NA,NA,NA,NA,NA,NA,406.639175290242,NA,NA,NA,454.701562214391,NA,NA,565.302774043291,NA,530.81102292981,NA,692.010064450821,676.111020516884,275.503904931024,NA,NA,NA,NA,NA,NA,675.912601762418,671.479263020654,NA,NA,NA,486.700724712265,NA,NA,608.863171743676,546.974090887578,NA,NA,533.424336578821,549.710915006475
"MW2012C3010210",1,202.936842991371,223.456394946332,204.033474078333,219.013201147768,NA,252.645353050771,12,191.404099206887,191.404099206887,228.972201685785,177.298727431799,221.882091052501,196.198889904733,NA,NA,190.722937447623,165.660590044181,179.513863110171,128.558926782494,158.079957522509,169.712812028104,NA,181.385826949764,34.8575420071875,182.118790251342,201.214087919601,218.173101494378,203.043304300108,193.016271364114,200.498247976989,198.37419133542,188.302688489799,NA,273.772116774716,129.996704798571,201.171275979324,NA,211.592175875743,221.237551105866,208.941718556372,224.433776449627,239.873684233267,155.740494021479,245.757993682915,249.59121145422,256.917833266849,274.197549268565,97.6255413776591,288.675904379889,282.012603622644,92.2548498866999,132.711045394511,NA,NA,264.548026842161,271.096380160097,202.287847833518,269.95685782152,278.297477394257,296.967361205157,204.424488063072,274.318061882621,290.712469016619,212.975666358045,93.6440680166818,275.795751356941,249.451207779618,232.33335421463,232.33335421463,NA,224.979727069436,213.238749742892,144.385388003404,223.156002152066,198.950287628973,160.514178474313,197.935159431546,170.620518125959,172.515211095542,176.239275261968,193.815471077172,163.445454365809,200.73316418218,160.367466282624,169.115085676023,59.3648110838109,154.110739392527,175.272636869716,NA,169.649566609457,136.290245107568,NA,161.291930636435,141.149880136298,142.073953533143,154.545021194832,170.549889322803,154.269330600567,172.857221087229,184.014838643327,180.740265537447,84.5550432424452,NA,NA,NA,208.381775732272,205.351122956375,181.894030963267,76.0908999842462,214.691478828967,205.74567580803,204.520931174451,273.421355202836,274.684812701546,192.873529373018,247.11565730328,224.283450061679,237.121137654784,209.524608102427,186.8314309274,157.561071380205,NA,162.903212259401,160.392644306747,154.348727651366,153.661040014347,158.755360487802,NA,67.0701974255672,172.662653493252,175.785279339161,NA,NA,NA,69.0054878324483,NA,NA,172.357840616054,179.130822378468,178.094112067994,NA,173.678109872016,172.722463548629,NA,131.995205451899,130.815902674328,204.467169423233,199.214989828974,194.193888964125,181.86834776212,198.78906506312,209.659550029834,145.547870012871,222.304152620358,196.318458395404,NA,NA,207.306374648194,217.687268988797,209.667746606306,NA,NA,NA,234.425891474868,196.832105794823,NA,NA,NA,NA,NA,206.469135100128,195.4842946195,185.089053995401,171.635360487802,568.685797333381,573.606826280009,13,182.559603926351,181.765021590052,531.457207918729,529.662236506679,574.809452125918,565.005046829221,661.72456553711,652.651259267961,642.499734286901,NA,640.915043154619,NA,NA,NA,NA,690.039972089178,562.607504382901,746.219881666206,NA,402.150377524986,391.814216750242,411.829178931874,NA,555.985943138865,540.092618408879,363.758450607066,NA,696.336049921894,691.965987234091,13,NA,NA,598.510044139139,NA,NA,362.925232835762,565.643245330821,556.498600306719,563.561480622355,558.886509210305,485.261216439164,507.727596643174,517.365217873874,NA,654.202719680004,543.735127494815,NA,526.217856624804,18,NA,NA,NA,NA,NA,766.670064217712,793.257681729896,794.023095718995,NA,NA,604.641352750749,611.911026362801,NA,NA,534.7430345611,456.365653145632,NA,NA,448.778070629994,469.91667286184
"MW2012C3010309",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.12638940981,NA,NA,135.876422631351,133.864070484888,NA,NA,153.64218606069,117.402451678907,NA,NA,NA,139.527465596888,NA,NA,174.024035495687,167.449652861419,163.888591756671,176.251549764973,NA,NA,NA,NA,NA,NA,NA,144.160822063406,155.388116161098,159.767370002914,157.26649268828,NA,136.999978326114,NA,NA,137.198016578747,128.386086837438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.352138439337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.648553102649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.347868606352,NA,NA,NA,162.366164597939,111.682487312172,NA,146.626817398955,NA,NA,NA,NA,126.341458012525,NA,NA,NA,NA,NA,157.705341470671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.603575551435,NA,NA,NA,NA,NA,NA,117.652197239544,NA,169.664734217089,NA,158.925088590282,NA,NA,NA,164.202386692834,200.834798037338,NA,NA,NA,77.5242554808592,NA,NA,NA,111.722210576111,NA,NA,NA,NA,NA,NA,NA,NA,177.052059696886,250.129698003657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.738287024465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.657676798594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3010311",1,140.252073342583,142.407567424746,NA,164.792048515052,NA,NA,NA,NA,112.802313201007,NA,179.684235896991,174.001327515954,173.141600767393,188.437375210724,192.500715317076,187.491554183385,181.68498138693,181.712130652674,198.340071180608,198.340071180608,155.159356696622,NA,NA,NA,203.532365668315,192.763623038894,193.021541063462,191.793006671137,191.770382283017,218.927897622045,211.138342700242,209.847839846097,NA,NA,56.6410459949234,202.809026938426,202.960447504913,203.79357050395,203.802620259198,204.610624018785,220.821472093066,216.965408076454,218.451604404114,164.215403286607,210.147209758755,NA,168.005453669299,167.942105382563,NA,205.623292875641,NA,NA,NA,NA,NA,NA,NA,NA,132.931131919106,165.325385158038,223.719236221339,NA,164.981060930979,155.5197713349,237.816721406436,NA,197.831107466682,194.870302099478,229.14172876126,NA,207.388416007242,146.765223530388,209.229944724548,NA,159.526655510202,NA,NA,188.707038851723,177.586253208823,NA,114.049020359925,171.083471609949,169.877101924598,NA,NA,115.108178475248,113.165480269796,167.065071967177,152.357144829217,153.743308076619,157.933113013995,NA,95.0407488916935,156.534132999198,203.528264264219,NA,NA,178.418926987324,179.210217583283,110.962323714431,174.618011486335,179.300726229219,NA,NA,NA,182.717340967736,118.952062601329,186.41349812285,142.260143880875,187.613269869932,190.317065109464,189.080407627612,191.378631721972,190.836733439415,220.914054358312,220.44860725323,NA,218.337459521738,221.715207212225,103.521849203152,NA,NA,NA,210.021920389909,206.124572256791,194.450306942807,184.569133111787,NA,123.069454346492,NA,179.727955586053,NA,NA,NA,NA,NA,NA,108.836626393668,NA,181.733042211935,NA,187.960335275999,NA,NA,NA,181.823006346104,217.779673803351,189.876940895039,149.819614977012,76.6006840650435,79.1574259659797,NA,NA,NA,152.680360189823,NA,NA,NA,NA,NA,NA,NA,193.031073905554,121.048687271305,277.002950240011,NA,NA,NA,NA,NA,NA,227.921565045795,228.627910923729,264.777133511953,NA,NA,12.2847416224786,NA,NA,NA,270.880138355009,NA,NA,NA,216.440523713218,236.883175710434,NA,789.575835330144,789.803756672743,791.54571295406,790.974904812599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.765028345089,643.106633234391,NA,NA,NA,NA,NA,NA,NA,NA,877.729572359489,878.256140297164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3010409",1,NA,NA,NA,NA,NA,192.094357315625,NA,135.207331770948,NA,203.269579137026,203.269579137026,241.893042606859,214.263850968019,NA,NA,67.6448322168558,72.012590606013,76.3803489951702,NA,NA,NA,NA,NA,NA,NA,138.809649086418,NA,NA,219.10391689264,226.624607209334,226.624607209334,196.774098446865,126.079609469945,98.3432828411183,NA,196.767858792024,215.5758242386,215.475989761133,215.5758242386,224.976687134467,223.096514555293,215.5758242386,241.441099789754,143.672125672736,155.554083716579,236.025470105201,155.554083716579,155.554083716579,243.264134535019,251.484249051165,NA,NA,NA,NA,156.27495447404,NA,295.325912943049,284.390829222576,294.540000804954,281.123089279973,303.132389491777,NA,198.749558960008,201.381800570851,290.105696414128,NA,277.907136720451,187.256495988183,268.231768628024,NA,240.903704696994,215.642001188636,213.476042377429,213.021346155142,NA,NA,111.574448434937,NA,192.667801721898,249.081124984444,267.08488341119,197.026846901765,72.624015994102,198.355788646897,198.67108183965,189.78485468818,174.05002469824,165.421730125008,181.02755677847,NA,58.3324549199472,182.659276010015,186.28286024768,186.314889662876,186.315638042597,156.451570545657,181.323522646318,176.253015493757,211.173973345759,200.049449702646,200.233778791712,182.580773882915,NA,NA,NA,197.564437353526,196.2896011119,179.361097871342,196.822264390671,220.88829618314,224.019141437407,242.050447171122,227.152267918991,246.101889395856,248.141867420982,251.968438120891,253.835029990719,274.587971389758,219.432301592282,83.9614734831632,NA,NA,190.550392636414,191.859140632453,190.991828609463,171.650247170343,197.721608552222,195.883422243451,187.372533039436,183.711080229742,179.450461284401,NA,64.0767682858251,NA,NA,NA,169.310188302361,172.791915704004,194.205088053747,191.672975877284,188.433655609018,193.986948418089,193.299812502593,NA,189.39795213825,188.093112368304,188.093112368304,NA,84.5786737133726,198.013814074912,83.3227184304848,NA,125.66613702506,210.407244179957,235.889994553268,NA,NA,NA,NA,166.778330044378,215.547708684175,NA,NA,165.094897215967,162.061532230589,NA,NA,NA,NA,NA,NA,NA,156.072737561437,218.37098768847,539.578585384818,397.386041639866,397.036620968733,NA,12,537.819794243986,535.994785423186,535.687066650503,536.828923486525,NA,465.070506911448,509.9327324906,NA,588.907054455635,640.617070983777,638.320392019407,NA,603.425687935527,612.199099594019,535.916346805845,NA,NA,NA,594.167051423765,598.471923753545,597.308252112836,633.33301345479,607.097423695214,596.308707454055,597.131816294039,641.64187466557,NA,NA,471.632457093697,NA,625.759678305879,622.706936599116,627.107012303743,623.954712629873,NA,NA,NA,595.946079458484,632.008242641334,622.123196927426,623.344150446154,NA,616.511880608752,NA,671.662749756305,674.602760341264,204.261176728394,NA,NA,NA,NA,662.06019746536,662.818801108785,667.70289602733,663.912306113503,NA,NA,NA,475.966088004476,668.687552633143,663.888711290878,NA,209.051604648008,467.745457105379,467.423229607816,483.219009588165,486.616526750161
"MW2012C3010417",1,NA,NA,153.625351113938,153.625351113938,NA,147.097165253057,NA,157.447904574305,NA,NA,NA,NA,NA,NA,NA,NA,35.4884036902719,39.6842490255542,NA,115.885690648532,108.319165170074,NA,NA,NA,106.728513550447,NA,166.291482567154,167.067967358157,182.743111729026,188.698622687216,179.311512748992,NA,107.707488923799,NA,164.592099080857,NA,150.833873710198,145.654906433559,160.42757425122,160.469932636263,159.754304994555,160.469932636263,171.785052682426,172.342301209829,178.562138480728,NA,182.684304925321,NA,183.041606852297,189.416182998561,190.653093018468,172.274433788553,NA,NA,200.877311612916,184.926316568723,249.226815188892,248.564424510516,249.250972743002,NA,221.200026410834,NA,NA,255.288594309205,241.032107118527,238.473633301719,241.478268877785,222.242728535099,NA,NA,NA,202.400862535907,202.640452057213,199.893380780869,196.756728315691,178.235355149728,173.302041911295,NA,238.217066658484,229.01419397831,250.96145555137,198.249396224772,111.928060181627,211.028985552226,211.078828675249,177.648394599962,178.698206150951,NA,NA,NA,122.074130094032,NA,NA,NA,188.501698292227,168.444807625718,182.639182799039,102.333978473967,203.515824642613,NA,195.082561164548,184.392904221386,NA,NA,NA,200.941122434564,201.458100475107,177.502298116249,198.49244311713,220.479024814256,216.46061227227,223.938238882292,NA,214.585695264391,NA,205.276676404402,NA,230.559063401297,NA,93.7202767587377,NA,NA,NA,184.378729511612,194.664552015113,109.006559126131,NA,NA,NA,181.353022042889,180.041638031599,NA,NA,NA,NA,NA,174.463759597033,NA,180.854027349354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1391921545221,NA,NA,NA,128.057892245913,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.452143647481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.644917167905,NA,NA,NA,524.334896485365,NA,297.478245278525,304.170337062516,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.363404092908,527.560728695336,571.665796201733,NA,NA,NA,351.180226503712,NA,NA,NA,NA,NA,NA,NA,NA,360.033483732718,NA,NA,NA,NA,384.667618721517,NA,NA,NA,345.558838516217,NA,NA,560.405361050362,NA,575.031227964965,358.17911639869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.662172372362,NA,NA,NA,NA,NA,NA,NA,NA,544.356870694286
