"","FNID","weights","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.10.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"21","UG2011L121",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0,0,0,0,0,0,0,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0,0,0,0,0,0.000338584374840978,0.000338584374840978,0.385366091653146,0.385027507278305,0.385366091653146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0.000338584374840978,0,0,0.614633908346853,0,0
"22","UG2011L122",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339934466884209,0.339934466884209,0.339934466884209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660065533115791,0,0
"23","UG2011L123",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0,0,0,0,0,0,0,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0,0,0,0,0,0.430454869425244,0.430454869425244,0.430454869425244,0,0.430454869425244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0.430454869425244,0,0,0.569545130574756,0,0
"24","UG2011L124",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0,0,0,0,0,0,0,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0,0,0,0,0,0.21566702660609,0.21566702660609,0.21566702660609,0,0.21566702660609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0.21566702660609,0,0,0.78433297339391,0,0
"25","UG2011L125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"26","UG2011L126",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"27","UG2011L127",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0,0,0,0,0,0,0,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0,0,0,0,0,0.576583278457924,0.576583278457924,0.576583278457924,0,0.576583278457924,0.1971167298831,0.1971167298831,0.1971167298831,0.1971167298831,0,0,0,0,0,0,0,0,0,0,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0.576583278457924,0,0,0.226299991658975,0.1971167298831,0
"28","UG2011L128",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"29","UG2011L129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0,0,0,0,0,0,0,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0,0,0,0,0,0.0622791580886317,0.0622791580886317,0.0622791580886317,0,0.0622791580886317,0.937720841911368,0.937720841911368,0.937720841911368,0.937720841911368,0,0,0,0,0,0,0,0,0,0,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0.0622791580886317,0,0,0,0.937720841911368,0
"30","UG2011L130",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0,0,0,0,0,0,0,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0,0,0,0,0,0.212295210453236,0.212295210453236,0.212295210453236,0,0.212295210453236,0.787704789546764,0.787704789546764,0.787704789546764,0.787704789546764,0,0,0,0,0,0,0,0,0,0,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0.212295210453236,0,0,0,0.787704789546764,0
"31","UG2011L131",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"32","UG2011L132",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993695704815614,0.993695704815614,0.993695704815614,0.993695704815614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630429518438557,0.993695704815614,0
"33","UG2011L133",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380906183935358,1,1,1,1,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,0.380906183935358,1,0.380906183935358
"34","UG2011L134",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691486378867945,0.675872835453553,0.675872835453553,0.675872835453553,0.675872835453553,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.367359214321498,0.675872835453553,0.367359214321498
"35","UG2011L135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.274801573292225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274801573292225,0,0,0.274801573292225,0.274801573292225,0,0.274801573292225,0.274801573292225,0.274801573292225,0.274801573292225,0.444019875860218,0.274801573292225,0.444019875860218,1,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.488973232536221,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228,0.319754929968228
