"","FNID","weights","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"11","TZ2009L111",1,62583.3656774362,71622.2204643668,78219.8615249109,77333.8716794022,93863.4696670324,76642.3414352803,72052.5432272581,72525.2016150875,71858.2297229879,75530.120886164,72346.1500275639,69096.5819390848,69820.8489305409,61759.8222712246,57867.6800882043,60353.326714444,55676.663357222,53916.9200220511,54474.0967089312,55514.3533737603,55216.8410859974,57544.1855733189,59835.1233682475,62184.442238148,76936.3277563392,75676.5054851146,80633.8400441022,84089.5755347295,85364.8766317525,96677.817478774,96200.0468420654,112012.833241454,103344.027701212,103753.298371057,109494.241845921,114675.222160969,120000,130000,130000,115733.761108048,112339.428783603,114334.402770121,115000,110000,110000,108402.566648291,111597.433351709,112337.611080485,125324.777839031,125324.777839031,122662.388919515,108935.044432194,107337.611080485,102012.833241454,97220.7305264604,94820.0039468027,93998.0998909043,104675.222160969,103467.522216097,101958.3501355,118890.84877613,114382.359379823,117497.694067816,127337.611080485,132662.388919515,139350.444321938,131699.910777728,129444.31742106,144715.879585722,150776.352608931,153686.343697961,163914.311407772,170942.514168081,171520.461842281,182070.806101599,187503.144452978,188856.271329326,175759.427590956,169402.399654515,166233.36642778,162516.041551817,170285.488754132,172293.99831593,180162.174847391,188603.849972436,182809.644249639,180373.293731002,174902.372751906,157532.477783903,140901.833241454,133506.416620727,132218.675182189,130000,109351.063162201,129610.437113437,136125.299271244,137402.513008571,137792.192775687,144025.666482908,145583.918029159,131268.743527101,135789.906722115,137805.133296582,136823.357850163,133701.218214167,139920.728028499,159669.756926016,155432.998470341,155922.1039113,160128.096782524,167360.333151983,175389.446006009,170887.640465766,168983.137804741,162389.208717309,167920.965699613,172514.926182524,176927.596391456,167256.459555018,162249.471111135,168784.644764976,183908.678762018,166190.941334786,158391.01655204,152087.692335558,156657.259162791,150034.738451822,147461.362747963,157841.930487211,163779.560919294,160813.328570231
"12","TZ2009L112",1,65334.9599959839,72580.9045175474,81329.9085738325,82649.5545433246,105502.896275155,80850.7452921639,73471.5544276819,75548.0436684159,74922.0762312223,81402.8654563998,77154.8665741239,74141.5092380027,77379.3077866767,69267.4927282439,70202.9379035423,68186.1030313822,59786.2562709856,56147.4134733346,58633.8229839237,60274.4412125529,56423.4768772621,61315.059441182,64528.6499305929,65911.6618188293,80097.9180898149,73165.8705368693,85352.4332870619,82500,80703.5508619562,87635.4400510887,92120.4199473329,103389.960372545,101668.070587555,103780.529661838,113382.052042713,114830.118882364,123220.079254909,130000,133220.079254909,117271.0435902,106931.105361409,114152.509906864,115000,111610.039627455,111610.039627455,112796.142658837,116864.095105891,111610.039627455,125169.881117636,126779.920745091,121779.920745091,107677.992074509,101779.920745091,92329.9102818292,94812.2693794388,95495.2481894051,95460.1493255266,99213.0126301002,101067.952447054,99485.189792182,117402.10932714,112042.163800202,115172.916487266,125644.015850982,132423.936596073,130966.023776473,123318.335546063,133525.311388574,140541.654957465,153671.80448775,158143.088029685,161676.122425509,171745.584349743,175041.547093885,187109.079254909,197335.551857247,184328.845335422,167940.158509819,153240.144610833,156935.719932373,159787.648602955,164443.709371775,167760.6089755,174110.039627455,184004.438577445,173104.614437582,174957.529720591,170720.079254909,154860.422726463,133441.730991493,131610.039627455,134435.029204312,131610.039627455,131610.039627455,132549.25624413,130882.472344527,131610.039627455,131610.039627455,131610.039627455,131610.039627455,134217.664945224,126215.01774861,128559.841490181,123192.178236293,124759.075409669,130553.533263736,140997.517891107,142549.041228687,148121.727770611,157457.529720591,167197.68056843,174516.988111764,167516.639848347,161381.744002609,157081.023200783,167267.317879006,176397.697268696,184518.542770292,179152.126807855,168940.42413127,187200.895732617,186175.772785786,171006.673180044,156264.016759019,152245.869600331,155916.278056878,157583.547963338,153999.893220715,153891.750180862,156469.096443613,153030.81612256
"13","TZ2009L113",1,62456.1078286789,71379.195281632,77396.0922216032,78169.1228428771,91117.0410685146,76410.5935547103,72001.9018421455,72116.8225566066,71865.0958684296,74658.8490746501,71902.9908447749,69221.8854845625,69153.0967541909,60965.1702273876,56429.5938120513,59581.8967944119,55292.2127574103,53551.8141954437,53773.5554372562,54849.3828312452,55657.1764482259,57262.9912637878,59264.6428645702,61934.6041237623,77326.1728769186,76873.0140714721,79905.3142044932,84437.7810385536,85935.5678621305,98897.385215462,96926.0418745462,113538.497658583,104651.471458824,104825.819726864,109302.93739997,115730.965000854,120021.072670072,130000,130021.072670072,115796.557768327,113202.439466742,114465.053583227,115000,110010.536335036,110010.536335036,108747.737604854,111315.480405363,112860.214332909,124269.034999146,124279.571334182,122129.249332055,109137.763932142,107828.605327801,103531.560535595,97705.9655613141,94783.8157708209,93781.6392946649,105694.20583518,103557.291997531,103818.106719346,119100.806333969,115479.78407492,118572.374226668,127853.892531887,132133.463866069,141405.033792514,132028.560049653,128343.096665378,145125.748090872,150641.521356495,152985.320278835,165105.114343289,172071.372564985,172537.375639441,181693.593123327,186081.270288759,190043.589710675,178925.18112717,174671.636830159,170285.96504286,164475.803748409,172567.663475341,174285.930558396,181851.153882904,189048.37887878,185430.89348728,181832.065903331,176544.977005257,157409.518547105,142435.106999746,134285.053331846,131793.70532285,130010.536335036,104838.333192525,129541.783867734,137848.885462433,139034.611650901,139509.652973146,147108.604322274,149008.199675656,130706.590602065,137221.418782612,138377.468257303,138931.576174289,134738.035768727,141855.924586267,163117.399419256,156433.367449484,157207.082551358,160985.518049748,169142.710288395,175471.595453935,170689.756791053,168851.757132841,163013.044069817,169071.300158331,173032.577710029,175785.112271581,165812.965183851,163058.147283577,165184.310925348,183620.913157466,165623.475491634,157672.327120556,150711.145697799,155188.551454658,146895.903622096,144573.692314197,157462.323764324,163973.46409596,161657.652791489
"14","TZ2009L114",1,64859.7544574382,71833.0222255468,80965.6145906429,82550.9155861734,102179.350945985,79662.8694329942,72126.6828372026,73724.6894305643,73368.4820144903,79429.1574411249,75925.0937005734,73700.0581503854,75973.6180516515,67730.7253111909,68169.4528825391,66275.1233675181,58404.0202806958,54035.1472144762,56454.9023882229,57642.6951395731,54883.8663338512,59616.9053217173,62677.6341189622,64384.0555823344,79402.504763055,73543.3700278654,83852.2494985719,82560.2326779853,81489.1815406413,87823.2362703635,91079.5572620037,100651.663377336,100349.654917006,102790.828025215,111829.86075563,112854.366696941,122101.431561104,129162.382659619,132101.431561104,118060.581547976,107874.012470796,113993.121641241,115000,108936.450612558,109920.411448683,109330.810873217,115178.08812462,111184.401541162,122917.102967069,124532.970913556,117880.378451546,104234.446012968,99085.3065008189,91878.1076645734,92121.3771064917,92121.1804579413,92972.3357912148,101683.329549303,100205.371648108,98225.4677573219,114438.248786732,110676.525780632,115607.323041831,122820.061704012,128937.445573515,130856.378646398,125599.572771859,132787.100737504,140162.145940304,153546.064973077,157640.241198928,162732.148059232,174220.25155574,177498.723643806,189990.846325118,200728.010301688,181938.448535912,166498.674103281,151216.382727977,156666.864316253,162340.553872243,167900.807420822,171920.548650667,176694.961792094,186021.604378358,175027.139494336,175744.156483007,170564.258661177,155094.30644903,133351.719358543,129256.822512982,129536.228410277,130057.087976854,129978.25471042,129832.370800121,129504.99600592,130146.970715648,130079.628348532,130203.954801344,132721.299642342,134312.124441598,125999.885088476,125517.790885051,121583.930294188,123553.980163649,128122.215333126,142099.48674421,144524.217604586,148934.261383386,160214.113336824,167197.665542157,174121.428263123,168189.104350841,163149.254554714,156859.672237846,165223.012041456,175415.200990691,183268.218110863,178789.994932391,170223.845293609,185463.632579755,184274.826398546,171337.712253733,156922.134919933,150696.776543978,153063.727994714,152233.250594516,151298.133272536,151862.009915535,155050.227839278,153235.897356058
"15","TZ2009L115",1,69772.73,72272.73,80000,101312.5,103666.67,87291.67,75900,77916.67,81250,85277.78,82850,85625,86600,77200,82000,77000,64600,57300,60600,63800,63000,66400,68800,71200,90200,79200,88200,82500,76500,89864,90555.56,1e+05,110444,113846,119545,125000,130000,130000,140000,121000,103928.57,115000,115000,115000,115000,125000,125000,115000,115000,120000,115000,107000,95000,86708,94417,96538,96429,97556,97000,111786,116318,117500,120450,127000,127000,133000,109250,131591,135833,158333,160712,168214,183923,191731,193889,204167,186154,181500,169375,175750,172500,173800,177083,177500,178750,177727.3,177500,177500,148250,132500,135000,135000,135000,135000,137916.75,136250,135000,135000,135000,135000,135000,120000,115000,115000,116154,129464,135000,125545,144167,160000,183500,173500,158778,144615,152051,176667,189167,189375,190000,190167,191250,188125,175556,145208,139722,140694,143722,140417,142273,143333,145000
"16","TZ2009L116",1,69772.73,72272.73,80000,101312.5,103666.67,87291.67,75900,77916.67,81250,85277.78,82850,85625,86600,77200,82000,77000,64600,57300,60600,63800,63000,66400,68800,71200,90200,79200,88200,82500,76500,89864,90555.56,1e+05,110444,113846,119545,125000,130000,130000,140000,121000,103928.57,115000,115000,115000,115000,125000,125000,115000,115000,120000,115000,107000,95000,86708,94417,96538,96429,97556,97000,111786,116318,117500,120450,127000,127000,133000,109250,131591,135833,158333,160712,168214,183923,191731,193889,204167,186154,181500,169375,175750,172500,173800,177083,177500,178750,177727.3,177500,177500,148250,132500,135000,135000,135000,135000,137916.75,136250,135000,135000,135000,135000,135000,120000,115000,115000,116154,129464,135000,125545,144167,160000,183500,173500,158778,144615,152051,176667,189167,189375,190000,190167,191250,188125,175556,145208,139722,140694,143722,140417,142273,143333,145000
"17","TZ2009L117",1,62920.8551277809,67709.4609866945,77027.1269442751,99284.5757081639,91206.9008537342,87935.2422090798,76789.2769946745,72757.5567964959,75294.1584907824,74873.9707725007,77341.2900126041,77471.3441293988,77886.1693083506,69073.6599805196,71805.6721788294,70187.2614131444,61880.9965156893,55968.9382416927,56182.5986137658,55563.6947912895,56436.8951890919,61947.9056836352,66103.9783989579,66253.9354325908,85659.4739896133,81441.8484988021,84534.7281261704,90912.9112417671,85055.6455556744,96298.8170274421,87303.7885116527,107038.864807309,105954.948284093,103153.071635544,108518.269829918,116343.993887371,122521.639059741,125546.580256578,133449.509431757,122160.78886384,115498.744581943,118146.6170121,115000,119368.898404657,108461.74336726,112405.848212497,121600.829746474,126488.495334791,135991.63969661,127224.796923965,135919.352293349,116807.098869158,108245.256685155,106111.160225427,102588.654141644,105029.882281796,103111.960500567,100152.616087072,106082.522351215,116138.535217088,98931.6197144682,120317.874626134,125471.727510193,119532.953995949,132271.940011251,133066.686544537,126442.640429215,128036.245809271,135271.780601435,144294.362745804,156195.470297404,160483.016541943,173517.793155067,173097.096450344,184523.093069665,206369.064025582,205196.306788724,184091.377674959,171784.250378498,162184.727553639,170388.390530985,181415.063691947,183083.876317726,191242.961543462,207523.152019155,169590.992359021,182960.039810698,178627.103610354,167708.190424765,148174.392301131,141414.883315139,141144.048370136,137643.145328188,131405.102020302,133019.441405595,131376.039014416,130469.762269297,130582.694566268,129872.345410224,138218.358464309,137917.856373137,129051.047061571,121394.527238056,119144.428799439,121188.081499566,125693.424576235,149339.273835592,147220.085752701,152240.531040318,162897.115941716,172655.933317951,174706.067270961,164810.890967691,155936.06243938,160918.080063828,168460.522046858,182959.867574833,187933.31084094,184660.643857075,183651.909137642,188116.141090881,182208.028920807,188762.567284489,165334.590343639,165503.485297548,157198.33676336,149420.451196915,150994.103562927,155470.806805802,151776.020518754,147039.757237217
"18","TZ2009L118",1,69731.7833442846,72241.8377116557,80013.4821658146,101197.073544376,103527.372617541,87159.7612800337,75774.7099138536,77768.3458774494,81107.5048365379,85144.0822067369,82713.6506001131,85482.8039884738,86413.3595207673,77036.7200222981,81780.9207548014,76801.3658757972,64478.0696237525,57189.8778838998,60495.1884022535,63651.9916122602,62882.0684170969,66304.3759474449,68708.9531316958,71105.4289186276,90136.2086159404,79217.3221192,88134.5413420987,82520.874038832,76609.7084190774,89823.7950727401,90504.863626858,99890.897678393,110297.076097739,113707.2570631,119364.34139351,124832.92183459,129998.477918667,130109.863362274,139998.477918667,121034.868448006,103947.881614739,115018.120336833,115000,114889.37559706,114889.37559706,124700.629175462,124833.37845899,114944.307278197,114947.351440863,120001.522081333,114836.727037923,106780.425483586,94913.6313915143,86827.8266504071,94306.7639489466,96366.6427308136,96295.3754137687,97596.5600145975,97039.0907671899,111571.356007357,116203.051645461,117394.404530367,120433.79917886,126812.927867868,126649.654905791,132966.584366918,109511.337220109,131562.287499793,135852.371307977,158325.29584933,160631.772345735,168196.448260734,184060.550717005,191851.904215426,194105.985159893,204334.414229353,185812.167884768,181233.283767877,169074.010588178,175494.738441505,172425.048266008,173855.028476143,177231.969261293,177505.342967741,178880.269063705,177886.062869467,177595.559661489,177411.501292022,148248.737445243,132417.813895392,134784.091339726,134673.335082346,134948.885833819,134903.108517344,137650.040965238,136095.442224421,134834.443915923,134829.862613716,134849.429278537,134999.238959333,134940.314679592,120015.128181801,114963.097844144,115015.572051159,116225.651115327,129356.347790381,135047.829621725,125777.541913901,144241.957708886,160136.758422342,183306.078784649,173432.025136901,158817.798752597,144737.855991841,151940.332274691,176337.310199149,188953.558205547,189363.879208166,189982.579307253,190119.20118876,191050.587662363,187992.572558181,175603.80196162,145224.676404436,139727.86579011,140689.792859667,143542.310246799,140380.509513661,142268.950671027,143409.194936211,145135.209986148
"19","TZ2009L119",1,69772.73,72272.73,80000,101312.5,103666.67,87291.67,75900,77916.67,81250,85277.78,82850,85625,86600,77200,82000,77000,64600,57300,60600,63800,63000,66400,68800,71200,90200,79200,88200,82500,76500,89864,90555.56,1e+05,110444,113846,119545,125000,130000,130000,140000,121000,103928.57,115000,115000,115000,115000,125000,125000,115000,115000,120000,115000,107000,95000,86708,94417,96538,96429,97556,97000,111786,116318,117500,120450,127000,127000,133000,109250,131591,135833,158333,160712,168214,183923,191731,193889,204167,186154,181500,169375,175750,172500,173800,177083,177500,178750,177727.3,177500,177500,148250,132500,135000,135000,135000,135000,137916.75,136250,135000,135000,135000,135000,135000,120000,115000,115000,116154,129464,135000,125545,144167,160000,183500,173500,158778,144615,152051,176667,189167,189375,190000,190167,191250,188125,175556,145208,139722,140694,143722,140417,142273,143333,145000
"20","TZ2009L120",1,61928.2846405067,66685.2615213962,75377.7302363195,86528.8332910266,84593.0191076889,70666.9129552222,62714.7326797522,63773.0340555794,65802.2481659155,69975.3599403882,68749.7637812266,70076.2906928663,66838.8748589539,59777.126307084,59440.9826224382,56785.5573610214,49822.0127510791,42432.8632739127,45484.0730083608,46417.7972241104,49336.7670954695,53477.4380124959,56039.1865643658,60113.2699917298,77656.6720830643,74160.887610033,77909.366170173,80792.1923568864,77550.6604980231,78436.0332197544,79251.973547703,84894.6118257826,91378.80359965,93876.2152008718,95678.8537640253,106596.407883855,119789.223651565,126385.63153542,126385.63153542,111997.068381878,97903.1003864961,106172.258706158,115000,97512.0973444811,98192.8157677101,92894.6118257826,99789.2236515651,103192.81576771,101491.019709638,109789.223651565,98298.2039419275,90403.592116145,85638.563153542,89252.7559433692,79850.9453592201,78081.8803513181,80882.407883855,101926.712189121,92655.247113157,88488.5263319116,97877.1034285112,101192.81576771,111941.374590851,110000,106912.572406507,123192.81576771,125006.82793577,126108.593873849,132820.060840301,149282.687959844,155403.749302261,168828.57370533,189047.191747927,191426.163827224,202470.586271743,213186.74956783,156341.434471148,149944.025502158,140082.391115253,144935.594448221,160938.474079412,173213.893402554,180906.083234052,173990.179396871,182199.013223855,182835.492067723,177031.881292239,158805.249061331,136824.849861377,117247.410196385,116196.699097493,108397.770785107,120064.128950125,116181.068353005,107013.695573529,119384.321793995,118014.61664681,117739.614509896,118347.055948249,135085.089802904,135550.511733946,116286.37143742,105639.498419856,107528.295202379,113401.857914333,118549.085493871,132737.96732003,141645.259890177,146274.328615445,168954.478092612,164928.797382835,159633.917738674,150593.287175979,144521.981404519,141685.760278342,146220.335458513,171458.77958098,183880.084293246,186037.017060112,181428.131049057,175502.43717663,177434.656973969,179613.351935606,150398.814769044,142269.174863834,141701.796058072,131348.381639953,133816.712471983,142801.417252311,149756.983522907,157264.508238546
"21","TZ2009L121",1,60500,65250,74653.85,102142.86,85125,89583.33,79772.73,73461.54,76666.67,73000,78500,77500,76800,69000,69400,69200,62000,54800,54900,52600,54200,60600,67000,65300,86100,85500,81700,92400,88300,102500,88195.45,120000,110000,102500,107273,120000,120000,120000,130000,123000,122500,121250,115000,125000,105000,110000,125000,140000,150000,130000,150000,125000,115000,115769,109136,113333,110000,105846,114500,125857,90875,129000,135000,120000,140000,140000,140000,134375,147857,148100,163750,165714,175385,169231,190625,219545,223846,194500,176846,158900,176875,192400,186667,201111.1,230000,158909.1,187916.8,190000,190000,163333.33,152083.2,155000,151250,139583.25,137500,135000,135000,135000,130000,141667,141153.9,133750,130000,130000,130000,130000,163462,163182,161667,165417,171818,179375,169444,163310,171833,164167,180521,192051,185000,180792,188000,175037,188241,169861,172604,163426,155000,160227,161583,156148,148167
"22","TZ2009L122",1,66166.0340979031,69475.5591511591,81177.6966916278,91284.0813128505,91080.1425932267,75535.9462722786,64660.3776740708,64603.163538969,68539.3314268575,73306.6526201368,70678.334305907,73041.6761580679,69975.5277056312,62654.4143114634,62507.121028628,59287.0238751231,53713.9272336235,47401.8273018392,51186.9154508518,50528.9535675606,52499.7219379842,57881.1771294958,60677.7991954126,62780.6085023204,84643.8428728477,80868.6096508192,82349.2038509503,84358.2312088982,86272.0522239208,86282.2085649164,85952.9262884006,90101.6893736665,97397.5114414007,101558.952991976,103392.88982437,110157.706366976,129993.103591366,139874.173196113,139979.310774097,124205.313263988,105598.851511436,116640.526524497,115000,105089.965478988,105100.654912371,98281.8025379658,110150.809958341,110049.120584675,110045.672380357,119982.758978414,100154.258162658,87214.4130011482,87075.8343720256,97371.0186064124,84472.3896705579,81122.446498196,84407.2645558877,101182.395704156,100431.930344469,92702.5221311112,105945.104987615,108101.087570596,119095.213977185,110171.837473938,95364.0258840859,130038.43768203,132503.328752362,128968.349500195,137475.424056844,157726.030799875,153543.52946156,166761.229469165,196542.206700892,202945.244266131,213553.643222016,219375.483043445,155402.533317434,157726.813475213,142592.973805107,153128.067204453,165988.608975656,178934.294205633,190677.516746481,178048.390170766,190363.360169464,192095.635757099,186134.585656895,169652.929942781,147978.491009229,125063.910962481,115618.957375088,105593.54863412,130450.856955331,126330.788716705,114000.635151957,122432.653163105,120157.418924664,119745.090603978,121501.252624725,134991.034668775,129637.884817489,121229.099343038,111390.315856721,116228.093846659,122419.884798521,119739.113004915,139174.314474958,146140.411415348,150830.279166151,172352.486637253,166360.440781279,167338.160149727,162155.522970287,155323.897427854,141981.844554057,147162.404600837,170184.276174135,188447.991964473,188629.338442782,186278.251623107,173368.88073849,176235.560598397,179939.340597775,146472.73857768,139969.177754201,139976.262709057,127238.916052071,136826.999612689,141653.831053001,149901.629501357,156995.134616727
"23","TZ2009L123",1,60514.3919114383,65260.7359202105,74670.5649740368,102114.886525826,85139.8735858121,89547.1567754195,79733.8485827012,73438.5663742578,76645.5850515484,73000.4787634918,78479.7146248808,77488.2969009338,76782.1261629725,68983.4028656173,69381.8708224436,69174.2106065747,61978.551395567,54780.8494603277,54890.2970598994,52594.3825083628,54195.4038704787,60592.850465189,66983.6582061463,65293.3611462469,86096.1698920655,85488.2543356677,81701.5320431738,92379.5727576829,88295.1485299497,102458.507164043,88189.611996282,119923.397841311,109967.444082557,102497.249982503,107262.668922198,119974.465947104,120025.534052896,120051.068105793,130025.534052896,123003.191756612,122456.911285737,121238.296900934,115000,124948.931894207,105000,109969.359136524,124961.698920655,139923.397841311,149897.863788414,129974.465947104,149872.329735518,124902.970598994,114928.50465189,115722.351838764,109072.775131623,113250.343717369,109934.341736382,105834.172626698,114464.188490813,125771.826059754,90913.1938363224,128946.378488918,134959.357958686,119974.465947104,139885.096761966,139974.465947104,139981.48781165,134361.11713544,147830.554381415,148124.581632723,163723.73056638,165716.64532788,175439.405406506,169317.422555433,190684.118992671,219545,223670.404871637,194405.524004283,176757.810488107,158884.679568262,176847.072129645,192365.784369119,186677.637486437,201052.229964345,229899.140491059,158994.290792721,187912.543984063,189947.867634883,189892.756977835,163235.449472409,151989.575820288,154873.039071508,151196.80426925,139549.204808922,137439.356624371,134967.550048877,134961.698920655,134960.63415065,129977.948791919,141649.976446934,141124.355568756,133718.08243388,129952.414739022,129964.890677267,129980.849460328,129973.554381415,163400.128436427,163139.056829839,161639.530465894,165435.085769667,171803.609007788,179344.147203885,169425.559306998,163289.94300145,171756.505084333,164122.782680599,180494.135622948,192041.835828415,185009.284181633,180805.936486071,187962.163129737,175039.742357281,188219.957387008,169801.349899029,172520.748773937,163366.183927685,154928.716584529,160167.227335575,161532.146380252,156132.301664279,148189.91936588
"24","TZ2009L124",1,65301.5539727061,68880.7824024949,80106.6325127441,91110.0389869746,89821.3339762035,75485.2781666609,65052.8422690645,64815.7953419977,68470.49892483,72752.8962648196,70707.6284316069,72766.2238507271,69752.5664362343,62459.495950977,62271.0123903385,59290.8552357599,53513.331937902,47024.7821497675,50543.4262292055,49980.9860265073,52082.9845794218,57365.4590244333,60311.1807446701,62485.479809863,83754.386491986,80234.0811684011,81689.0206088159,84316.1712055526,85321.6779721328,86015.4157111649,85140.1005275396,90801.1839800408,97100.340815497,100476.643615319,102426.663814953,110041.699314717,128155.404589576,137212.257227006,137704.680565649,122565.840596533,105433.384254677,115502.63115848,115000,104993.253824648,104098.551952147,97914.8219704823,109386.462936185,110575.821968077,110842.883294758,119140.251266863,102236.754681255,89321.9327107725,88198.4957386315,97307.4588149912,84995.1870562121,82174.6209204765,85101.4933490615,101536.47210107,100130.085287476,93611.3531961135,104042.865764128,108132.640963298,118921.217145766,110492.423338644,98793.4391076399,129590.97529079,132081.609766083,128831.04368813,137390.257318934,156134.697748526,154225.743186447,166974.242103529,194630.42236221,199867.470561723,211140.496891749,218703.002450902,158630.790032407,158321.359019864,143714.003287762,152140.759787198,165814.087116499,178893.616433107,189313.274748936,178652.539318031,191345.805872928,189380.066954261,185111.358711883,169161.290158915,148588.297805584,125860.978326185,117325.618013247,108139.402363884,130071.671856502,125573.172199914,114027.443709223,122532.310274878,120475.718670329,120098.056929828,121389.735020444,135339.566740472,130943.2772142,121208.215793011,111523.607398054,115772.101779323,121664.487115624,120008.140150543,139564.344771422,146567.273784159,150824.998124332,171681.697333514,166293.57320805,166872.866066248,161037.68443502,154393.982822847,143325.141582178,147619.345551103,170711.258911242,188031.966055229,188112.782009399,185342.694617071,174218.795405663,176233.400306335,180354.603824258,148166.654530813,141905.994760066,141378.91292507,129022.545581276,137573.265349132,142797.936638417,150270.56017329,156717.091658888
"25","TZ2009L125",1,68651.9455624628,71404.1241413611,80369.8582171354,98191.82129292,99747.1992549172,83631.6147262642,72400.3553171876,73770.4422641433,77292.2366008365,81551.3721621101,79060.6669507681,81708.0997695263,81421.9849601043,72669.2368400913,75928.1609353604,71482.9482610635,61209.6330095921,54217.8481905383,57671.9557810113,59669.9165753213,59732.9190819706,63749.3494438629,66272.6355162414,68580.1709619575,88473.9949867014,79723.9658076085,86381.5304324176,83085.6088437977,79551.3302913671,88750.1103360605,89123.447408189,96917.8481905383,106377.408902596,110017.042807106,114515.54467732,120376.772285807,130000,133082.151809462,140000,122001.699338075,104451.435479413,115513.692995628,115000,111917.848190538,111917.848190538,116678.190114453,120376.772285807,113458.924095269,113458.924095269,120000,110376.772285807,100835.696381077,92534.2785524306,90034.2582327711,91321.9031529385,91737.2403415824,92686.3430577706,98683.4511319011,98071.047753788,105841.762020272,113086.363827779,114571.955781011,120028.731490683,121760.341923915,117137.114209722,132075.354457161,116493.056752235,130773.30512495,136346.794706637,158146.221600347,158477.43993814,167762.772975095,187858.599645502,195228.009443015,200019.091733838,208906.73305259,176575.596821736,174102.835657292,161032.53969733,168707.28311538,170477.337875041,175402.71894092,181320.95873801,177671.244354534,182371.528376118,182210.413092934,180196.882833279,175059.922055485,148172.946204763,130188.386142904,128964.160468495,125839.166748882,133587.372771928,132303.117166721,130468.190775869,131947.778396763,130376.772285807,130248.246555353,130797.177792618,135000,133330.490829369,120385.268976183,113879.32960208,115385.268976183,118109.933538284,126437.018707928,136304.058430583,131961.731852118,146244.986749939,163852.689761827,178162.329496374,171586.600156686,159839.493083179,147956.052561457,148914.602318692,167476.947949728,183259.439626805,189093.599539796,189579.594493189,188959.721136234,185681.106467628,184422.102816113,176925.708264125,145606.214013782,139807.683820303,140480.098664423,138593.607604237,139307.733563775,142086.221600347,145387.870611368,148742.656942229
