"case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","FNID","rural","date","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","year","cropyear","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
2091000308,1,0,1,0,0,1,0,0,0,0,1,1,1.2622,0.8836,0.8836,0.8836,27,3.072746,1122,"Urban","20910003","MBALE","INDUSTRIAL BOROUGH",6,2012,4,56,"June",0,0,1,Jun 2012,2.41140936089148,"UG2011L140",0,2012-05-01,1200,1,1,1,1336.77842537627,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2601.09728463973,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
2091000312,1,0,1,0,0,1,1,0,1,0,1,2,0.0128,1.2594,1.2594,1.2594,20,4.71588,1148,"Urban","20910003","MBALE","INDUSTRIAL BOROUGH",11,2011,7,68.5,"November",0,0,1,Nov 2011,4.0689737848816,"UG2011L140",0,2011-10-01,948,1,1,1,1043.99384731629,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2011","2010",2445.73788719284,3,95,3,488,22.9908989077709,1732.87144601946,26,0,0
2091000603,1,0,1,0,0,1,1,0,0,0,1,2,0.1831,1.0409,1.0409,1.0409,23,3.561977,1146,"Urban","20910006","MBALE","NORTHERN BOROUGH",2,2012,7,73,"February",0,0,1,Feb 2012,3.46850235361017,"UG2011L140",0,2012-01-01,1313,1,1,1,1287.17379481334,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2607.57019645358,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
2091000607,1,0,1,0,0,1,1,0,0,0,0,0,0.0526,1.2839,1.2839,1.2839,23,3.561977,1142,"Urban","20910006","MBALE","NORTHERN BOROUGH",8,2012,7,59.5,"August",0,0,1,Aug 2012,2.79732903261986,"UG2011L140",0,2012-07-01,1188,1,1,1,1485.04786040393,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2607.57019645358,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
2091000609,1,0,0,0,1,0,1,0,0,1,1,3,0.150075,1.29215,1.29215,1.29215,25.25,3.37416275,1139.75,"Urban","20910006","MBALE","NAMANYONYI",8,2012,6,90,"August",0,0,0,Aug 2012,3.8676580926787,"UG2011L140",0,2012-07-01,1188,1,1,1,1485.04786040393,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2607.57019645358,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
209100061003,1,0,1,0,0,1,0,0,0,0,1,2,0.2759,1.7076,1.7076,1.7076,32,2.81072,1120,"Urban","20910006","MBALE","NORTHERN BOROUGH",8,2012,7,57,"August",0,0,1,Aug 2012,2.41140936089148,"UG2011L140",0,2012-07-01,1188,1,1,1,1485.04786040393,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2607.57019645358,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
2091000611,1,0,1,0,0,0,1,0,0,0,1,3,0.0887,1.1362,1.1362,1.1362,23,3.561977,1151,"Urban","20910006","MBALE","NORTHERN BOROUGH",2,2012,7,77,"February",0,0,1,Feb 2012,3.00913709847742,"UG2011L140",0,2012-01-01,1313,1,1,1,1287.17379481334,0.0449391356896276,0.0449391356896276,0.0449391356896276,"2012","2011",2607.57019645358,16,94,5,489,23.030044224901,1967.4150633193,22,0,0
2093003301,0,1,1,0,0,0,0,0,0,0,1,1,6.5016,11.265,11.265,11.265,53,14.55277,1414,"Rural","20930033","MBALE","NYONDO",11,2011,4,20.5,"November",0,0,1,Nov 2011,-0.0676303406827704,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003302,0,1,1,0,0,1,0,0,0,0,1,1,7.073,11.8634,11.8634,11.8634,55,14.55277,1431,"Rural","20930033","MBALE","NYONDO",5,2012,2,24.5,"May",0,0,1,May 2012,0.391734914449985,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
2093003303,0,1,1,0,0,0,0,0,0,0,0,0,6.3061,11.1678,11.1678,11.1678,51,16.82398,1356,"Rural","20930033","MBALE","NYONDO",11,2011,4,28,"November",0,0,1,Nov 2011,-0.738803661673084,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003304,0,1,1,0,0,0,0,0,0,0,0,0,6.5672,11.4895,11.4895,11.4895,48,16.82398,1398,"Rural","20930033","MBALE","NYONDO",11,2011,3,33,"November",0,0,1,Nov 2011,-0.738803661673084,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003305,0,1,1,0,0,0,0,0,0,0,0,0,7.4827,11.7797,11.7797,11.7797,60,16.19646,1564,"Rural","20930033","MBALE","NYONDO",11,2011,6,69,"November",0,0,1,Nov 2011,-0.738803661673084,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003306,0,1,0,1,0,0,0,0,0,0,0,0,6.8126,11.7018,11.7018,11.7018,53,14.55277,1384,"Rural","20930033","MBALE","NYONDO",5,2012,3,18.5,"May",0,0,1,May 2012,-2.10065460803358,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
209300330602,0,1,1,0,0,0,0,0,0,0,0,0,4.9587,9.7153,9.7153,9.7153,58,14.14308,1375,"Rural","20930033","MBALE","BUMBOBI",5,2012,3,20,"May",0,0,1,May 2012,-0.738803661673084,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
209300330603,0,1,1,0,0,0,0,0,0,0,0,0,6.9742,11.8518,11.8518,11.8518,53,15.92791,1399,"Rural","20930033","MBALE","NYONDO",5,2012,4,25,"May",0,0,1,May 2012,-0.738803661673084,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
2093003307,0,1,1,0,0,0,0,0,0,0,0,0,6.5857,11.528,11.528,11.528,48,16.82398,1384,"Rural","20930033","MBALE","NYONDO",11,2011,3,22,"November",0,0,1,Nov 2011,-0.738803661673084,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003308,0,1,0,1,0,0,0,0,0,0,0,0,6.6943,11.8473,11.8473,11.8473,47,12.54429,1314,"Rural","20930033","MBALE","NYONDO",5,2012,3,26.5,"May",0,0,1,May 2012,-2.10065460803358,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
2093003309,0,1,1,0,0,1,0,0,0,0,1,1,6.6002,11.4985,11.4985,11.4985,52,14.55277,1399,"Rural","20930033","MBALE","NYONDO",11,2011,7,66,"November",0,0,1,Nov 2011,0.391734914449985,"UG2011L105",0,2011-10-01,948,1,1,1,1029.62396730195,0.739899330488806,0.739899330488806,0.739899330488806,"2011","2010",2463.7535816595,3,95,3,488,21.1179688500576,2134.58852065264,41,0,0
2093003310,0,1,1,0,0,0,0,0,0,0,0,0,6.5551,11.6039,11.6039,11.6039,48,12.54429,1376,"Rural","20930033","MBALE","NYONDO",5,2012,3,42.5,"May",0,0,1,May 2012,-0.738803661673084,"UG2011L105",0,2012-04-01,883,1,1,1,1117.13607556238,0.739899330488806,0.739899330488806,0.739899330488806,"2012","2011",2615.12192690306,16,94,15,489,21.4779246428424,2262.02901937206,40,0,0
2101000205,1,0,1,0,0,1,0,0,0,0,1,1,0.1031,1.841,51.4641,1.841,35,2.845654,1079,"Urban","21010002","PALLISA","PALLISA T/C",12,2011,4,13,"December",0,0,1,Dec 2011,2.41140936089148,"UG2011L127",0,2011-11-01,957,0,0,0,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2463.7535816595,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2101000206,1,0,1,0,0,1,1,0,0,0,1,2,0.2131,1.8279,51.529,1.8279,39,2.845654,1090,"Urban","21010002","PALLISA","PALLISA T/C",12,2011,5,30.5,"December",0,0,1,Dec 2011,3.46850235361017,"UG2011L127",0,2011-11-01,957,0,0,0,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2463.7535816595,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2101000207,1,0,1,0,0,0,0,1,0,0,1,1,0.0911,1.7128,51.5781,1.7128,37,2.845654,1081,"Urban","21010002","PALLISA","PALLISA T/C",12,2011,5,51.5,"December",0,0,1,Dec 2011,1.95165746107179,"UG2011L127",0,2011-11-01,957,0,0,0,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2463.7535816595,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2101000211,1,0,1,0,0,1,0,0,0,0,1,1,0.0838,1.7117,51.5811,1.7117,37,2.845654,1082,"Urban","21010002","PALLISA","PALLISA T/C",12,2011,5,31.5,"December",0,0,1,Dec 2011,2.41140936089148,"UG2011L127",0,2011-11-01,957,0,0,0,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2463.7535816595,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2102100170601,1,0,1,0,0,1,1,1,0,0,1,3,5.0407,8.16128888888889,8.16128888888889,8.16128888888889,51.6666666666667,7.61117022222222,1175.77777777778,"Urban","10210017","","",12,2012,7,68,"December",0,0,0,Dec 2012,3.46811570892324,"UG2011L137",0,2012-11-01,1234,0,0,0,1283.1499971587,0,0,0,"2012","2011",2111.98788570613,5,163,14,489,23.9372790783217,1939.7343087479,24,0,0
2102100250103,1,0,1,0,0,1,1,0,0,0,1,3,2.6701,2.1993,36.2964,2.1993,26,3.666833,1159,"Urban","10210025","","",12,2012,6,58,"December",0,0,0,Dec 2012,3.46850235361017,"UG2011L140",0,2012-11-01,888,0,0,0,1261.97884930758,0.0224695678448138,0.0224695678448138,0.0224695678448138,"2012","2011",2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
2102100250103,1,0,1,0,0,1,1,0,0,0,1,3,2.6701,2.1993,36.2964,2.1993,26,3.666833,1159,"Urban","10210025","","",12,2012,6,58,"December",0,0,0,Dec 2012,3.46850235361017,"UG2011L141",0,2012-11-01,888,0,0,0,1261.97884930758,0.0224695678448138,0.0224695678448138,0.0224695678448138,"2012","2011",2111.98788570613,5,163,5,489,23.6587487385236,2223.93335599315,13,0,0
2103000402,1,0,1,0,0,1,0,1,0,0,1,1,13.4004,14.7215,27.4753,26.0023,35,2.863122,1128,"Rural","21030004","KIBUKU","BULANGIRA",7,2012,5,67.5,"July",0,0,1,Jul 2012,2.41102271620455,"UG2011L127",0,2012-06-01,1200,1,1,1,1219.71167298833,0.576583278457628,0.576583278457628,0.576583278457628,"2012","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000405,1,0,1,0,0,1,1,1,1,0,1,2,13.2227,14.8983,27.588,25.9186,35,2.863122,1130,"Rural","21030004","KIBUKU","BULANGIRA",12,2011,7,65,"December",0,0,1,Dec 2011,4.06858714019466,"UG2011L127",0,2011-11-01,1200,1,1,1,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2447.98984900117,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2103000406,0,1,1,0,0,1,0,1,0,0,1,2,13.3785,14.7025,27.5172,25.9564,35,2.863122,1128,"Rural","21030004","KIBUKU","BULANGIRA",12,2011,6,65.5,"December",0,0,1,Dec 2011,0.391348269763048,"UG2011L127",0,2011-11-01,1200,1,1,1,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2447.98984900117,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2103000407,0,1,1,0,0,0,0,1,0,0,0,0,12.022,15.8803,28.5239,25.17,35,2.216931,1126,"Rural","21030004","KIBUKU","BULANGIRA",12,2011,3,30,"December",0,0,1,Dec 2011,-0.739190306360022,"UG2011L127",0,2011-11-01,1200,1,1,1,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2447.98984900117,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2103000408,0,1,1,0,0,0,0,0,0,0,1,1,13.5583,14.5626,27.3779,26.0752,35,2.863122,1129,"Rural","21030004","KIBUKU","BULANGIRA",7,2012,6,41.5,"July",0,0,1,Jul 2012,-0.0676303406827704,"UG2011L127",0,2012-06-01,1200,1,1,1,1219.71167298833,0.576583278457628,0.576583278457628,0.576583278457628,"2012","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000409,1,0,1,0,0,0,0,0,0,0,0,0,12.6767,15.3503,28.0043,25.5825,35,2.129624,1132,"Rural","21030004","KIBUKU","BULANGIRA",12,2011,2,24.5,"December",0,0,1,Dec 2011,1.28087078476841,"UG2011L127",0,2011-11-01,1200,1,1,1,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2447.98984900117,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2103000410,0,1,1,0,0,0,0,1,0,0,0,0,11.188,11.7956,26.0872,11.7956,35,1.920098,1133,"Rural","21030004","BUDAKA","BUDAKA",7,2012,4,49,"July",0,0,1,Jul 2012,-0.739190306360022,"UG2011L127",0,2012-06-01,1200,1,1,1,1219.71167298833,0.576583278457628,0.576583278457628,0.576583278457628,"2012","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000411,1,0,1,0,0,0,0,0,0,0,0,0,12.1974,16.1735,28.0776,25.7098,35,3.42218,1133,"Rural","21030004","KIBUKU","BULANGIRA",12,2011,4,43.5,"December",0,0,1,Dec 2011,1.28087078476841,"UG2011L127",0,2011-11-01,1200,1,1,1,1152.10063463837,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2010",2447.98984900117,3,95,3,488,24.6978296439926,1958.77267874299,86,0,0
2103000602,0,1,0,1,0,0,0,1,0,0,1,1,13.5884,16.4557,45.2447,16.4557,67,3.037807,1057,"Rural","21030006","PALLISA","AGULE",10,2012,4,46,"October",0,1,0,Oct 2012,-1.42986793173021,"UG2011L126",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000602,0,1,0,1,0,0,0,1,0,0,1,1,13.5884,16.4557,45.2447,16.4557,67,3.037807,1057,"Rural","21030006","PALLISA","AGULE",10,2012,4,46,"October",0,1,0,Oct 2012,-1.42986793173021,"UG2011L127",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000602,0,1,0,1,0,0,0,1,0,0,1,1,13.5884,16.4557,45.2447,16.4557,67,3.037807,1057,"Rural","21030006","PALLISA","AGULE",10,2012,4,46,"October",0,1,0,Oct 2012,-1.42986793173021,"UG2011L140",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000603,0,1,0,1,0,1,0,1,0,0,1,3,12.7657,15.3914,46.1983,15.3914,46,3.317342,1064,"Rural","21030006","PALLISA","AGULE",10,2012,5,47,"October",0,1,0,Oct 2012,-0.970502676597452,"UG2011L126",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000603,0,1,0,1,0,1,0,1,0,0,1,3,12.7657,15.3914,46.1983,15.3914,46,3.317342,1064,"Rural","21030006","PALLISA","AGULE",10,2012,5,47,"October",0,1,0,Oct 2012,-0.970502676597452,"UG2011L127",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000603,0,1,0,1,0,1,0,1,0,0,1,3,12.7657,15.3914,46.1983,15.3914,46,3.317342,1064,"Rural","21030006","PALLISA","AGULE",10,2012,5,47,"October",0,1,0,Oct 2012,-0.970502676597452,"UG2011L140",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000604,0,1,0,1,0,1,0,0,0,0,0,0,13.4043,16.3296,45.4158,16.3296,66,3.037807,1062,"Rural","21030006","PALLISA","AGULE",10,2012,4,41,"October",0,1,0,Oct 2012,-1.64128935290083,"UG2011L126",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000604,0,1,0,1,0,1,0,0,0,0,0,0,13.4043,16.3296,45.4158,16.3296,66,3.037807,1062,"Rural","21030006","PALLISA","AGULE",10,2012,4,41,"October",0,1,0,Oct 2012,-1.64128935290083,"UG2011L127",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000604,0,1,0,1,0,1,0,0,0,0,0,0,13.4043,16.3296,45.4158,16.3296,66,3.037807,1062,"Rural","21030006","PALLISA","AGULE",10,2012,4,41,"October",0,1,0,Oct 2012,-1.64128935290083,"UG2011L140",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000605,0,1,0,1,0,1,0,1,0,0,0,0,13.4014,15.6886,45.6815,15.6886,39,3.317342,1052,"Rural","21030006","PALLISA","AGULE",4,2012,2,42,"April",0,1,0,Apr 2012,-1.64167599758777,"UG2011L126",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000605,0,1,0,1,0,1,0,1,0,0,0,0,13.4014,15.6886,45.6815,15.6886,39,3.317342,1052,"Rural","21030006","PALLISA","AGULE",4,2012,2,42,"April",0,1,0,Apr 2012,-1.64167599758777,"UG2011L127",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000605,0,1,0,1,0,1,0,1,0,0,0,0,13.4014,15.6886,45.6815,15.6886,39,3.317342,1052,"Rural","21030006","PALLISA","AGULE",4,2012,2,42,"April",0,1,0,Apr 2012,-1.64167599758777,"UG2011L140",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000606,0,1,0,1,0,1,0,1,0,0,0,0,12.4023,14.7739,46.6913,14.7739,43,2.863122,1047,"Rural","21030006","PALLISA","AGULE",10,2012,5,58.5,"October",0,1,0,Oct 2012,-1.64167599758777,"UG2011L126",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000606,0,1,0,1,0,1,0,1,0,0,0,0,12.4023,14.7739,46.6913,14.7739,43,2.863122,1047,"Rural","21030006","PALLISA","AGULE",10,2012,5,58.5,"October",0,1,0,Oct 2012,-1.64167599758777,"UG2011L127",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000606,0,1,0,1,0,1,0,1,0,0,0,0,12.4023,14.7739,46.6913,14.7739,43,2.863122,1047,"Rural","21030006","PALLISA","AGULE",10,2012,5,58.5,"October",0,1,0,Oct 2012,-1.64167599758777,"UG2011L140",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000607,0,1,1,0,0,1,0,1,0,0,1,3,12.6384,15.0896,46.4061,15.0896,43,2.863122,1059,"Rural","21030006","PALLISA","AGULE",10,2012,5,43.5,"October",0,1,0,Oct 2012,0.391348269763048,"UG2011L126",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000607,0,1,1,0,0,1,0,1,0,0,1,3,12.6384,15.0896,46.4061,15.0896,43,2.863122,1059,"Rural","21030006","PALLISA","AGULE",10,2012,5,43.5,"October",0,1,0,Oct 2012,0.391348269763048,"UG2011L127",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000607,0,1,1,0,0,1,0,1,0,0,1,3,12.6384,15.0896,46.4061,15.0896,43,2.863122,1059,"Rural","21030006","PALLISA","AGULE",10,2012,5,43.5,"October",0,1,0,Oct 2012,0.391348269763048,"UG2011L140",0,2012-09-01,1221,0.5,0.5,0.5,1149.27029169752,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000610,0,1,1,0,0,0,0,1,0,0,1,1,12.5689,14.9387,46.5166,14.9387,43,2.863122,1048,"Rural","21030006","PALLISA","AGULE",4,2012,5,35,"April",0,1,0,Apr 2012,-0.0680169853697076,"UG2011L126",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000610,0,1,1,0,0,0,0,1,0,0,1,1,12.5689,14.9387,46.5166,14.9387,43,2.863122,1048,"Rural","21030006","PALLISA","AGULE",4,2012,5,35,"April",0,1,0,Apr 2012,-0.0680169853697076,"UG2011L127",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000610,0,1,1,0,0,0,0,1,0,0,1,1,12.5689,14.9387,46.5166,14.9387,43,2.863122,1048,"Rural","21030006","PALLISA","AGULE",4,2012,5,35,"April",0,1,0,Apr 2012,-0.0680169853697076,"UG2011L140",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000611,0,1,1,0,0,1,0,1,0,0,0,0,13.4503,16.2825,45.403,16.2825,64,3.037807,1061,"Rural","21030006","PALLISA","AGULE",4,2012,4,40,"April",0,1,0,Apr 2012,-0.279825051227267,"UG2011L126",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,22.3748004858723,1931.78114033462,143,0,0
2103000611,0,1,1,0,0,1,0,1,0,0,0,0,13.4503,16.2825,45.403,16.2825,64,3.037807,1061,"Rural","21030006","PALLISA","AGULE",4,2012,4,40,"April",0,1,0,Apr 2012,-0.279825051227267,"UG2011L127",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000611,0,1,1,0,0,1,0,1,0,0,0,0,13.4503,16.2825,45.403,16.2825,64,3.037807,1061,"Rural","21030006","PALLISA","AGULE",4,2012,4,40,"April",0,1,0,Apr 2012,-0.279825051227267,"UG2011L140",0,2012-03-01,1042,0.5,0.5,0.5,1069.05326318532,0.540507471382419,0.540507471382419,0.540507471382419,"2012","2011",2115.6145130332,5,55,5,489,23.030044224901,1967.4150633193,22,0,0
2103000702,0,1,0,1,0,0,0,0,0,0,0,0,4.341,14.3156,46.1306,14.3156,37,2.496339,1107,"Rural","21030007","PALLISA","KAMEKE",1,2012,2,15,"January",0,0,1,Jan 2012,-2.10065460803358,"UG2011L127",0,2011-12-01,1333,1,1,1,1267.36012894887,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000703,0,1,1,0,0,1,0,0,0,0,0,0,3.3963,13.3021,46.0215,13.3021,43,1.902638,1119,"Rural","21030007","PALLISA","KAMEKE",1,2012,4,49.5,"January",0,1,0,Jan 2012,-0.279438406540329,"UG2011L127",0,2011-12-01,1333,1,1,1,1267.36012894887,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000704,1,0,1,0,0,0,1,1,0,0,0,0,4.2507,14.9627,45.49,14.9627,35,4.313636,1098,"Rural","21030007","PALLISA","KAMEKE",7,2012,3,34,"July",0,0,1,Jul 2012,2.33757713280017,"UG2011L127",0,2012-06-01,1200,1,1,1,1219.71167298833,0.576583278457628,0.576583278457628,0.576583278457628,"2012","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
2103000705,0,1,1,0,0,0,0,1,0,0,1,1,4.4409,14.0463,46.4598,14.0463,35,3.072746,1109,"Rural","21030007","PALLISA","KAMEKE",1,2012,2,16,"January",0,0,1,Jan 2012,-0.0680169853697076,"UG2011L127",0,2011-12-01,1333,1,1,1,1267.36012894887,0.576583278457628,0.576583278457628,0.576583278457628,"2011","2011",2602.85036492265,16,94,17,489,24.9131655974465,2047.59578793573,84,0,0
