,index,FS_year,ea_id,FCS,HDDS,rCSI,region_north,region_central,rural,dist_road,dist_admarc,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,FS_month,head_age,female_head,floor_dirt_sand_dung,cell_phone,number_celphones,roof_not_natural,roof_iron,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,yearmon,lag1_clust_maize_price,lag1_clust_rice_price,lag1_clust_nuts_price,lag1_clust_beans_price,lag1_clust_maize_mktthin,lag1_clust_rice_mktthin,lag1_clust_nuts_mktthin,lag1_clust_beans_mktthin,lag3_clust_maize_price,lag3_clust_rice_price,lag3_clust_nuts_price,lag3_clust_beans_price,lag3_clust_maize_mktthin,lag3_clust_rice_mktthin,lag3_clust_nuts_mktthin,lag3_clust_beans_mktthin,lag6_clust_maize_price,lag6_clust_rice_price,lag6_clust_nuts_price,lag6_clust_beans_price,lag6_clust_maize_mktthin,lag6_clust_rice_mktthin,lag6_clust_nuts_mktthin,lag6_clust_beans_mktthin,lag12_clust_maize_price,lag12_clust_rice_price,lag12_clust_nuts_price,lag12_clust_beans_price,lag12_clust_maize_mktthin,lag12_clust_rice_mktthin,lag12_clust_nuts_mktthin,lag12_clust_beans_mktthin,cropyear,raincytot,day1rain,maxdaysnorain,lhz_day1rain,gdd,tmean,lhz_raincytot,lhz_maxdaysnorain,heatdays,FCS_3_category,FCS_binary_safe,FCS_binary_bad,FCS_20_bad,FCS_mid+low,FCS_low_percent,rCSI_3_category,rCSI_binary_safe,rCSI_binary_bad,rCSI_20_bad,rCSI_mid+low,rCSI_low_percent
count,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0,768.0
mean,383.5,2010.2526041666667,23464337.625,47.251210627480155,5.184981863839286,3.679304625496032,0.1875,0.34375,0.8177083333333334,8.365640814214371,8.057748531929468,34.52725659940145,30.591467520541077,0.1522732204861111,0.18368055555555554,0.013433159722222221,0.0,6.442692057291667,42.14698893229166,0.24052889384920637,0.7454186817956349,0.3812655009920635,0.6049773685515872,0.3592657180059524,0.35397600446428573,0.041917007688492054,0.4758626302083333,0.09947684151785714,0.38830682663690474,0.006027560763888888,0.01745334201388889,2010.7061618381078,30.125366207468087,119.20058099403228,143.60378394926764,173.589162123311,0.47696072048611143,0.39082112630208327,0.4473111979166666,0.7260753038194449,31.519053258327457,121.50385382587098,144.84932583799232,164.612065762747,0.4625344509548608,0.3841501193576386,0.43489583333333304,0.6135110134548613,35.416644998234695,128.32218904142204,148.46683707155628,160.39949932758813,0.43600070529513896,0.3370260959201388,0.4024129231770834,0.4092724609375004,39.98096149446955,139.25712001553651,157.96300877470878,159.5018646519199,0.26066569010416624,0.23886094835069419,0.2828906249999998,0.24212320963541656,2009.2526041666667,1002.6111366890182,44.859375,121.47005208333333,43.489583333333336,211.34244791666666,24.864768298505165,1014.0425808780365,91.22395833333333,1.6575520833333333,0.3606770833333333,0.3450520833333333,0.015625,0.24479166666666666,0.46704644097222214,0.14496605282738095,0.3463541666666667,0.34375,0.0026041666666666665,0.03515625,0.2756843687996032,0.04879014756944444
std,221.84679398179276,0.43478897107658815,7775378.596893288,10.880617952616625,0.699516945177489,3.0450929326452028,0.39056673294247163,0.4752684001185421,0.3863363280432334,10.154090878999181,5.772459991813123,22.758648657040766,17.604442649536754,0.3487564310618912,0.3720814121088986,0.10511826091960276,0.0,3.568256959456712,4.652079927853339,0.12313977824942009,0.2806851496877569,0.2596936590227281,0.599876552697693,0.2906534840833863,0.2878077112257728,0.11791998923233284,0.17268352619695615,0.17277495691183625,0.17267685435968902,0.0198021705800272,0.0620235029763262,0.2928766863318818,12.786417553459705,58.74373477527952,90.81390202637935,93.65505190335817,0.3016215991551975,0.31053691209988765,0.3254319523160919,0.3759587093414251,11.778559120935812,57.56039380832071,87.64489474062839,87.33819561493361,0.3122638963939989,0.3046982116542889,0.3167547034252269,0.38875285887902117,11.596327334326404,53.30076341918668,83.67836128822033,75.64907751518855,0.3193734842262235,0.311383302387131,0.33400498686126195,0.36447372226634467,11.83188492377542,47.35760727455235,81.72636260901054,63.30538125608585,0.29259256524538746,0.26874218659010674,0.31092392158640375,0.27827074253877515,0.43478897107658815,177.92787678183132,10.091938028356484,13.191959109024738,7.865220312827714,6.294690152599343,1.6132496638972214,167.2123490872897,22.46409504204955,6.294690152599343,0.5120356489135933,0.4756950557566012,0.12410041356367577,0.43024380866884177,0.25916489107089885,0.16274723804507996,0.48156333808500285,0.4752684001185421,0.05099775881092694,0.1842946356025167,0.21059900682250401,0.07698556097374779
min,0.0,2010.0,10101016.0,24.375,3.0,0.0,0.0,0.0,0.0,0.06999999936670058,0.3769230786710977,0.4737499970942731,0.0,0.0,0.0,0.0,0.0,1.0,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,2010.1666666666706,11.0,10.0,-4.639401414147828,-68.95696708626551,0.0,0.0,0.0,0.0,11.0,10.0,10.0,-56.35765947699238,0.0,0.0,0.0,0.0,11.0,10.0,10.0,-20.234312629490397,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.666666666666696,0.0,0.0,0.0,0.0,2009.0,555.1040824059229,3.0,84.0,19.0,184.0,20.880271001824802,680.9800109536039,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,191.75,2010.0,20280844.5,39.0625,4.75,1.5625,0.0,0.0,1.0,1.1920625120401382,4.05656248703599,14.906406357884412,16.253571391105652,0.0,0.0,0.0,0.0,3.0,38.875,0.125,0.6875,0.1875,0.25,0.125,0.125,0.0,0.3125,0.0,0.26666666666666666,0.0,0.0,2010.5,22.09344611127269,81.99874999999999,69.35666666666667,126.50877392757371,0.25,0.20000000000000004,0.20000000000000004,0.5,22.375,91.13999999999999,78.85,116.10999999999996,0.25,0.20000000000000004,0.20000000000000004,0.25,27.14999999999999,102.23,84.265625,120.66849999999974,0.20000000000000004,0.0,0.0,0.0,32.0,117.40083333333298,104.508125,126.23249999999972,0.0,0.0,0.0,0.0,2009.0,880.2162257450655,39.0,113.0,39.0,213.0,24.087012072161706,897.8514761068877,77.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0
50%,383.5,2010.0,21053587.5,46.5,5.1875,2.875,0.0,0.0,1.0,4.3581250086426735,6.559062495827675,34.02463924884797,31.28125,0.0,0.0,0.0,0.0,7.0,42.0625,0.25,0.875,0.3125,0.4375,0.25,0.25,0.0,0.4666666666666667,0.0,0.375,0.0,0.0,2010.75,30.0,132.66666666666652,151.17249999999996,178.07999999999996,0.5,0.25,0.5,1.0,30.606666666666687,135.0,150.34791666666646,173.035,0.5,0.4000000000000001,0.5,0.75,34.18,140.47,154.45125000000002,165.95333333333298,0.4320833333333334,0.25,0.4000000000000001,0.32343750000000004,39.5,143.35250000000002,158.67625,162.14874999999995,0.20000000000000004,0.20000000000000004,0.22031250000000002,0.20000000000000004,2009.0,991.5617681056033,41.0,122.0,41.0,213.0,24.552646676363604,981.7806259961347,95.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.125,0.0,0.0,0.0,0.0,0.25,0.0
75%,575.25,2011.0,30740800.75,53.78125,5.6875,5.0,0.0,1.0,1.0,11.792500063776966,10.613906264305125,51.36875033378601,44.703125,0.0,0.0,0.0,0.0,10.0,45.1875,0.3125,0.9375,0.5625,0.75,0.5,0.5,0.0,0.625,0.125,0.5,0.0,0.0,2011.0,35.46725000000001,162.35820414029422,210.89600000000007,228.89843678599377,0.75,0.5999999999999999,0.75,1.0,38.75,162.52187500000002,207.931,217.92599999999996,0.75,0.5999999999999999,0.75,1.0,43.83145833333336,165.05999999999997,210.38749999999993,211.7866666666669,0.75,0.5828125,0.75,0.75,46.289687499999985,173.232,211.68750000000026,195.0,0.40625,0.47265625,0.5,0.5,2010.0,1112.4231950052904,52.0,130.0,51.0,213.0,26.119430670939707,1123.6199363599699,109.0,0.0,1.0,1.0,0.0,0.0,0.6875,0.1875,1.0,1.0,0.0,0.0,0.375,0.0625
max,767.0,2011.0,31555614.0,93.96875,6.75,17.25,1.0,1.0,1.0,56.18812465667724,37.32000017166138,118.79625129699706,67.86666679382324,1.0,1.0,1.0,0.0,12.0,56.375,0.6875,1.0,1.0,4.125,1.0,1.0,0.9375,1.0,0.9375,0.875,0.125,0.8125,2011.1666666666706,180.0,247.27599999999993,402.43000000000006,474.0247840092289,1.0,1.0,1.0,1.0,78.86999999999998,253.30499999999995,396.51333333333304,433.3947379711671,1.0,1.0,1.0,1.0,78.86999999999998,247.27599999999993,396.51333333333304,364.144043949563,1.0,1.0,1.0,1.0,90.0,250.0,452.7375000000001,312.5,1.0,1.0,1.0,1.0,2010.0,1579.53568402091,72.0,158.0,66.0,213.0,28.344394551308486,1496.2839811233898,136.0,29.0,2.0,1.0,1.0,1.0,1.0,0.8125,2.0,1.0,1.0,1.0,1.0,0.5625
