"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"53","2008-12-30","2008","12","30",NA,"197.65",NA,NA,NA,"211.98",NA,"134.6",NA,NA,NA,NA,NA,"146.3",NA,NA,NA,NA,"210.95",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"190.45",NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,"244.28",NA,NA,NA,"185.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.15","232.14",NA,NA,NA,NA,NA,NA,NA,NA,"189.48",NA,NA,NA,NA
"54","2009-01-06","2009","01","06",NA,NA,"192.94","200","290",NA,NA,"118.14","270.65","205",NA,"196.67",NA,"225.93","278.13","300","227.45",NA,"208.4",NA,"200","200",NA,"200","100","218.29",NA,"340","40.85","134.7","193.4","250","230",NA,NA,"148.44","235","220.01","200","252","160",NA,NA,NA,"120.23","225",NA,NA,"280.36","250","255.11","262.92","304.9","240.29",NA,NA,"200",NA,"197.7",NA,"220","251.59",NA,"223.33",NA,NA,NA,NA,"196.41","280","211.95",NA,NA
"55","2009-01-13","2009","01","13","160.42",NA,"207.06",NA,NA,"215.06","143","124.16","270.81",NA,NA,"227.06","185.93","224.87","280","329.41","266.67","250",NA,"250","200","220",NA,"200","98.94","220.52",NA,"363.63","172.99","140.5","195.12",NA,"220","210",NA,NA,"235","220","200","252","165",NA,"225",NA,NA,"225","180","190.97","280.55",NA,"255.67","252.92","334.29",NA,NA,NA,"200",NA,"197.7",NA,"220","251.69",NA,"206.67",NA,NA,"174.44","260.47","200","280","211.95","225",NA
"56","2009-01-20","2009","01","20","160.42","211.76","207.06","236.11",NA,"215.06","148.56","131.81","270.8","245",NA,"216.47","195.26","224.8","280.19","329.49","266.67","250","289.8","250",NA,"220",NA,NA,"98.94","225.4",NA,"343.75","178.41","138.2","195.25","250","220","200","196.43",NA,"250","225.85","190.42","252","170",NA,NA,"213.75",NA,"225","180","198.03","280.63",NA,"258.31","270","332.88","260.66",NA,"280.55",NA,NA,"187.22","240","220","339.87","240","212.22",NA,"232.79","178.89","260.41","184.62","280","211.95","225",NA
"57","2009-01-27","2009","01","27",NA,"222.22","228.76","245.85","300.02","236.18","148.8","134.21","270.8",NA,NA,"216.47","195.11","225.98","280.23","333.33","276.47",NA,"289.8","250","190",NA,NA,"190","94.72","225.4",NA,"358.62","137.07","141.8","195.25","267.1","220",NA,"220",NA,"179.17","135.23","180.5",NA,"155.55","170",NA,NA,"184.77","230","270",NA,"324.41",NA,"255.19","270","337.5","260.56",NA,"280.56","200","300","199.36","212.5","220","339.87","240","192.55",NA,NA,NA,"263.55","189.47","266.92","214.59","200",NA
"58","2009-02-03","2009","02","03","162.5","222.22","234.42",NA,"277.02","236.18","148.8","132.16","270.83","218",NA,"215.83","164.38","225.4","280.31","333.33","284.44","250","248.55","250","195","220","220","185","94.74","230.25",NA,NA,"139.93","141.5","200.15","267.11","233.33","200","226.47","245.09","179.17","135.15","177.82","248.24","150.66",NA,"204.08","215.29",NA,"230","163.75","199.05","325.4","270","260.18","270","342.25","260.56",NA,"280.55","200",NA,"199.63","231.25","210","339.87","240.02","213.33",NA,"226.74","174.44","263.14",NA,"268.33","250","200",NA
"59","2009-02-10","2009","02","10","162.5","117.78","235.35",NA,"300","236.18","151.91",NA,"280.05","220",NA,"206.63","175.15","225.95","280.31","333.33","288.23","250","250.1","220","186.42","220","220","200","93.22","230.25",NA,"358.02","142.75","140.22","200.2","267.1","249.69","205.1","226.42","243.25","179.17","137.1","170.5",NA,"150.66","175",NA,"234.38","260.1","160","170","196.31","325.44",NA,"256.36","270","337.5","269.84",NA,"280.87","200","300","199.63","231.25","220","339.87","240.03","206.67",NA,"240.42","188.89","263.14",NA,"290",NA,"213.33",NA
"60","2009-02-17","2009","02","17","162.5",NA,"236.47",NA,"300.09","236.18","144.94","144.82",NA,"295",NA,"192.17","196.74","224.89","280","333.33","288.23","250","264.95",NA,"188.72","220","220","190","80.22","235.18",NA,"382.97","157.94","137.41","200","257","242.48","210","222.22","245.33","179.15",NA,"100","248.24","150.18",NA,"210.3","268.62","225.34","160","180","196.81","324.42","270","255.46","270","332.31","269.86",NA,"280.37",NA,"300","178.7","231.25","220","339.87","237.47","204.44",NA,"181.11",NA,"263.55","182.32","290","224.18","213.33",NA
"61","2009-02-24","2009","02","24",NA,"140.74","237.85","294.4",NA,"236.18","142.37","172.12","300","217",NA,NA,"210.21","224.25","280.21",NA,"276.47",NA,"268.55","210","163.74",NA,NA,"200","80.2","236.52",NA,"355.21","137.42",NA,NA,"267","243.27",NA,"225","220.09","179.15","122.85","100","248.24","100","80","214.8",NA,"202.96",NA,NA,"196.31","323.39",NA,NA,"270","332.3","190.33",NA,"280.55",NA,"280","199.53",NA,NA,"324.24","237.47","208.89",NA,"184.44",NA,"263.55","176.49","253.75","208.52","200",NA
"62","2009-03-03","2009","03","03","151.67",NA,"240.8","222.22",NA,"215.78","142.37","155.22",NA,NA,NA,"191.64","251.46","225.08","280.29","287.5","276.47",NA,"274.8","200",NA,NA,NA,"200","78.88",NA,NA,"376.06",NA,NA,"195.8","267.1","231.19","260","223.05",NA,NA,NA,"100","248.24","75",NA,"184.42",NA,"208.16","90","108","188.45","302.34","280",NA,"271.14","282.1","184.13",NA,"280.87","170","290","199.53","250","220","324.44",NA,NA,NA,"236.81",NA,"235.62",NA,"254.82","214.29","200",NA
"63","2009-03-10","2009","03","10","135.42",NA,NA,"222.22",NA,"193.7","140.47",NA,NA,NA,NA,"189.64","195.5","224.9","280.31","287.5","258.49",NA,"289.65","200","105.26",NA,NA,"190","89.11",NA,NA,"391.66",NA,NA,"190.58",NA,"235",NA,"223.05",NA,NA,"110.8","100","220.36","75",NA,"200",NA,"114.52","84",NA,NA,"294.37",NA,NA,NA,"282.1","190.33",NA,"280.87",NA,NA,"199.63","231.25","180","324.44","187.5",NA,NA,NA,"180.09","235.62","182.44","254","214.29","200",NA
"64","2009-03-17","2009","03","17",NA,"140","237.85","212.22",NA,"194.96","154.76","144.26",NA,NA,NA,"189.64","157.89","224.79","280","300","258.49","250","292.85","180",NA,NA,NA,"190","78.88",NA,NA,NA,NA,NA,"190","250","235","200","236.67","118.22","151.24","111.11","100","154.52","95",NA,"220",NA,"97.55",NA,NA,"198.98","293.74",NA,"262.9",NA,"282.1","189.4",NA,"280.65",NA,"280","199.63","250","150","288","185.19",NA,NA,"238.47","187.29","263.55","185.14","250.83","214.29","200",NA
"65","2009-03-24","2009","03","24","106.88","140","231.14",NA,"300.02","200.89","146.03","156.16","300","250",NA,"191.76","165.12","225.6","280",NA,"258.49",NA,"295.65","200","140",NA,NA,"230","78.88",NA,NA,"356.52",NA,NA,"190","250",NA,NA,"223.05","118.5","180.48","148.95","90","154.52",NA,"90",NA,"132.63",NA,"86.7",NA,"198.98",NA,NA,"264.28","280",NA,"194.26","225",NA,"140","100","199.63","250","150","288",NA,"154.44",NA,"232.3","170.19",NA,"180.49","257.74","214.29","200",NA
"66","2009-03-31","2009","03","31","101.67","140","214.89","200",NA,"200.89","146.03","152.17","315","214",NA,"192.71","180.73","225.15",NA,"300","240.38",NA,"297.64","180","114.2",NA,NA,"180","78.88","245.65",NA,"356.52",NA,NA,"183.84","240","220","73","250","91.76","180.8","101.47","90","133.33","90","90","193.2","125","94.02","86.5",NA,"155.56",NA,"260",NA,"262.92","232.3","146.89",NA,"220.4","140","150","139.6","193.62","150","288","175.84","153.33",NA,"255.93","173.69","244.28","190.67","259.58",NA,"200",NA
"67","2009-04-07","2009","04","07","119.3","140","212.95",NA,"255.24","200.89","150.47","156.08","120.6","217",NA,"181.24","188.57","225.15","280","195",NA,NA,"298.5","140","100",NA,"200","200","120",NA,NA,"362.9",NA,NA,"181.46","230","220",NA,"223.05","122.09","180.42",NA,"90","127.31","90","90",NA,"139.17","110.12","84.7",NA,"155.92","286.47",NA,"250.94","231","267.65","146.79","122.5","220.4","140","120","139.6",NA,"150","178.08",NA,"161.11",NA,"215.76","172.22",NA,"188.77",NA,"214.29","200.1",NA
"68","2009-04-14","2009","04","14","124.65",NA,"210.37","192.81",NA,"177.14","155.08","159.18","120.61","270",NA,"181.24","175.4","225.55","280","193.33","176.67",NA,"296.45","100","110",NA,NA,"200",NA,NA,NA,"362.9",NA,NA,"180.27","230","210","150","220","95.5","134.44",NA,"85","123.33","90.22","90",NA,NA,"98.53","86.7",NA,"159.69",NA,NA,"247.55","276.57","267.65","110",NA,"220.4","120","120","148.98","193.67","150","178.08",NA,NA,NA,"226.81","169.03","244.28","188.77","253.75","214.29","200",NA
"69","2009-04-21","2009","04","21","124.65","79.49",NA,"190.9","277.05","177.14",NA,"147.17","300","250",NA,"182.77","170.14","224.89","280","193.33","170.42","200",NA,"100","112.6",NA,NA,"160","48.68",NA,NA,NA,NA,NA,"175.85","180","205","150","280","94.5","182.87","93.81","85","123.33","100","100","126.22",NA,"107.87","85.5",NA,"157.77","285.44",NA,"242.64","276.57","247.05","120.16",NA,NA,"120","120","148.98","176.17","150","178.08","116",NA,NA,NA,"166.67",NA,NA,"253.75","214.29","200",NA
"70","2009-04-26","2009","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2009-05-05","2009","05","05","128.33","79.49","205.81","166.66","265.31","178.42","146.19","137.06","244","200",NA,"182.77","156.12","224.92","280.36","195.3","140.42","150","198.75","100","110.39",NA,NA,"150","90",NA,NA,NA,NA,NA,"172.69","200","180",NA,"312.5","92.5","182.11","101.47","85","129.66",NA,"100","126.4","95.29","97.08",NA,NA,"151.78","282.38","255","239.1","270","195.65","110.79","116","180.01","150","150","148.5","172.5","150","180","120.13","156.67",NA,NA,"159.26","244.28","170.97","253.75","214.29","200",NA
"72","2009-05-12","2009","05","12","117.11","91.76","204.77",NA,"261.22","181.49","148.73","154.26",NA,NA,NA,"181.17","155.44","225.65","240","195.3",NA,"180",NA,NA,"115.83",NA,NA,"160",NA,NA,NA,NA,NA,NA,"170.44","150",NA,NA,"326.67","94.44",NA,"93.43","80",NA,NA,NA,NA,"90","96.3","91.74",NA,"151.78","280.34",NA,"240.58","273","194.44","150.14",NA,"180.01","150",NA,NA,"172.5","160","180",NA,"163.43",NA,"209.58","147.7","244.28","175.26","259.58","214.29","200",NA
"73","2009-05-19","2009","05","19",NA,NA,"204","136.36","249.7","181.49","147.14","159.01","244.37",NA,NA,"180.91","148.83","225.08",NA,"206.67","175.44",NA,"198.55","100","120.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"167.18","150","160","90.41","300",NA,"184.42","90.11","80","136.45","154","115","124.4","98.78","115.1","92.78","90","148.77","280.34","250","241.52","229.58","194.44","150.24",NA,"180.37",NA,NA,"152.61","116.67","160","180",NA,"145.56",NA,NA,"146.89","244.28","175.26","250.83","214.29","200",NA
"74","2009-05-26","2009","05","26","123.13","79.49","182.15",NA,"255.22","181.49","147.14",NA,"244.4",NA,NA,"181.93","154.45",NA,"240",NA,"175.42",NA,"199.4","100",NA,NA,"210",NA,"90",NA,NA,NA,NA,NA,"159.12",NA,NA,NA,NA,NA,NA,NA,"76.66","136.45",NA,NA,NA,"73.86",NA,NA,NA,"153.29","275.37","250",NA,NA,"168.8",NA,NA,"160",NA,"170",NA,NA,"160","180","110.13","143.28",NA,NA,NA,NA,NA,"250.83","214.29","180",NA
"75","2009-06-03","2009","06","03","121.46",NA,"180.25","150",NA,"177.14","160.16","141.7","244.4",NA,NA,"181.92","156.25",NA,"240","226.67","175.42","250","198.75","140",NA,NA,"210","150","80.18",NA,NA,NA,NA,NA,"155.41","151.5","160","160","328.28","108.55","183.88","100.04","77.16","146.38",NA,"110","120.32","99.07","108.89","95.92",NA,NA,NA,NA,NA,"215.83","202.7",NA,NA,"150.66",NA,"170","152.28","116.67","160","158.11","110.14",NA,NA,"208.72",NA,"247.28",NA,"247.92","215.32","180",NA
"76","2009-06-10","2009","06","10","120.12",NA,"177.87","120",NA,"177.92","161.91","141.7",NA,NA,NA,"183.4","151.63","224.1","260","300","187.5",NA,"197.52",NA,"120.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"155.57",NA,NA,NA,"306.06",NA,NA,NA,"80","147.33",NA,NA,NA,NA,NA,"100.04",NA,"160.42","277.29",NA,NA,NA,"194.6","100.79","124.33","150.66",NA,"180","159.93",NA,"165","158.11","115.08","172.21",NA,NA,"153.2","246.95","160","247.92","215.32","181.28",NA
"77","2009-06-17","2009","06","17","118.34",NA,"176.79","150",NA,"165.32","145.31","144.9","240.3",NA,NA,"189.56","115.18","223.86","250",NA,"276.08","250",NA,"128.85","120.84",NA,NA,NA,"80.18",NA,NA,NA,NA,NA,"151.23","152.6",NA,NA,"200","151.58","115.03","112.31","80.6","158.2","127.7","120",NA,"113.71",NA,"125",NA,"163.71","274.44","250","137.68",NA,NA,"150.33","116",NA,NA,"180","139.93","154.17","162.5","160.23","120.17","168.14",NA,"148.7","164.45",NA,"160",NA,"215.32","166.67",NA
"78","2009-06-24","2009","06","24","105.86",NA,"175.26","117.22",NA,"166.22","146.6","148.16","240.5","232.1",NA,"183.21","98.54","221.49","260","282.35",NA,NA,NA,"128.85","181.18",NA,NA,NA,"90.18",NA,NA,NA,NA,NA,"150.22","200","150",NA,"200","133.44","115.17","110.4","77.15","162.67","130.11","120",NA,"129.4","116.24","125",NA,"154.05","273.46","270","138.17","245.7","191.67","159",NA,"240","170","171.43","129.72","160.87",NA,"160.23","120.17","172.14",NA,"150.64","161.22",NA,"157.62","215","214.29","178.82",NA
"79","2009-06-30","2009","06","30","92.93","102.29","174.49","111.11",NA,"170.66","146.81","142.5","240.6","245.16",NA,"180.19","125.75","220.79","260","282.35","276.08",NA,NA,"131.15","180.67",NA,NA,NA,NA,NA,NA,NA,"159.72",NA,"145.42","200","150",NA,"205.13","99.41","117.48","138.47","80.67","164.81","130","120","120.6","139.38","129.42","125",NA,"194.88",NA,NA,"141.5","215.83","189.04","159","122.5","240.39","170","171.43","139.64","154.17","168.5","227.13","138.67","177.18",NA,"183.64","157.78","168.48",NA,"210","212.28","157.68",NA
"80","2009-07-07","2009","07","07","97.5","96.11","171.99","183.63","148.05","167.32","147.25","151.38",NA,"243.3",NA,NA,"118.54","219.55","260",NA,"268.63","202.05",NA,"130.15","180.44","233.06",NA,NA,NA,NA,NA,NA,NA,NA,"140.64","200","161.89",NA,NA,"150",NA,NA,"80.5","164.78","130","120",NA,"147.27","125.53","125",NA,"195.15","218.42",NA,"143.28","240.15","171.23","156.82","122.5","240.39","170","171.43","139.5",NA,"165","227.13","140.16","184.01",NA,"150.56","157.29","165.4","150.38","123.33","211.27","157.68",NA
"81","2009-07-14","2009","07","14","100.42","88.46","173.56","187.05","123.85","169.19","145.29","152.18","240.55",NA,NA,"173.21","132.11","221.19","260","300","249.06","202.5",NA,"130.57","180.26","240.67",NA,"160","87.54",NA,NA,NA,NA,NA,"135.42","200","172.47",NA,"190.67","110.18","108.79","139.79","83.5","160.71","131.22",NA,NA,"149.4","168.85","127.5",NA,NA,"273.48","78","178.33","241.17","152.15","158.2","122.75","240",NA,"171.43","139.81","149.17","170","215.35","140.56","172.18",NA,"156.81","156.19","166.23","150.38","225","212.38","180.15",NA
"82","2009-07-21","2009","07","21",NA,NA,"136.38","158.33","153.37","167.54","143.55","152.1","240.65","205.2",NA,"170.41","137.18","219.15","290.17",NA,"253.85",NA,NA,"130.53",NA,"259.14","170",NA,"83.72",NA,NA,NA,NA,NA,NA,"200.52",NA,NA,"200","115.25","108.77","129.36","90","162.5","128.12",NA,NA,NA,"148.12","127.7",NA,"197.75","270.42","83.05","183.24","192.92","152.16","156.33",NA,"240.5",NA,"171.43","139.81",NA,"175","248.68","140.61","188.76",NA,"156.67","155.38","171.14","150","208.33","207.15","180.87",NA
"83","2009-07-28","2009","07","28","92.5","96.11","177.61","172.22","122.9",NA,"141.56","150.78","245.55",NA,NA,"215.52","130.12","219.1","290.19","300",NA,NA,NA,NA,"184.95",NA,NA,"160","80.28",NA,NA,NA,NA,NA,"120.15","200.57","178.33",NA,"179.91","118.5","108.11","96.61","90",NA,NA,NA,NA,"123.75","152.19",NA,NA,NA,NA,"83.05","181.33","192.9","155.4","160.13","132.23","240.3",NA,NA,"139.77",NA,NA,"248.58",NA,"192.81",NA,NA,"153.17","172.35","150.71","156.25","207.15","168.88",NA
"84","2009-08-04","2009","08","04","82.5","96.11","177.78","180","137.74","169.13","155.11","134.15","255.07","214.53",NA,"209.16","157.24","218.45","290.27","301","258.82",NA,NA,"129.66","186.72",NA,"135.43",NA,"83.72",NA,NA,NA,NA,NA,"120","210.54","179.26",NA,NA,"100","108.11","138.46","90","166.67","126.42","140",NA,NA,"142.36","127.75",NA,"196.89","270.36",NA,NA,"215.83","155.4","160.13","122.65","240.5",NA,"187.5","139.84",NA,"175","232.16","142.23",NA,NA,"160.42","146.67","170.53","160.49","157.5","192.86","195.56",NA
"85","2009-08-11","2009","08","11","80","107.23","177.8","181.81","137.74","170.31","153.63","132.02","255.86",NA,NA,"207.46","126.77","218.58","290.31","301","258.82",NA,NA,"129.66","186.2","240.67",NA,NA,"74.73",NA,NA,NA,NA,NA,"118.4","252","168.29",NA,"189.5","99.1","109.22","137.12","95.5","166.92","128.3",NA,"118.14","184.25","145.6","172.81",NA,"195.41","268.3",NA,"190.14",NA,"155.41",NA,"122.63","240.3",NA,"171.43","139.34",NA,"175","232.16","145.17","198.02",NA,"161.68","140.29","171.44","165","214.75","170.43","182.22",NA
"86","2009-08-18","2009","08","18","93.75",NA,"177.91","180","136.72","168.35",NA,"130.3","255.87","229.27",NA,"203.56","138.59","217.41","290.36","309","272.55",NA,NA,"129.66",NA,NA,"139.73","150","81.64","250",NA,NA,NA,NA,"118.1","210.01","186.47",NA,"190.5","105.2","109.48","138.61","85","167.26","120.34","140.5","146.37","148.34","146.87","128.28","87.2","193.57",NA,NA,NA,"215.19","159.72","150.11","133.75","240.3",NA,"187.5","139.65","142.17","160","229.15",NA,"186.15",NA,"163.49","142.8","167.22","160.33","166.25","171.43","182.22",NA
"87","2009-08-25","2009","08","25","91.25","91.18","178.19","171.81","134.76","164.94","151.26","131.2",NA,"233.33",NA,"201.92","126.12","216.6","290.41","309","272.55",NA,NA,NA,"187.44",NA,NA,"155","87.54",NA,NA,NA,NA,NA,"116.99","200.02",NA,NA,"196.67","110.5","110.41",NA,"85.5","167.58",NA,"140","120.42",NA,"139.42",NA,NA,"191.5","268",NA,NA,"220.83","164.38","168.42","133.23","160.4",NA,"187.5","139.93","128.33","150","218.5","145.65","192.48",NA,"159.58","139.17",NA,NA,NA,NA,NA,NA
"88","2009-09-01","2009","09","01","90",NA,"179.18","194.22","134.36","154.8","152.44",NA,"255.89",NA,NA,"199.83","134.39","240.05","290.4","312.5","272.55",NA,NA,"143","186.25","210.92","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"151.52",NA,"196.67","124.5",NA,"138.95","90","166.67","125.1","140.5",NA,"149",NA,NA,NA,NA,"285.43",NA,"189.16",NA,"157.89","150.13",NA,NA,NA,NA,NA,NA,"160","218.5","160",NA,NA,NA,"136.12",NA,NA,NA,NA,NA,NA
"89","2009-09-08","2009","09","08","91.25",NA,"178.18",NA,"130.21","163.24",NA,NA,"255.9",NA,NA,"197.76","130.17","240.1","200.61","312.5","249.5",NA,NA,"142.53","193.64",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,"162.23",NA,"182.5",NA,NA,"130.68",NA,NA,"125.1",NA,NA,NA,NA,NA,"87.26",NA,NA,NA,NA,NA,"155.41","165.19",NA,NA,NA,"163.64",NA,NA,"170","212.95",NA,"83.33",NA,"164.8",NA,NA,NA,NA,NA,NA,NA
"90","2009-09-15","2009","09","15","93.75","105.99","179.18","192.22","133.41","168.51","158.96",NA,"255.91",NA,NA,"209.91","143.84","240.08","200.55","312.5","249.5",NA,NA,"148.53","190.63","214.95","130","120",NA,NA,NA,NA,NA,NA,NA,NA,"152.13",NA,NA,"106.25","110.17","145.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"284.32","87.27","185.9","220.83",NA,"169.19",NA,"241.5",NA,"166.64","139.93",NA,"170","171","165","166.67",NA,"168.74","127.22","183.97",NA,NA,NA,NA,NA
"91","2009-09-22","2009","09","22","91.25","32.49","180.19","196.32","133.59","165.15","163.11",NA,"255.92",NA,NA,"211.16","82.56","239.75","200.81","312.5","248.24",NA,NA,"145.55","190.22","210.92","129.74","120",NA,NA,NA,NA,NA,NA,"118.05",NA,"151.78","125.32","189.5","110.2","112.49","148.12",NA,NA,NA,NA,"166.67",NA,NA,NA,NA,NA,NA,"87.27","190.56","220.83","189.42",NA,"133.25","241.3",NA,"153.64","140.95","153.65","170","174.5","165.02","188.88",NA,NA,NA,"185.44",NA,NA,NA,NA,NA
"92","2009-09-29","2009","09","29","101.15",NA,"180.22",NA,"136.4","170.04","166.07",NA,NA,NA,NA,"214.34",NA,"239.75","200.93",NA,"248.24",NA,NA,"142.17","189.22","212.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.5","153.76","180",NA,"109.3","122.18","150.08","100",NA,"127.09",NA,NA,NA,NA,NA,"87.28",NA,"284.22",NA,"187.49","247.5","189.42",NA,NA,NA,NA,"163.64","140.95",NA,"170","172.64","170.15","185.56",NA,NA,"128.26","173.91",NA,NA,NA,NA,NA
"93","2009-10-06","2009","10","06","118.13",NA,"180.3","156.72","136.41","171.16","188.47",NA,NA,NA,NA,NA,"115.76","238.69","200.97","300","248.24",NA,NA,"151.19","191.72","210.95",NA,"160","98.17","250",NA,NA,"251.4","204.49",NA,NA,"167.23","192.9","218.79","122.23","123.17","150.91",NA,NA,"127.16",NA,NA,"170.45",NA,"149.33","87.29",NA,NA,NA,"183.77",NA,"191.96","180.19",NA,"243.5",NA,NA,NA,NA,"170","170","170.24","196.57",NA,"176.59","130.98",NA,NA,"237.5",NA,"126.67",NA
"94","2009-10-13","2009","10","13","118.13",NA,"180.41","138.68","137.23","173.38","190.69","135.2","255.86","233.4",NA,NA,"121.52","237.62","200.94","300","243.25","250",NA,"150","188.44","216.82",NA,"155","98.17",NA,NA,NA,"234.18",NA,"120.14","150.56","173.33","149","209.92","122.5","124.18","139.76",NA,"164.29","127.16",NA,NA,NA,"135.2","149.5","88.29",NA,NA,NA,"186.3","247.5","184.61","180.19","122.7","243.5","164.8","167.67",NA,"153.65","170","228.42","171.33","186.5","123.31","179.82",NA,"168.54",NA,"237.5",NA,"126.67",NA
"95","2009-10-20","2009","10","20","125",NA,"180.49","139.77","138.41","168.55",NA,"136.47",NA,NA,NA,NA,"126.81","236.8","200.99","300","255.1","250",NA,"150.89","188.06","214.95",NA,"125","98.34",NA,NA,NA,"239.47","203.92","120.55","150.56","181.28","190","232.21","148.3","125.19","149.57",NA,"164","137.12","140",NA,"150.35","141.34","150","88.3",NA,"280.47",NA,"182.99",NA,"182.27","180.69","133.25","245.69",NA,NA,"140.32","153.65","170","170","200","183.33","120.15","176.66","136.71","168.54",NA,"250","150","131.11",NA
"96","2009-10-27","2009","10","27","125",NA,"180.27","164.13","141.87","165.45","189.16","183.83",NA,"210.2",NA,"205.17","123.17",NA,"200.64","300","255.1",NA,NA,"160.11","182.75","215.48",NA,"275","90.16","250",NA,NA,"242.2",NA,"122.56","150.57","186.87","175.34","233.31","145.25","131.11","143.47","90.5",NA,"130.38","140",NA,"168.75",NA,"151.01",NA,NA,"278.58",NA,"180.32",NA,"189.47",NA,"122.75","240.69","164.8","156.67","140.36",NA,NA,"178.22",NA,NA,NA,NA,"137.91","156.98",NA,"225",NA,"120",NA
"97","2009-11-03","2009","11","03","123.33","119.32","181.22","189.56","133.59","161.67","137.92","150.2",NA,"215.61",NA,"176.49","128.74","233.45","201.65","300","235.29","200",NA,"163.89","180.66","212.57",NA,"160",NA,"250",NA,"86.67",NA,"205.94","123.18","150.68","187.56","190.3","190.67","144.5","131.14","152.63","90",NA,"127.44",NA,"180","115.34",NA,"121.25",NA,NA,NA,NA,"179.51",NA,"198.76","210",NA,NA,"165.5","166.67",NA,NA,NA,"182.16","205","198.16",NA,"166.94","136.23",NA,"210","250","150","122.22",NA
"98","2009-11-10","2009","11","10",NA,"132.49","182.22","184.61","136.61","161.95",NA,"132.16","155.94","215.3",NA,"172.22","143.18","233.15","261.33","300","226.53",NA,NA,"164.71",NA,"218.45",NA,"155","90.16",NA,NA,"347.82",NA,"206.06","124.24",NA,"193.47",NA,NA,NA,"130.17","138.09","90","170.66","127.44",NA,NA,"170.45",NA,"121.74",NA,NA,NA,NA,"181.3","248.22","190.12","210",NA,NA,"165.5","176.67","139.97","175.54","160.52","182.15","205.17","196.42","120","165.43","139.35","155.4","218.49",NA,"150","120",NA
"99","2009-11-17","2009","11","17","128.54","107.23","182.32","167.05","129.81","161.2","159.76","135.17","255.95","207.72",NA,"171.21","149.64",NA,"261.37","300","212.12","200",NA,"151.89","180.33","221.8",NA,"147.5","90.16",NA,NA,"347.82",NA,NA,"124.56",NA,"198.89",NA,"198.5","136.18","130.21","138.47",NA,"171.67","130.14",NA,NA,"175.48","146.11","121.78",NA,NA,NA,NA,"183.74",NA,"198.64","205","134.33","254.8","165.5","176.67","140.16","175.54","170.22","263.16","230.77","170","125","168.76","141.65","164.52","218.49","250","150","133.33",NA
"100","2009-11-24","2009","11","24","130","109","182.5","171.72","131.73","161.91",NA,"134.29",NA,NA,NA,"173.63","148.57","234.15","161.41","300","209.8","200",NA,"160.17","187.2","161.45",NA,"165","90",NA,NA,"315.93",NA,"204.84","125.05","200","232.67",NA,"194.54","138.78","131.11","139.28","100","171.69","130.27","140.5","120.42","168.43","139.42","122.18",NA,NA,NA,NA,"182.91",NA,"201.36","210","132.33","220.45","165.5","176.67","139.99",NA,"170.36","259.4","230.54","168.43","125.16","165.18","137.46",NA,"220","275","149.3",NA,NA
