"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"58","2009-02-03","2009","02","03","265","199.24","245.52","272.72","250.21","304.99","198.41","133.14","185.28","220",NA,"264.29","221.53","258.72",NA,"369.23","250","250","215.45","220","226.3","170","170",NA,"120",NA,NA,NA,NA,NA,"180","200","220","230","409.09","173.45","152.38","109.11","150","260.77","170",NA,"210",NA,NA,NA,"162.75","197.51","150.32","270","218.33",NA,"344.42","250.8",NA,"269.7","170",NA,"218.3","252.22","200","216.92","280.03","202.22",NA,"130.39","200","305.88","123.97","198.09","270","325.83",NA
"59","2009-02-10","2009","02","10","265","196","254.8","285.71","277.2","304.99","200.79","141.18","155.3","200",NA,"252.7","210.83","258.68",NA,"369.28",NA,"250","212.4","200","225.07","170","170",NA,"120.18",NA,NA,NA,NA,NA,"180.25","200","220","232.5","200","175.44","152.38","110.14","140",NA,"170","225.5",NA,NA,"183.18",NA,"162.75","198.56","149.24",NA,NA,"220.15","335.94","255.99",NA,"263.4","170","350","218.3","252.22","200","216","280.01","203.44",NA,"250.79","197.85","305.88",NA,"201.67","240","332.92",NA
"60","2009-02-17","2009","02","17","270",NA,"257.33","312","241.52","304.99","138.1","134.18",NA,"225",NA,"213.46","230.45","258.75","350.17","369.28",NA,"250","214.5",NA,"230.33","200","170",NA,"120",NA,NA,NA,NA,NA,"185","200","231.35","240","380.28","174.5","152.38",NA,"120","260.77","170",NA,"208.9",NA,"211.28",NA,"180","198.36","149.37","270",NA,"218.33","330.76","255.99",NA,"253.8",NA,"350","218.3","265.56","200","215","280","202.22",NA,NA,"173.35","305.88","126.05","201.67","260","332.92",NA
"61","2009-02-24","2009","02","24",NA,"188","261.54","305","300.05","304.99","137.14","154.18","155.35",NA,NA,NA,"215.58","257.6","350.27",NA,NA,NA,"215.4","200","209.36",NA,NA,NA,"100","250",NA,NA,NA,NA,NA,"200","232.53",NA,"405","175.28","152.38","110.11",NA,"245.56","170","200","220.78",NA,"220.17",NA,NA,"195.2","148.28",NA,NA,"218.33","330.76","156.8",NA,"258.7",NA,"350","218.3",NA,NA,"216","280","196.67",NA,NA,"181.86",NA,"118.52","203.43","240","342.92",NA
"62","2009-03-03","2009","03","03","214.29",NA,"261.46","307.78",NA,"351.67","137.14","144.22",NA,NA,NA,"189.73","225.2","258.65","350.31","275",NA,NA,"220.95","200",NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,"190.15","200","227.19","200","461.54",NA,NA,NA,NA,"240","180",NA,"218.4",NA,"234.87",NA,NA,"189.97","146.24","280",NA,"220.15","320.89","256.8",NA,"263.4","172.5","350","218.3","278.89","200","216",NA,NA,NA,"252.06",NA,"305.88",NA,"205.76","240","342.92",NA
"63","2009-03-10","2009","03","10","214.26",NA,NA,"333.33",NA,"312.5","177.75","142.08",NA,NA,NA,"187.46","240.18","258.15","350.37","275",NA,NA,"225.8","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"193.5","230.76","220",NA,"433.33",NA,NA,"89.05",NA,"240","180",NA,"204.12",NA,"205.07",NA,NA,NA,"144.22",NA,NA,NA,"316","156.8",NA,"263.4",NA,NA,"218.3","265.66","190","260",NA,NA,NA,NA,"163.7","305.88","125.37","207.14","240","332.92",NA
"64","2009-03-17","2009","03","17",NA,"188","261.64","322.22",NA,"312.5","208.57","162.12",NA,NA,NA,"181.54","196.17","257.96","350","275",NA,"250","226.5","180",NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,"196.35","230.76","125.24","200",NA,"315.08","152.38","81.58",NA,"240","180",NA,"204.12",NA,"216.11",NA,"80","199.83","142.25",NA,"263.19",NA,"316","149.18",NA,"258.79",NA,"350","218.3","278.89","190","250",NA,NA,NA,"253.96","155.81","305.88","120.48","208.14","249.74","332.92",NA
"65","2009-03-24","2009","03","24","218.58","188","270.75",NA,"287.51","291.67","198.12","146.13","155.45","218",NA,"179.84","265.18","256.85","350",NA,NA,NA,"215.4","200",NA,NA,NA,"220","110",NA,NA,NA,NA,NA,NA,"230.76",NA,NA,"461.54","300","154.29","146.99",NA,NA,NA,"200",NA,NA,NA,NA,NA,"199.83",NA,NA,"260.05","225","323.1","187.2","223.4",NA,"170","350","218.3","278.89",NA,"260",NA,"193.33",NA,"242.54","154.12",NA,"130","208.14","249.74","319.58",NA
"66","2009-03-31","2009","03","31","218.58","188","265.85","307.69",NA,"291.67","192.14","150.21","154.12","240",NA,"171.65","238.11",NA,NA,"275",NA,NA,"220.48","150",NA,NA,NA,NA,"100","243.18",NA,NA,NA,NA,"199.47","230.77","210","210","454.54","350","152.86",NA,"72.15",NA,"170","200",NA,NA,"198.25",NA,NA,"157.92",NA,"190","251.6","232.5","330.76","120.37",NA,NA,"170","350","218.3","278.89","190","260","280.96","200",NA,NA,"156.2","305.88",NA,"212.56",NA,"319.58",NA
"67","2009-04-07","2009","04","07","218.58","184","271.79","266.66","255.07","291.67","200.12","149.02","90","200",NA,"170.84","228.76","257.84","350","275",NA,NA,"221.96","150",NA,NA,NA,NA,"58.33",NA,NA,NA,NA,NA,"200.02","230.78","200",NA,"461.54",NA,"154.29",NA,NA,NA,"170","200",NA,NA,"164.2",NA,NA,"157.66","138.24",NA,"251.7","230.4","304.34","120.37","235.25",NA,"170","300","218.3",NA,"190","260",NA,"197.78",NA,"236.98","146.57",NA,NA,NA,"229.74","319.58",NA
"68","2009-04-14","2009","04","14","218.58",NA,"260.97","240",NA,"291.67","195.84","151","90.02","220",NA,"169.27","218.33","258.3","350","275",NA,NA,NA,"150",NA,NA,NA,"225.9",NA,NA,NA,NA,NA,NA,"200","230","200","230","400","115.44","153.86","62.11",NA,NA,"170","200",NA,NA,"155.47",NA,NA,"158.17",NA,NA,"245.6","220.86","292.1","100.13",NA,NA,"175","200","198.55","278.89","200","260",NA,NA,NA,"207.78","158.13","305.88",NA,"216.36","249.75","285.42",NA
"69","2009-04-21","2009","04","21","218.58","176",NA,"240","229.34","291.67",NA,"150.62","155.1","225",NA,"179.43","235.27","257.92","350","275",NA,"200",NA,"130",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"200","230","200","150","400","110.25","153.11","57.25",NA,NA,"170","200","167.61",NA,NA,NA,NA,"159.01",NA,NA,"247.64","220.83","273.36","100",NA,NA,"175","280","189.65","278.89","200","280","200",NA,NA,NA,"193.33",NA,NA,"210.52","249.75","319.58",NA
"70","2009-04-26","2009","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2009-05-05","2009","05","05","210",NA,"203.12","233.33","199.41","265.91","188.61","144.15","150.2","198",NA,"179.29","166.66","259.1","350",NA,"70","150","141.86","120",NA,NA,NA,NA,"94.18",NA,NA,NA,NA,NA,"200","220","180",NA,"416.67","106.25","138.44","72.15",NA,"130.1","100","200","160",NA,"134.09","92.66",NA,"147.33",NA,"270","241.99","220","188.24","99.41","232.5",NA,"168.5","280","179.46","278.89","190","291.67","200","193.33",NA,NA,"179.47","305.88",NA,"187.5","249.75","319.58",NA
"72","2009-05-12","2009","05","12","192.14","160.89","199.84","225","205.54","221.73","191.11","155.2",NA,NA,NA,"179.29","173.37","258.98","350",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185.97","129","180",NA,"400","110.3","135.42","50.12",NA,NA,"100",NA,NA,NA,"124.75","193.85",NA,"147.33",NA,NA,"243.71","243","178.1","115.32",NA,NA,"168.5",NA,NA,"278.89","150","291.67",NA,"194.05",NA,"197.3","157.39","397.06",NA,"181.25","249.75","319",NA
"73","2009-05-19","2009","05","19",NA,"160.89","199.8","214.28","199.78","221.73","191.67","158.72","155.22",NA,NA,"179.94","165.15","255.25","350",NA,"70",NA,"136.78","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"183.17","128.5","140","62.8","426.67",NA,"137.42","58.9",NA,"126.84","110.22","180","156",NA,"109.52","192.18","100","143.8",NA,"260","239.66","206.25","179","115.42",NA,"170",NA,NA,"179.46","278.89","150","264.15",NA,"183.33",NA,"213.89","156.67","397.06",NA,NA,"249.75","319.58",NA
"74","2009-05-26","2009","05","26","175","153.33","194.07","250","205.54","217.53","191.67","141.89","150.25",NA,NA,"178.65",NA,NA,"350",NA,"70",NA,"138.95","140",NA,NA,"120",NA,"92.18",NA,NA,NA,NA,NA,"181.41",NA,NA,NA,NA,NA,NA,NA,"71.66","130.49",NA,NA,NA,NA,NA,NA,NA,"145.72",NA,"260",NA,NA,"167.15",NA,NA,"163.4",NA,"280",NA,NA,"150","264.16","200.08","191.24",NA,NA,NA,NA,NA,"204.76","206.67","244.17",NA
"75","2009-06-03","2009","06","03","171.45","159.94","237.13","214.28",NA,"206.38","195","151.16","150.25",NA,NA,"172.06","191.67",NA,"140.67","314.29","70","250","141.86","140",NA,NA,"120",NA,"92.46",NA,NA,NA,NA,NA,"179.17","128.2","130","180.6","406.06","140.18","147.11","87.96","73.33","108.6",NA,"180","150",NA,"180.25","192.78",NA,NA,NA,NA,NA,"206.25","228.5",NA,NA,"150.67",NA,"280","150.17","278.89","150","266.67","200.08",NA,NA,"200.93","152.77","386.28",NA,"202.38","188.64","244.17",NA
"76","2009-06-10","2009","06","10","140.95",NA,"233.56","171.42",NA,"201.78","192.64","153.6",NA,NA,NA,"171.24","187.28","255.16","220","400","70",NA,"146.5","155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177.1",NA,NA,NA,"416.67",NA,NA,NA,"75","115.11",NA,NA,NA,NA,NA,"193.25",NA,"85.37",NA,NA,NA,NA,"200","99.31","235.5","150.67",NA,"285.71","139.65",NA,"158.4","266.67","196.88","188.33",NA,NA,"155.02","357.35","100","169.52","188.69","262.64",NA
"77","2009-06-17","2009","06","17","139.05",NA,"230.7","230.76",NA,"168.57","215.9","144.1","150.2",NA,NA,"169.76","170.25","254.62",NA,"200","70","250",NA,"142",NA,NA,NA,NA,"92.46",NA,NA,NA,NA,NA,"174.52","128.26",NA,NA,"254.84","117.33","192.31","91.12","75","120.4","96.74","180",NA,NA,NA,"192.5",NA,"88.22",NA,"260","135.33",NA,NA,"120.4","156.25",NA,NA,"285.71","139.92","225","160","266.67","95.16","174.12",NA,"200.65","160.27",NA,"80.63",NA,"188.54","240.28",NA
"78","2009-06-24","2009","06","24","140.95",NA,"228.52","187.16",NA,"187.12","196.3","134.28","150.15","32.04",NA,"151.72","165.73","253.89","280","300",NA,NA,NA,"142",NA,NA,NA,NA,"85.46",NA,NA,NA,NA,NA,"171.16","133.33","80",NA,"252.28","115.25","192.44","90.5","81.66","129.36","94.6","180",NA,NA,"121.07","190.26",NA,"78.53",NA,"270.4","139.88","230","191.78","125.23",NA,"166.67","168.5","285.71","129.72","235.42",NA,"266.67","195.12","169.28",NA,"180.21","158.77",NA,"75.25","180.95",NA,"230.178",NA
"79","2009-06-30","2009","06","30","139.05","157.14","228.21","191.17",NA,"290.7","199.99","146.18","150.2",NA,NA,"149.26","154.28","254.74","250","300","75",NA,NA,"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165.18","133.35","79.24",NA,"269.79","93.33","193.49","75","85","138.26","80.77","180","102",NA,"141.34","190.78",NA,"199.24","274.47",NA,"143.12","206.25","194.44","130.23","185","167.67","168.5","285.71","129.54","220.83","160","210",NA,"166.41",NA,"101.36","158.55","98.51",NA,"160","190.56","201.53",NA
"80","2009-07-07","2009","07","07","139.05","147.78","234.83","196.97","200","278.66","193.94","149.81",NA,"45",NA,"181.67","151.36","251.67","280",NA,"75",NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.41",NA,NA,NA,"262.5","95.18",NA,NA,"85","135.18","80.77","180",NA,"143.47","162.42","172.31",NA,"199.02",NA,"265","138.24","230","172.6","130.14","175.35","167.67","168.5","285.71","129.6",NA,"160","210",NA,"149.86",NA,"187.85","154.56","99.39","75.13","121.43","186.67","219.85",NA
"81","2009-07-14","2009","07","14","142.86","155.24","232.94","222.22","181.82","318.47","199.74","147.16","150.2",NA,NA,"149.42","148.93","249.98",NA,NA,"81",NA,NA,"130",NA,"178.28",NA,NA,"80.46",NA,NA,NA,NA,NA,"150.16","133.34",NA,NA,"242.5","98.5","178.94",NA,"85","145.38",NA,NA,NA,NA,"162.29","177.18",NA,NA,NA,NA,"155.64","235.4","170.27","138.4","135.75","156.67","168.5","285.71","129.52","212.5","155","210",NA,"158.93",NA,"186.43","158.32","184.21","70.67","133.33","186.67","220.74",NA
"82","2009-07-21","2009","07","21",NA,NA,"226.27","242.85","138.58","232.25","203.33","133.64","150.25","48.4",NA,"147.16","140.25","248.11","240.37",NA,"81",NA,NA,"130","180.6","185.64","130",NA,"81.66",NA,NA,NA,NA,NA,NA,"178.35",NA,NA,"254.84","105.44","167.22",NA,"90","146.11",NA,NA,NA,NA,"165.08","177.87",NA,"195.23",NA,"185","147.94","217.91","179.73","150.8",NA,"150.39",NA,"285.71","129.52",NA,"150","291.67",NA,"159.22",NA,"191.56","157.39","188.26","80.56","134.05","185.71","235.85",NA
"83","2009-07-28","2009","07","28","107.15","155.24","224.51","252.9","146.67",NA,"193.72","152.76","150.3",NA,NA,"172.59","135.86","247.8","240.45","300",NA,NA,NA,NA,NA,NA,NA,NA,"81.6",NA,NA,NA,NA,NA,"130.4","133.4","138.13",NA,"246.67","110.77","180.11","86.5","90",NA,NA,NA,NA,NA,"155.08",NA,NA,NA,NA,"185","147.2","218.2","177.33","130.46","135.75","150.55","168.5",NA,"129.84",NA,NA,"291.57","142.23","156.66",NA,NA,"156.04","178.59","76.53","128.57","210","238.47",NA
"84","2009-08-04","2009","08","04","109.29","147.78","223.51","188.84","146.81","229.42","205.97","142.29","154.13","42.11",NA,"121.37","143.18","246.74",NA,"303","80",NA,NA,"130",NA,NA,"137.04",NA,"81.66",NA,NA,NA,NA,NA,"130.05","134.1","133.33",NA,NA,"115.25","180.11","78.75","100","147.52","90","180.5",NA,NA,"114.29","177.25","85.5","198.4",NA,NA,NA,"206.25","184.21","134.46","102.35","150.33","150","285.71","129.63",NA,"155","254.1",NA,NA,NA,"212.87","159.22","186.67","79.55","139.05","185.29","289.84",NA
"85","2009-08-11","2009","08","11","113.71","155.24","222.52","200","148.81","228.72","205.07","139.81","155.67",NA,NA,"120.99","135.43","246.2",NA,"300","81",NA,NA,"130",NA,"178.3",NA,NA,"80.66",NA,NA,NA,NA,NA,"129.52",NA,"111.11",NA,"222.22","110.18","179.41","72.41","100","143.85","94.14",NA,"160",NA,"120.67","178.14","85","195.48",NA,NA,"159.8",NA,"134.21",NA,"135.35","150.33","150","285.71","129.54",NA,"150","264.1",NA,"155.94",NA,"210.49","157.77","184.1","80.49","112.6",NA,"238.25",NA
"86","2009-08-18","2009","08","18","133.57",NA,"225.53",NA,"180.65","195.29","196.48","142.27","155.68","58.08",NA,"121.72","140.25","244.75",NA,"325",NA,NA,NA,"130",NA,NA,"144.11",NA,"80.46","150",NA,NA,NA,NA,"127.96","163.33","121.84",NA,"236.33","113.35","169.72","78.61","95","138.16","95.84","181.55","129.54",NA,"129.54","178.24","85.5","191.89",NA,NA,"158.16","182.74","184.21","120.46","135.75","150.33","148.5","285.71","129.42","196.67","160","258.2",NA,"163.19",NA,"208.59","155.17","165.79","81.77","112.5",NA,"261.75",NA
"87","2009-08-25","2009","08","25","114","155.24","224.53","176.47","184.62","167.68","196.41","133.29",NA,"58.25",NA,"127.11","135.66","243.58","240.61","325","80",NA,NA,"132",NA,NA,NA,NA,"83.44",NA,NA,NA,NA,NA,"128.21","163.4",NA,NA,"222.22","120.25","169.78",NA,"100","128.75",NA,"180","128.4",NA,"124.11",NA,NA,"193.73",NA,NA,"179.47","217.91","181.81","130.46","145.52",NA,"148","285.71","128.84","209.29","150","243.3",NA,"158.71",NA,"201.27","151.72",NA,NA,NA,NA,NA,NA
"88","2009-09-01","2009","09","01","137.91",NA,"224.6","196.1","180.79","156.16","203.9",NA,"155.7",NA,NA,"129.36","141.12","245.6","214.75","333.33","80",NA,NA,"140",NA,"176.88","127.75","105.55",NA,NA,NA,NA,NA,NA,NA,NA,"108.41",NA,"236.36","122.1",NA,"73.16","100","128.28","122","181.55",NA,NA,NA,NA,"85.52",NA,NA,NA,"178.82",NA,"190.9","136.46",NA,NA,NA,NA,NA,NA,"160","243.3",NA,NA,NA,NA,"146.09","186.67",NA,NA,NA,NA,NA
"89","2009-09-08","2009","09","08","123.17",NA,"224.1",NA,"178.8","182.37",NA,NA,"155.71",NA,NA,"131.82","121.27","245.4","180.27","333.33","80",NA,NA,"135","124.45",NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,NA,"123.14",NA,"236.67",NA,NA,"72.91",NA,NA,"122",NA,NA,NA,NA,NA,"85.53",NA,NA,NA,NA,NA,"184.21","140.6",NA,NA,NA,"285.71",NA,NA,"160","245.38",NA,"150",NA,"204.51",NA,NA,NA,NA,NA,NA,NA
"90","2009-09-15","2009","09","15","129.16","155.24","224.4","192.22","140.44",NA,"204.88",NA,"155.72",NA,NA,"138.22","125.91","245.3","180.5","333.33","80",NA,NA,"141.82",NA,"172.48","136.61","105",NA,NA,NA,NA,NA,NA,NA,NA,"122.22",NA,NA,"135.55","176.71","75.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.53","182.34","217.91",NA,"145.82",NA,"150.3",NA,"285.71","129.7",NA,"160","234.2",NA,"134.44",NA,"200.46","144.89","188.1",NA,NA,NA,NA,NA
"91","2009-09-22","2009","09","22",NA,"153.33","224.33","200","118.62",NA,"224.48",NA,"155.73",NA,NA,"139.51","140.83","245.15","180.26","333.33","80",NA,NA,"141.82",NA,"176.8","139.94","110",NA,NA,NA,NA,NA,NA,"129.56",NA,"131.63","100.94","233.33","138.18","179.4","76.98",NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,"85.5",NA,"164.58","190.9",NA,"186","167.7",NA,"285.71","130.8","209.24","160","228.42",NA,"141.11",NA,NA,"125.49","183.98",NA,NA,NA,NA,NA
"92","2009-09-29","2009","09","29",NA,NA,"224.3",NA,"120.4","220.18","221.3",NA,NA,NA,NA,"142.63",NA,"245.15","180.55","333.33","95",NA,NA,"132","125.04","174.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82.3","128.89","174.75",NA,"140.55","181.42","81.25","100",NA,"125",NA,NA,NA,NA,NA,"85.55",NA,NA,NA,"168.3","177.91","186.66",NA,NA,NA,NA,"285.71","129.8",NA,"160","228.42","250.12","145.03",NA,NA,"140.17","185.23",NA,NA,NA,NA,NA
"93","2009-10-06","2009","10","06","138.1",NA,"224.48","174.22","119.4","226.59","191.28",NA,NA,NA,NA,NA,"151.14","244.89","180.69","383.33","100",NA,NA,"142",NA,"176.85",NA,NA,"110.11","145",NA,NA,NA,"99.5",NA,NA,"122.49","184.23","242.21","123.23","181.71",NA,NA,NA,"105",NA,NA,NA,NA,"134.86","85.56",NA,NA,NA,"173.21",NA,"179.48","130.33",NA,"203.39",NA,NA,NA,NA,"160","228.42","252.88","138.41",NA,"210.98","143.76",NA,NA,"115.63",NA,"226.35",NA
"94","2009-10-13","2009","10","13","138.1",NA,"223.48","142.85","121.41","225.43","191.11","130.12","155.67","57.2",NA,NA,"135.56","244.8","180.75","333.33","100","250",NA,"142",NA,"168.34",NA,NA,"110.11",NA,NA,NA,NA,NA,"130.43","82.55","124.78",NA,"238.26","125.35","124.18","78.17",NA,"136.84","105",NA,NA,"155.4","159.22","134.87","85.57",NA,NA,NA,"180.45","177.91","187.32","138.77","234.75","203.39","149.4","285.71",NA,"209.24","160","220.6","251.56","148.91","158.33","218.82","147.19","183.18",NA,"135.71",NA,"226.35",NA
"95","2009-10-20","2009","10","20","143.57",NA,"223.54","141.24","123.37","224.25","189.57","128.42","255.8",NA,NA,NA,"141.28","244.79","180.97","333.33","100","300",NA,"143.21","123.34","172.48",NA,"112.5","129",NA,NA,NA,NA,"103.5","130.49","82.57","132.44","112.5","236.67","127.55","182.74","65.43","105","129.33","120.06","180",NA,NA,"153.54","131.92","85.67",NA,NA,NA,"179.23",NA,"184.21","136.88","235","201.16",NA,NA,"149.7","209.24","160","220.08","267.69","146.67","176.6","215.74","149.75","181.24",NA,"135.71","140","229.37",NA
"96","2009-10-27","2009","10","27","145.71",NA,"223.35","159.47","121.21","177.69","192.14","104.82",NA,"206.11",NA,"153.76","140.43","245.55","180.91","333","100",NA,NA,"140.91",NA,"163.82",NA,NA,"94.33","145",NA,NA,NA,NA,"131.48","82.58","142.19","184.2","222.22","130.18","64.8",NA,"110",NA,"122.12","180",NA,NA,NA,"134.17","85.58",NA,NA,NA,"165.29","180.51","196.64",NA,"234","150.39","149.4","285.71","149.87",NA,NA,"216.34",NA,NA,NA,NA,"147.25","176.79",NA,"142.5","205","205.08",NA
"97","2009-11-03","2009","11","03","140.95","153.33","223.7","187.05","185.71","178.68","194","151.6",NA,"211.03",NA,"142.63","152.43","242.1","180.61","333","100","250",NA,"141.22","127.4","174.52",NA,NA,"90.16","145",NA,NA,NA,"105","135.14","82.6","139.18","190","242.5","125.45","181.44","76.8","115",NA,"122.1",NA,"130",NA,NA,"128.74","85.58",NA,NA,NA,"174.47",NA,"197.18","140.16",NA,NA,NA,"275.71","149.94",NA,NA,"216.34","267.09","147.05",NA,"215.76","148.92",NA,NA,"139.29","208.33","221.27",NA
"98","2009-11-10","2009","11","10","131.88","147.78","223.64","166.75","175.81","176.52",NA,"128.44","160","209.1",NA,"141.36","154.32","242.25","236.25","330.27","110",NA,NA,"142.66","184.55","171.67",NA,NA,"96.33",NA,NA,NA,NA,"107","134.17",NA,"142.56",NA,NA,NA,"161.7","78.75","120","140.05","122.1",NA,NA,NA,NA,"128.71","87.25",NA,NA,NA,"176.36","190.61","197.18","139.46",NA,NA,NA,"285.71","149.63","213.05","180","215.34","258.46","154.91","158.42","213.6","149.4","177.21",NA,"130.49","186.67","168.02",NA
"99","2009-11-17","2009","11","17","166.43","155.24","223.7","176.44","196.23","220.18","196.77","131.42","160.01","205.11",NA,"140.83","157.12",NA,"236.21","330.28","110","250",NA,"141","125.42","173.45",NA,NA,"92.33",NA,NA,NA,NA,NA,"135.18",NA,"148.12",NA,"238.39","127.22","160.74","77.15",NA,"142.18",NA,NA,NA,NA,"169.99","128.64",NA,NA,NA,NA,"182.9","180.7","192.75","151.22","232.5",NA,NA,"285.71","149.63","213.05","160.11","285.13","250.48","146.67","160.75","209.87","147.78","179.14","131.26","135.75","186.67","173.41",NA
"100","2009-11-24","2009","11","24","178.57","102.78","223.75","187.05","194.44","203.43",NA,"130.16",NA,NA,NA,"144.91","154.12","241.86","236.33","330.28","100","250",NA,"149",NA,"215.48",NA,NA,"96.33",NA,NA,NA,NA,"107.08","135.29","133.33","138.12",NA,"221.01","130.65","160.71","78.99","120","149.24","120","181.55","128.4",NA,"124.11","129.09",NA,NA,"80.39",NA,"182.91","181.6","201.51","160.22","252.5",NA,"165.5","285.71","149.72",NA,"160.12","286.9","250.36","146.57","160.78","187.43","148.85",NA,"136.72",NA,"226.67","170.71",NA
"101","2009-12-01","2009","12","01","182.14","150","223.8","179.96","190.45","206.13","193.74","134.21","150.02","98.14",NA,"143.19","156.72","241.75","236.37","330.28","100","250",NA,"150",NA,"172.48","160",NA,"94.66","152.64",NA,NA,NA,NA,"135.91","133.33","142.22",NA,"211.11","136.25","160.74","72.41","125","155.03","120.15","218.18",NA,NA,"133.33","127.63","91.1",NA,NA,NA,"179.89","180","196.87","160.3","252.5",NA,NA,"285.7","142.08","194.3","160.1","288.13","250.4","146.67",NA,"190.89","162.74",NA,"139.19","171.43","226.67","165.32",NA
"102","2009-12-08","2009","12","08",NA,"121.12","223.87","125","177.77","185.48","198.34","137.18","160.03","95.3",NA,"144.88","157.12",NA,"236.52","333","100","250",NA,"150",NA,"171.42","160.97",NA,"94.66","147.53",NA,NA,NA,NA,"135.99","115.26","137.24",NA,NA,NA,"150.78","79.49","125","198.69","120.15","218.18","140",NA,"149.8","128.64",NA,NA,NA,NA,NA,"179.19","203.22","165.19","225.25",NA,NA,"285","159.8",NA,NA,"288.13","250.09",NA,NA,"189.58","156.39",NA,"135.92","180",NA,"164.76",NA
"103","2009-12-13","2009","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-12-20","2009","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-12-27","2009","12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2010-01-05","2010","01","05","178.57","180.17","224.38","225","186.67","204.13","202.41","144.81","160.06","104.4",NA,"149.62","168.25",NA,"237.41","400","110","252",NA,"153.17","165.4","163.82",NA,NA,"90.18",NA,NA,NA,NA,NA,"145.82","116.5","223.33",NA,NA,"155.35","150.44",NA,"140","190.18","140.66","218.18",NA,NA,"92.25","131.4","102.1",NA,"78.22",NA,NA,NA,"198.51","165.18",NA,NA,NA,NA,"159.92",NA,"160.34","282","266.73","163.33",NA,"198.35","152.18",NA,"135.92",NA,"214.29","188.89",NA
