"X","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","nutri_avail","nutri_rentention","terrain_rough","ea_id","lat_modified","lon_modified","reside","region","hh_a01","ward","FS_month","FS_year","survey_round","rCSI","HDDS","FCS","Motorcyclet","country","Month"
1,"0101014002017101",0,1,0,1,0,0,0,0,0,0,0,1,1,1.29999995231628,0,1.20000004768372,23,87.8000030517578,23,1197,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",5,6,62.5,NA,"Tanzania","December"
2,"0101014002028401",0,1,0,1,0,0,0,0,0,0,0,0,0,1.20000004768372,8,0.100000001490116,23.5,87.6999969482422,23.5,1193,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",9,7,65,NA,"Tanzania","December"
3,"0101014002029701",1,0,1,0,0,0,1,0,0,0,0,1,2,1.70000004768372,8,0,23.3999996185303,87.5,23.3999996185303,1199,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",0,6,64.5,NA,"Tanzania","December"
4,"0101014002029704",1,0,1,0,0,0,1,0,0,0,0,1,2,5.90000009536743,0,0.400000005960464,7.09999990463257,7.59999990463257,443.799987792969,30,"Moderate Constraint","Moderate Constraint","Lowlands",1114002,-5.08575010299683,35.8543891906738,"urban","7","3","72",1,2011,"Tanzania NPS 2010/2011",0,6,60.5,NA,"Tanzania","January"
5,"0101014002040901",0,1,1,0,0,0,0,0,1,0,0,0,0,1.70000004768372,8,0.400000005960464,23.3999996185303,87.4000015258789,23.3999996185303,1200,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",1,5,59.5,NA,"Tanzania","December"
6,"0101014002047101",0,1,1,0,0,0,0,0,0,0,0,0,0,1.70000004768372,8,0.300000011920929,23.2999992370606,87.3000030517578,23.2999992370606,1200,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",0,7,56.5,NA,"Tanzania","December"
7,"0101014002055101",0,1,0,1,0,0,0,0,0,0,0,1,1,9.30000019073486,39,1.20000004768372,21.8999996185303,84.9000015258789,21.8999996185303,1239,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",0,4,56.5,NA,"Tanzania","December"
8,"0101014002076101",0,1,0,1,0,0,0,0,1,0,0,1,1,2.29999995231628,10,0,22.7999992370606,86.9000015258789,22.7999992370606,1207,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",0,3,49,NA,"Tanzania","December"
9,"0101014002076201",0,1,0,1,0,0,1,0,0,0,0,0,0,2.29999995231628,6,0.200000002980232,22.6000003814697,86.5999984741211,22.6000003814697,1213,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1114002,-5.08575010299683,35.8543891906738,"rural","1","1","141",12,2010,"Tanzania NPS 2010/2011",0,5,63,NA,"Tanzania","December"
10,"0102003003000401",0,1,1,0,0,0,1,0,1,0,1,0,0,6.59999990463257,35,35.5,54.2999992370605,27.2999992370606,25.2999992370606,1055,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,6,59.5,NA,"Tanzania","July"
11,"0102003003002201",0,1,0,1,0,0,1,0,0,0,0,0,0,5.59999990463257,55,33.2000007629395,56.0999984741211,26.6000003814697,24.3999996185303,1057,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,6,65.5,NA,"Tanzania","July"
12,"0102003003014001",0,1,0,1,0,0,1,0,0,0,0,0,0,5.59999990463257,24,35.5,53.5,28.2000007629394,26.2000007629394,1068,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",28,5,50,NA,"Tanzania","July"
13,"0102003003016101",0,1,1,0,0,0,1,0,1,0,0,0,0,4.69999980926514,24,35.5999984741211,53.2999992370605,28.3999996185303,26.3999996185303,1062,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,7,54,NA,"Tanzania","July"
14,"0102003003017401",1,0,1,0,0,0,1,0,1,1,0,0,0,5.59999990463257,28,35.5,53.7000007629395,28.1000003814697,26.1000003814697,1070,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,7,77,NA,"Tanzania","July"
15,"0102003003017407",0,1,1,0,0,0,0,0,1,0,0,0,0,3.29999995231628,4,36.7000007629395,15.3000001907349,83.0999984741211,83.5999984741211,523,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1203003,-6.45662021636963,36.7228584289551,"rural","5","1","271",11,2011,"Tanzania NPS 2010/2011",0,5,87.5,NA,"Tanzania","November"
16,"0102003003020001",0,1,1,0,0,0,1,1,1,0,0,1,1,5.5,26,35.0999984741211,53.5999984741211,28.5,26.5,1077,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,6,57.5,NA,"Tanzania","July"
17,"0102003003043001",0,1,1,0,0,0,1,0,1,0,0,0,0,4.80000019073486,2,34.9000015258789,51.7999992370605,31.2000007629394,29.1000003814697,1133,"Moderate Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,7,63,NA,"Tanzania","July"
18,"0102003003047901",0,1,1,0,0,0,0,0,0,0,0,0,0,5.09999990463257,2,36.2000007629395,51.5,30.5,28.6000003814697,1118,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1203003,-6.45662021636963,36.7228584289551,"rural","1","2","31",7,2011,"Tanzania NPS 2010/2011",0,6,60,NA,"Tanzania","July"
19,"0102017003000101",0,1,0,1,0,0,0,0,1,0,0,0,0,2.5,33,52.4000015258789,58,30.3999996185303,32.5,933,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1217003,-6.61400985717773,36.508659362793,"rural","1","2","61",12,2010,"Tanzania NPS 2010/2011",5,3,49,NA,"Tanzania","December"
20,"0102017003000104",1,0,1,0,0,0,0,0,1,0,0,0,0,3.20000004768372,2,38.9000015258789,68.3000030517578,36,39.0999984741211,1047,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1217003,-6.61400985717773,36.508659362793,"rural","1","2","53",12,2010,"Tanzania NPS 2010/2011",0,3,41,NA,"Tanzania","December"
21,"0102017003001701",0,1,0,1,0,0,1,0,1,0,0,0,0,2.5,31,52.0999984741211,58.4000015258789,30.2999992370606,32.4000015258789,929,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1217003,-6.61400985717773,36.508659362793,"rural","1","2","61",12,2010,"Tanzania NPS 2010/2011",4,5,60,NA,"Tanzania","December"
22,"0102017003002201",0,1,0,1,0,0,0,0,0,0,0,0,0,2.79999995231628,31,51.9000015258789,58.5,30.2999992370606,32.5,935,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1217003,-6.61400985717773,36.508659362793,"rural","1","2","61",12,2010,"Tanzania NPS 2010/2011",6,5,57,NA,"Tanzania","December"
23,"0102017003004801",0,1,0,1,0,0,1,0,1,0,0,0,0,2.29999995231628,41,52.0999984741211,57.7000007629395,31,33.0999984741211,943,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1217003,-6.61400985717773,36.508659362793,"rural","1","2","61",12,2010,"Tanzania NPS 2010/2011",2,7,85,NA,"Tanzania","December"
24,"0102017003010001",0,1,1,0,0,0,1,0,0,0,0,1,1,3.90000009536743,22,55.4000015258789,57.9000015258789,27.3999996185303,29.2999992370606,884,"No or Slight Constraint","No or Slight Constraint","Low plateaus",1217003,-6.61400985717773,36.508659362793,"rural","1","2","171",12,2010,"Tanzania NPS 2010/2011",0,4,43,NA,"Tanzania","December"
25,"0102017003020901",0,1,1,0,0,0,0,0,0,0,0,1,1,5.30000019073486,61,0.699999988079071,35.7000007629395,21.7999992370606,248.399993896484,40,"No or Slight Constraint","No or Slight Constraint","Lowlands",1217003,-6.61400985717773,36.508659362793,"urban","6","2","73",1,2011,"Tanzania NPS 2010/2011",0,6,59.5,NA,"Tanzania","January"
26,"0102017003024101",0,1,1,0,0,0,1,0,1,0,0,0,0,3,33,51.9000015258789,59.0999984741211,29.6000003814697,31.7999992370606,926,"No or Slight Constraint","No or Slight Constraint","Low plateaus",1217003,-6.61400985717773,36.508659362793,"rural","1","2","61",12,2010,"Tanzania NPS 2010/2011",0,5,64,NA,"Tanzania","December"
27,"0102017003024601",0,1,0,1,0,0,1,0,0,0,0,1,1,4.59999990463257,53,56.4000015258789,56.7999992370605,27.7000007629394,29.5,918,"No or Slight Constraint","No or Slight Constraint","Low plateaus",1217003,-6.61400985717773,36.508659362793,"rural","1","2","171",12,2010,"Tanzania NPS 2010/2011",21,4,51,NA,"Tanzania","December"
28,"0103013004016101",0,1,1,0,0,0,1,0,1,0,0,0,0,4.5,12,15.1999998092651,81.1999969482422,14,6.69999980926514,1177,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,4,46,NA,"Tanzania","May"
29,"0103013004021901",0,1,1,0,0,0,0,0,0,0,0,0,0,2.40000009536743,0,12.3999996185303,79.9000015258789,16.8999996185303,4.90000009536743,1093,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,5,57,NA,"Tanzania","May"
30,"0103013004025901",0,1,1,0,0,0,1,0,0,0,0,0,0,4.5,2,15.1000003814697,81.5,14.1000003814697,6.90000009536743,1169,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,6,63,NA,"Tanzania","May"
31,"0103013004034601",0,1,1,0,0,0,1,0,0,0,0,0,0,4.5,8,15,81.1999969482422,14.1999998092651,6.59999990463257,1168,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,5,48,NA,"Tanzania","May"
32,"0103013004046801",0,1,1,0,0,0,1,0,1,0,0,0,0,9.60000038146973,14,15.8999996185303,82.1999969482422,13.3000001907349,7.80000019073486,1190,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"urban","1","3","133",5,2011,"Tanzania NPS 2010/2011",4,7,65,NA,"Tanzania","May"
33,"0103013004068501",0,1,1,0,0,0,1,0,0,0,0,0,0,15.3000001907349,12,14.6000003814697,80.1999969482422,14.6999998092651,5.59999990463257,1162,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,5,64,NA,"Tanzania","May"
34,"0103013004073901",0,1,1,0,0,0,0,0,1,0,0,1,1,15.3000001907349,12,14.6000003814697,80.1999969482422,14.8000001907349,5.59999990463257,1162,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plateaus",1313004,-6.17724990844727,36.4757499694824,"rural","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,6,61.5,NA,"Tanzania","May"
35,"0103013004074501",0,1,1,0,0,0,0,0,1,0,0,1,1,19.5,14,15.3999996185303,81.5,13.8000001907349,7,1184,"No or Slight Constraint","No or Slight Constraint","Mid altitude mountains",1313004,-6.17724990844727,36.4757499694824,"urban","1","3","133",5,2011,"Tanzania NPS 2010/2011",0,5,56.5,NA,"Tanzania","May"
36,"0103013301006801",0,1,1,0,0,0,0,0,0,0,0,0,0,2.29999995231628,0,11.6999998092651,77.0999984741211,18.3999996185303,2.40000009536743,1036,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",20,3,49,NA,"Tanzania","December"
37,"0103013301009201",0,1,0,1,0,0,0,0,0,0,0,0,0,2.5,0,11.8000001907349,77.3000030517578,18.2000007629394,2.5,1041,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",25,3,37,NA,"Tanzania","December"
38,"0103013301017501",0,1,0,1,0,0,0,0,0,0,0,0,0,2.29999995231628,0,12.1999998092651,78.4000015258789,17.5,3.40000009536743,1064,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",11,4,56,NA,"Tanzania","December"
39,"0103013301018801",0,1,1,0,0,0,1,0,1,0,0,1,2,2.20000004768372,0,11.3000001907349,78.5999984741211,18.2000007629394,3.90000009536743,1057,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",9,5,61.5,NA,"Tanzania","December"
40,"0103013301018803",0,1,1,0,0,0,0,0,0,0,0,0,0,2.40000009536743,0,9.89999961853027,82.1999969482422,19.2999992370606,7.69999980926514,1058,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",0,5,67.5,NA,"Tanzania","December"
41,"0103013301030001",0,1,1,0,0,0,1,0,0,0,0,0,0,2.20000004768372,0,11.8999996185303,76.0999984741211,18.6000003814697,1.5,1014,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"urban","1","3","13",12,2010,"Tanzania NPS 2010/2011",8,7,72.5,NA,"Tanzania","December"
42,"0103013301032201",1,0,1,0,0,0,1,0,1,0,0,1,1,2.20000004768372,0,12.1999998092651,76,18.2999992370606,1.20000004768372,1016,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"urban","1","3","13",12,2010,"Tanzania NPS 2010/2011",0,5,52.5,NA,"Tanzania","December"
43,"0103013301041101",0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,12.1000003814697,75.6999969482422,18.5,1,1011,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"urban","1","3","13",12,2010,"Tanzania NPS 2010/2011",0,7,73,NA,"Tanzania","December"
44,"0103013301041102",1,0,1,0,0,0,1,1,0,0,0,1,1,2,2,12.8000001907349,75.1999969482422,18.1000003814697,0.300000011920929,1025,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"urban","1","3","13",12,2010,"Tanzania NPS 2010/2011",0,6,68.5,NA,"Tanzania","December"
45,"0103013301065201",0,1,0,1,0,0,1,0,0,0,0,0,0,1.70000004768372,6,10.5,76.0999984741211,19.8999996185303,2.5,1009,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1313301,-6.2296199798584,36.413330078125,"rural","1","3","133",12,2010,"Tanzania NPS 2010/2011",22,4,33,NA,"Tanzania","December"
46,"0104017304000401",0,1,1,0,0,0,1,0,1,0,0,0,0,1.79999995231628,6,12.8999996185303,28.6000003814697,64.6999969482422,28.6000003814697,1048,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",14,6,48.5,NA,"Tanzania","April"
47,"0104017304001701",0,1,0,1,0,0,0,0,1,0,0,0,0,1.79999995231628,6,12.8000001907349,28.6000003814697,64.9000015258789,28.6000003814697,1048,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",0,4,44,NA,"Tanzania","April"
48,"0104017304002201",0,1,0,1,0,0,0,0,0,0,0,0,0,1.79999995231628,6,12.6999998092651,28.6000003814697,64.9000015258789,28.6000003814697,1048,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",16,3,50.5,NA,"Tanzania","April"
49,"0104017304003401",1,0,1,0,0,0,1,0,1,0,0,0,0,1.79999995231628,8,12.8000001907349,28.7000007629394,64.8000030517578,28.7000007629394,1050,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",0,6,65.5,NA,"Tanzania","April"
50,"0104017304003406",1,0,1,0,0,0,0,0,1,0,0,1,1,1.5,43,33.4000015258789,72.4000015258789,72.1999969482422,213.300003051758,370,"No or Slight Constraint","No or Slight Constraint","Mid-altitude plains",1417304,-6.39156007766724,35.8962097167969,"rural","5","6","83",11,2011,"Tanzania NPS 2010/2011",0,2,18,NA,"Tanzania","November"
51,"0104017304003407",0,1,1,0,0,0,1,0,0,0,0,0,0,1.79999995231628,8,12.6000003814697,28.6000003814697,65,28.6000003814697,1045,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",0,5,51.5,NA,"Tanzania","April"
52,"0104017304004102",0,1,1,0,0,0,1,0,0,0,0,0,0,1.79999995231628,6,12.8999996185303,28.6000003814697,64.8000030517578,28.6000003814697,1049,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",0,5,61.5,NA,"Tanzania","April"
53,"0104017304008601",0,1,0,1,0,0,0,0,0,0,0,0,0,1.79999995231628,6,13,28.6000003814697,64.5999984741211,28.6000003814697,1051,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",16,5,66.5,NA,"Tanzania","April"
54,"0104017304009201",0,1,0,1,0,0,1,0,0,0,0,0,0,1.79999995231628,6,13,28.7000007629394,64.6999969482422,28.7000007629394,1050,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",5,6,62.5,NA,"Tanzania","April"
55,"0104017304009401",1,0,1,0,0,0,1,0,1,0,0,1,2,1.79999995231628,6,12.8000001907349,28.6000003814697,64.8000030517578,28.6000003814697,1048,"Moderate Constraint","Moderate Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"urban","1","4","173",4,2011,"Tanzania NPS 2010/2011",0,5,43.5,NA,"Tanzania","April"
56,"0104017304009402",0,1,0,1,0,0,1,0,0,0,0,1,1,1.20000004768372,0,4.40000009536743,33.4000015258789,71,33.4000015258789,1008,"Moderate Constraint","No or Slight Constraint","High-altitude plains",1417304,-6.39156007766724,35.8962097167969,"rural","1","4","181",10,2011,"Tanzania NPS 2010/2011",0,4,57,NA,"Tanzania","October"
57,"0104031001003001",0,1,0,1,0,0,0,0,0,0,0,0,0,1.60000002384186,0,9.5,23.2000007629394,91,23.2000007629394,1050,"Moderate Constraint","Moderate Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",14,3,49,NA,"Tanzania","January"
58,"0104031001010201",0,1,0,1,0,0,0,0,0,0,0,0,0,2.70000004768372,0,9.19999980926514,22.3999996185303,90.6999969482422,22.3999996185303,1056,"Moderate Constraint","Moderate Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",0,5,58,NA,"Tanzania","January"
59,"0104031001017402",1,0,1,0,0,0,1,0,1,0,0,1,3,2.79999995231628,2,8.10000038146973,23,89.6999969482422,23,1066,"Moderate Constraint","No or Slight Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",2,7,88.5,NA,"Tanzania","January"
60,"0104031001017403",1,0,1,0,0,1,1,0,1,0,0,1,1,1.39999997615814,0,0.400000005960464,2.5,82.1999969482422,2.5,1119,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"urban","1","5","53",1,2011,"Tanzania NPS 2010/2011",0,7,81.5,NA,"Tanzania","January"
61,"0104031001018001",0,1,0,1,0,0,1,0,0,0,0,1,1,2.79999995231628,0,8.19999980926514,22.7999992370606,89.6999969482422,22.7999992370606,1071,"Moderate Constraint","No or Slight Constraint","Mid-altitude plateaus",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",0,5,64,NA,"Tanzania","January"
62,"0104031001046201",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11.8999996185303,88.0999984741211,87.4000015258789,93,698,"Moderate Constraint","Moderate Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","221",1,2011,"Tanzania NPS 2010/2011",0,6,58,NA,"Tanzania","January"
63,"0104031001048201",0,1,1,0,0,0,1,0,0,0,0,1,2,2.29999995231628,33,13.1999998092651,21.8999996185303,28.5,380.600006103516,122,"Moderate Constraint","No or Slight Constraint","Plains",1431001,-6.37525987625122,35.648250579834,"rural","7","2","223",3,2011,"Tanzania NPS 2010/2011",0,6,51.5,NA,"Tanzania","March"
64,"0104031001074501",0,1,0,1,0,0,0,0,0,0,0,0,0,4.19999980926514,31,4.80000019073486,20.7000007629394,86.3000030517578,20.7000007629394,1085,"Moderate Constraint","No or Slight Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","5","231",1,2011,"Tanzania NPS 2010/2011",12,3,49,NA,"Tanzania","January"
65,"0104031001074502",0,1,0,1,0,0,0,0,0,0,0,0,0,4.19999980926514,31,4.80000019073486,20.7999992370606,86.3000030517578,20.7999992370606,1082,"Moderate Constraint","No or Slight Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","5","231",1,2011,"Tanzania NPS 2010/2011",4,3,49,NA,"Tanzania","January"
66,"0104031001112801",0,1,0,1,0,0,0,0,0,0,0,0,0,1.39999997615814,0,9.69999980926514,24.7000007629394,91.4000015258789,24.7000007629394,1048,"Moderate Constraint","Moderate Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",24,4,30,NA,"Tanzania","January"
67,"0104031001112804",0,1,0,1,0,0,0,0,0,0,0,0,0,2.70000004768372,0,9.19999980926514,22.3999996185303,90.8000030517578,22.3999996185303,1056,"Moderate Constraint","Moderate Constraint","High-altitude plains",1431001,-6.37525987625122,35.648250579834,"rural","1","4","311",1,2011,"Tanzania NPS 2010/2011",4,4,49,NA,"Tanzania","January"
68,"0104038003034701",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.09999990463257,58.2999992370605,142.100006103516,58.2999992370605,835,"Moderate Constraint","No or Slight Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,4,46.5,NA,"Tanzania","July"
69,"0104038003039601",0,1,0,1,0,0,0,0,0,0,0,0,0,0.899999976158142,0,4.5,59.0999984741211,143.100006103516,59.0999984741211,835,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,4,52,NA,"Tanzania","July"
70,"0104038003046001",0,1,0,1,0,0,1,0,1,0,0,0,0,0.899999976158142,0,5.09999990463257,59.5,143.5,59.5,834,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,6,71.5,NA,"Tanzania","July"
71,"0104038003069301",0,1,0,1,0,0,0,0,0,0,0,0,0,0.899999976158142,0,4.5,59.0999984741211,143.100006103516,59.0999984741211,835,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",8,3,25,NA,"Tanzania","July"
72,"0104038003076801",0,1,0,1,0,0,1,0,1,0,0,1,1,0.800000011920929,0,6.80000019073486,59.5,143.699996948242,59.5,830,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,5,66.5,NA,"Tanzania","July"
73,"0104038003076803",0,1,0,1,0,0,1,0,1,0,0,0,0,1.10000002384186,0,5.90000009536743,60,144.100006103516,60,830,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",8,5,64,NA,"Tanzania","July"
74,"0104038003085401",0,1,0,1,0,0,1,0,1,0,0,1,1,1.29999995231628,0,6.90000009536743,61.2999992370605,145.399993896484,61.2999992370605,831,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,4,56.5,NA,"Tanzania","July"
75,"0104038003105701",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6.80000019073486,58.2000007629395,142.399993896484,58.2000007629395,829,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",0,4,56,NA,"Tanzania","July"
76,"0104038003110801",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7.59999990463257,58.2999992370605,142.5,58.2999992370605,828,"Moderate Constraint","Moderate Constraint","High-altitude plains",1438003,-5.95327997207642,35.2443809509277,"rural","1","4","381",7,2011,"Tanzania NPS 2010/2011",2,5,61,NA,"Tanzania","July"
77,"0105009003011401",0,1,1,0,0,0,0,0,1,0,0,0,0,1.60000002384186,0,12.3000001907349,25.7999992370606,79.9000015258789,25.7999992370606,1067,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1509003,-5.99373006820679,35.851978302002,"rural","1","5","91",12,2010,"Tanzania NPS 2010/2011",0,6,78.5,NA,"Tanzania","December"
78,"0105009003034701",0,1,1,0,0,0,0,0,1,0,0,0,0,2.29999995231628,0,13.6999998092651,27.7000007629394,79.6999969482422,27.7000007629394,1054,"No or Slight Constraint","No or Slight Constraint","High-altitude plains",1509003,-5.99373006820679,35.851978302002,"rural","1","5","91",12,2010,"Tanzania NPS 2010/2011",9,6,64,NA,"Tanzania","December"
