,model,precision,recall,fscore,support,accuracy
0,mw_FCS,0.3333333333333333,0.007352941176470589,0.014388489208633096,50.0,0.7417908684336812
1,mw_rCSI,0.12922173274596183,0.13643410852713178,0.13273001508295626,74.0,0.6275449031994537
2,tz_FCS,0.07246376811594203,0.0574712643678161,0.06410256410256411,13.0,0.8300145394099068
3,tz_rCSI,0.016666666666666666,0.06666666666666667,0.026666666666666672,16.0,0.6018786863817015
4,ug_FCS,0.19927686600012576,0.49715099715099714,0.2681799571680524,17.666666666666668,0.6559663802201116
