,model,precision,recall,fscore,support,accuracy
0,mw_FCS,0.1111111111111111,0.17845117845117844,0.13695090439276483,83.0,0.7318948397652897
1,mw_rCSI,0.12250161186331399,0.29457364341085274,0.17304189435336978,74.0,0.5866551259836094
2,tz_FCS,0.0,0.0,0.0,13.0,0.8257877537341356
3,tz_rCSI,0.0,0.0,0.0,16.0,0.5826001364993295
4,ug_FCS,0.3333333333333333,0.037037037037037035,0.06666666666666667,17.666666666666668,0.6465023368008443
