,model,precision,recall,fscore,support,accuracy
0,mw_FCS,0.21978021978021978,0.14705882352941177,0.17621145374449335,50.0,0.6932426833376146
1,mw_rCSI,0.08285895003162555,0.20310077519379843,0.11769991015274034,74.0,0.5615473331049191
2,tz_FCS,0.1919191919191919,0.4252873563218391,0.25268817204301075,13.0,0.7403718833050932
3,tz_rCSI,0.0,0.0,0.0,16.0,0.553983111991717
4,ug_FCS,0.11092633653609263,0.25925925925925924,0.14547988849064117,17.666666666666668,0.6210915121362882
