FS_year,FCS,rCSI,rural,lat_modified,lon_modified
2016,50.98214286,3.392857143,0.928571429,-13.27501554,33.97999086
2016,50.98214286,3.392857143,0.928571429,-13.27501554,33.97999086
2016,50.98214286,3.392857143,0.928571429,-13.27501554,33.97999086
2016,50.98214286,3.392857143,0.928571429,-13.27501554,33.97999086
2016,40.45,3.35,1,-13.3314,33.8581
2016,40.45,3.35,1,-13.3314,33.8581
2016,37.63636364,7.318181818,0.954545455,-13.72669195,34.11902677
2016,37.63636364,7.318181818,0.954545455,-13.72669195,34.11902677
2016,37.63636364,7.318181818,0.954545455,-13.72669195,34.11902677
2016,37.63636364,7.318181818,0.954545455,-13.72669195,34.11902677
2016,37.63636364,7.318181818,0.954545455,-13.72669195,34.11902677
2016,39.64583333,3.875,0.958333333,-13.79565079,34.14215133
2016,39.64583333,3.875,0.958333333,-13.79565079,34.14215133
2016,39.64583333,3.875,0.958333333,-13.79565079,34.14215133
2016,41.26785714,4.392857143,1,-13.60324507,33.72580257
2016,41.26785714,4.392857143,1,-13.60324507,33.72580257
2016,46.77272727,4.681818182,0.909090909,-13.55711518,33.79778777
2016,46.77272727,4.681818182,0.909090909,-13.55711518,33.79778777
2016,46.77272727,4.681818182,0.909090909,-13.55711518,33.79778777
2016,46.77272727,4.681818182,0.909090909,-13.55711518,33.79778777
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,42.54054054,4.540540541,0.891891892,-13.71985465,34.24436849
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,52.96,3.4,0.72,-14.134045,33.8868944
2016,37.95,11.5,1,-14.2592542,33.7972714
2016,53.40909091,4.863636364,0.863636364,-14.25211886,33.86815977
2016,53.40909091,4.863636364,0.863636364,-14.25211886,33.86815977
2016,53.40909091,4.863636364,0.863636364,-14.25211886,33.86815977
2016,53.40909091,4.863636364,0.863636364,-14.25211886,33.86815977
2016,53.40909091,4.863636364,0.863636364,-14.25211886,33.86815977
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53.2962963,6.074074074,0.962962963,-13.7515647,33.87343304
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,53,2.65625,0.96875,-13.64637075,33.84659469
2016,47.28125,5.4375,0.90625,-14.09642944,33.98015891
2016,47.28125,5.4375,0.90625,-14.09642944,33.98015891
2016,47.28125,5.4375,0.90625,-14.09642944,33.98015891
2016,50.3,8.2,0.9,-14.023779,33.542426
2016,50.3,8.2,0.9,-14.023779,33.542426
2016,50.3,8.2,0.9,-14.023779,33.542426
2016,50.3,8.2,0.9,-14.023779,33.542426
2016,36.77419355,13.96774194,0.967741935,-13.70013174,33.51676245
2016,36.77419355,13.96774194,0.967741935,-13.70013174,33.51676245
2016,36.77419355,13.96774194,0.967741935,-13.70013174,33.51676245
2016,36.77419355,13.96774194,0.967741935,-13.70013174,33.51676245
2016,46.46666667,2.933333333,1,-13.9354476,33.49989053
2016,46.46666667,2.933333333,1,-13.9354476,33.49989053
2016,46.46666667,2.933333333,1,-13.9354476,33.49989053
2016,46.46666667,2.933333333,1,-13.9354476,33.49989053
2016,36.47222222,7.5,1,-13.48873756,32.99387083
2016,36.47222222,7.5,1,-13.48873756,32.99387083
2016,33.91304348,11.34782609,1,-14.3763,34.0394
2016,32.15789474,7.789473684,1,-14.30162747,34.11060968
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,44.68,5.44,0.8,-14.0226702,34.18392636
2016,30.43548387,13.70967742,1,-14.27202219,34.53258681
2016,30.43548387,13.70967742,1,-14.27202219,34.53258681
2016,30.43548387,13.70967742,1,-14.27202219,34.53258681
2016,30.43548387,13.70967742,1,-14.27202219,34.53258681
2016,30.43548387,13.70967742,1,-14.27202219,34.53258681
2016,33.05555556,3.851851852,1,-14.3487,34.404
2016,33.05555556,3.851851852,1,-14.3487,34.404
2016,33.05555556,3.851851852,1,-14.3487,34.404
2016,33.05555556,3.851851852,1,-14.3487,34.404
2016,37.765625,2.28125,0.9375,-14.75264938,34.63297741
2016,37.765625,2.28125,0.9375,-14.75264938,34.63297741
2016,37.765625,2.28125,0.9375,-14.75264938,34.63297741
2016,37.765625,2.28125,0.9375,-14.75264938,34.63297741
2016,31.2826087,6.913043478,1,-14.70081317,34.64852352
2016,31.2826087,6.913043478,1,-14.70081317,34.64852352
2016,31.2826087,6.913043478,1,-14.70081317,34.64852352
2016,31.2826087,6.913043478,1,-14.70081317,34.64852352
2016,43,7.28,1,-14.4929834,34.65958656
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,39.01923077,5.961538462,0.846153846,-14.36217392,34.59016135
2016,64.75,2.5625,0.125,-13.96338331,33.86407056
2016,64.75,2.5625,0.125,-13.96338331,33.86407056
2016,64.75,2.5625,0.125,-13.96338331,33.86407056
2016,64.75,2.5625,0.125,-13.96338331,33.86407056
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,67.20833333,3.777777778,0.222222222,-14.22859444,34.00119183
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,70.20967742,0.258064516,0.096774194,-14.22247819,34.08627474
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,65.25,5.0625,0.0625,-14.00389675,33.80314281
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,69.08333333,2.583333333,0.041666667,-13.9710865,33.83824579
2016,68.15789474,0.631578947,0,-13.81941868,33.80393563
2016,68.15789474,0.631578947,0,-13.81941868,33.80393563
2016,68.15789474,0.631578947,0,-13.81941868,33.80393563
2016,68.15789474,0.631578947,0,-13.81941868,33.80393563
2016,58.6875,2.875,0.375,-14.03262869,33.78759375
2016,58.6875,2.875,0.375,-14.03262869,33.78759375
2016,58.6875,2.875,0.375,-14.03262869,33.78759375
2016,58.6875,2.875,0.375,-14.03262869,33.78759375
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,54.63043478,9.347826087,0.260869565,-13.9081037,33.95777591
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,56.76666667,7.033333333,0.2,-14.02484997,33.97181167
2016,58.59375,8.1875,0.25,-14.124618,34.09380531
2016,58.59375,8.1875,0.25,-14.124618,34.09380531
2016,58.59375,8.1875,0.25,-14.124618,34.09380531
2016,58.59375,8.1875,0.25,-14.124618,34.09380531
2016,58.59375,8.1875,0.25,-14.124618,34.09380531
2016,49.3,12.2,0,-13.953,33.7174
2016,49.3,12.2,0,-13.953,33.7174
2016,49.3,12.2,0,-13.953,33.7174
2016,49.3,12.2,0,-13.953,33.7174
2016,49.2173913,4.695652174,0.260869565,-13.88288578,33.71427391
2016,49.2173913,4.695652174,0.260869565,-13.88288578,33.71427391
2016,45.98,9.52,1,-14.4037314,35.23490092
2016,45.98,9.52,1,-14.4037314,35.23490092
2016,45.98,9.52,1,-14.4037314,35.23490092
2016,38.425,7.8,1,-14.47762505,34.82219845
2016,38.425,7.8,1,-14.47762505,34.82219845
2016,38.425,7.8,1,-14.47762505,34.82219845
2016,38.425,7.8,1,-14.47762505,34.82219845
2016,33.05555556,14.44444444,1,-14.33086289,35.41193239
2016,33.05555556,14.44444444,1,-14.33086289,35.41193239
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,40.19047619,5.476190476,0.904761905,-14.58220614,35.52745657
2016,43.97058824,13.41176471,1,-14.13102465,35.21254494
2016,43.97058824,13.41176471,1,-14.13102465,35.21254494
2016,48.72,6.52,0.88,-15.11732684,35.1974746
2016,48.72,6.52,0.88,-15.11732684,35.1974746
2016,48.72,6.52,0.88,-15.11732684,35.1974746
2016,48.72,6.52,0.88,-15.11732684,35.1974746
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,35.76190476,10.61904762,1,-14.7322429,35.59811952
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,41.19230769,8.153846154,0.884615385,-15.39781208,35.37413215
2016,40.46428571,21.21428571,1,-15.297613,35.301854
2016,40.46428571,21.21428571,1,-15.297613,35.301854
2016,40.46428571,21.21428571,1,-15.297613,35.301854
2016,40.46428571,21.21428571,1,-15.297613,35.301854
2016,38.64285714,7.357142857,0.892857143,-15.67209568,35.32401111
2016,38.64285714,7.357142857,0.892857143,-15.67209568,35.32401111
2016,38.64285714,7.357142857,0.892857143,-15.67209568,35.32401111
2016,38.64285714,7.357142857,0.892857143,-15.67209568,35.32401111
2016,45.08823529,15.41176471,0.941176471,-15.48230159,35.155652
2016,45.08823529,15.41176471,0.941176471,-15.48230159,35.155652
2016,45.08823529,15.41176471,0.941176471,-15.48230159,35.155652
2016,45.08823529,15.41176471,0.941176471,-15.48230159,35.155652
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,47.41666667,3.875,0.916666667,-15.80400775,35.26063038
2016,39.41304348,10.82608696,0.913043478,-15.486358,35.18435065
2016,39.41304348,10.82608696,0.913043478,-15.486358,35.18435065
2016,39.41304348,10.82608696,0.913043478,-15.486358,35.18435065
2016,39.41304348,10.82608696,0.913043478,-15.486358,35.18435065
2016,44.54166667,5.333333333,0.916666667,-15.6556,35.0184
2016,44.54166667,5.333333333,0.916666667,-15.6556,35.0184
2016,35.25,8.388888889,0.944444444,-15.70984506,34.83942828
2016,35.25,8.388888889,0.944444444,-15.70984506,34.83942828
2016,42.07894737,2.578947368,0.947368421,-15.70327405,34.46357189
2016,42.07894737,2.578947368,0.947368421,-15.70327405,34.46357189
2016,42.07894737,2.578947368,0.947368421,-15.70327405,34.46357189
2016,42.07894737,2.578947368,0.947368421,-15.70327405,34.46357189
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,64.69047619,1.047619048,0.285714286,-15.612332,34.66466352
2016,43.61538462,7,0.923076923,-16.01163496,35.04130531
2016,43.61538462,7,0.923076923,-16.01163496,35.04130531
2016,43.61538462,7,0.923076923,-16.01163496,35.04130531
2016,42.02380952,3.142857143,1,-16.08833343,35.10467471
2016,42.02380952,3.142857143,1,-16.08833343,35.10467471
2016,42.02380952,3.142857143,1,-16.08833343,35.10467471
2016,43.53125,7.125,0.9375,-16.05918781,35.23292694
2016,43.53125,7.125,0.9375,-16.05918781,35.23292694
2016,43.53125,7.125,0.9375,-16.05918781,35.23292694
2016,43.53125,7.125,0.9375,-16.05918781,35.23292694
2016,43.53125,7.125,0.9375,-16.05918781,35.23292694
2016,48.84,2.48,0.88,-15.92721808,35.11229628
2016,48.84,2.48,0.88,-15.92721808,35.11229628
2016,48.84,2.48,0.88,-15.92721808,35.11229628
2016,37,5.727272727,0.954545455,-16.09692627,35.39113395
2016,37,5.727272727,0.954545455,-16.09692627,35.39113395
2016,33.35294118,7.235294118,1,-15.96202688,35.54804524
2016,33.35294118,7.235294118,1,-15.96202688,35.54804524
2016,33.35294118,7.235294118,1,-15.96202688,35.54804524
2016,33.35294118,7.235294118,1,-15.96202688,35.54804524
2016,39.13793103,4.827586207,0.965517241,-16.03055821,35.34480628
2016,39.13793103,4.827586207,0.965517241,-16.03055821,35.34480628
2016,39.13793103,4.827586207,0.965517241,-16.03055821,35.34480628
2016,30.95652174,11.13043478,0.913043478,-15.79498078,35.386465
2016,30.95652174,11.13043478,0.913043478,-15.79498078,35.386465
2016,30.95652174,11.13043478,0.913043478,-15.79498078,35.386465
2016,36.42307692,8.846153846,0.961538462,-15.52036327,35.45864073
2016,36.42307692,8.846153846,0.961538462,-15.52036327,35.45864073
2016,36.42307692,8.846153846,0.961538462,-15.52036327,35.45864073
2016,36.42307692,8.846153846,0.961538462,-15.52036327,35.45864073
2016,36.42307692,8.846153846,0.961538462,-15.52036327,35.45864073
2016,41.14583333,6.375,1,-15.43034292,35.50239946
2016,41.14583333,6.375,1,-15.43034292,35.50239946
2016,41.14583333,6.375,1,-15.43034292,35.50239946
2016,41.14583333,6.375,1,-15.43034292,35.50239946
2016,41.14583333,6.375,1,-15.43034292,35.50239946
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,38.075,14.85,1,-16.1126566,34.92093675
2016,41.97058824,11.64705882,0.941176471,-15.90347712,34.85300641
2016,41.97058824,11.64705882,0.941176471,-15.90347712,34.85300641
2016,41.97058824,11.64705882,0.941176471,-15.90347712,34.85300641
2016,41.97058824,11.64705882,0.941176471,-15.90347712,34.85300641
2016,41.97058824,11.64705882,0.941176471,-15.90347712,34.85300641
2016,30.88636364,18.22727273,0.909090909,-16.92888582,35.24076614
2016,30.88636364,18.22727273,0.909090909,-16.92888582,35.24076614
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,45.38333333,5.3,0.866666667,-14.94310717,35.00049987
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,62,10,1,-13.987969,33.853393
2016,45.56,5.76,0.76,-14.94201968,34.86909704
2016,45.56,5.76,0.76,-14.94201968,34.86909704
2016,45.56,5.76,0.76,-14.94201968,34.86909704
2016,45.56,5.76,0.76,-14.94201968,34.86909704
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,65.625,11,0.25,-14.50266375,34.52402475
2016,54.16666667,6.952380952,0.428571429,-15.24153829,35.28927333
2016,54.16666667,6.952380952,0.428571429,-15.24153829,35.28927333
2016,54.16666667,6.952380952,0.428571429,-15.24153829,35.28927333
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,72.82352941,8.235294118,0,-15.317863,35.23055941
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,66.63888889,2.333333333,0.111111111,-15.29151822,35.04465539
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,57.36111111,7.666666667,0.111111111,-15.42229389,35.3087695
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,55.72,3,0.12,-15.54229016,35.05662488
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,48.60869565,6.347826087,0.260869565,-15.62940861,34.94622043
2016,59.45454545,0.818181818,0.181818182,-15.83027064,35.10400309
2016,59.45454545,0.818181818,0.181818182,-15.83027064,35.10400309
2016,59.45454545,0.818181818,0.181818182,-15.83027064,35.10400309
2016,59.45454545,0.818181818,0.181818182,-15.83027064,35.10400309
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,67.02083333,0.375,0.166666667,-15.64516983,34.98870775
2016,50.41176471,7.529411765,0.058823529,-15.74943871,35.01196376
2016,50.41176471,7.529411765,0.058823529,-15.74943871,35.01196376
2016,50.41176471,7.529411765,0.058823529,-15.74943871,35.01196376
2016,50.41176471,7.529411765,0.058823529,-15.74943871,35.01196376
