FS_year,FCS,rural,lat_modified,lon_modified
2012,55.22222222,1,0.585501591,31.72945129
2012,68.1,1,0.41813851,32.02067871
2012,68.1,1,0.41813851,32.02067871
2012,48.35714286,1,0.54994704,32.16638729
2012,58,0,0.341194814,32.87447815
2012,58,0,0.341194814,32.87447815
2012,63.14285714,0,0.411417484,33.14136887
2012,54.41666667,1,0.323563059,33.15650686
2012,54.41666667,1,0.323563059,33.15650686
2012,45.66666667,1,0.369690955,33.18743134
2012,39.85,1,0.37626344,33.19101334
2012,68.33333333,1,0.246645461,33.46403249
2012,68.33333333,1,0.246645461,33.46403249
2012,55.81818182,1,0.428337371,32.80139195
2012,55.81818182,1,0.428337371,32.80139195
2012,55.81818182,1,0.428337371,32.80139195
2012,55.42857143,1,0.401288786,32.66703687
2012,55.42857143,1,0.401288786,32.66703687
2012,49.8125,1,0.584245488,32.79067802
2012,48.83333333,1,0.684824407,32.82920837
2012,49.625,1,0.625139534,32.91958618
2012,54.80769231,1,1.579745109,32.19946406
2012,54.80769231,1,1.579745109,32.19946406
2012,54.80769231,1,1.579745109,32.19946406
2012,61.77777778,0,-0.526851429,31.64537515
2012,61.77777778,0,-0.526851429,31.64537515
2012,64.16666667,1,-0.282008563,31.22496796
2012,64.16666667,1,-0.282008563,31.22496796
2012,58.45,1,-0.856315857,31.69736862
2012,58.45,1,-0.856315857,31.69736862
2012,49.16666667,1,-0.528740197,31.18558311
2012,49.16666667,1,-0.528740197,31.18558311
2012,49,1,-0.312249396,31.63890839
2012,49,1,-0.312249396,31.63890839
2012,49,1,-0.312249396,31.63890839
2012,47.28571429,1,-0.394575745,31.75167738
2012,69.5,1,0.145366743,31.23106003
2012,55.9375,1,-0.292247772,31.47872162
2012,47.40909091,1,-0.15146963,31.43413752
2012,59.33333333,0,0.72658056,32.91850662
2012,42.61111111,1,0.827234805,32.84408569
2012,48.4,1,0.732910216,32.95875931
2012,58.33333333,0,0.067728207,32.47159195
2012,49.66666667,0,0.218554243,32.53989792
2012,58.71428571,0,0.350127429,32.66998672
2012,63.125,0,0.375993282,32.53587341
2012,52.5,0,0.261842281,32.55675507
2012,37.5,1,0.401586905,32.42079353
2012,37.5,1,0.401586905,32.42079353
2012,37.5,1,0.401586905,32.42079353
2012,58.5,1,0.039343759,32.5403862
2012,58.5,1,0.039343759,32.5403862
2012,71.33333333,1,0.265680611,32.46275711
2012,52.3125,1,0.160929516,32.55293274
2012,43.6,1,0.326053888,32.51040649
2012,54.75,1,0.347713411,32.68297958
2012,67.83333333,1,0.349634975,32.53723145
2012,33,1,0.255861133,32.60401917
2012,54.75,1,0.280226581,32.54781024
2012,36.34615385,1,0.439622379,33.77901723
2012,33,1,0.317791751,33.88434105
2012,33,1,0.317791751,33.88434105
2012,43.35,1,0.712213665,33.69396782
2012,43.35,1,0.712213665,33.69396782
2012,43.35,1,0.712213665,33.69396782
2012,43.35,1,0.712213665,33.69396782
2012,35.5,1,0.103999451,33.7830925
2012,39.16666667,0,0.467748225,34.09169769
2012,37.8125,1,0.49065423,34.09177017
2012,36.9,1,0.389015406,34.05781174
2012,45,0,0.615904808,33.47005463
2012,63.1,0,0.623697281,33.4741478
2012,47.3,1,0.551625669,33.61889648
2012,48.09090909,1,0.887389836,33.51056047
2012,48.09090909,1,0.887389836,33.51056047
2012,55.75,1,0.630451575,33.33245277
2012,55.75,1,0.630451575,33.33245277
2012,43.33333333,1,0.674982846,33.51989746
2012,48.1875,1,1.016565323,33.32798004
2012,58,1,0.775407314,33.34747696
2012,55.33333333,0,0.503790935,33.36348279
2012,55.33333333,0,0.503790935,33.36348279
2012,55.33333333,0,0.503790935,33.36348279
2012,55.33333333,0,0.503790935,33.36348279
2012,40.375,0,0.432436556,33.24067688
2012,56,0,0.485487938,33.23855591
2012,38.65,1,0.617302477,33.34649086
2012,38.65,1,0.617302477,33.34649086
2012,53,1,0.55131948,33.12586212
2012,35,1,0.558305475,33.11021423
2012,44.1875,0,0.88419082,33.20268393
2012,66.25,1,1.209232569,33.04792404
2012,49.42307692,1,1.093025517,33.17444875
2012,49.42307692,1,1.093025517,33.17444875
2012,43.57692308,1,1.008671291,33.00784478
2012,43.57692308,1,1.008671291,33.00784478
2012,34.625,1,0.895363837,33.10930824
2012,34.625,1,0.895363837,33.10930824
2012,50.57692308,1,1.011884405,33.37573946
2012,36.5,1,1.088837862,33.40216064
2012,49.5,1,0.773993254,33.07475281
2012,59.28571429,1,1.331631184,34.66086197
2012,49.625,1,1.382184744,34.40445328
2012,60,1,2.030962348,33.56329346
2012,59.66666667,1,1.892091513,33.9375941
2012,59.04545455,1,1.669409308,33.9609323
2012,55.1,0,1.294109097,33.82840652
2012,55.1,0,1.294109097,33.82840652
2012,55.1,0,1.294109097,33.82840652
2012,44.25,1,1.199715853,34.15842438
2012,45.53125,1,1.376869246,33.87307
2012,46.30769231,1,1.531584263,34.05011368
2012,51.22222222,1,1.652342187,33.76804988
2012,51.22222222,1,1.652342187,33.76804988
2012,63.5,0,1.073453784,34.16503906
2012,66.625,0,1.070755482,34.17219925
2012,32.29166667,1,0.825316966,34.27238464
2012,40.75,1,0.802708447,34.30964661
2012,39.75,1,0.87592755,34.37640343
2012,38.8,1,0.80868876,34.33626938
2012,42.6875,1,0.857629359,34.36647797
2012,46.125,1,0.869543254,34.38126755
2012,28,1,1.029467702,34.24618149
2012,52.22222222,1,1.049530903,34.36464945
2012,52.22222222,1,1.049530903,34.36464945
2012,52.33333333,1,1.149416447,33.92056656
2012,46.72222222,1,1.325440857,33.80686357
2012,46.72222222,1,1.325440857,33.80686357
2012,46.72222222,1,1.325440857,33.80686357
2012,39.3,1,1.260799766,33.79705429
2012,27.25,1,1.47575289,34.20763683
2012,27.25,1,1.47575289,34.20763683
2012,46.95454545,0,1.688225632,33.43169507
2012,46.95454545,0,1.688225632,33.43169507
2012,46.95454545,0,1.688225632,33.43169507
2012,46.5,1,1.561938524,33.30333606
2012,42.875,1,1.655234158,33.5216341
2012,52.14285714,1,1.74000855,33.57869748
2012,52.27272727,1,1.697674383,33.69006209
2012,33,0,0.711117923,34.17363739
2012,39.3125,1,1.018523335,34.07294846
2012,50.11111111,1,0.819429338,34.09407425
2012,30.25,1,0.654669444,33.96538607
2012,30.25,1,0.654669444,33.96538607
2012,39.6,1,0.618686026,33.71675301
2012,39.6,1,0.618686026,33.71675301
2012,48.25,1,0.696242273,34.10938644
2012,45.3,1,0.592501436,33.39041824
2012,45.3,1,0.592501436,33.39041824
2012,44,1,0.423703492,33.61217117
2012,49.07142857,0,1.245737791,34.26357269
2012,31.5,1,1.178636134,34.23948383
2012,47.85,1,1.069117773,34.09357567
2012,47.85,1,1.069117773,34.09357567
2012,43.9,1,1.153276062,34.32565002
2012,43.9,1,1.153276062,34.32565002
2012,48.2,1,1.374773026,34.30199814
2012,39.05555556,1,3.387077967,31.97167291
2012,46.25,0,2.018098295,32.55155182
2012,37.11111111,1,2.393837386,32.74840758
2012,37.11111111,1,2.393837386,32.74840758
2012,37.11111111,1,2.393837386,32.74840758
2012,39.38235294,1,2.315015602,32.87084288
2012,39.38235294,1,2.315015602,32.87084288
2012,39.38235294,1,2.315015602,32.87084288
2012,37.9375,1,2.424601316,32.8516922
2012,36.66666667,1,1.944700254,32.63901816
2012,36.66666667,1,1.944700254,32.63901816
2012,47.88888889,1,2.058312244,32.64901437
2012,49.75,1,1.838098514,32.42542191
2012,49.75,1,1.838098514,32.42542191
2012,36.5,1,2.033412218,32.83258438
2012,44.28571429,1,2.352500677,32.25476074
2012,41.11111111,1,2.364857912,32.6032753
2012,42.53846154,1,2.336440893,32.44248434
2012,42.53846154,1,2.336440893,32.44248434
2012,43.07692308,1,2.132367455,32.540194
2012,49.25,1,1.939778298,32.41774527
2012,51.16666667,0,2.780452815,31.05215454
2012,43.8,0,3.403117895,30.96143723
2012,49.14285714,1,3.081094435,30.95410974
2012,49.14285714,1,3.081094435,30.95410974
2012,45.44444444,1,2.991168208,30.96183671
2012,45.44444444,1,2.991168208,30.96183671
2012,56.71428571,1,3.442527771,30.94565582
2012,48.35,1,2.619432592,31.14913139
2012,47.35,1,3.192003942,30.95178413
2012,52,1,3.264177054,30.96718836
2012,52,1,3.264177054,30.96718836
2012,52.11538462,1,2.984190391,30.99216021
2012,52.11538462,1,2.984190391,30.99216021
2012,50.85714286,1,3.067504678,31.11987931
2012,44.88888889,1,3.245252609,31.1631243
2012,44.88888889,1,3.245252609,31.1631243
2012,42.11111111,1,2.746597158,30.95552105
2012,38.14285714,0,2.472225002,32.57904543
2012,38.14285714,0,2.472225002,32.57904543
2012,38.14285714,0,2.472225002,32.57904543
2012,38.14285714,0,2.472225002,32.57904543
2012,33.82142857,0,2.808762142,32.35624204
2012,33.82142857,0,2.808762142,32.35624204
2012,33.82142857,0,2.808762142,32.35624204
2012,36.27272727,0,2.817228512,32.3825968
2012,36.27272727,0,2.817228512,32.3825968
2012,33.6,1,2.867373061,32.28070946
2012,37.29166667,1,2.530896028,32.37059657
2012,37.29166667,1,2.530896028,32.37059657
2012,22.83333333,1,2.904630582,32.1741689
2012,39.77777778,0,3.290475368,32.8955858
2012,39.77777778,0,3.290475368,32.8955858
2012,39.77777778,0,3.290475368,32.8955858
2012,47.71428571,0,3.498155594,34.1300354
2012,37,1,3.692332745,33.96453476
2012,27,1,3.606782198,34.12635803
2012,43.6875,1,3.517599106,34.16035843
2012,45.875,1,3.038331985,34.14702225
2012,18.9,1,3.045675421,34.06357803
2012,42.75,0,2.2732687,32.97599983
2012,42.75,0,2.2732687,32.97599983
2012,39.83333333,0,2.361431003,32.81053384
2012,39.83333333,0,2.361431003,32.81053384
2012,39.83333333,0,2.361431003,32.81053384
2012,43.16666667,0,2.370959282,33.04579353
2012,37.875,1,2.128038138,33.06569513
2012,37.875,1,2.128038138,33.06569513
2012,37.375,1,1.999994516,33.24093246
2012,35.66666667,1,1.799075127,33.00894419
2012,35.66666667,1,1.799075127,33.00894419
2012,38.5,1,2.125449508,32.9050081
2012,38.5,1,2.125449508,32.9050081
2012,45.25,1,1.795212626,32.89922714
2012,38.46428571,1,2.177742243,33.12461499
2012,28.59090909,1,1.958169192,33.12617631
2012,28.59090909,1,1.958169192,33.12617631
2012,29.5,1,2.410871565,33.05102634
2012,42,1,2.202000409,33.10278273
2012,34.40909091,1,2.114946755,33.11627787
2012,39.58333333,1,2.29765747,32.96854846
2012,39.58333333,1,2.29765747,32.96854846
2012,47.625,1,2.145811796,34.20444107
2012,39.05555556,1,2.382184638,34.50003518
2012,25.5,1,2.569224501,34.62751923
2012,25.5,1,2.569224501,34.62751923
2012,44.46428571,1,3.27417876,31.72073623
2012,44.46428571,1,3.27417876,31.72073623
2012,44.46428571,1,3.27417876,31.72073623
2012,44.46428571,1,3.27417876,31.72073623
2012,46.6,1,3.547208881,31.70365562
2012,46.6,1,3.547208881,31.70365562
2012,54.65,0,2.258083999,31.19987545
2012,54.65,0,2.258083999,31.19987545
2012,53.85714286,0,2.480082273,30.96466882
2012,53.85714286,0,2.480082273,30.96466882
2012,53.85714286,0,2.480082273,30.96466882
2012,46.85714286,1,2.356897593,31.41754532
2012,43.75,1,2.564140868,30.95423279
2012,43.75,1,2.564140868,30.95423279
2012,37.3,1,2.359820127,30.91781425
2012,43.13636364,1,2.519759828,30.88957145
2012,45.33333333,1,2.548862828,30.79543262
2012,51.375,1,2.494488239,31.09230995
2012,41.5,0,1.839345108,34.70895767
2012,41.5,0,1.839345108,34.70895767
2012,39.27777778,1,2.357444286,34.58627701
2012,54,1,1.769088387,34.8571167
2012,47,1,3.554654866,31.13854575
2012,48.25,1,3.347759724,31.19353294
2012,53.21428571,1,3.278209414,31.37776729
2012,49.65,1,0.675622773,30.04637318
2012,63.33333333,1,0.785143793,30.2475071
2012,66.3,0,-0.550106552,30.17236595
2012,66.3,0,-0.550106552,30.17236595
2012,43.55,1,-0.303979516,30.37849617
2012,36.75,1,-0.260062784,30.12967491
2012,51.29166667,1,-0.559161405,30.10424391
2012,51.29166667,1,-0.559161405,30.10424391
2012,58.85714286,1,-0.553773463,30.30369186
2012,58.85714286,1,-0.553773463,30.30369186
2012,50.5,1,-0.53051573,29.96996403
2012,55.875,1,-0.355819573,30.42535655
2012,55.875,1,-0.355819573,30.42535655
2012,55.875,1,-0.355819573,30.42535655
2012,57,0,1.442904204,31.32111216
2012,57,0,1.442904204,31.32111216
2012,45.16666667,1,1.361870766,31.45138741
2012,62.27272727,1,1.474652171,31.33889389
2012,51.07142857,1,1.441957474,31.15540314
2012,40.13636364,1,1.222983398,30.81936108
2012,40.13636364,1,1.222983398,30.81936108
2012,49.72222222,0,-1.170196229,30.0394747
2012,43.45,1,-1.255215526,30.05681992
2012,30.05555556,1,-1.393799729,29.92700598
2012,43.77777778,1,-1.213773582,29.84236972
2012,55.375,1,-1.157262325,30.06245041
2012,47.5,0,0.640798748,30.30128288
2012,56.0625,0,0.626914322,30.27711868
2012,45.2,1,0.44706744,30.16528702
2012,47.75,1,0.57855171,30.16120148
2012,68.5,0,0.215192907,30.09692669
2012,68.5,0,0.215192907,30.09692669
2012,45.08333333,1,0.000341503,29.73390961
2012,30.25,1,0.080449305,29.85223961
2012,51.77777778,1,0.358272506,30.08552657
2012,57.66666667,1,0.058413774,29.9493351
2012,54.83333333,0,0.940079212,30.81191826
2012,51.25,1,1.020718455,31.12421608
2012,48.57142857,1,0.88723594,30.69321251
2012,37.66666667,1,1.009102225,30.55777931
2012,43.3125,1,0.914466858,31.07121849
2012,34.38888889,1,-1.150600314,29.67283821
2012,33.45,1,-1.321797717,29.75057449
2012,55.125,0,1.694317102,31.71185493
2012,55,1,1.626025081,31.5849762
2012,43.64285714,1,2.092654467,31.48008347
2012,53.25,1,1.746652246,31.67006874
2012,27.5,1,2.227439165,32.26158524
2012,66,0,-0.608761013,30.67222977
2012,71.5,0,-0.593402326,30.66187286
2012,75.25,0,-0.13256295,30.4788208
2012,51.61111111,1,-0.9256019,30.79415894
2012,52.95,1,0.021426953,30.5172493
2012,55.07692308,1,-0.186342728,30.57077202
2012,55.07692308,1,-0.186342728,30.57077202
2012,67.5625,1,-0.58113943,30.78712678
2012,67.5625,1,-0.58113943,30.78712678
2012,49.14285714,1,-0.855295062,30.65958214
2012,71.42857143,1,-0.560572207,30.67880058
2012,73.33333333,1,-0.271738343,30.65187295
2012,73.33333333,1,-0.271738343,30.65187295
2012,65,1,-0.151138276,30.94885445
2012,67.5,1,-0.278873801,30.89012718
2012,52.07142857,1,-0.712314214,30.42072977
2012,78.35714286,0,-0.873089824,30.27538354
2012,78.35714286,0,-0.873089824,30.27538354
2012,46.71428571,1,-0.760570765,30.17909431
2012,51.625,1,-0.867663264,30.35411453
2012,43.55555556,1,-1.005568385,30.38757282
2012,43.55555556,1,-1.005568385,30.38757282
2012,56.55,1,-0.842484742,30.2764246
2012,56.55,1,-0.842484742,30.2764246
2012,44.27777778,1,-0.964900792,29.95968819
2012,34.27777778,1,-0.640430748,29.80598259
2012,47.375,1,0.389080584,30.48666191
2012,46.05,1,0.147343077,30.50069885
2012,56.375,1,-0.105038173,30.26421928
2012,70.91666667,0,-0.896750927,29.77832413
2012,36.22222222,1,-0.779665112,29.65302658
2012,45.35714286,1,-0.920323789,29.80122948
2012,82.375,0,0.599728763,30.64248276
2012,58.5,1,0.419650048,31.03646278
2012,58.1,1,0.591023624,30.47159004
2012,63.6,1,0.72875762,30.64658928
2012,56.25,1,0.822011709,30.79213142
