"","ea_id","lat_modified","lon_modified"
"1",1114002,-5.08575010299683,35.8543891906738
"2",1203003,-6.45662021636963,36.7228584289551
"3",1217003,-6.61400985717773,36.508659362793
"4",1313004,-6.17724990844727,36.4757499694824
"5",1313301,-6.2296199798584,36.413330078125
"6",1417304,-6.39156007766724,35.8962097167969
"7",1431001,-6.37525987625122,35.648250579834
"8",1438003,-5.95327997207642,35.2443809509277
"9",1509003,-5.99373006820679,35.851978302002
"10",1510004,-5.94781017303467,35.9174613952637
"11",1529002,-6.05862998962402,35.5220413208008
"12",2110001,-3.20438003540039,35.9281997680664
"13",2111001,-2.99639010429382,36.0139617919922
"14",2211303,-3.350909948349,36.8900413513184
"15",2212001,-3.42440009117127,36.8396987915039
"16",2224305,-3.41634011268616,36.6416282653809
"17",2309002,-3.48031997680664,36.7020683288574
"18",2310357,-3.37512993812561,36.6860809326172
"19",2313019,-3.38642001152039,36.6567916870117
"20",2314016,-3.37486004829407,36.6703605651855
"21",2401001,-3.3641300201416,35.8025398254395
"22",2401002,-3.37218999862671,35.7072105407715
"23",2502007,-2.14105010032654,35.7472610473633
"24",2510001,-3.21051001548767,35.3570404052734
"25",3106003,-3.19666004180908,37.6153793334961
"26",3112002,-3.11116003990173,37.5964393615723
"27",3114002,-3.09665989875794,37.6392097473145
"28",3204003,-3.6400101184845,37.6558799743652
"29",3207301,-3.78653001785278,37.7114105224609
"30",3314001,-4.36688995361328,38.0555610656738
"31",3323303,-4.34103012084961,37.8438491821289
"32",3402001,-3.26310992240906,37.5769882202148
"33",3414003,-3.3300199508667,37.3828811645508
"34",3431003,-3.30995988845825,37.473690032959
"35",3504002,-3.20541000366211,37.1875114440918
"36",3510004,-3.31002998352051,37.0669403076172
"37",3513005,-3.32548999786377,37.160099029541
"38",4115002,-4.70836019515991,38.6459312438965
"39",4127004,-4.71856021881104,38.2843589782715
"40",4204005,-5.02784013748169,38.5609703063965
"41",4208352,-5.17262983322144,38.4719200134277
