clust,fnid
21055693,MW2012C3020619
21055693,MW2012C3020603
21055693,MW2012C3020619
21055693,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020703
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3030514
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020103
21077725,MW2012C3020619
21077725,MW2012C3020619
21077725,MW2012C3020603
21077725,MW2012C3020619
21077725,MW2012C3020515
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020803
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3020619
21080308,MW2012C3010409
21080308,MW2012C3020619
21081573,MW2012C3030214
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3030214
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
21088597,MW2012C3020603
30101280,MW2012C3030115
30101280,MW2012C3030115
30101280,MW2012C3030114
30101280,MW2012C3030115
30101280,MW2012C3030115
30101280,MW2012C3030115
30101280,MW2012C3030115
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3030112
30103074,MW2012C3031005
30103074,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030115
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30104708,MW2012C3030114
30105325,MW2012C3030115
30105325,MW2012C3030114
30105325,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30105448,MW2012C3030114
30108401,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30109724,MW2012C3030115
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030314
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3030214
30212307,MW2012C3010517
30212307,MW2012C3030214
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30212492,MW2012C3030204
30305277,MW2012C3030314
30305277,MW2012C3030314
30305277,MW2012C3030314
30305277,MW2012C3030314
30307678,MW2012C3030214
30307678,MW2012C3020603
30307678,MW2012C3030214
30307678,MW2012C3030115
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3020913
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3030214
30307678,MW2012C3010309
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030414
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030414
30403444,MW2012C3030519
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30403444,MW2012C3030404
30602235,MW2012C3030613
30602235,MW2012C3030514
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030514
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30602235,MW2012C3030613
30703381,MW2012C3030716
30703381,MW2012C3030716
30703381,MW2012C3030716
30703381,MW2012C3030716
30703381,MW2012C3030514
30703381,MW2012C3030716
30703381,MW2012C3030716
30703381,MW2012C3030519
30703381,MW2012C3030716
30703381,MW2012C3020913
30703381,MW2012C3030716
30703381,MW2012C3030514
30703381,MW2012C3030716
30703381,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3020603
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030519
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30708665,MW2012C3030716
30708665,MW2012C3031313
30708665,MW2012C3030804
30708665,MW2012C3030716
30709438,MW2012C3030714
30709438,MW2012C3030519
30709438,MW2012C3030714
30709438,MW2012C3020619
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30709438,MW2012C3030714
30711684,MW2012C3030716
30711684,MW2012C3030716
30711684,MW2012C3030716
30711684,MW2012C3030716
30711684,MW2012C3030716
30711684,MW2012C3031005
30711684,MW2012C3030716
30711684,MW2012C3030716
30801679,MW2012C3030816
30803115,MW2012C3030804
30803115,MW2012C3030514
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30803115,MW2012C3030804
30804416,MW2012C3030714
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3020603
30804416,MW2012C3030804
30804416,MW2012C3030514
30804416,MW2012C3030514
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30806611,MW2012C3030804
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
30901603,MW2012C3030904
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31001333,MW2012C3999918
31002169,MW2012C3031005
31002169,MW2012C3031005
31002169,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3030204
31007335,MW2012C3020603
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31007335,MW2012C3031005
31108703,MW2012C3031105
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3030214
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201007,MW2012C3031213
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3030514
31201197,MW2012C3031206
31201197,MW2012C3031206
31201197,MW2012C3030314
31201197,MW2012C3030112
31201197,MW2012C3031206
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3020619
31432676,MW2012C3020913
31432676,MW2012C3030314
31432676,MW2012C3030606
31432676,MW2012C3030314
31432676,MW2012C3030314
31432676,MW2012C3030314
31436695,MW2012C3030204
31436695,MW2012C3030304
31436695,MW2012C3020619
31436695,MW2012C3030304
31436695,MW2012C3030304
31436695,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030314
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030904
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31438690,MW2012C3030304
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3020619
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3010102
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030414
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443108,MW2012C3030314
31443270,MW2012C3030304
31443270,MW2012C3030514
31443270,MW2012C3030304
31443270,MW2012C3030314
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31443270,MW2012C3030304
31539670,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3030514
31540419,MW2012C3030519
31540419,MW2012C3010508
31540419,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3020619
31540419,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3030514
31540419,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3030519
31540419,MW2012C3030514
31540419,MW2012C3030519
31540419,MW2012C3030804
31540419,MW2012C3030714
31545384,MW2012C3030519
31545384,MW2012C3030519
31545384,MW2012C3030519
31545384,MW2012C3030519
31545384,MW2012C3030214
31545384,MW2012C3030519
31545384,MW2012C3030519
31545384,MW2012C3030716
31554613,MW2012C3030519
31554613,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030514
31555614,MW2012C3030804
31555614,MW2012C3030514
31555614,MW2012C3030816
31555614,MW2012C3030514
10101204,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10103414,MW2012C3010102
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010508
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010209
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010201
10203744,MW2012C3010209
10203744,MW2012C3010201
10203744,MW2012C3010201
10204322,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3020913
10204586,MW2012C3010209
10204586,MW2012C3010417
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010508
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010209
10220103,MW2012C3010201
10220103,MW2012C3010210
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10220103,MW2012C3010201
10301663,MW2012C3010309
10301663,MW2012C3030804
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010311
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10301663,MW2012C3010309
10304012,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010309
10308636,MW2012C3010311
10308636,MW2012C3010311
10308636,MW2012C3010311
10401140,MW2012C3010417
10401140,MW2012C3010417
10401502,MW2012C3010409
10401502,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010201
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010209
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10404186,MW2012C3010409
10501505,MW2012C3010508
10501505,MW2012C3010508
10501709,MW2012C3010508
10501709,MW2012C3010508
10501709,MW2012C3010508
10501709,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502268,MW2012C3010508
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010309
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10502593,MW2012C3010517
10503367,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010311
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505136,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10505508,MW2012C3010508
10509319,MW2012C3010517
10510388,MW2012C3010508
10732192,MW2012C3010508
10732192,MW2012C3010508
10732192,MW2012C3010508
10733640,MW2012C3010508
10733640,MW2012C3020619
10733640,MW2012C3020603
10733640,MW2012C3010508
10733640,MW2012C3020619
10733640,MW2012C3020619
10733640,MW2012C3010508
10733640,MW2012C3010508
10733640,MW2012C3020619
10733640,MW2012C3010508
10733640,MW2012C3030519
10735173,MW2012C3010309
10735173,MW2012C3010309
10735173,MW2012C3010309
10746033,MW2012C3010508
10746033,MW2012C3010508
10746244,MW2012C3010508
20106042,MW2012C3020103
20106042,MW2012C3020211
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3010517
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20106042,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020803
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3010508
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20110620,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020703
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020603
20111718,MW2012C3020103
20111718,MW2012C3010503
20111718,MW2012C3020103
20111718,MW2012C3020403
20111718,MW2012C3020103
20111718,MW2012C3020103
20113112,MW2012C3020103
20113112,MW2012C3020103
20113112,MW2012C3020103
20113112,MW2012C3020103
20113112,MW2012C3020103
20115434,MW2012C3020103
20206362,MW2012C3020213
20302539,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020603
20303065,MW2012C3020303
20303065,MW2012C3020403
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020211
20303065,MW2012C3020303
20303065,MW2012C3020303
20306557,MW2012C3020303
20404032,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020603
20404575,MW2012C3020403
20404575,MW2012C3020513
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20404575,MW2012C3020403
20407481,MW2012C3020403
20601626,MW2012C3020603
20601626,MW2012C3020603
20601626,MW2012C3020403
20601626,MW2012C3020603
20601626,MW2012C3020619
20601626,MW2012C3020803
20601626,MW2012C3020603
20601626,MW2012C3030514
20601626,MW2012C3020603
20601626,MW2012C3020603
20601626,MW2012C3020703
20601626,MW2012C3020603
20601626,MW2012C3020103
20601626,MW2012C3020603
20601626,MW2012C3020619
20601626,MW2012C3020603
20602363,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3030519
20603533,MW2012C3010508
20603533,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020703
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20604638,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020603
20605302,MW2012C3020913
20605302,MW2012C3020603
20605302,MW2012C3020603
20607260,MW2012C3020603
20607315,MW2012C3020603
20607315,MW2012C3020103
20607315,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20610249,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020403
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20614477,MW2012C3020603
20615064,MW2012C3020603
20615064,MW2012C3020603
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20801046,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20804768,MW2012C3020803
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
