"ea_id","FS_year","lat_modified","lon_modified"
1114002,2010,-5.08575010299683,35.8543891906738
1203003,2011,-6.45662021636963,36.7228584289551
1217003,2010,-6.61400985717773,36.508659362793
1217003,2011,-6.61400985717773,36.508659362793
1313004,2011,-6.17724990844727,36.4757499694824
1313301,2010,-6.2296199798584,36.413330078125
1417304,2011,-6.39156007766724,35.8962097167969
1431001,2011,-6.37525987625122,35.648250579834
1438003,2011,-5.95327997207642,35.2443809509277
1509003,2010,-5.99373006820679,35.851978302002
1510004,2011,-5.94781017303467,35.9174613952637
1529002,2010,-6.05862998962402,35.5220413208008
2110001,2011,-3.20438003540039,35.9281997680664
2111001,2011,-2.99639010429382,36.0139617919922
2211303,2011,-3.350909948349,36.8900413513184
2212001,2011,-3.42440009117126,36.8396987915039
2224305,2011,-3.41634011268616,36.6416282653809
2309002,2011,-3.48031997680664,36.7020683288574
2310357,2011,-3.37512993812561,36.6860809326172
2313019,2011,-3.38642001152039,36.6567916870117
2314016,2011,-3.37486004829407,36.6703605651855
2401001,2011,-3.3641300201416,35.8025398254395
2401002,2011,-3.37218999862671,35.7072105407715
2502007,2011,-2.14105010032654,35.7472610473633
2510001,2011,-3.21051001548767,35.3570404052734
3106003,2011,-3.19666004180908,37.6153793334961
3112002,2010,-3.11116003990173,37.5964393615723
3112002,2011,-3.11116003990173,37.5964393615723
3114002,2011,-3.09665989875793,37.6392097473145
3204003,2010,-3.6400101184845,37.6558799743652
3204003,2011,-3.6400101184845,37.6558799743652
3207301,2011,-3.78653001785278,37.7114105224609
3314001,2010,-4.36688995361328,38.0555610656738
3323303,2011,-4.34103012084961,37.8438491821289
3402001,2010,-3.26310992240906,37.5769882202148
3402001,2011,-3.26310992240906,37.5769882202148
3414003,2011,-3.3300199508667,37.3828811645508
3431003,2010,-3.30995988845825,37.473690032959
3431003,2011,-3.30995988845825,37.473690032959
3504002,2011,-3.20541000366211,37.1875114440918
3510004,2011,-3.31002998352051,37.0669403076172
3513005,2011,-3.32548999786377,37.160099029541
4115002,2010,-4.70836019515991,38.6459312438965
4127004,2010,-4.71856021881104,38.2843589782715
4127004,2011,-4.71856021881104,38.2843589782715
4204005,2011,-5.02784013748169,38.5609703063965
4208352,2011,-5.17262983322144,38.4719200134277
4212002,2010,-4.98130989074707,38.5066719055176
4212002,2011,-4.98130989074707,38.5066719055176
4309003,2011,-5.07731008529663,38.5989799499512
4334001,2010,-5.2367000579834,38.6999893188477
4334001,2011,-5.2367000579834,38.6999893188477
4424003,2011,-4.99453020095825,39.0835189819336
4502005,2010,-5.44185018539429,38.9712600708008
4502005,2011,-5.44185018539429,38.9712600708008
4510004,2011,-5.53956985473633,38.8610992431641
4603001,2011,-5.72715997695923,38.1861801147461
4617003,2011,-5.63383007049561,38.4015884399414
4619002,2010,-5.42297983169556,37.986400604248
4619002,2011,-5.42297983169556,37.986400604248
4711002,2010,-5.49977016448975,37.5569190979004
5108005,2011,-6.54330015182495,37.1817016601562
5134002,2011,-6.32727003097534,37.0063896179199
5218007,2011,-6.91555023193359,37.8403511047363
5308321,2011,-8.1321496963501,36.6683807373047
5310001,2011,-8.10367012023926,36.50537109375
5405303,2011,-8.6641902923584,36.7207412719727
5407002,2011,-8.73647975921631,36.7207717895508
5502018,2011,-6.82197999954224,37.6612396240234
5509001,2011,-6.87541007995605,37.5903816223145
5509333,2010,-6.80069017410278,37.6456909179688
5519314,2011,-6.74182987213135,37.6644592285156
5608006,2011,-6.18397998809814,37.7106781005859
5609003,2011,-5.95639991760254,37.661678314209
5611001,2011,-7.18549013137817,37.5598106384277
6106018,2011,-6.44118022918701,38.9018783569336
6112001,2010,-6.63100004196167,38.3479309082031
6112001,2011,-6.63100004196167,38.3479309082031
6205001,2011,-6.61633014678955,38.7949600219727
6313001,2010,-6.92920017242432,38.7265815734863
6313001,2011,-6.92920017242432,38.7265815734863
6410006,2011,-7.42397022247314,39.1007118225098
6512004,2011,-8.06122016906738,39.1512489318848
6512004,2010,-8.06122016906738,39.1512489318848
6512302,2011,-8.12541961669922,39.2182197570801
6607003,2010,-8.05018043518066,39.73046875
7101004,2010,-6.78729009628296,39.2682800292969
7101034,2011,-6.81687021255493,39.2546005249023
7104024,2011,-6.79735994338989,39.2405395507812
7104111,2010,-6.78611993789673,39.2507286071777
7104136,2011,-6.79210996627808,39.2464714050293
7104145,2010,-6.78298997879028,39.2512702941895
7104145,2011,-6.78298997879028,39.2512702941895
7105008,2011,-6.79885005950928,39.2560081481934
7106104,2011,-6.78146982192993,39.269458770752
7107028,2011,-6.78573989868164,39.2677688598633
7107052,2010,-6.79667997360229,39.2700881958008
7107052,2011,-6.79667997360229,39.2700881958008
7108005,2011,-6.8087100982666,39.2641792297363
7108043,2010,-6.80237007141113,39.2614707946777
7109004,2011,-6.81003999710083,39.2606086730957
7109049,2010,-6.81450986862183,39.2469215393066
7109087,2011,-6.80833005905151,39.2399597167969
7109102,2011,-6.80637979507446,39.2456817626953
7110071,2011,-6.7948899269104,39.2174987792969
7110209,2010,-6.80391979217529,39.2369499206543
7110209,2011,-6.80391979217529,39.2369499206543
7111066,2011,-6.79903984069824,39.2271690368652
7111100,2011,-6.79486989974976,39.2240104675293
7111145,2010,-6.78492021560669,39.2363586425781
7113002,2011,-6.75428009033203,39.0797805786133
7115088,2011,-6.72951984405518,39.2152290344238
7116357,2010,-6.66243982315063,39.1832389831543
7116357,2011,-6.66243982315063,39.1832389831543
7116454,2011,-6.69740009307861,39.1924018859863
7118003,2011,-6.66645002365112,39.0760307312012
7118004,2011,-6.68389987945557,39.1088790893555
7119011,2010,-6.81499004364014,39.2001991271973
7119072,2011,-6.79612016677856,39.2046089172363
7121174,2011,-6.79812002182007,39.2474784851074
7122027,2011,-6.79006004333496,39.2099685668945
7122050,2011,-6.78037023544312,39.2237815856934
7123064,2011,-6.7752799987793,39.2437210083008
7123067,2010,-6.76412010192871,39.2510185241699
7123067,2011,-6.76412010192871,39.2510185241699
7124001,2010,-6.79749011993408,39.1567001342773
7124001,2011,-6.79749011993408,39.1567001342773
7124036,2011,-6.79074001312256,39.1537590026855
7127063,2010,-6.7893500328064,39.2766189575195
7127063,2011,-6.7893500328064,39.2766189575195
7201125,2011,-6.8790397644043,39.1700286865234
7202001,2011,-6.86442995071411,39.1288681030273
7202329,2011,-6.91526985168457,39.163459777832
7206012,2010,-6.82055997848511,39.2574996948242
7209001,2011,-6.86357021331787,39.1902503967285
7209028,2010,-6.86154985427856,39.2019081115723
7210047,2011,-6.8386402130127,39.2407989501953
7210074,2010,-6.83304023742676,39.2355194091797
7220058,2011,-6.82287979125977,39.2263412475586
7301075,2011,-6.83673000335693,39.3203506469727
7302004,2011,-6.83500003814697,39.3258399963379
7303001,2011,-6.92036008834839,39.3245010375977
7303002,2011,-6.86236000061035,39.3450088500977
7307049,2011,-6.92326021194458,39.255298614502
7310003,2011,-6.92289018630981,39.255729675293
7310188,2010,-6.93588018417358,39.2500190734863
7310188,2011,-6.93588018417358,39.2500190734863
7312048,2011,-6.83287000656128,39.2804718017578
7313053,2010,-6.8593897819519,39.2540016174316
7314059,2011,-6.87344980239868,39.2765007019043
7317120,2010,-6.86626005172729,39.2616806030273
7317120,2011,-6.86626005172729,39.2616806030273
7318007,2010,-6.86250019073486,39.2491416931152
7318007,2011,-6.86250019073486,39.2491416931152
7318025,2011,-6.85726022720337,39.2698097229004
7319096,2011,-6.8567099571228,39.2533988952637
7320006,2010,-6.85340023040771,39.2646903991699
7320006,2011,-6.85340023040771,39.2646903991699
7320030,2011,-6.85412979125977,39.2604484558105
7321031,2010,-6.87664985656738,39.2945899963379
7321077,2011,-6.88215017318726,39.2734298706055
7321156,2010,-6.92643976211548,39.2685203552246
7322025,2011,-6.87248992919922,39.2586517333984
7322029,2010,-6.88430976867676,39.247200012207
7322036,2011,-6.86322021484375,39.259449005127
7323003,2011,-7.15793991088867,39.5251197814941
7323004,2011,-7.09950017929077,39.4372596740723
8101003,2011,-8.5761604309082,39.2324981689453
8106009,2010,-8.43165969848633,38.96337890625
8106009,2011,-8.43165969848633,38.96337890625
8108003,2011,-8.82653999328613,38.8787117004395
8116007,2010,-9.10622978210449,39.5622215270996
8118310,2011,-8.74722957611084,39.4151992797852
8120318,2010,-8.92918968200684,39.534351348877
8213003,2011,-10.2344999313354,39.2819290161133
8219001,2010,-10.1143198013306,39.2443885803223
8219001,2011,-10.1143198013306,39.2443885803223
8224002,2011,-9.92298030853271,39.3283500671387
8310002,2010,-10.5835304260254,38.0273017883301
8401003,2011,-9.80097961425781,37.8975105285645
8403003,2010,-10.2243204116821,37.8767585754395
8404002,2011,-9.59512042999268,37.4030990600586
8415002,2010,-9.80360984802246,37.9810485839844
8415002,2011,-9.80360984802246,37.9810485839844
8501311,2011,-10.0718097686768,38.9377098083496
8506002,2010,-10.2387199401855,38.9223785400391
8508001,2011,-10.0251197814941,38.8901596069336
8612001,2010,-9.99361991882324,39.6832313537598
8612001,2011,-9.99361991882324,39.6832313537598
8612002,2011,-10.0494403839111,39.7026405334473
9110003,2010,-10.6298503875732,39.8815689086914
9110003,2011,-10.6298503875732,39.8815689086914
9111004,2011,-10.3865900039673,39.9888610839844
9112001,2010,-10.3911104202271,39.834171295166
9112001,2011,-10.3911104202271,39.834171295166
9112006,2011,-10.4334001541138,39.7796287536621
9113007,2010,-10.2986297607422,39.8851318359375
9113007,2011,-10.2986297607422,39.8851318359375
9116002,2011,-10.1309204101562,39.9964218139648
9201350,2010,-10.9505500793457,39.2777709960938
9201350,2011,-10.9505500793457,39.2777709960938
9201360,2011,-10.920880317688,39.2926902770996
9205003,2010,-10.9309902191162,39.4037208557129
9205003,2011,-10.9309902191162,39.4037208557129
9215007,2011,-10.7277898788452,39.4054107666016
9216003,2010,-10.57839012146,39.3646392822266
9216003,2011,-10.57839012146,39.3646392822266
9218005,2011,-10.8334903717041,39.3881492614746
9301016,2010,-10.7221698760986,38.8038711547852
9301016,2011,-10.7221698760986,38.8038711547852
9302007,2011,-10.7780799865723,38.7673416137695
9311002,2010,-10.5673303604126,38.9281196594238
9312005,2011,-10.4569997787476,39.0766181945801
9320004,2010,-10.9202299118042,38.4762802124023
9320004,2011,-10.9202299118042,38.4762802124023
9327004,2011,-10.7834300994873,39.1128005981445
9407003,2010,-10.8316097259521,39.7388801574707
9407003,2011,-10.8316097259521,39.7388801574707
9411002,2011,-10.7962999343872,39.5169982910156
9501004,2010,-10.2855701446533,40.1974601745605
9501004,2011,-10.2855701446533,40.1974601745605
9502026,2011,-10.2743396759033,40.1881408691406
9503001,2010,-10.3349704742432,40.2239799499512
9503001,2011,-10.3349704742432,40.2239799499512
9512003,2011,-10.3119897842407,40.1469612121582
9512325,2010,-10.2713203430176,40.1741409301758
9512325,2011,-10.2713203430176,40.1741409301758
10103004,2011,-10.9714298248291,37.3988494873047
10103305,2011,-11.0262804031372,37.3624687194824
10103306,2011,-11.0622396469116,37.3051795959473
10103325,2011,-11.0724496841431,37.3192481994629
10119004,2011,-11.0119400024414,37.2691116333008
10207004,2011,-11.4970102310181,35.6076316833496
10209003,2011,-10.5699300765991,35.353458404541
10211311,2011,-10.6055297851562,35.4889793395996
10214004,2011,-10.7920598983765,35.7555389404297
10313001,2011,-11.3154497146606,34.7863006591797
10314002,2011,-11.1703195571899,34.9964714050293
10318003,2011,-11.108790397644,34.6421699523926
10322002,2011,-10.9874496459961,34.8933906555176
10337001,2011,-10.566309928894,34.6172294616699
10506001,2011,-10.4816102981567,35.6880187988281
10509001,2011,-10.0987596511841,35.9029502868652
10511005,2011,-10.5480804443359,36.3218612670898
11102005,2011,-7.67612981796265,35.7363090515137
11112002,2011,-7.94042015075684,35.0647811889648
11210004,2011,-8.55091953277588,34.8392715454102
11212001,2011,-8.40262985229492,34.7455787658691
11228002,2011,-8.52116012573242,35.3501510620117
11228005,2011,-8.54986000061035,35.3396492004395
11311306,2011,-8.97686958312988,33.9532012939453
11401001,2011,-9.28034973144531,34.7185516357422
11412003,2011,-9.0651798248291,34.7932090759277
11503001,2011,-9.82215976715088,34.453540802002
11518002,2011,-10.0842304229736,34.5797882080078
11519301,2011,-10.0785903930664,34.6586112976074
11601013,2011,-7.74434995651245,35.704460144043
11602331,2011,-7.74167013168335,35.6974411010742
11609307,2011,-7.78975009918213,35.6725997924805
11706009,2011,-7.51307010650635,36.442440032959
12103002,2011,-7.78742980957031,33.4073715209961
12107306,2011,-8.44556045532227,33.1464004516602
12112001,2011,-8.69686985015869,33.2885589599609
12118004,2011,-8.42500972747803,33.0209197998047
12206003,2011,-9.24647998809814,33.3549880981445
12208001,2011,-9.13846015930176,33.3379516601562
12303001,2011,-9.427490234375,33.9738998413086
12315002,2011,-9.63817977905273,33.9600105285645
12407004,2011,-9.15958976745605,33.830509185791
12425007,2011,-9.27083969116211,33.6005401611328
12429002,2011,-9.16790962219238,33.5433006286621
12514001,2011,-9.47918033599854,33.129280090332
12515003,2011,-9.43041038513184,33.0661888122559
12606004,2011,-8.8905200958252,33.0212287902832
12607005,2011,-8.88663005828857,33.1346817016602
12616001,2011,-9.14704036712646,32.8802108764648
12704001,2011,-8.63875007629395,34.331241607666
12811001,2010,-8.91049957275391,33.5713996887207
12811001,2011,-8.91049957275391,33.5713996887207
12816305,2011,-8.89496040344238,33.5024490356445
13102003,2010,-4.22922992706299,34.4270401000977
13102003,2011,-4.22922992706299,34.4270401000977
13124001,2011,-4.40127992630005,34.2727088928223
13216004,2010,-5.56659984588623,34.6680107116699
13303002,2011,-5.49992990493774,34.9728813171387
13317003,2010,-5.9523401260376,34.062068939209
13404026,2011,-4.80935001373291,34.7540817260742
13412003,2010,-4.92398023605347,34.7040901184082
14110022,2011,-4.23442983627319,33.1746101379395
14115003,2010,-4.38971996307373,33.2270698547363
14115003,2011,-4.38971996307373,33.2270698547363
14204003,2011,-4.14497995376587,33.9851188659668
14208002,2010,-4.20854997634888,33.8045310974121
14209002,2011,-4.09812021255493,33.9300384521484
14224001,2010,-4.55692005157471,33.4384117126465
14301004,2011,-4.96518993377686,33.5119018554688
14316002,2010,-4.25815010070801,32.5436592102051
14316002,2011,-4.25815010070801,32.5436592102051
14418001,2011,-4.57707023620605,32.1558799743652
14505004,2010,-5.62881994247437,32.9001312255859
14505004,2011,-5.62881994247437,32.9001312255859
14509003,2011,-6.34858989715576,33.8466987609863
14510005,2011,-5.36029005050659,32.7177391052246
14510005,2010,-5.36029005050659,32.7177391052246
14611014,2011,-5.04053020477295,32.7995986938477
14617002,2010,-5.11963987350464,32.8958587646484
14617002,2011,-5.11963987350464,32.8958587646484
15103019,2011,-6.35251998901367,31.290210723877
15122005,2011,-5.53772020339966,30.3423900604248
15130004,2011,-6.33328008651733,31.0775394439697
15130050,2011,-6.34827995300293,31.0697402954102
15213001,2011,-8.72443008422852,31.9670104980469
15219003,2011,-7.65727996826172,31.579439163208
15220002,2011,-7.81785011291504,31.7755908966064
15301004,2011,-7.53907012939453,31.1187000274658
15306001,2011,-7.64023017883301,31.0159702301025
15312307,2011,-7.37151002883911,30.6258296966553
15408004,2011,-7.94220018386841,31.7018299102783
16101320,2011,-3.58527994155884,30.7157306671143
16104002,2011,-3.65041995048523,30.6651000976562
16105003,2011,-3.75138998031616,30.6236705780029
16119001,2011,-3.78007006645203,30.4384002685547
16202003,2011,-4.0771598815918,30.2600193023682
16204001,2011,-4.20028018951416,30.5035991668701
16206001,2011,-4.36537981033325,30.4034595489502
16221001,2011,-4.63663005828857,29.8392906188965
16227002,2011,-4.2989501953125,30.1672496795654
16230013,2011,-4.58299016952515,30.101490020752
16303002,2011,-4.71320009231567,29.7664699554443
16308306,2011,-5.11765003204346,31.0358200073242
16311001,2011,-6.01595020294189,29.7932205200195
17113001,2011,-2.89709997177124,34.1322898864746
17201001,2011,-3.06142997741699,33.7544593811035
17211004,2011,-3.19408988952637,33.4907684326172
17302007,2011,-3.73844003677368,33.1654891967773
17308003,2011,-3.2850399017334,32.8305816650391
17401312,2011,-3.26197004318237,32.4380493164062
17402007,2011,-3.35380005836487,32.427921295166
17421001,2011,-4.08606004714966,32.2371482849121
17423001,2011,-3.7765998840332,32.1561393737793
17506011,2011,-3.43568992614746,31.8388595581055
17604003,2011,-3.58490991592407,34.1925888061523
17615002,2011,-3.20156002044678,34.0992889404297
17712001,2011,-3.6432900428772,33.3969688415527
17713001,2011,-3.55834007263184,33.4166984558105
17808305,2011,-3.61066007614136,33.8310203552246
17810002,2011,-3.71005988121033,33.9407196044922
17817001,2011,-3.83764004707336,33.7000007629395
18109001,2010,-1.49855005741119,31.0767307281494
18109001,2011,-1.49855005741119,31.0767307281494
18118003,2011,-1.81422996520996,30.9435405731201
18127001,2010,-1.05877995491028,30.6970100402832
18203003,2011,-1.21300995349884,31.4639492034912
18214005,2010,-1.2134200334549,31.6655006408691
18214005,2011,-1.2134200334549,31.6655006408691
18231002,2011,-1.33850002288818,31.6846809387207
18305002,2010,-1.63967001438141,31.7208003997803
18305002,2011,-1.63967001438141,31.7208003997803
18313006,2011,-2.05796003341675,31.455099105835
18331002,2010,-1.57090997695923,31.6720409393311
18331002,2011,-1.57090997695923,31.6720409393311
18414007,2011,-3.15145993232727,31.8957500457764
18505005,2011,-2.88614988327026,30.786340713501
18507004,2011,-2.82957005500793,30.4602909088135
18514003,2011,-2.49120998382568,30.58424949646
18608011,2011,-1.3356499671936,31.822940826416
18611001,2010,-1.33945000171661,31.7877197265625
18611001,2011,-1.33945000171661,31.7877197265625
19111005,2011,-2.017009973526,32.868278503418
19201306,2011,-2.57535004615784,33.0342216491699
19201306,2010,-2.57535004615784,33.0342216491699
19208001,2011,-2.62811994552612,33.3153800964355
19225003,2011,-2.73105001449585,33.6159706115723
19225003,2010,-2.73105001449585,33.6159706115723
19226005,2011,-2.72171998023987,33.7802886962891
19227012,2010,-2.57889008522034,33.4501686096191
19227012,2011,-2.57889008522034,33.4501686096191
19302076,2011,-2.51904010772705,33.0067901611328
19307058,2011,-6.85768985748291,39.1775207519531
19307058,2010,-6.85768985748291,39.1775207519531
19420004,2011,-3.31978011131287,32.9735412597656
19517001,2010,-2.37134003639221,32.1579399108887
19517001,2011,-2.37134003639221,32.1579399108887
19604003,2011,-2.63060998916626,31.9699306488037
19621004,2010,-2.90025997161865,32.2395782470703
19628005,2011,-3.16866993904114,31.9482593536377
19707005,2011,-2.80962991714478,33.003490447998
19707005,2010,-2.80962991714478,33.003490447998
19804321,2011,-2.49326992034912,32.9104804992676
19806003,2010,-2.42775988578796,32.9454116821289
19806003,2011,-2.42775988578796,32.9454116821289
20117005,2011,-1.32477998733521,34.3549690246582
20201003,2010,-1.70650994777679,34.2598190307617
20201003,2011,-1.70650994777679,34.2598190307617
20303002,2011,-1.56409001350403,34.0737609863281
20324004,2010,-1.89927005767822,33.4015502929688
20324004,2011,-1.89927005767822,33.4015502929688
20409389,2011,-2.03342008590698,33.8688316345215
20420001,2010,-1.93225002288818,33.8545989990234
20420001,2011,-1.93225002288818,33.8545989990234
20511003,2011,-1.5111700296402,33.771411895752
21110003,2011,-4.18986988067627,35.6997108459473
21114002,2011,-4.22553014755249,35.3247604370117
21209001,2011,-4.50738000869751,35.237491607666
21309003,2011,-4.05435991287231,35.2540512084961
21402004,2011,-4.33612012863159,36.9525184631348
21407003,2011,-3.57456994056702,36.9385414123535
21408001,2011,-3.55024003982544,37.0133399963379
21408330,2011,-3.58985996246338,36.9737205505371
21408363,2011,-3.58154988288879,36.9675903320312
21514002,2011,-5.47914981842041,36.3127899169922
51101032,2010,-5.87982988357544,39.2422981262207
51106016,2010,-5.83770990371704,39.2200012207031
51107052,2010,-5.84790992736816,39.2957496643066
51113041,2010,-5.83981990814209,39.2868385314941
51201012,2010,-5.93603992462158,39.2220916748047
51201012,2011,-5.93603992462158,39.2220916748047
51202051,2010,-5.94671010971069,39.2388610839844
51211011,2010,-5.97757005691528,39.2445983886719
51216012,2010,-5.93941020965576,39.241771697998
51222012,2010,-5.97051000595093,39.299690246582
52104013,2010,-6.09606981277466,39.2952003479004
52104013,2011,-6.09606981277466,39.2952003479004
52121013,2010,-6.1671199798584,39.4373207092285
52202005,2011,-6.41226005554199,39.5484199523926
52209012,2010,-6.44203996658325,39.4895210266113
53102304,2011,-6.1072998046875,39.2188415527344
53107021,2010,-6.05552005767822,39.2177314758301
53108072,2010,-6.19072008132935,39.2681503295898
53113012,2010,-6.03919982910156,39.3067283630371
53113012,2011,-6.03919982910156,39.3067283630371
53116313,2011,-6.21077013015747,39.213680267334
53116318,2011,-6.19687986373901,39.2202682495117
53116326,2011,-6.20928001403809,39.2099914550781
53119011,2011,-6.29604005813599,39.2918014526367
53122035,2011,-6.17621994018555,39.2321281433105
53122045,2011,-6.16636991500854,39.2309913635254
53124307,2011,-6.16311979293823,39.25048828125
53125306,2011,-6.12037992477417,39.2272605895996
53126312,2011,-6.09679985046387,39.2353591918945
53128325,2011,-6.20193004608154,39.2095184326172
53202004,2011,-6.16067981719971,39.1952285766602
53206001,2011,-6.16132020950317,39.1980018615723
53208002,2011,-6.17374992370605,39.2011489868164
53210005,2011,-6.16794013977051,39.21337890625
53211003,2011,-6.14549016952515,39.2145385742188
53211012,2011,-6.15898990631104,39.2043685913086
53212012,2011,-6.15413999557495,39.2179412841797
53215009,2011,-6.16419982910156,39.2123908996582
53219008,2011,-6.18554019927979,39.2166404724121
53220024,2011,-6.17187023162842,39.2234992980957
53231001,2011,-6.17353010177612,39.2041702270508
53233004,2011,-6.16629981994629,39.2152481079102
54101002,2011,-5.05709981918335,39.7295913696289
54103051,2011,-5.10339021682739,39.6345596313477
54107044,2011,-5.20485019683838,39.789478302002
54111032,2011,-5.14568996429443,39.7980308532715
54116014,2011,-5.06405019760132,39.7278099060059
54117008,2011,-5.06196022033691,39.7264099121094
54203022,2011,-4.93773984909058,39.7733383178711
54205013,2011,-5.00410985946655,39.734001159668
54209042,2011,-5.01132011413574,39.8306617736816
54213016,2011,-4.96328020095825,39.8304710388184
55102031,2011,-5.23724985122681,39.7909812927246
55104032,2011,-5.1728401184082,39.7788009643555
55107054,2011,-5.2421498298645,39.826488494873
55113009,2011,-5.23659992218018,39.7682800292969
55115005,2011,-5.23222017288208,39.7803192138672
55116011,2011,-5.26127004623413,39.8205604553223
