"ea_id","FS_year","lat_modified","lon_modified"
10101016,2010,-9.80998039245605,33.3872985839844
10101204,2010,-9.89498043060303,33.3810005187988
10101215,2010,-9.50446033477783,33.2302017211914
10101219,2011,-9.5946102142334,33.4040985107422
10101355,2011,-9.73456954956055,33.4071998596191
10101374,2010,-9.58701992034912,33.2181015014648
10101470,2010,-9.66271018981934,33.2523994445801
10101562,2010,-9.66792011260986,33.3936996459961
10101568,2010,-9.73770999908447,33.260799407959
10101706,2010,-9.53645992279053,33.3866004943848
10102004,2010,-9.74822998046875,33.5035018920898
10102379,2010,-9.5815896987915,33.5918998718262
10102621,2011,-9.71323013305664,33.4519996643066
10103414,2010,-9.97159957885742,33.3739013671875
10103452,2010,-10.0370998382568,33.4541015625
10103681,2011,-10.2009000778198,33.5987014770508
10104150,2010,-10.1988000869751,33.663501739502
10104351,2010,-10.2587995529175,33.6116981506348
10104440,2010,-10.4098997116089,33.6377983093262
10105352,2010,-9.59447956085205,33.0885009765625
10105511,2011,-9.40349006652832,32.9793014526367
10105513,2010,-9.5072603225708,33.1186981201172
10120286,2011,-9.70903015136719,33.2831993103027
10120288,2010,-9.69013023376465,33.2899017333984
10201137,2010,-9.76809978485107,33.8950996398926
10201210,2011,-9.78425025939941,33.8302001953125
10201247,2010,-9.79563999176025,33.8455009460449
10201442,2010,-9.71230030059814,33.9271011352539
10201688,2010,-9.84482955932617,33.8736991882324
10202195,2011,-9.6637601852417,33.6730003356934
10202514,2010,-9.6814603805542,33.8498001098633
10203013,2010,-10.0022001266479,33.6684989929199
10203085,2010,-9.91359996795654,33.9174003601074
10203176,2010,-9.87304973602295,33.6206016540527
10203221,2011,-9.93924045562744,33.8608016967773
10203623,2010,-10.1700000762939,33.8033981323242
10203744,2010,-10.0404996871948,33.9086990356445
10204101,2011,-10.4470996856689,34.2148017883301
10204322,2010,-10.4462003707886,34.1193008422852
10204453,2011,-10.3575000762939,34.1277008056641
10204586,2010,-10.4162998199463,34.2318000793457
10204723,2010,-10.556300163269,34.1873016357422
10205202,2010,-10.2562999725342,34.1190986633301
10205507,2010,-10.3122997283936,34.0707015991211
10220027,2011,-9.93589973449707,33.9151992797852
10220103,2010,-9.9753999710083,33.9259986877441
10220521,2010,-9.94851970672607,33.8963012695312
10220705,2010,-9.9312801361084,33.9323997497559
10301026,2011,-11.6552000045776,33.761100769043
10301306,2011,-11.4949998855591,33.9723014831543
10301347,2010,-11.7131004333496,33.937801361084
10301663,2010,-11.6477003097534,34.125
10301741,2010,-11.6375999450684,34.0964012145996
10302010,2010,-11.96399974823,34.0768013000488
10303454,2010,-11.8910999298096,34.111499786377
10304012,2010,-11.836199760437,34.1621017456055
10304360,2011,-11.8374004364014,34.1483001708984
10304625,2010,-11.7659997940063,34.1557998657227
10305446,2010,-12.1525001525879,34.0251007080078
10306417,2011,-11.6674995422363,34.2550010681152
10306431,2010,-11.6583003997803,34.3036003112793
10307413,2010,-11.7643003463745,34.1954002380371
10308129,2010,-11.657600402832,34.2490005493164
10308636,2010,-11.5363998413086,34.2779998779297
10309273,2011,-11.2735996246338,34.1397018432617
10309281,2010,-11.305700302124,34.192699432373
10310469,2010,-11.3823003768921,34.0550994873047
10312048,2010,-11.5334997177124,34.128101348877
10312078,2011,-11.6051998138428,34.2014999389648
10312187,2010,-11.472900390625,34.1657981872559
10312600,2010,-11.6218996047974,34.1769981384277
10320227,2010,-11.6153001785278,34.288200378418
10401140,2010,-10.9995002746582,33.7092018127441
10401212,2010,-10.862099647522,33.7639007568359
10401424,2010,-11.0164003372192,33.7354011535645
10401502,2010,-10.9368000030518,33.9123992919922
10401522,2010,-11.0516996383667,33.6870994567871
10401541,2011,-10.9731998443604,33.6501007080078
10401604,2010,-10.9492998123169,33.55419921875
10401635,2011,-10.9764995574951,33.7962989807129
10401742,2010,-10.9075002670288,33.6501007080078
10402537,2010,-10.7908000946045,34.1952018737793
10403332,2010,-10.9069995880127,33.9705009460449
10403488,2011,-10.8442001342773,34.0348014831543
10404186,2010,-10.6386995315552,34.1823997497559
10404707,2010,-10.7149000167847,34.1180992126465
10405213,2010,-10.6794004440308,34.0774993896484
10405404,2011,-10.6082000732422,34.1108016967773
10407068,2011,-11.0241003036499,34.0392990112305
10407194,2010,-10.9601001739502,34.0000991821289
10407628,2011,-10.9278001785278,34.0750007629395
10408441,2010,-10.8036003112793,33.5424995422363
10409468,2010,-10.8626003265381,33.5009002685547
10420001,2010,-11.0222997665405,33.8824996948242
10420035,2010,-11.0195999145508,33.8438987731934
10420080,2011,-11.0249996185303,33.8452987670898
10501055,2011,-11.941499710083,33.4580993652344
10501216,2010,-11.8392000198364,33.3823013305664
10501505,2010,-12.211199760437,33.3270988464355
10501709,2010,-11.9792003631592,33.4991989135742
10502043,2010,-11.0909004211426,33.8821983337402
10502268,2010,-11.2849998474121,33.7784996032715
10502439,2010,-11.5345001220703,33.6711006164551
10502593,2010,-11.3927001953125,33.6487998962402
10502730,2011,-11.1663999557495,33.780101776123
10503211,2011,-11.4554004669189,33.7661018371582
10503367,2010,-11.870400428772,33.6791000366211
10505136,2010,-11.7313003540039,33.5341987609863
10505151,2011,-11.5846004486084,33.4720001220703
10505231,2010,-11.4441995620728,33.4104995727539
10505310,2010,-11.3125,33.4799003601074
10505508,2010,-11.7819004058838,33.5
10506127,2011,-12.3555002212524,33.5508995056152
10506548,2010,-12.2002000808716,33.6539001464844
10507175,2010,-12.6591997146606,33.6304016113281
10507344,2010,-12.5305995941162,33.6026992797852
10508369,2010,-12.4919004440308,33.8322982788086
10509319,2010,-11.3432998657227,33.6194000244141
10509474,2011,-11.1618003845215,33.5984992980957
10510388,2010,-12.2419004440308,33.4715995788574
10732047,2011,-11.4061002731323,34.0105018615723
10732070,2010,-11.3894996643066,33.9794998168945
10732192,2010,-11.407600402832,33.9948997497559
10733465,2010,-11.4385004043579,34.0265998840332
10733640,2010,-11.4398002624512,34.0331001281738
