"","ea_id","lat_modified","lon_modified"
"340",21037536,-14.044382,33.698903
"341",21037536,-16.024386,35.258037
"342",21037536,-14.009313,33.819105
"343",21051203,-14.003848,33.728785
"344",21048764,-13.9354,33.7828
"345",21051203,-14.208117,34.128432
"346",21048764,-13.519092,33.738868
"347",21048764,-13.51086,33.712081
"348",21048764,-15.829293,35.022736
"349",21051203,-13.02818,33.299772
"350",21048764,-15.817666,34.99723
"351",21048764,-15.760625,34.988857
"352",21051203,-15.821047,35.024986
"353",21048764,-12.407526,33.734916
"354",21048764,-13.873774,33.83066
"355",21048764,-13.888162,33.752733
"356",21048764,-15.413606,35.321832
"357",21051203,-13.774501,34.511803
"358",21048764,-15.712388,35.165857
"359",21048764,-14.016693,33.793075
"360",21048764,-11.435428,33.839486
"361",21048764,-14.811377,34.632823
"362",21048764,-14.652028,34.53711
"363",21048764,-13.030768,33.504447
"364",21048764,-13.928807,33.827512
"365",21055241,-13.8758,33.7599
"366",21055241,-15.033613,35.075647
"367",21055241,-13.99791,33.748438
"368",21055241,-15.760853,35.014684
"369",21055241,-16.003376,35.531305
"370",21055241,-16.117742,35.526779
"371",21055693,-13.8696,33.7771
"372",21055241,-13.933599,33.73566
"373",21055241,-13.138476,33.487218
"374",21055241,-12.129224,33.46233
"375",21055241,-13.321315,33.53049
"376",21055693,-13.540174,33.688392
"377",21055241,-13.881486,34.58937
"378",21055241,-14.385658,34.305305
"379",21055693,-12.916155,34.286977
"380",21055241,-11.450212,34.036338
"381",21055241,-14.008178,33.727202
"382",21055241,-13.634616,34.327418
"383",21055241,-14.007638,33.801541
"384",21055241,-14.010371,33.831878
"385",21066096,-14.0239,33.778
"386",21055693,-13.984717,33.817203
"387",21066096,-14.265528,33.754419
"388",21066339,-14.0209,33.7746
"389",21066096,-12.354298,33.54957
"390",21066339,-13.924327,33.761867
"391",21066339,-11.468387,34.014593
"392",21066339,-12.243814,33.501872
"393",21066339,-15.347098,35.090847
"394",21066096,-13.895592,33.84888
"395",21066096,-14.158348,33.804965
"396",21066339,-9.952541,33.89685
"397",21066339,-9.939988,33.898427
"398",21066096,-13.909651,33.759391
"399",21066096,-15.066607,34.607512
"400",21066339,-14.165436,33.689395
"401",21081573,-13.8939,33.7871
"402",21081573,-16.952974,35.203069
"403",21081573,-13.989542,33.811908
"404",21080308,-13.937823,33.832113
"405",21080308,-13.891136,33.74863
"406",21080308,-13.891307,33.80975
"407",21080308,-14.275518,34.660126
"408",21080308,-14.259639,34.661945
"409",21080308,-13.9323,33.7589
"410",21080308,-13.939447,33.822943
"411",21081573,-13.900084,34.486138
"412",21081573,-15.14459,35.31829
"413",21081573,-15.175159,35.324885
"414",21080308,-14.304161,33.975872
"415",21081573,-14.951613,34.901564
"416",21080308,-15.818059,35.005757
"417",21080308,-13.9969,33.828994
"418",21086069,-13.953,33.7174
"419",21080308,-15.506694,34.846166
"420",21080308,-15.65469,35.634697
"421",21086069,-15.598419,35.255037
"422",21080308,-10.850998,34.000372
"423",21080308,-15.235374,35.293031
"424",21086436,-13.9554,33.7286
"425",21086069,-14.061276,34.274214
"426",21086436,-13.638421,33.933832
"427",21086436,-14.044056,33.510964
"428",21086069,-16.349712,35.192131
"429",21086436,-13.401304,33.574025
"430",21086436,-13.375928,33.498083
"431",21086436,-13.649464,33.796596
"432",30101545,-14.5244,35.0888
"433",30101545,-14.477343,35.13481
"434",30101545,-14.450797,35.1933
"435",30101545,-14.316858,35.141797
"436",30101280,-14.4265,35.2576
"437",30101280,-14.266194,35.296732
"438",30101545,-14.46176,35.001682
"439",30101280,-14.369445,35.420028
"440",30101280,-14.074646,34.488563
"441",30104708,-14.3252,35.4255
"442",30104708,-14.427132,35.181283
"443",30103074,-14.4791,34.8262
"444",30103074,-14.449601,34.746169
"445",30105325,-14.4912,35.6063
"446",30105325,-14.40563,35.09312
"447",30105325,-14.562008,35.527267
"448",30107624,-14.1066,35.4117
"449",30105325,-14.64553,35.525496
"450",30105325,-15.075954,35.235203
"451",30105325,-15.81324,35.056162
"452",30105325,-14.398145,34.337567
"453",30105325,-14.355967,35.54484
"454",30107624,-14.217454,35.428865
"455",30109724,-14.1404,35.2154
"456",30109724,-15.318621,35.483767
"457",30202252,-15.175,35.3381
"458",30109724,-13.981019,35.166864
"459",30202252,-15.770697,35.024294
"460",30202252,-15.187872,35.367305
"461",30202252,-15.395,35.319119
"462",30202252,-15.361811,35.362272
"463",30202252,-13.880317,33.74821
"464",30202252,-14.012474,33.691765
"465",30208396,-14.803797,35.776218
"466",30208396,-14.7074,35.8067
"467",30208396,-14.695124,35.708107
"468",30208396,-14.699996,35.794621
"469",30212307,-14.6999,35.608
"470",30208396,-14.705395,35.807045
"471",30212307,-15.255852,35.45855
"472",30212307,-11.421944,33.897895
"473",30212307,-14.823149,35.54996
"474",30302601,-15.4882,35.557
"475",30302601,-15.392513,35.369158
"476",30302601,-15.386623,35.369774
"477",30302601,-15.401383,35.384291
"478",30302601,-16.061038,35.737369
"479",30305082,-15.5698,35.4256
"480",30302601,-15.360526,35.377012
"481",30302601,-13.907146,33.748545
"482",30302601,-14.936782,34.61831
"483",30305082,-15.366887,35.575981
"484",30305082,-13.118669,34.24658
"485",30305082,-14.210313,34.872176
"486",30302601,-14.82105,34.652083
"487",30302601,-15.776653,35.001894
"488",30306555,-15.4627,35.1595
"489",30306555,-13.955408,33.81666
"490",30305580,-15.6474,35.3431
"491",30305580,-15.839141,35.076044
"492",30306555,-15.795927,35.094084
"493",30305580,-15.860048,35.050407
"494",30305580,-15.721842,35.661053
"495",30305580,-15.463452,35.508834
"496",30501383,-15.6556,35.0184
"497",30501383,-15.650265,34.911398
"498",30403444,-15.8295,35.2618
"499",30403444,-15.38828,35.354691
"500",30403444,-15.789146,35.037568
"501",30403444,-15.713251,35.290126
"502",30403444,-15.855535,35.55105
"503",30403444,-16.708795,35.258063
"504",30403444,-15.809487,35.154647
"505",30403444,-9.949544,33.89991
"506",30406710,-15.656745,35.307437
"507",30406710,-15.6013,35.2404
"508",30406710,-15.784119,35.022875
"509",30504518,NA,NA
"510",30406710,-15.831818,35.047288
"511",30504518,-15.7088,34.8301
"512",30406710,-12.488852,34.294865
"513",30504518,-15.727611,34.998009
"514",30704313,-16.1982,35.158
"515",30704313,-16.096704,35.252385
"516",30704313,-14.430445,33.723142
"517",30704313,-13.881851,33.744907
"518",30704313,-16.210591,35.181997
"519",30704313,-15.810782,35.101511
"520",30704313,-16.173343,35.11418
"521",30602235,-15.737,34.3852
"522",30704313,-15.965559,35.07003
"523",30704313,-15.769364,35.027677
"524",30704313,-16.207052,35.11562
"525",30602235,-15.784069,35.047853
"526",30602235,-15.401641,34.871639
"527",30602235,-15.616818,34.531214
"528",30602235,-15.504679,34.57916
"529",30620196,-15.6058,34.5184
"530",30620196,-15.40737,35.318552
"531",30620196,-15.897308,35.120092
"532",30620196,-15.456433,34.509305
"533",30620196,-15.413139,34.524707
"534",30708665,-16.0579,35.2362
"535",30708665,-16.056869,35.534726
"536",30620196,-15.737778,35.142716
"537",30708665,-16.058464,35.584214
"538",30708665,-16.062467,35.121897
"539",30708665,-16.013893,35.293688
"540",30708665,-16.032848,35.293251
"541",30708665,-15.420574,34.646036
"542",30620196,-15.55674,34.504742
"543",30708665,-16.09899,35.241083
"544",30620196,-15.739139,35.018954
"545",30620196,-15.775665,35.079666
"546",30708665,-15.887306,35.467276
"547",30708665,-15.978418,35.476019
"548",30708665,-16.108906,35.476813
"549",30708665,-15.993115,35.511811
"550",30705391,-16.088,35.0681
"551",30705391,-15.766991,35.064918
"552",30801679,-16.0832,35.5824
"553",30705391,-16.086491,35.069605
"554",30801679,-14.036455,34.872689
"555",30705391,-16.133781,35.056042
"556",30801679,-15.407772,34.650745
"557",30801679,-15.470006,34.465637
"558",30705391,-16.122427,34.997954
"559",30705391,-16.066702,35.11005
"560",30801679,-16.070002,35.70808
"561",30705391,-15.897856,35.517286
"562",30705391,-16.093384,35.204566
"563",30705391,-16.23549,35.26107
"564",30709438,-15.9499,35.1136
"565",30709438,-15.762416,35.02489
"566",30709438,-15.726611,35.074629
"567",30709438,-15.813992,35.093963
"568",30803115,-16.0375,35.3545
"569",30709438,-15.898449,35.16737
"570",30803115,-16.289415,34.934993
"571",30709438,-15.980984,35.174555
"572",30803115,-15.836188,35.073382
"573",30801672,-16.1134,35.4092
"574",30901054,-15.5763,35.5519
"575",30901054,-13.952707,33.720529
"576",30901054,-15.840133,35.006031
"577",30801672,-15.750978,35.011747
"578",30901054,-15.481705,35.504399
"579",30901054,-15.404472,35.324632
"580",30806611,-15.8284,35.3532
"581",31001749,-16.6,34.9673
"582",31001749,-16.510482,34.990685
"583",30806611,NA,NA
"584",30806611,-15.987926,35.522271
"585",30806611,-14.734307,35.815343
"586",30806611,-15.994325,35.487081
"587",31001749,-16.690829,34.929579
"588",31001749,-16.647087,34.870302
"589",30901475,-15.6689,35.589
"590",31001749,-16.467903,34.994762
"591",31001749,-16.516117,34.892284
"592",31004312,-16.0204,34.9201
"593",30901475,-15.590445,35.615109
"594",30901475,-15.845573,35.814758
"595",30901475,-16.010308,35.467776
"596",30901475,-14.86654,35.472841
"597",30901475,-14.84924,35.492758
"598",30901475,-14.810274,35.401043
"599",30901475,-11.213618,33.545236
"600",31004312,-16.170324,34.918406
"601",31004312,-14.021298,33.824568
"602",31004312,-15.840154,35.001619
"603",31004312,-16.062135,34.795216
"604",30901475,-15.65075,35.596956
"605",30901475,-15.369716,35.365624
"606",30901475,-15.520901,35.654262
"607",31004312,-16.015236,35.773663
"608",31004312,-16.121494,34.926293
"609",31002169,-16.2669,34.8952
"610",31002169,-13.417062,33.579984
"611",31002169,-16.40597,34.885733
"612",31201516,-14.9533,34.9545
"613",31002169,-16.565765,34.917394
"614",31002169,-16.080435,35.211187
"615",31002169,-14.363392,34.810214
"616",31002169,-15.513201,35.033593
"617",31201516,-13.905525,33.785708
"618",31002169,-15.587769,35.027814
"619",31201516,-14.790958,35.250136
"620",31201516,-15.860071,35.055755
"621",31201104,-15.0706,35.1704
"622",31201104,-13.987969,33.853393
"623",31201104,-15.117754,35.229003
"624",31201104,-14.877666,34.760793
"625",31201104,-15.578654,34.47291
"626",31201104,-14.00581,33.850791
"627",31108703,-16.9855,35.2499
"628",31108703,-16.943264,35.262911
"629",31108703,-15.782224,35.035944
"630",31201007,-14.9258,35.0165
"631",31201007,-14.864795,35.033914
"632",31201007,-15.175732,35.443181
"633",31201007,-14.462507,35.237726
"634",31201007,-15.850299,35.073392
"635",31201007,-15.760494,35.010056
"636",31201007,-13.960188,33.820727
"637",31435120,-10.075571,33.989468
"638",31435120,-15.3787,35.3421
"639",31435120,-15.420282,35.311262
"640",31435120,-15.319489,35.392335
"641",31435120,-14.630211,35.196507
"642",31435120,-16.934744,35.248479
"643",31435120,-13.979714,33.80128
"644",31435120,-15.355868,35.211555
"645",31435120,-14.02203,33.756212
"646",31435753,-15.3736,35.3644
"647",31439102,-14.016471,33.82511
"648",31435753,-15.309364,35.316991
"649",31439102,-15.3992,35.3184
"650",31435753,-15.181424,35.400414
"651",31439102,-15.284854,35.236233
"652",31439102,-15.417508,35.260033
"653",31435753,-15.163906,35.460515
"654",31439102,-15.064898,34.878697
"655",31439102,-15.391802,35.236262
"656",31439102,-15.241631,35.384883
"657",31439102,-15.841605,35.048756
"658",31435753,-15.378096,35.355227
"659",31439102,-14.966886,35.398579
"660",31435753,-13.906015,33.745962
"661",31435753,-15.26024,35.379301
"662",31435753,-14.852553,35.218615
"663",31439102,-16.915075,35.274783
"664",31441389,-15.399,35.3205
"665",31443270,-15.4042,35.3314
"666",31441389,-15.81351,35.082111
"667",31441389,-15.49766,35.363599
"668",31441389,-15.815239,35.017508
"669",31443270,-15.368462,35.244628
"670",31443270,-16.928497,35.245029
"671",31443270,-14.553531,35.301474
"672",31441389,-13.908851,33.75761
"673",31441389,-13.049567,33.504141
"674",31443270,-15.765628,35.010823
"675",31441389,-15.555697,34.692382
"676",31441389,-15.821102,35.068773
"677",31443270,-14.775071,35.631722
"678",31441389,-15.3736,35.3644
"679",31443270,-15.787319,35.0029
"680",31536118,-15.7776,35.0402
"681",31536118,-15.448654,34.84858
"682",31532674,-15.7308,35.0713
"683",31532674,-15.827769,35.011592
"684",31532674,-15.830143,35.066845
"685",31532674,-11.437243,34.025533
"686",31536118,-15.590474,35.096174
"687",31532674,-15.623224,35.061462
"688",31536118,-15.83271,34.977763
"689",31532674,-15.770524,35.669627
"690",31532674,-14.481885,35.235588
"691",31532674,-16.248542,35.171626
"692",31536118,-15.209715,35.372307
"693",31532674,-14.91544,35.111151
"694",31532674,-15.914324,34.961249
"695",31539670,-15.7695,34.9969
"696",31546760,-15.8234,35.0885
"697",31539670,-15.707903,35.53629
"698",31539670,-16.154885,34.705308
"699",31539670,-15.769167,35.011697
"700",31546760,-15.554846,34.814467
"701",31539670,-16.513514,34.948837
"702",31546760,-15.876414,35.098119
"703",31546760,-15.845963,35.249415
"704",31539670,-13.036193,33.490612
"705",31539670,-13.966366,34.406088
"706",31539670,-16.01637,35.713838
"707",31555614,-15.988499,35.363592
"708",31550254,-15.8086,35.0572
"709",31550254,-15.906184,35.101084
"710",31555614,-15.8552,35.0737
"711",31550254,-13.971329,33.762392
"712",31550254,-13.895256,33.76593
"713",31550254,-15.64072,35.023491
"714",31550254,-11.013453,33.849297
"715",31550254,-16.096027,35.664301
"716",31555614,-13.923959,33.734292
"717",31550254,-15.386572,35.3146
"718",31555614,-16.024609,35.478691
"719",31555614,-16.025323,35.696662
"720",31550254,-15.744204,35.080904
