field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
"1354","2090018",0.88382,34.38412,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1355","2090022",0.80869,34.33627,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1356","2090026",0.85763,34.36648,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1357","2090029",0.86954,34.38127,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1372","3030033",2.74138,30.96131,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1390","3100001",2.47238,31.06220,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1393","3100008",2.35982,30.91781,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"1394","3100009",2.51363,30.88190,UG2011L105,"2011",UG,"5",UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
"248","10730012",0.65299,30.23334,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"357","40230030",0.68854,30.33815,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"554","40130005",0.78514,30.24751,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"564","40230020",0.61007,30.19677,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"568","40230030",0.73639,30.23659,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"585","40530006",0.44707,30.16529,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"586","40530010",0.57855,30.16120,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"591","40630011",0.35821,30.08519,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"592","40630011",0.35873,30.08819,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1098","4010005",0.78514,30.24751,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1127","4050006",0.44707,30.16529,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1128","4050010",0.57855,30.16120,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1132","4060011",0.35821,30.08519,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1133","4060011",0.35873,30.08819,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1420","4010005",0.78514,30.24751,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1439","4050006",0.44707,30.16529,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1440","4050010",0.57855,30.16120,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"1444","4060011",0.35822,30.08519,UG2011L106,"2011",UG,"6",UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
"354","40130003",0.68433,30.05050,UG2011L107,"2011",UG,"7",UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
"553","40130003",0.59722,30.00921,UG2011L107,"2011",UG,"7",UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
"1097","4010003",0.68433,30.05050,UG2011L107,"2011",UG,"7",UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
"588","40610003",0.25246,30.12000,UG2011L108,"2011",UG,"8",UG08,Rwenzori Lowland Maize Vegetable Banana Zone,,,,AG07
"339","30930001",3.35872,31.55946,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"340","30930001",3.28150,31.56413,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"572","40330009",1.25608,30.81033,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"632","40930007",2.09265,31.48008,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1035","3090001",3.28150,31.56413,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1115","4030009",1.25608,30.81033,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1175","4160007",2.09265,31.48008,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1389","3090001",3.28150,31.56413,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1431","4030009",1.25608,30.81033,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"1479","4090007",2.09265,31.48008,UG2011L110,"2011",UG,"10",UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
"359","40330006",1.47465,31.33889,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"569","40310002",1.42373,31.22556,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"570","40330004",1.36187,31.45139,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"571","40330007",1.44196,31.15540,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"573","40330009",1.23367,30.96195,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"574","40330009",0.91440,30.75809,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"595","40730003",1.02072,31.12422,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"596","40730005",0.88724,30.69321,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"598","40730009",0.91447,31.07122,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1112","4030004",1.36187,31.45139,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1113","4030006",1.47465,31.33889,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1114","4030007",1.44196,31.15540,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1116","4030009",0.91440,30.75809,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1136","4070003",1.02072,31.12422,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1137","4070005",0.88724,30.69321,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1139","4070009",0.91447,31.07122,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1428","4030004",1.36187,31.45139,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1429","4030006",1.47465,31.33889,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1430","4030007",1.44196,31.15540,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1447","4070003",1.02072,31.12421,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1448","4070005",0.88724,30.69321,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"1450","4070009",0.91447,31.07122,UG2011L111,"2011",UG,"11",UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
"250","10930004",1.64418,31.57414,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"603","40930005",1.62603,31.58498,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"604","40930009",1.74665,31.67007,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"1144","4090005",1.62603,31.58498,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"1145","4090009",1.74665,31.67007,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"1454","4090005",1.62602,31.58498,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"1455","4090009",1.74665,31.67007,UG2011L113,"2011",UG,"13",UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
"245","10530033",1.95080,32.14790,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"353","30230028",2.29794,32.45083,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"413","30710005",2.41977,32.51825,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"548","30230021",2.35250,32.25476,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"550","30230028",2.45030,32.45885,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"551","30230028",2.49765,32.50255,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"605","40930011",2.22744,32.26159,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"942","3210028",2.29794,32.45083,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1091","3210021",2.35250,32.25476,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1093","3210028",2.45030,32.45885,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1094","3210028",2.49765,32.50255,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1146","4090011",2.22744,32.26159,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1416","3020021",2.35250,32.25476,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1418","3020028",2.29794,32.45083,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"1456","4090011",2.22744,32.26159,UG2011L114,"2011",UG,"14",UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
"351","30330021",3.17237,30.90816,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"422","30330006",3.09229,30.88910,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"424","30330009",3.06571,30.94122,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"496","31010004",2.76269,30.95484,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"514","31330001",3.57426,31.13249,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"515","31330001",3.41741,31.18096,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"516","31330002",3.34776,31.19353,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"532","30330012",3.44253,30.94566,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"534","30330018",3.20127,30.96425,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"535","30330018",3.09759,30.88471,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"536","30330018",3.21231,30.91916,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"537","30330021",3.27729,30.97562,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"538","30330024",3.09164,31.01994,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"541","30330027",3.14099,30.96781,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"542","30330027",3.06658,31.06525,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"543","30330027",3.03894,31.15241,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"544","30330027",3.21127,31.01184,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"546","30330030",3.24445,31.15872,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"968","3030006",3.09229,30.88910,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"970","3030009",3.06571,30.94122,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1058","3130001",3.57426,31.13249,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1059","3130001",3.41741,31.18096,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1060","3130002",3.34776,31.19353,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1078","3190012",3.44253,30.94566,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1079","3200018",3.20127,30.96425,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1080","3200018",3.09759,30.88471,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1081","3200018",3.21231,30.91916,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1082","3200021",3.27729,30.97562,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1083","3200024",3.09164,31.01994,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1087","3200027",3.03894,31.15241,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1088","3200027",3.06658,31.06525,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1090","3200030",3.24445,31.15872,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1369","3030006",3.09229,30.88910,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1370","3030009",3.06571,30.94122,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1399","3130001",3.57426,31.13249,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1400","3130002",3.34776,31.19353,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1410","3030012",3.44253,30.94566,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1411","3030018",3.20127,30.96425,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1412","3030021",3.27729,30.97562,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1413","3030024",3.09164,31.01994,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1414","3030027",3.03894,31.15241,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"1415","3030030",3.24445,31.15871,UG2011L115,"2011",UG,"15",UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
"342","30930002",3.52507,31.71350,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"374","30130003",3.39455,31.94296,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"375","30130003",3.33957,31.83043,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"376","30130003",3.38225,32.31387,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"423","30330006",3.01390,31.34415,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"425","30330009",2.39481,31.12675,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"426","30330015",2.61550,31.14520,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"427","30330015",2.65485,31.18451,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"455","30510001",3.43253,32.72812,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"487","30930001",3.69257,31.73167,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"488","30930002",3.60344,31.61290,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"497","31030006",2.35690,31.41755,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"500","31030007",2.46429,31.21924,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"517","31330003",3.25135,31.40435,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"518","31330003",3.43934,31.21825,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"519","31330003",3.43340,31.22966,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"545","30330030",3.25166,31.19839,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"943","3010003",3.39455,31.94296,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"944","3010003",3.33957,31.83043,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"969","3030006",3.01390,31.34415,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"972","3030015",2.61550,31.14520,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"973","3030015",2.65485,31.18451,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1000","3050001",3.43253,32.72812,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1037","3090001",3.69257,31.73167,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1038","3090002",3.52507,31.71350,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1039","3090002",3.60344,31.61290,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1046","3100006",2.35690,31.41755,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1061","3130003",3.25135,31.40435,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1062","3130003",3.43934,31.21825,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1063","3130003",3.43340,31.22966,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1089","3200030",3.25166,31.19839,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1359","3010003",3.39455,31.94296,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1371","3030015",2.61550,31.14520,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"1392","3100006",2.35690,31.41755,UG2011L116,"2011",UG,"16",UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
"331","30410004",2.96018,32.26112,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"409","30410007",2.85869,32.53281,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"430","30410002",2.76146,32.23596,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"435","30410004",2.94761,32.26984,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"436","30410007",2.78554,32.39966,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"437","30410007",2.83723,32.53061,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"438","30410007",2.86016,32.43134,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"440","30410007",2.79110,32.41472,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"441","30410007",2.78689,32.41127,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"442","30410007",2.91334,32.17387,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"443","30410007",2.83684,32.40783,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"445","30430009",2.95916,32.23301,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"446","30430009",2.81875,32.28021,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"447","30430009",2.98075,32.31184,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"448","30430009",2.94561,32.20341,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"449","30430009",2.87572,32.37756,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"520","30430016",2.84706,32.12493,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"521","30430016",3.01977,32.27265,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"976","3040002",2.76146,32.23596,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"981","3040004",2.94761,32.26984,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"982","3040007",2.78554,32.39966,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"983","3040007",2.83723,32.53061,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"984","3040007",2.86016,32.43134,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"986","3040007",2.79110,32.41472,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"987","3040007",2.78689,32.41127,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"988","3040007",2.91334,32.17387,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"989","3040007",2.83684,32.40783,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"990","3040009",2.95916,32.23301,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"991","3040009",2.81875,32.28021,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
