"lat_modified","lon_modified","mean_fcs"
-13.2687997817993,33.7652015686035,42.65625
-13.2662000656128,33.7425003051758,46.9375
-13.3313999176025,33.8581008911133,48.09375
-13.3466997146606,33.9255981445312,59.5
-13.66100025177,33.695499420166,35.46875
-13.5848999023438,33.7018013000488,40.875
-13.3776998519897,33.6249008178711,67.09375
-13.4554996490479,33.5665016174316,41.15625
-13.4026002883911,33.6562004089355,42.625
-13.2779998779297,33.706600189209,41.9375
-13.6287002563477,33.576000213623,45.875
-13.7201995849609,33.5233001708984,30
-13.7468996047974,34.163200378418,48.65625
-13.6349000930786,34.0004005432129,42.90625
-13.7920999526978,34.1601982116699,45.40625
-13.6808996200562,33.8613014221191,49.3125
-13.7610998153687,33.9695014953613,54.1875
-13.5581998825073,33.757999420166,45.09375
-13.5818004608154,33.872501373291,38.03125
-13.6361999511719,33.7489013671875,47.28125
-13.5076999664307,33.7375984191895,49.34375
-13.5535001754761,33.7313995361328,63.9375
-13.8468999862671,34.5470008850098,46.875
-13.7643995285034,34.5700988769531,60.125
-13.8348999023438,34.484001159668,66.65625
-13.7531003952026,34.3721008300781,65.03125
-13.7189998626709,34.4964981079102,48.28125
-13.8168001174927,34.344799041748,39.71875
-13.8240995407104,34.4667015075684,44.6875
-13.9106998443604,34.4500007629395,48.625
-13.7999000549316,34.4421005249023,51.78125
-14.0178003311157,34.4894981384277,49.90625
-14.089599609375,34.5219993591309,58.9375
-13.6120004653931,34.3389015197754,48.78125
-13.4694004058838,34.2793006896973,46.0625
-13.5931997299194,34.2977981567383,46.9375
-13.6187000274658,34.309700012207,41.21875
-13.4883003234863,34.2613983154297,50.8125
-13.4942998886108,34.3541984558105,53.71875
-13.7849998474121,34.418399810791,63.65625
-14.299599647522,33.9031982421875,40.15625
-14.0754995346069,33.9183006286621,57.6875
-14.0333995819092,33.8451995849609,42.40625
-14.0368003845215,33.345100402832,53.5666666666667
-14.102499961853,33.5173988342285,44.5
-13.887900352478,33.516300201416,33.90625
-14.2600002288818,33.7983016967773,36.5
-14.262900352478,33.6935997009277,38.625
-14.1549997329712,33.7457008361816,32.125
-14.1864995956421,33.5528984069824,45.03125
-14.2749004364014,33.7597007751465,55
-14.0530996322632,33.9597015380859,48.25
-14.0152997970581,34.0638999938965,38.40625
-14.0229997634888,34.0862998962402,36.71875
-13.6751003265381,33.4471015930176,35.84375
-13.7819004058838,33.3633003234863,35.28125
-13.8674001693726,33.8280982971191,49.3125
-13.7993001937866,33.8588981628418,44.21875
-13.7526998519897,33.6626014709473,38.75
-14.1044998168945,34.0018005371094,36.8125
-14.1600999832153,34.0345001220703,32
-13.9799995422363,33.8624992370605,47.96875
-13.9694004058838,33.6318016052246,40.78125
-14.0329999923706,33.5158996582031,42.5625
-14.061900138855,33.6847991943359,37.875
-13.8121995925903,33.5004997253418,47.25
-13.934700012207,33.4939994812012,39.40625
-13.8905000686646,33.0054016113281,42.59375
-13.995400428772,33.2865982055664,40.1875
-13.9649000167847,33.0449981689453,46.25
-14.0593004226685,33.3083992004395,32.78125
-13.8666000366211,33.184700012207,34.8125
-13.815299987793,32.9355010986328,43.5
-13.8086996078491,33.056999206543,44.25
-13.8045997619629,33.214599609375,31.8125
-13.9315004348755,33.0802993774414,39.65625
-13.7495002746582,33.1211013793945,43.46875
-13.690899848938,33.2019996643066,41.03125
-13.6712999343872,33.0260009765625,38.8125
-13.5026998519897,32.9863014221191,40.0625
-13.6125001907349,32.8647994995117,39.15625
-13.5790004730225,32.9850006103516,34.96875
-13.5486001968384,33.1744995117188,43.625
-13.5565996170044,33.1808013916016,38.8125
-13.7820997238159,32.8998985290527,64.9375
-14.3762998580933,34.0393981933594,37.5
-14.4103002548218,34.0298004150391,44.9375
-14.464599609375,34.0724983215332,41.71875
-14.3353004455566,33.9758987426758,35.875
-14.3353996276855,33.8237991333008,42.15625
-14.2413997650146,34.0143013000488,44.5
-14.2992000579834,34.1125984191895,36.40625
-14.3353996276855,34.3036994934082,44.84375
-14.2395000457764,34.1277008056641,48.9375
-14.0261001586914,34.2599983215332,43.21875
-14.1077995300293,34.2700996398926,32.96875
-14.048999786377,34.2070007324219,53.6875
-14.2020998001099,34.3656005859375,35.1875
-14.3059997558594,34.3582992553711,45.1875
-14.2214002609253,34.5349006652832,50.15625
-14.3556003570557,34.5792999267578,35.4375
-14.3486995697021,34.4039993286133,38.4375
-14.3814001083374,34.326301574707,52.5625
-15.0949001312256,34.8546981811523,45.46875
-14.8198003768921,34.5765991210938,46.875
-15.0457000732422,34.6165008544922,47.4375
-14.819899559021,34.5950012207031,33.4375
-14.8514995574951,34.6402015686035,52.15625
-14.733699798584,34.8391990661621,44.15625
-14.8656997680664,34.8622016906738,50.6875
-14.9319000244141,34.8329010009766,48.21875
-14.8346996307373,34.7051010131836,45.25
-14.7688999176025,34.6460990905762,37.1875
-14.6513996124268,34.6255989074707,47.9375
-14.5073003768921,34.5032997131348,65.03125
-14.7177000045776,34.690299987793,45.84375
-14.6360998153687,34.7322998046875,38.59375
-14.5036001205444,34.6593017578125,47.6875
-14.6663999557495,34.6645011901855,69.125
-14.4135999679565,34.6105995178223,57.78125
-14.808500289917,34.6183013916016,59.28125
-14.0176000595093,33.7813987731934,43.8125
-13.9896001815796,33.7771987915039,69.625
-13.9917001724243,33.7789001464844,75.6875
-14.0064001083374,33.7848014831543,53.96875
-13.9354000091553,33.7827987670898,68.25
-14.0038995742798,33.8081016540527,55.78125
-13.9975996017456,33.8050003051758,65.9375
-14.0062999725342,33.8022003173828,59.59375
-14.0158996582031,33.8269996643066,52.8125
-14.0073003768921,33.8244018554688,60.875
-13.9113998413086,33.7467002868652,65.15625
-13.8758001327515,33.7598991394043,67.625
-13.8696002960205,33.777099609375,63.53125
-14.0239000320435,33.7779998779297,51.7666666666667
-14.020899772644,33.774600982666,59.53125
-14.0279998779297,33.8012008666992,46.53125
-13.9490995407104,33.8098983764648,49.46875
-13.9710998535156,33.7574005126953,90.28125
-13.9170999526978,33.7594985961914,52.78125
-13.9322996139526,33.7588996887207,54.96875
-13.8938999176025,33.7871017456055,52.5714285714286
-13.7890996932983,33.8086013793945,59.09375
-13.9530000686646,33.717399597168,45.375
-13.9554004669189,33.7285995483398,53.34375
-13.9959001541138,33.7342987060547,41.0625
-14.0109996795654,33.728099822998,60.84375
-14.0548000335693,33.7076988220215,62.2
-14.4265003204346,35.2575988769531,38.90625
-14.5243997573853,35.0887985229492,40.46875
-14.6300001144409,35.1032981872559,40.15625
-14.7687997817993,35.0315017700195,40.5625
-14.5375003814697,34.7975006103516,58.78125
-14.479100227356,34.8261985778809,39.09375
-14.1971998214722,34.8825988769531,46.1875
-14.3915996551514,35.4482002258301,53.875
-14.3252000808716,35.4254989624023,51.0625
-14.4912004470825,35.6063003540039,49.4375
-14.4716997146606,35.6096000671387,37.125
-14.3521995544434,35.3189010620117,58.09375
-14.7020998001099,35.4398002624512,37.15625
-14.2671003341675,35.4314994812012,39.5625
-14.1065998077393,35.4117012023926,31.9333333333333
-13.845100402832,35.1064987182617,27.40625
-14.1403999328613,35.2154006958008,52.53125
-14.4674997329712,35.2910003662109,60.65625
-15.0473003387451,35.2921981811523,37.71875
-14.993200302124,35.5127983093262,49.71875
-14.890700340271,35.4440002441406,31.0625
-15.1750001907349,35.3381004333496,48.15625
-14.8449001312256,35.6371002197266,34.59375
-14.7518997192383,35.5797996520996,55.15625
-14.8942003250122,35.6795997619629,42.59375
-14.9942998886108,35.5973014831543,38.6875
-15.2190999984741,35.4275016784668,58.34375
-15.0513000488281,35.4604988098145,44.6875
-14.9968996047974,35.5521011352539,32.75
-14.8723001480103,35.7462997436523,37.1875
-14.7604999542236,35.7029991149902,53.71875
-14.7074003219604,35.8067016601562,36.96875
-14.7467002868652,35.5680999755859,44.5
-14.6998996734619,35.6080017089844,38.75
-14.7245998382568,35.7083015441895,45.5
-15.0766000747681,35.2300987243652,45
-15.2658004760742,35.4682006835938,55.3125
-15.3793001174927,35.4827003479004,53.59375
-15.3663997650146,35.5802001953125,47.375
-15.5120000839233,35.5861015319824,60.46875
-15.4882001876831,35.556999206543,46.65625
-15.4141998291016,35.394100189209,38.1875
-15.4308004379272,35.3782997131348,50.78125
-15.5698003768921,35.4255981445312,35.125
-15.5910997390747,35.2585983276367,40.96875
-15.5190000534058,35.3176002502441,46.3125
-15.5648002624512,35.2016983032227,39.90625
-15.6473999023438,35.3431015014648,45.375
-15.3929004669189,35.2206993103027,45.90625
-15.3170003890991,35.1060981750488,48.3125
-15.4626998901367,35.1595001220703,44.8
-15.2320003509521,35.2051010131836,61.0625
-15.3108997344971,35.3566017150879,51.28125
-15.2318000793457,35.3223991394043,60.875
-15.7552003860474,35.1456985473633,42.15625
-15.6915998458862,35.1357002258301,56.34375
-15.722900390625,35.2164001464844,40.125
-15.8463001251221,35.1730995178223,51.84375
-15.7841997146606,35.1127014160156,47.34375
-15.7937002182007,35.1613998413086,59.8125
-15.7104997634888,35.2682991027832,43.5625
-15.6922998428345,35.1971015930176,37.5
-15.6780004501343,35.1945991516113,43.3125
-15.8295001983643,35.2617988586426,53.75
-15.7386999130249,35.2619018554688,42.53125
-15.8144998550415,35.2521018981934,45.59375
-15.9643001556396,35.3055992126465,53.59375
-15.8970003128052,35.312198638916,36.875
-15.5853004455566,35.1329002380371,45.125
-15.6562995910645,35.2697982788086,40.40625
-15.601300239563,35.2403984069824,51.84375
-15.706600189209,35.1679992675781,65.875
-15.6553001403809,35.0192985534668,77.8125
-15.6944999694824,35.0522994995117,45.78125
-15.6555995941162,35.0183982849121,53.3333333333333
-15.5298004150391,35.0069999694824,43.21875
-15.5146999359131,35.1046981811523,44.3125
-15.4819002151489,34.9225997924805,62.84375
-15.4238996505737,34.8991012573242,42.875
-15.647500038147,34.9010009765625,46.75
-15.7088003158569,34.8301010131836,43.3125
-15.5640001296997,35.1157989501953,63.3125
-15.6487998962402,34.967700958252,48.59375
-15.7789001464844,34.86669921875,43.28125
-15.6690998077393,34.9351997375488,63.875
-15.6094999313354,34.9706001281738,48.46875
-15.6918001174927,35.0484008789062,57.3125
-15.9099998474121,34.8844985961914,37.65625
-15.9437999725342,34.8750991821289,47.46875
-15.8343000411987,34.9532012939453,44.78125
-15.7592000961304,34.5223007202148,41.53125
-15.8009004592896,34.5362014770508,41.1875
-15.4337997436523,34.488899230957,46.40625
-15.5960998535156,34.5629005432129,49.96875
-15.6104001998901,34.4972991943359,49.28125
-15.720100402832,34.5365982055664,41.46875
-15.4807996749878,34.5093994140625,57.28125
-15.6588001251221,34.5229988098145,48.59375
-15.584400177002,34.4508018493652,49.59375
-15.7370004653931,34.3852005004883,45.46875
-15.5677995681763,34.470100402832,38.40625
-15.5988998413086,34.515998840332,44.0625
-15.7130002975464,34.3926010131836,43.40625
-15.6827001571655,34.5050010681152,53.4375
-15.7656002044678,34.4575004577637,58.34375
-15.6070003509521,34.5080986022949,72.40625
-15.6057996749878,34.5183982849121,67.9375
-15.6146001815796,34.5237007141113,56.15625
-16.3029003143311,35.2377014160156,56.0625
-16.2455997467041,35.1789016723633,51.90625
-16.262300491333,35.13330078125,57.21875
-16.1982002258301,35.1580009460449,51.96875
-16.0879993438721,35.0680999755859,54.96875
-16.1550006866455,35.1217994689941,47.90625
-16.2045993804932,35.1129989624023,49.125
-16.1149005889893,35.2472991943359,48.5625
-16.0849990844727,35.1464004516602,53.78125
-16.0578994750977,35.236198425293,52.2666666666667
-15.9342002868652,35.1660003662109,56.625
-15.9498996734619,35.1136016845703,53.5
-15.9926996231079,35.2280006408691,43.6875
-16.0049991607666,35.1012992858887,42.9666666666667
-15.8715000152588,35.1460990905762,52.46875
-15.9777002334595,34.9794006347656,44.34375
-16.012300491333,34.953498840332,43.875
-16.0662002563477,35.1873016357422,64
-16.078800201416,35.606201171875,34.96875
-16.0568008422852,35.5175018310547,40.5
-16.1403999328613,35.5022010803223,42.53125
-16.1133995056152,35.4091987609863,24.375
-16.0832004547119,35.5824012756348,33.28125
-15.956000328064,35.7616004943848,44.53125
-16.047700881958,35.7652015686035,37.40625
-16.0375003814697,35.3544998168945,32.21875
-15.983099937439,35.437801361084,38.46875
-16.0284996032715,35.4154014587402,38.6875
-16.0065994262695,35.3219985961914,48.75
-16.0830993652344,35.3311996459961,32.40625
-15.9650001525879,35.4421005249023,35.25
-15.8086004257202,35.4197006225586,33.1875
-15.8667001724243,35.4579010009766,30.4375
-15.6930999755859,35.407398223877,35.03125
-15.9245004653931,35.3596992492676,48.53125
-15.8283996582031,35.353199005127,35.875
-15.684100151062,35.6521987915039,52.3125
-15.5762996673584,35.5518989562988,38.6875
-15.6555995941162,35.6861000061035,44
-15.7348003387451,35.6842002868652,33.84375
-15.6309995651245,35.6973991394043,26.125
-15.6964998245239,35.5351982116699,33.4375
-15.6688995361328,35.5890007019043,31.78125
-15.7524995803833,35.5485992431641,34.15625
-15.6647996902466,35.7290992736816,38.84375
-15.7070999145508,35.6455993652344,32.71875
-15.861499786377,35.5960998535156,36.5
-15.78600025177,35.6800994873047,35.28125
-15.8131999969482,35.7591018676758,36.375
-15.8868999481201,35.7840995788574,39.34375
-15.8646001815796,35.8088989257812,49.53125
-15.5548000335693,35.7946014404297,32.2333333333333
-15.6297998428345,35.7234001159668,26
-15.7988996505737,35.6646003723145,49.34375
-16.5188007354736,34.956600189209,25.5625
-16.4820003509521,34.7476997375488,56.75
-16.3432006835938,34.7745018005371,51.6875
-16.315299987793,34.6916999816895,35.3125
-16.4270992279053,34.9630012512207,31.65625
-16.6000003814697,34.9673004150391,34.40625
-16.2668991088867,34.8951988220215,40.09375
-16.2084007263184,34.8672981262207,52.28125
-15.9902000427246,34.3745994567871,35.8125
-15.8142995834351,34.3452987670898,37.71875
-16.1833992004395,34.6083984375,27
-16.1555995941162,34.905101776123,47.375
-16.0203990936279,34.9201011657715,43.28125
-16.051700592041,34.8112983703613,48.78125
-15.8247995376587,34.8375015258789,29.8125
-16.3024005889893,35.0298004150391,44.15625
-16.2544002532959,35.0261993408203,33.6875
-16.1345996856689,34.9357986450195,57.1875
-17.0718002319336,35.2271995544434,36.71875
-17.0951995849609,35.0917015075684,55.1875
-17.0133991241455,35.1801986694336,31.53125
-16.5088005065918,35.1817016601562,52.625
-16.4312992095947,35.1841011047363,50.25
-16.3514003753662,35.1094017028809,36.5
-16.372200012207,35.1525993347168,52.71875
-16.3481998443604,35.1330986022949,30.875
-16.7325992584229,35.2081985473633,34.90625
-16.8115997314453,35.293399810791,34.375
-16.5958003997803,34.9897003173828,25.96875
-16.6205997467041,35.0924987792969,43.40625
-16.5715999603271,35.1054992675781,44.03125
-16.5070991516113,35.0553016662598,48.4375
-16.9715995788574,35.1912002563477,52.84375
-16.9855003356934,35.2499008178711,38.625
-16.7362995147705,35.0559997558594,36.03125
-16.9342994689941,35.2535018920898,49.4375
-14.9258003234863,35.0164985656738,43.34375
-15.2827997207642,34.8442993164062,47.375
-15.0705995559692,35.1703987121582,42.59375
-15.0874004364014,35.0901985168457,55.65625
-15.2300996780396,35.1343002319336,43.34375
-15.1183004379272,34.9319000244141,32.65625
-15.0299997329712,34.9682998657227,53.34375
-14.9533004760742,34.9544982910156,46.78125
-15.0200996398926,35.0774993896484,47.09375
-15.2147998809814,34.8956985473633,48.375
-15.0073003768921,35.2113990783691,51.84375
-14.9626998901367,35.2006988525391,31.03125
-14.8298997879028,35.1235008239746,43.71875
-14.7510004043579,35.1789016723633,58.8125
-14.8572998046875,35.1355018615723,61.0625
-14.8108997344971,35.2514991760254,46.40625
-14.8873996734619,35.1157989501953,51.0625
-14.9877004623413,34.9598999023438,55.375
-15.231499671936,34.6021995544434,39.15625
-15.3435001373291,34.5830993652344,44.78125
-15.395299911499,34.6506996154785,42.21875
-15.4567003250122,34.5598983764648,40.875
-15.4659004211426,34.6796989440918,53.4375
-15.6308002471924,34.644100189209,36.96875
-15.4489002227783,34.5674018859863,47.21875
-15.5013999938965,34.5945014953613,47.375
-15.4287996292114,34.8176002502441,46.15625
-15.4411001205444,34.7938003540039,44.71875
-15.418399810791,34.7535018920898,36.3125
-15.3514995574951,34.7985000610352,44.6875
-15.3308000564575,34.8908996582031,42.28125
-15.5062999725342,34.7785987854004,56.9375
-15.3812999725342,34.9114990234375,41.8125
-15.2901000976562,34.7135009765625,50.625
-15.3826999664307,34.6797981262207,38.40625
-15.3620004653931,34.7046012878418,43.9375
-15.3858003616333,35.3092994689941,47.5625
-15.3905000686646,35.2943992614746,42.6875
-15.3993997573853,35.3126983642578,71.125
-15.378399848938,35.3493003845215,66.09375
-15.3787002563477,35.342098236084,48.0333333333333
-15.3774995803833,35.3721008300781,53.65625
-15.3736000061035,35.3643989562988,53.0625
-15.3887996673584,35.3576011657715,72.15625
-15.4104995727539,35.3115005493164,63.5
-15.4034004211426,35.3205986022949,52.46875
-15.4001998901367,35.3404998779297,62.1875
-15.3992004394531,35.3184013366699,62.78125
-15.393500328064,35.3158988952637,78.46875
-15.3990001678467,35.320499420166,63.125
-15.4093999862671,35.3087005615234,57.84375
-15.4130001068115,35.3114013671875,52.3333333333333
-15.382399559021,35.3423004150391,70.4375
-15.4041996002197,35.3314018249512,56.96875
-15.7518997192383,35.0037002563477,63.65625
-15.7307996749878,35.0713005065918,62.5
-15.7925996780396,35.0838012695312,62.1875
-15.7792997360229,35.0761985778809,61.0625
-15.7776002883911,35.0401992797852,66.40625
-15.7833003997803,35.0270004272461,58.8125
-15.7545003890991,35.0446014404297,66.625
-15.7694997787476,34.996898651123,63.5
-15.7658996582031,34.9859008789062,74.09375
-15.7536001205444,34.9929008483887,69.53125
-15.8105001449585,35.0913009643555,67.65625
-15.8233995437622,35.0885009765625,57.8333333333333
-15.8406000137329,35.0910987854004,58.3125
-15.8086004257202,35.057201385498,77.0625
-15.8194999694824,35.0145988464355,62.71875
-15.8213996887207,35.0129013061523,75.75
-15.8270998001099,35.0484008789062,46.8125
-15.8551998138428,35.0736999511719,46.71875
-5.08575010299683,35.8543891906738,42.4375
-6.61400985717773,36.508659362793,36.0625
-6.2296199798584,36.413330078125,37.6
-5.99373006820679,35.851978302002,46.1875
-6.05862998962402,35.5220413208008,48.8125
-3.11116003990173,37.5964393615723,59.375
-3.6400101184845,37.6558799743652,60.1666666666667
-4.36688995361328,38.0555610656738,52.2777777777778
-3.26310992240906,37.5769882202148,64.625
-3.30995988845825,37.473690032959,69.6666666666667
-4.70836019515991,38.6459312438965,47.1875
-4.71856021881104,38.2843589782715,51.9166666666667
-4.98130989074707,38.5066719055176,49.75
-5.2367000579834,38.6999893188477,46.4444444444444
-5.44185018539429,38.9712600708008,35.0714285714286
-5.42297983169556,37.986400604248,55.9375
-5.49977016448975,37.5569190979004,48.5
-6.80069017410278,37.6456909179688,65.1428571428571
-6.63100004196167,38.3479309082031,51.9090909090909
-6.92920017242432,38.7265815734863,43.6875
-8.06122016906738,39.1512489318848,36.5
-8.05018043518066,39.73046875,43.7142857142857
-6.78729009628296,39.2682800292969,44.0625
-6.78611993789673,39.2507286071777,44.25
-6.78298997879028,39.2512702941895,51.4545454545455
-6.79667997360229,39.2700881958008,65.5
-6.80237007141113,39.2614707946777,69.2142857142857
-6.81450986862183,39.2469215393066,39.35
-6.80391979217529,39.2369499206543,42.25
-6.78492021560669,39.2363586425781,48.1666666666667
-6.66243982315063,39.1832389831543,56
-6.81499004364014,39.2001991271973,64.8333333333333
-6.76412010192871,39.2510185241699,52.8181818181818
-6.79749011993408,39.1567001342773,60.6666666666667
-6.7893500328064,39.2766189575195,72.1428571428571
-6.82055997848511,39.2574996948242,73.1111111111111
-6.86154985427856,39.2019081115723,56.45
-6.83304023742676,39.2355194091797,51.8571428571429
-6.93588018417358,39.2500190734863,52.2
-6.8593897819519,39.2540016174316,54.6666666666667
-6.86626005172729,39.2616806030273,58.6666666666667
-6.86250019073486,39.2491416931152,49.1875
-6.85340023040771,39.2646903991699,53.05
-6.87664985656738,39.2945899963379,51.375
-6.92643976211548,39.2685203552246,54.125
-6.88430976867676,39.247200012207,46.125
-8.43165969848633,38.96337890625,49.7727272727273
-9.10622978210449,39.5622215270996,40.3333333333333
-8.92918968200684,39.534351348877,58.875
-10.1143198013306,39.2443885803223,39.75
-10.5835304260254,38.0273017883301,36.0714285714286
-10.2243204116821,37.8767585754395,34.1875
-9.80360984802246,37.9810485839844,41.125
-10.2387199401855,38.9223785400391,38.8333333333333
-9.99361991882324,39.6832313537598,42.7857142857143
-10.6298503875732,39.8815689086914,40.5
-10.3911104202271,39.834171295166,22.125
-10.2986297607422,39.8851318359375,39.5
-10.9505500793457,39.2777709960938,51.5909090909091
-10.9309902191162,39.4037208557129,57.5625
-10.57839012146,39.3646392822266,46.3888888888889
-10.7221698760986,38.8038711547852,71.8888888888889
-10.5673303604126,38.9281196594238,57.5
-10.9202299118042,38.4762802124023,62.1
-10.8316097259521,39.7388801574707,30.6111111111111
-10.2855701446533,40.1974601745605,38.1111111111111
-10.3349704742432,40.2239799499512,37.85
-10.2713203430176,40.1741409301758,39.1666666666667
-8.91049957275391,33.5713996887207,38.4375
