"","UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date1"
"mat","283.79899597168","287.243333604601","288.855987548828","289.727508544922","286.527669270833","288.968505859375","288.72699991862","289.736999511719","290.130004882812","292.721165974935","291.100145612444","291.662994384766","290.536666870117","290.479329427083","291.787603759766","291.924112955729","291.665374755859","290.175309401292","290.826507568359","291.07600402832","290.32182042739","288.969245910645","289.940665690104","289.763496398926","289.13175201416","287.602119445801","290.283294677734","285.396751403809","289.795003255208","290.510009765625","290.752502441406","290.124664306641","290.786499023438","289.875996907552","289.909654288456","291.196502685547","291.027001953125","289.306719779968","290.120165506999","290.239013671875","291.201420762804","08/10/2010"
"mat","283.672988891602","286.618499755859","288.484985351562","288.69450378418","287.175669352214","288.181503295898","287.900665283203","288.77099609375","289.516998291016","292.875834147135","291.228567940848","292.170013427734","290.87516784668","291.028666178385","291.941796875","292.206944783529","292.103126525879","290.775691105769","291.240005493164","291.211502075195","290.507943546071","289.35075378418","289.929730224609","289.792495727539","288.787750244141","287.743125915527","291.102352366728","286.152252197266","290.709991455078","291.566986083984","291.211502075195","291.115666707357","290.942001342773","289.95566813151","289.575548895474","290.73649597168","290.993896484375","289.012781143188","290.018079121908","289.730010986328","290.812267388238","08/11/2010"
"mat","282.922500610352","286.951665242513","288.0419921875","289.044006347656","286.89833577474","288.688507080078","288.459340413411","289.329010009766","289.625","292.731501261393","290.688280378069","291.5","290.535669962565","290.591664632161","291.753393554687","291.866222805447","291.967998504639","290.28322660006","291.013000488281","290.995498657227","290.123881620519","288.667495727539","289.693731689453","289.571754455566","288.750503540039","287.691249847412","291.023351332721","285.980995178223","290.500661214193","291.565002441406","291.2080078125","291.311004638672","290.921997070312","290.322336832682","289.854174383755","290.554000854492","290.845599365234","289.592748641968","289.908917744954","289.914001464844","290.584089491102","08/12/2010"
"mat","282.477005004883","286.387112087674","287.118988037109","288.490493774414","286.378662109375","288.188003540039","287.924326578776","288.778991699219","289.410003662109","292.150995890299","290.743569510324","291.289001464844","290.352330525716","289.999338785807","291.051806640625","291.109166463216","291.292617797852","289.58846106896","290.452499389648","289.962997436523","289.697998046875","288.511497497559","289.467663574219","289.091499328613","288.50675201416","287.529750823975","290.160766601562","285.501754760742","289.791330973307","291.079986572266","290.99250793457","291.239334106445","290.996002197266","290.637664794922","290.135173929149","290.843505859375","290.678698730469","289.70922088623","289.474833170573","290.429992675781","290.641600206163","08/13/2010"
"mat","282.689514160156","286.502502441406","287.240997314453","288.266006469727","286.052998860677","287.733993530273","287.594665527344","288.480010986328","288.848999023438","291.920328776042","290.3111441476","291.273986816406","290.128667195638","290.263661702474","290.9333984375","291.294221666124","291.513378143311","289.960845947266","290.764007568359","290.834487915039","290.110762652229","288.23999786377","289.363468424479","288.778991699219","288.592254638672","287.216251373291","290.227644976448","284.946998596191","289.880666097005","291.010009765625","290.872009277344","290.480331420898","290.814498901367","290.031992594401","289.449962747508","290.949996948242","290.771499633789","289.124622344971","289.328079223633","289.977996826172","290.85875515408","08/14/2010"
"mat","282.566497802734","285.895501030816","287.111999511719","287.884490966797","285.59267171224","287.213012695312","287.064005533854","287.834991455078","288.114990234375","291.605667114258","289.040431431362","290.804992675781","289.380833943685","289.861673990885","290.828198242188","291.197502983941","291.13374710083","289.555612417368","290.5","290.63200378418","289.938356287339","288.67374420166","289.434602864583","289.134246826172","288.723243713379","287.173873901367","289.842353372013","284.582504272461","288.968994140625","289.838989257812","289.932510375977","289.606333414714","290.185989379883","289.265329996745","288.676897772427","290.592498779297","290.263400268555","288.267623901367","288.976000467936","289.359985351562","290.528512912326","08/15/2010"
"mat","282.947998046875","286.263946533203","287.305999755859","287.802993774414","286.512329101562","288.372497558594","288.180999755859","288.415008544922","289.459991455078","292.554326375326","290.465423583984","291.338989257812","289.77300008138","289.879333496094","291.913598632813","291.719999525282","291.47437286377","289.566152719351","290.599014282227","290.744506835938","289.983998018153","288.648246765137","289.452333577474","289.11474609375","288.859748840332","287.228126525879","290.100882137523","285.176498413086","289.942667643229","290.855987548828","290.935501098633","290.23166402181","290.796005249023","289.715657552083","289.360929291824","290.938507080078","290.702697753906","288.805470466614","289.403416951497","289.591003417969","290.85960015191","08/16/2010"
"mat","282.575500488281","286.035166422526","287.394989013672","288.470001220703","286.368001302083","288.730010986328","288.477671305339","288.933990478516","289.975006103516","292.70100402832","290.998713902065","291.475006103516","290.348836263021","290.574340820312","291.432000732422","291.681443956163","291.777118682861","290.297079233023","290.901992797852","290.921493530273","290.051883473116","288.647499084473","289.51133219401","289.091995239258","288.790245056152","287.239372253418","290.602824491613","285.19100189209","290.001668294271","291.200012207031","291.032501220703","290.872833251953","290.881500244141","289.685333251953","289.268068510911","290.500503540039","290.626403808594","288.431530952454","289.781834920247","289.385009765625","290.706401231554","08/17/2010"
"mat","282.359008789062","285.849112616645","286.998992919922","287.802993774414","285.980997721354","287.146499633789","286.961334228516","287.834991455078","288.2080078125","292.033665974935","289.600860595703","291.049987792969","289.810994466146","289.966339111328","291.302001953125","291.621000501845","291.604751586914","289.517535869892","290.65950012207","290.857498168945","289.875235164867","288.612503051758","289.411334228516","289.042999267578","288.807746887207","287.179622650146","289.917232737822","284.745246887207","289.443664550781","290.247009277344","290.322006225586","289.56032816569","290.148498535156","288.573333740234","288.397865032328","290.205001831055","290.154098510742","287.789937973022","289.170750935872","288.651000976562","290.388800048828","08/18/2010"
"mat","282.359008789062","285.849112616645","286.998992919922","287.802993774414","286.103332519531","287.170501708984","287.030995686849","287.834991455078","288.273986816406","291.932332356771","289.691576276507","290.960998535156","289.841328938802","289.947347005208","291.482000732422","291.306666056315","291.545879364014","289.500457763672","290.552001953125","290.042495727539","289.661290785846","288.207992553711","289.292199707031","288.877258300781","288.787498474121","287.187873840332","289.817117130055","284.83024597168","289.257670084635","289.779998779297","289.672500610352","289.183827718099","289.804000854492","288.50200398763","288.394863786369","290.399993896484","290.152600097656","287.795094490051","289.10199991862","288.81201171875","290.46970960829","08/19/2010"
"mat","282.359008789062","285.849112616645","286.998992919922","287.802993774414","285.939005533854","287.368499755859","287.27300008138","287.834991455078","288.329010009766","291.596491495768","289.5611441476","290.872009277344","289.779663085938","289.988006591797","291.009802246094","290.884779188368","290.89387512207","289.801692082332","290.426010131836","289.98649597168","289.778174905216","288.256248474121","289.42426554362","289.084495544434","288.77074432373","287.207374572754","290.145586799173","284.87825012207","289.659332275391","290.359008789062","290.336502075195","289.705657958984","290.148498535156","288.745005289714","288.4423828125","290.498001098633","290.223999023438","287.84884262085","289.009668986003","289.084991455078","290.579576280382","08/20/2010"
"mat","282.359008789062","285.652721828885","286.998992919922","287.263488769531","286.236002604167","287.486511230469","287.285675048828","287.476013183594","288.509002685547","291.922164916992","290.100577218192","291.657989501953","290.626998901367","290.522328694661","291.223199462891","291.154113769531","291.46662902832","290.15369121845","290.727005004883","290.139999389648","289.897114473231","288.639503479004","289.73213297526","289.546249389648","289.004501342773","287.221496582031","290.556703455308","285.000999450684","289.869659423828","291.147003173828","290.940002441406","291.162170410156","290.836013793945","290.156331380208","289.31310088059","290.796997070312","290.628500366211","288.690472602844","289.319918314616","290.179992675781","290.78246866862","08/21/2010"
"mat","282.231506347656","285.009275648329","286.925994873047","286.69499206543","286.786326090495","286.651489257812","286.710327148438","286.240997314453","288.342987060547","292.248168945312","290.011003766741","291.276000976562","290.252670288086","290.098002115885","292.156805419922","291.679167005751","291.206123352051","289.976766733023","290.358505249023","290.424987792969","289.902534036075","288.903251647949","289.629534912109","289.47225189209","289.076759338379","287.484622955322","290.421469295726","285.433746337891","289.792338053385","290.85400390625","290.83349609375","290.924662272135","290.813995361328","290.380666097005","289.592550343481","290.897491455078","290.731600952148","288.932095527649","289.029749552409","290.313995361328","290.81044514974","08/22/2010"
"mat","282.231506347656","285.195276896159","286.925994873047","286.69499206543","286.214996337891","288.112487792969","287.816324869792","287.571990966797","289.432006835938","292.828165690104","290.920715332031","291.781005859375","290.455495198568","290.471669514974","291.867596435547","291.96494547526","291.979373931885","290.125692514273","290.90950012207","290.735992431641","289.797646915211","288.49324798584","289.315067545573","289.009002685547","288.632751464844","287.21199798584","290.385176714729","284.828750610352","289.609344482422","290.769989013672","290.718994140625","290.342661539714","290.682495117188","289.744333902995","289.610273690059","290.860504150391","290.810000610352","288.899091720581","289.443499247233","290.013000488281","290.873687065972","08/23/2010"
"mat","282.231506347656","285.288609822591","287.039001464844","288.11799621582","286.830993652344","288.393493652344","288.251668294271","288.463012695312","289.501007080078","292.932998657227","290.920427594866","292.123992919922","290.703170776367","290.585673014323","292.153991699219","292.013331095378","291.745750427246","290.538229135367","290.780502319336","290.653991699219","289.961822509766","288.502998352051","289.875801595052","289.379997253418","289.000755310059","287.665496826172","291.390589096967","285.582244873047","290.20399983724","291.316009521484","291.014007568359","291.220001220703","290.81298828125","290.194000244141","289.676619957233","290.781997680664","291.020001220703","288.862030029297","289.722834269206","290.2080078125","290.897400580512","08/24/2010"
"mat","282.704513549805","286.238722059462","288.06298828125","288.582504272461","287.07167561849","288.290008544922","288.079010009766","288.661987304688","289.368011474609","292.353169759115","290.948429652623","292.576995849609","291.069661458333","290.588999430339","291.275","291.262669881185","291.523368835449","290.293846717248","290.716491699219","289.988998413086","289.895999684053","288.889503479004","290.481801350911","289.898246765137","289.632759094238","288.561374664307","291.196118523093","286.179252624512","290.009002685547","291.006988525391","290.955001831055","291.207997639974","291.056503295898","290.636342366536","290.043206576643","291.095001220703","291.21770324707","289.189217567444","289.887751261393","290.674987792969","291.060087754991","08/25/2010"
"mat","283.851501464844","287.387888590495","288.596008300781","288.858993530273","286.985005696615","288.081512451172","287.757008870443","288.855010986328","289.265014648438","291.832667032878","290.894718715123","291.694000244141","290.42583211263","289.999664306641","291.039996337891","290.932225545247","290.959125518799","289.88184767503","290.292495727539","289.962997436523","289.631062227137","288.177993774414","289.688802083333","288.826507568359","289.416748046875","288.456249237061","290.932408949908","286.181999206543","290.158996582031","291.164001464844","291.078994750977","291.285837809245","291.365005493164","290.874003092448","290.33248375202","291.380493164062","291.207000732422","289.759062767029","289.457005818685","291.0830078125","291.363108995226","08/26/2010"
"mat","283.813995361328","286.520334879557","287.878997802734","286.69499206543","287.416656494141","286.956008911133","286.431335449219","286.781005859375","289.115997314453","292.733662923177","291.132424490792","291.757995605469","290.578826904297","290.407002766927","292.244598388672","292.310501098633","292.106624603271","289.985612135667","290.893493652344","291.054489135742","289.992291618796","288.821754455566","290.135196940104","289.418754577637","289.786003112793","288.583118438721","291.25852876551","286.472991943359","290.710001627604","291.673004150391","291.302505493164","291.261159261068","291.189498901367","290.67333984375","290.299173289332","291.185501098633","291.255502319336","289.767406463623","289.185503641764","290.558990478516","290.930023871528","08/27/2010"
"mat","282.675994873047","286.009443495009","287.273986816406","288.404998779297","287.188995361328","286.913497924805","287.087331136068","288.2919921875","287.302001953125","292.301498413086","290.269291469029","292.380004882812","291.043167114258","290.884002685547","291.7666015625","291.992223103841","291.794624328613","290.610309307392","291.022003173828","291.046997070312","290.03323543773","288.268501281738","289.798604329427","289.079750061035","289.394744873047","288.325374603271","291.339061063879","286.225494384766","290.343332926432","291.421997070312","291.057998657227","291.574829101562","291.206512451172","290.680328369141","289.568966569572","291.005004882812","291.057800292969","288.929032325745","289.531585693359","290.430999755859","290.906486680773","08/28/2010"
"mat","282.809509277344","286.254723442925","287.531005859375","288.404495239258","287.059987386068","288.068496704102","287.785664876302","288.553009033203","289.341003417969","292.437998453776","291.101427350725","292.618011474609","291.133336385091","290.637664794922","291.311602783203","291.392610337999","291.613502502441","290.2547654372","290.825500488281","290.315002441406","289.955528708065","288.217247009277","289.73486735026","289.141998291016","289.140251159668","288.178249359131","290.463883343865","286.041496276855","289.640665690104","290.389007568359","290.488998413086","290.569330851237","290.607986450195","290.29433186849","290.117968329068","290.667510986328","290.981405639648","289.427345275879","289.614420572917","290.398986816406","290.546666124132","08/29/2010"
"mat","282.552505493164","285.443337334527","287.240997314453","287.655990600586","286.540995279948","287.563507080078","287.588002522786","286.911987304688","288.894012451172","292.425506591797","290.361140659877","291.348999023438","290.208333333333","290.188669840495","291.265197753906","291.704499986437","291.725761413574","289.572378305288","290.791000366211","290.97900390625","289.805649701287","288.449256896973","289.336737060547","288.838249206543","288.961502075195","287.693374633789","289.776528751149","285.425750732422","288.984995524089","289.463012695312","289.332000732422","289.025502522786","289.685501098633","288.513661702474","288.558205440127","289.912490844727","290.007498168945","287.361374855042","289.320416768392","289.319000244141","289.926710340712","08/30/2010"
"mat","283.477996826172","286.869720458984","288.600006103516","289.294998168945","287.563669840495","288.589996337891","288.410664876302","289.268005371094","289.536010742188","292.363662719727","290.476427350725","291.459991455078","290.321833292643","290.049336751302","291.611004638672","291.529334174262","291.140628814697","289.682765080379","290.329986572266","290.228500366211","289.877060834099","289.015998840332","290.049863688151","289.690246582031","289.552749633789","288.509372711182","290.29781924977","286.779998779297","290.325998942057","290.855010986328","290.656494140625","290.325668334961","290.652008056641","289.912658691406","289.663897284146","290.794494628906","290.680700683594","288.903656005859","289.879249572754","290.204010009766","290.645757378472","08/31/2010"
"mat","282.482498168945","286.032499525282","287.399993896484","288.782501220703","287.114003499349","288.188995361328","287.787668863932","288.930999755859","289.529998779297","292.000162760417","291.103716169085","291.847991943359","290.497492472331","290.425669352214","291.165399169922","291.022221883138","291.11275100708","290.412463848407","290.423004150391","289.962997436523","289.806882970473","288.414245605469","290.13686726888","289.185249328613","289.663505554199","288.755249023438","291.521177404067","286.460746765137","290.215677897135","291.247985839844","290.86750793457","291.389663696289","290.88200378418","290.599324544271","290.00379365066","290.822006225586","291.034201049805","289.175029754639","289.578089396159","290.348999023438","290.7796875","09/01/2010"
"mat","282.711502075195","285.560557047526","287.246002197266","287.578506469727","286.940663655599","287.40950012207","287.460337320964","287.059997558594","288.148986816406","292.166829427083","289.752716064453","291.449005126953","290.243504842122","290.485331217448","291.124200439453","291.619445800781","291.603126525879","290.232154259315","290.787002563477","290.718505859375","290.073935116039","289.243743896484","290.292333984375","289.692001342773","289.621246337891","288.597618103027","291.372000301586","286.341499328613","290.396321614583","291.341003417969","291.121505737305","291.395167032878","291.264007568359","290.186330159505","288.586551008553","290.963500976562","290.768499755859","287.88534450531","289.410499572754","290.053985595703","290.850287543403","09/02/2010"
"mat","282.765487670898","286.291281806098","287.903015136719","289.145492553711","287.14800008138","288.585998535156","288.429667154948","289.170989990234","289.550994873047","292.286331176758","290.823569161551","291.864990234375","290.488006591797","290.647318522135","290.989398193359","291.602445814345","291.494873046875","290.654461200421","290.84700012207","290.997009277344","290.557469985064","289.39624786377","290.10913289388","289.700752258301","289.216247558594","288.344497680664","291.268998089959","286.414505004883","290.412668863932","291.101013183594","290.738006591797","290.810999552409","290.473007202148","289.490000406901","289.136208369814","290.402496337891","290.64680480957","288.033407211304","289.950416564941","289.721008300781","290.542799886068","09/03/2010"
"mat","284.330505371094","287.460277981228","289.134002685547","289.436508178711","286.560668945312","288.464996337891","288.193003336589","289.289001464844","289.471008300781","291.767501831055","290.401715959821","291.615997314453","290.66232808431","290.300669352214","290.001593017578","290.661724514431","290.825878143311","289.980764535757","290.344497680664","290.026000976562","289.738171745749","288.306243896484","289.650801595052","289.138748168945","288.916999816895","287.909126281738","290.790999468635","285.860504150391","290.085337320964","290.997985839844","290.833999633789","290.960662841797","290.754501342773","290.03901163737","289.579379377694","290.717498779297","290.690997314453","288.972906112671","289.687004089355","290.122985839844","290.75808851454","09/04/2010"
"mat","284.506500244141","287.630496554905","289.105987548828","289.080490112305","287.295338948568","288.544998168945","288.155334472656","289.257995605469","289.820007324219","292.714665730794","291.413857596261","292.22900390625","291.060999552409","291.02500406901","291.574798583984","291.712832980686","291.767997741699","290.985999474159","291.086990356445","290.964996337891","290.271470013787","288.297744750977","289.732999674479","289.234001159668","289.042251586914","288.21187210083","291.482057459214","286.435249328613","290.674336751302","291.653991699219","291.311004638672","291.674835205078","291.233505249023","290.862996419271","290.455758982691","290.942504882812","291.344403076172","290.03168964386","289.885749816895","290.592010498047","290.966555447049","09/05/2010"
"mat","282.605499267578","286.219501071506","287.015991210938","288.358505249023","287.180674235026","288.274002075195","288.021341959635","288.759002685547","289.305999755859","292.669158935547","290.477281842913","292.119995117188","290.945500691732","290.942993164062","291.928198242187","292.029057820638","291.888130187988","290.812922551082","291.183502197266","291.281997680664","290.630943747128","288.811744689941","290.253267415365","289.772003173828","289.817993164062","288.341251373291","290.839824003332","286.043006896973","290.026662190755","290.940002441406","290.813995361328","291.059504191081","290.932510375977","290.480336507161","289.824345029634","290.970001220703","291.08030090332","289.331593513489","289.772753397624","290.410003662109","291.096775309245","09/06/2010"
"mat","282.779510498047","286.084330240885","287.414001464844","288.072494506836","287.106333414714","288.59748840332","288.357991536458","288.739013671875","289.675994873047","292.899337768555","290.964141845703","292.415985107422","291.045669555664","290.762990315755","292.010595703125","291.826280381944","291.71312713623","290.554462139423","290.997497558594","290.827011108398","290.384352740119","288.32975769043","290.208797200521","289.391998291016","289.596244812012","288.407127380371","291.265940946691","286.075996398926","290.079335530599","291.127014160156","290.846496582031","291.097676595052","290.742492675781","289.966328938802","289.632345265356","290.490509033203","290.825103759766","288.966625213623","289.726417541504","289.940002441406","290.498220486111","09/07/2010"
"mat","282.76399230957","286.461773342556","287.240997314453","288.316497802734","286.777669270833","288.37548828125","287.975006103516","288.966003417969","289.502014160156","292.613835652669","290.951995849609","292.074005126953","290.798665364583","290.48134358724","292.050201416016","291.711946275499","291.686126708984","290.292304405799","290.78450012207","290.292999267578","289.671880385455","287.986747741699","289.440468343099","288.904747009277","288.945739746094","287.264125823975","290.536707261029","285.179756164551","289.42100016276","290.516998291016","290.311004638672","290.785995483398","290.468002319336","290.327331542969","290.036895751953","290.626998901367","290.834204101562","289.362063407898","289.546165466309","290.272003173828","290.798064507378","09/08/2010"
"mat","283.466491699219","286.650166829427","287.674011230469","288.097991943359","285.976003011068","286.609497070312","286.62299601237","288.234008789062","286.756988525391","291.376663208008","288.894287109375","291.089996337891","289.854838053385","289.953002929688","291.236199951172","291.140779283312","291.196250915527","289.694767878606","290.335998535156","289.962997436523","289.52811387006","287.908500671387","289.212933349609","288.733489990234","288.747001647949","287.181747436523","289.870115392348","284.681503295898","289.406667073568","290.263000488281","290.262496948242","289.966669718424","290.361511230469","289.548004150391","288.853070489291","290.509506225586","290.467095947266","288.505060195923","288.978917439779","289.957000732422","290.419224039714","09/09/2010"
"mat","282.557495117188","285.153720431858","286.899993896484","286.656997680664","286.852671305339","287.657989501953","287.631998697917","286.821014404297","288.876007080078","292.151667277018","290.074432373047","291.274993896484","290.348999023438","290.581339518229","291.624597167969","291.287719726562","291.428623199463","290.581918569712","290.720001220703","290.186996459961","290.008295395795","288.235252380371","289.834800211589","289.338249206543","289.538246154785","288.197998046875","290.977937586167","286.037246704102","289.821665445964","291.122985839844","290.888000488281","291.605499267578","291.308502197266","291.014658610026","289.77696912042","291.082489013672","290.867901611328","289.226875305176","289.13508605957","290.760009765625","290.883133273654","09/10/2010"
"mat","282.886001586914","286.183888753255","287.269989013672","288.123001098633","286.558664957682","288.63899230957","288.40532430013","288.955993652344","289.662994384766","292.367004394531","290.699432373047","291.622985839844","290.320999145508","290.015329996745","291.307202148438","291.182778252496","291.067375183105","289.805149958684","290.353012084961","290.179504394531","289.828642003676","288.296745300293","289.708266194661","289.333755493164","289.389495849609","287.714756011963","290.160761216108","285.411247253418","289.474670410156","290.371002197266","290.255004882812","290.634831746419","290.776992797852","290.409993489583","290.049415325296","290.802001953125","290.766500854492","289.277592658997","289.542414347331","290.580993652344","290.538711886936","09/11/2010"
"mat","284.287994384766","287.208499484592","289.135009765625","289.481002807617","286.562662760417","288.585510253906","288.271667480469","289.368011474609","289.592010498047","291.782994588216","290.564139229911","291.484985351562","290.274332682292","290.0556640625","290.006195068359","290.645445081923","290.84375","289.925079345703","290.342498779297","289.962997436523","289.689176671645","288.608253479004","289.875","289.48999786377","289.255996704102","288.09037399292","290.940056295956","285.960998535156","289.908335367839","291.013000488281","290.713989257812","291.060165405273","290.643493652344","290.224334716797","289.694413809941","290.446502685547","290.65959777832","288.945783615112","289.760752360026","289.993011474609","290.534334309896","09/12/2010"
"mat","283.279495239258","286.409001668294","288.35400390625","288.694488525391","286.432342529297","288.425994873047","288.038655598958","289.035003662109","289.638000488281","291.813832600911","290.935285295759","291.201995849609","290.009002685547","289.702992757161","289.859197998047","290.693554348416","290.904125213623","289.424227201022","290.081008911133","289.992004394531","289.563823026769","288.662254333496","289.793865966797","289.333999633789","289.057998657227","288.058368682861","290.328586353975","286.085998535156","290.067667643229","290.834991455078","290.320510864258","290.116165161133","289.766494750977","289.197336832682","289.300484492861","289.593994140625","290.084497070313","288.431406021118","289.465245564779","289.25","289.749667019314","09/13/2010"
"mat","281.426498413086","284.087944878472","285.976989746094","286.574996948242","285.610341389974","286.528991699219","286.805328369141","286.433990478516","287.606994628906","291.564829508464","289.634421212333","291.373992919922","289.922836303711","289.726989746094","290.027600097656","290.582556830512","290.742622375488","289.424227201022","289.99951171875","289.901000976562","289.365056654986","287.883255004883","289.167667643229","288.592498779297","288.530258178711","287.181747436523","289.705526912914","284.509750366211","288.244995117188","289.158996582031","289.279998779297","288.947331746419","289.545989990234","288.051340738932","287.500795561692","289.612991333008","289.591998291016","286.869250297546","288.57741800944","288.542999267578","289.978067355686","09/14/2010"
"mat","282.268508911133","286.226001315647","287.321990966797","289.287002563477","285.774668375651","288.307998657227","287.9169921875","289.295989990234","289.311004638672","292.012496948242","290.429857526507","291.337005615234","289.75700378418","289.702992757161","291.305596923828","291.021609836155","290.831996917725","289.424227201022","289.99951171875","289.901000976562","289.365056654986","287.883255004883","289.15526936849","288.502250671387","288.463752746582","287.181747436523","289.725763657514","284.509750366211","288.572662353516","289.694000244141","289.600997924805","289.658167521159","289.714508056641","289.208994547526","289.045000799771","289.901992797852","290.009799194336","288.359625816345","289.368586222331","289.032012939453","290.128754340278","09/15/2010"
"mat","282.508010864258","285.269833034939","287.1669921875","288.829498291016","285.819671630859","288.425994873047","288.077667236328","289.003997802734","289.507995605469","292.332331339518","290.574144635882","291.631011962891","290.273834228516","290.007670084635","291.083197021484","291.226611667209","291.398750305176","289.531078632061","290.498504638672","290.220001220703","289.505408791935","287.973503112793","289.295599365234","288.792495727539","288.837753295898","287.203872680664","289.851352467256","284.584747314453","288.796325683594","289.988006591797","289.725997924805","290.216171264648","289.710998535156","288.969004313151","288.79462196087","289.400497436523","289.828897094727","287.498093605042","289.459671020508","289.151000976562","289.48462117513","09/16/2010"
"mat","282.618499755859","284.809719509549","286.959014892578","286.819000244141","286.282338460286","286.691497802734","286.817006429036","286.524993896484","288.052001953125","291.485163370768","289.9898550851","290.912994384766","289.452168782552","289.702992757161","290.719592285156","290.73738945855","290.786499023438","289.430304894081","289.99951171875","289.901000976562","289.408705767463","288.013496398926","289.522399902344","289.04224395752","288.947494506836","287.623374938965","290.248824175666","285.456504821777","289.391001383464","290.403015136719","290.257507324219","290.517171223958","290.718505859375","288.935658772786","288.0934511382","290.095504760742","289.745300292969","287.124313354492","288.603668212891","289.067993164062","289.981730821398","09/17/2010"
"mat","283.087997436523","286.266221788194","287.902008056641","288.830993652344","286.52533976237","288.113006591797","287.878336588542","288.842010498047","289.070007324219","291.788330078125","290.358716692243","291.192993164062","289.880167643229","289.702992757161","290.810205078125","290.897333780924","290.823753356934","289.424227201022","289.99951171875","289.925491333008","289.404471004711","288.077003479004","289.483268229167","289.074501037598","289.043006896973","287.758502960205","289.965059168199","285.693008422852","289.629669189453","290.273010253906","290.046005249023","289.785669962565","289.929000854492","288.665669759115","288.626792118467","289.888000488281","289.918099975586","287.779405593872","289.314252217611","288.851013183594","290.070223659939","09/18/2010"
"mat","284.233001708984","286.80322265625","289.157989501953","289.3125","286.815663655599","289.213500976562","289.012329101562","289.430999755859","290.386993408203","292.812001546224","291.569283621652","292.055999755859","290.59966023763","290.115000406901","291.667205810547","291.498502943251","291.273620605469","289.636077880859","290.318008422852","290.093505859375","289.542238123277","288.578254699707","289.765797932943","289.335502624512","288.992004394531","287.997623443604","290.519822064568","285.855247497559","289.523996988932","290.329010009766","289.895492553711","290.195999145508","289.910507202148","288.682006835938","288.917137409079","289.519012451172","289.980700683594","287.547687530518","290.064249674479","289.084014892578","289.816599527995","09/19/2010"
"mat","284.38200378418","286.623996310764","288.837005615234","288.157485961914","286.394002278646","288.064498901367","287.732666015625","288.167999267578","289.427001953125","292.480168660482","290.497140066964","291.358001708984","289.814997355143","289.97666422526","291.270397949219","291.591666327582","291.593254089355","289.48092181866","290.667007446289","290.735504150391","289.753647748162","288.216247558594","289.677398681641","289.177505493164","289.087257385254","287.936752319336","290.12981818704","285.467247009277","289.270334879557","290.031005859375","289.815505981445","290.115676879883","289.973999023438","289.252990722656","288.777173272495","290.262008666992","290.289099121094","287.806840896606","289.456001281738","289.220001220703","290.388424343533","09/20/2010"
"mat","284.126007080078","286.493221706814","288.611999511719","287.653991699219","286.493672688802","285.455993652344","285.36333211263","286.378997802734","286.493988037109","291.072662353516","288.444710867746","290.463012695312","289.155334472656","289.702992757161","291.396606445312","291.09922281901","290.880504608154","289.47169142503","289.99951171875","289.901000976562","289.461824304917","288.12474822998","289.768599446615","289.207008361816","289.185752868652","288.010997772217","290.509821274701","285.539260864258","289.391998291016","290.214996337891","290.042495727539","290.163833618164","290.106994628906","288.727325439453","287.632207410089","289.998489379883","289.875598144531","287.390781402588","288.453252156576","288.781005859375","290.065466308594","09/21/2010"
"mat","283.142501831055","285.596833970812","287.868988037109","288.177490234375","287.155995686849","285.686996459961","285.679656982422","287.734985351562","286.493988037109","291.31950378418","289.065996442522","291.506011962891","290.343002319336","290.242329915365","291.209997558594","291.229612562391","290.958873748779","290.313612717849","290.117004394531","289.981994628906","289.792119643267","288.507247924805","290.062465413411","289.443244934082","289.466247558594","288.437995910645","291.173533720129","286.441246032715","290.364329020182","291.125","290.523010253906","290.426671346029","289.686004638672","288.852996826172","288.326929552802","288.806488037109","290.167895507812","287.814030647278","288.939664204915","289.257995605469","288.937111409505","09/22/2010"
"mat","282.818496704102","285.302166408963","287.407012939453","288.701995849609","286.329996744792","288.157501220703","287.894999186198","288.60400390625","289.361999511719","292.47699991862","290.515145438058","291.636993408203","290.290837605794","290.691670735677","291.371398925781","291.615612453885","291.711505889893","290.250384990986","290.985992431641","290.931991577148","290.014880012063","288.097244262695","289.408534749349","288.865989685059","288.824501037598","287.661754608154","289.909292782054","285.317245483398","289.09966023763","289.651000976562","289.507507324219","289.222330729167","289.323501586914","287.895324707031","288.098275020205","288.612991333008","289.714300537109","286.986061096191","289.528167724609","287.881011962891","289.530710177951","09/23/2010"
